Feature	Number of Genes	Genes
cell leading edge	1	AAK1
nuclear speck	1	AAGAB
chemical synaptic transmission	1	AMPH
actin cytoskeleton	1	AMPH
synaptic vesicle membrane	1	AMPH
leading edge membrane	1	AMPH
phosphatidylinositol-3,4,5-trisphosphate binding	1	FCHSD2
phosphatidylinositol-3,4-bisphosphate binding	1	FCHSD2
anchoring junction	1	FCHSD2
stereocilium shaft	1	FCHSD2
clathrin vesicle coat	1	NECAP2
GTPase activator activity	1	RALBP1
ABC-type xenobiotic transporter activity	1	RALBP1
ABC-type glutathione S-conjugate transporter activity	1	RALBP1
transmembrane transporter activity	1	RALBP1
small GTPase binding	1	RALBP1
ATPase-coupled transmembrane transporter activity	1	RALBP1
xenobiotic transmembrane transporter activity	1	RALBP1
chemotaxis	1	RALBP1
small GTPase mediated signal transduction	1	RALBP1
 Cdc42 protein signal transduction	1	RALBP1
 GTPase activity	1	RALBP1
 small GTPase mediated signal transduction	1	RALBP1
transmembrane transport	1	RALBP1
 mitochondrial fission	1	RALBP1
doxorubicin transport	1	RALBP1
xenobiotic detoxification by transmembrane export across the plasma membrane	1	RALBP1
spindle pole	1	RALBP1
mitochondrion	1	RALBP1
nuclear body	1	RALBP1
RNA binding	1	SYNJ1
phosphatidylinositol-3-phosphate phosphatase activity	1	SYNJ1
phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity	1	SYNJ1
phosphatidylinositol phosphate 5-phosphatase activity	1	SYNJ1
phosphatidylinositol phosphate 4-phosphatase activity	1	SYNJ1
phosphatidylinositol-4-phosphate phosphatase activity	1	SYNJ1
phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity	1	SYNJ1
protein-containing complex binding	1	SYNJ1
phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity	1	SYNJ1
inositol-1,4,5-trisphosphate 5-phosphatase activity	1	SYNJ1
EH domain binding	1	SYNJ1
phosphatidylinositol biosynthetic process	1	SYNJ1
neurotransmitter transport	1	SYNJ1
brain development	1	SYNJ1
learning	1	SYNJ1
 gliogenesis	1	SYNJ1
synaptic vesicle priming	1	SYNJ1
synaptic vesicle uncoating	1	SYNJ1
response to retinoic acid	1	SYNJ1
response to cytokine	1	SYNJ1
phosphatidylinositol-3-phosphate biosynthetic process	1	SYNJ1
inositol phosphate metabolic process	1	SYNJ1
phosphatidylinositol metabolic process	1	SYNJ1
phosphatidylinositol dephosphorylation	1	SYNJ1
 receptor-mediated endocytosis	1	SYNJ1
synaptic vesicle transport	1	SYNJ1
 endosome organization	1	SYNJ1
vesicle membrane	1	SYNJ1
membrane coat	1	SYNJ1
synaptic membrane	1	SYNJ1
parallel fiber to Purkinje cell synapse	1	SYNJ1
T cell receptor signaling pathway	1	FCHO1
 T cell activation	1	FCHO1
clathrin binding	1	AP1B1
kidney development	1	AP1B1
determination of left/right symmetry	1	AP1B1
heart development	1	AP1B1
platelet dense granule organization	1	AP1B1
basolateral protein secretion	1	AP1B1
melanosome assembly	1	AP1B1
Golgi membrane	1	AP1B1
early endosome	1	AP1B1
AP-1 adaptor complex	1	AP1B1
cytoplasmic vesicle membrane	1	AP1B1
Golgi to endosome transport	1	AP2A1
negative regulation of hyaluronan biosynthetic process	1	AP2A1
clathrin coat of trans-Golgi network vesicle	1	AP2A1
filopodium tip	1	AP2A1
molecular_function	1	AP2A2
disordered domain specific binding	1	AP2A2
secretory granule membrane	1	AP2A2
cytoplasmic vesicle	1	AP2A2
ficolin-1-rich granule membrane	1	AP2A2
cuticular plate	1	FCHSD1
cell projection	1	FCHSD1
perikaryon	1	FCHSD1
