Feature	Number of Genes	Genes
transcription coactivator activity	1	RNF20
mRNA 3'-UTR binding	1	RNF20
ubiquitin-protein transferase activity	1	RNF20
histone binding	1	RNF20
ubiquitin protein ligase activity	1	RNF20
histone H2B C-terminal K residue ubiquitin ligase activity	1	RNF20
protein polyubiquitination	1	RNF20
ubiquitin-dependent protein catabolic process	1	RNF20
 mitotic cell cycle	1	RNF20
histone monoubiquitination	1	RNF20
negative regulation of cell migration	1	RNF20
histone H2B conserved C-terminal lysine ubiquitination	1	RNF20
ubiquitin ligase complex	1	RNF20
nucleolus	1	RNF20
HULC complex	1	RNF20
actin binding	1	TLNRD1
stress fiber	1	TLNRD1
protein homodimerization activity	1	CENPF
DNA-binding transcription factor binding	1	CENPF
kidney development	1	CENPF
chromosome segregation	1	CENPF
mitotic spindle assembly checkpoint signaling	1	CENPF
muscle organ development	1	CENPF
response to xenobiotic stimulus	1	CENPF
 G2/M transition of mitotic cell cycle	1	CENPF
 striated muscle tissue development	1	CENPF
ventricular system development	1	CENPF
cell differentiation	1	CENPF
metaphase plate congression	1	CENPF
kinetochore assembly	1	CENPF
DNA biosynthetic process	1	CENPF
chromosome, centromeric region	1	CENPF
kinetochore	1	CENPF
outer kinetochore	1	CENPF
axoneme	1	CENPF
midbody	1	CENPF
nuclear membrane	1	CENPF
ciliary basal body	1	CENPF
pronucleus	1	CENPF
perinuclear region of cytoplasm	1	CENPF
ciliary transition fiber	1	CENPF
chromatin organization	1	BANP
cell cycle	1	BANP
protein localization to nucleus	1	BANP
negative regulation of protein catabolic process	1	BANP
negative stranded viral RNA replication	1	ATG16L2
 DNA repair	1	BABAM1
double-strand break repair	1	BABAM1
mitotic G2 DNA damage checkpoint signaling	1	BABAM1
response to ionizing radiation	1	BABAM1
mitotic G2/M transition checkpoint	1	BABAM1
protein K63-linked deubiquitination	1	BABAM1
histone H2A K63-linked deubiquitination	1	BABAM1
hematopoietic stem cell proliferation	1	BABAM1
DNA repair-dependent chromatin remodeling	1	BABAM1
BRCA1-A complex	1	BABAM1
BRISC complex	1	BABAM1
transcription open complex formation at RNA polymerase II promoter	1	GTF2E1
ubiquitin binding	1	UBXN7
RNA polymerase II-specific DNA-binding transcription factor binding	1	UBXN7
VCP-NPL4-UFD1 AAA ATPase complex	1	UBXN7
DNA-binding transcription activator activity, RNA polymerase II-specific	1	CLOCK
histone acetyltransferase activity	1	CLOCK
chromatin DNA binding	1	CLOCK
protein dimerization activity	1	CLOCK
E-box binding	1	CLOCK
sequence-specific double-stranded DNA binding	1	CLOCK
protein acetylation	1	CLOCK
signal transduction	1	CLOCK
spermatogenesis	1	CLOCK
circadian rhythm	1	CLOCK
photoperiodism	1	CLOCK
circadian regulation of gene expression	1	CLOCK
 hair cycle	1	CLOCK
 circadian rhythm	1	CLOCK
 inflammatory response	1	CLOCK
 insulin secretion	1	CLOCK
 NF-kappaB transcription factor activity	1	CLOCK
response to redox state	1	CLOCK
cellular response to ionizing radiation	1	CLOCK
 type B pancreatic cell development	1	CLOCK
negative regulation of glucocorticoid receptor signaling pathway	1	CLOCK
chromatoid body	1	CLOCK
CLOCK-BMAL transcription complex	1	CLOCK
transcription cis-regulatory region binding	1	MAFK
RNA polymerase II transcription regulator complex	1	MAFK
autophagy of mitochondrion	1	ATG12
C-terminal protein lipidation	1	ATG12
negative regulation of type I interferon production	1	ATG12
autophagy of nucleus	1	ATG12
negative regulation of defense response to virus	1	ATG12
 viral translation	1	ATG12
phagocytic vesicle membrane	1	ATG12
transferase complex	1	ATG12
 postsynaptic neurotransmitter receptor activity	1	BEGAIN
membrane	1	BEGAIN
synapse	1	BEGAIN
centriole replication	1	CEP63
signal transduction in response to DNA damage	1	CEP63
protein stabilization	1	CEP63
spindle assembly	1	CEP63
de novo centriole assembly involved in multi-ciliated epithelial cell differentiation	1	CEP63
negative regulation of protein K63-linked ubiquitination	1	CEP63
centriole	1	CEP63
centriolar satellite	1	CEP63
TFIIH-class transcription factor complex binding	1	GTF2E2
RNA binding	1	GTF2E2
nuclear speck	1	GTF2E2
heparin binding	1	NAV2
ATP hydrolysis activity	1	NAV2
3'-5' DNA helicase activity	1	NAV2
 systemic arterial blood pressure by baroreceptor feedback	1	NAV2
nervous system development	1	NAV2
sensory perception of sound	1	NAV2
sensory perception of smell	1	NAV2
locomotory behavior	1	NAV2
optic nerve development	1	NAV2
glossopharyngeal nerve development	1	NAV2
vagus nerve development	1	NAV2
DNA duplex unwinding	1	NAV2
interstitial matrix	1	NAV2
structural molecule activity	1	NUMA1
tubulin binding	1	NUMA1
protein domain specific binding	1	NUMA1
phosphatidylinositol binding	1	NUMA1
protein-containing complex binding	1	NUMA1
microtubule plus-end binding	1	NUMA1
microtubule minus-end binding	1	NUMA1
disordered domain specific binding	1	NUMA1
establishment of mitotic spindle orientation	1	NUMA1
microtubule bundle formation	1	NUMA1
nucleus organization	1	NUMA1
 BMP signaling pathway	1	NUMA1
astral microtubule organization	1	NUMA1
 microtubule polymerization	1	NUMA1
 intracellular transport	1	NUMA1
 keratinocyte differentiation	1	NUMA1
 hair follicle development	1	NUMA1
 chromosome segregation	1	NUMA1
anastral spindle assembly	1	NUMA1
 mitotic spindle organization	1	NUMA1
 metaphase plate congression	1	NUMA1
 protein localization to spindle pole body	1	NUMA1
 mitotic spindle elongation	1	NUMA1
 protein localization to cell cortex	1	NUMA1
 chromosome separation	1	NUMA1
 spindle assembly	1	NUMA1
spindle microtubule	1	NUMA1
cell cortex	1	NUMA1
lateral plasma membrane	1	NUMA1
extrinsic component of plasma membrane	1	NUMA1
spindle pole centrosome	1	NUMA1
microtubule plus-end	1	NUMA1
microtubule minus-end	1	NUMA1
neuronal cell body	1	NUMA1
cortical microtubule	1	NUMA1
mitotic spindle astral microtubule	1	NUMA1
extracellular exosome	1	NUMA1
mitotic spindle	1	NUMA1
microtubule bundle	1	NUMA1
mitotic spindle pole	1	NUMA1
lateral cell cortex	1	NUMA1
cell cortex region	1	NUMA1
cytoplasmic microtubule bundle	1	NUMA1
mitotic spindle midzone	1	NUMA1
phosphatidylinositol-3-phosphate binding	1	TECPR1
autophagosome maturation	1	TECPR1
lysosomal membrane	1	TECPR1
cytoplasmic vesicle	1	TECPR1
signaling receptor binding	1	TRAK2
myosin binding	1	TRAK2
GABA receptor binding	1	TRAK2
protein targeting	1	TRAK2
vesicle transport along microtubule	1	TRAK2
mitochondrion distribution	1	TRAK2
anterograde axonal transport of mitochondrion	1	TRAK2
anterograde dendritic transport of mitochondrion	1	TRAK2
mitochondrion	1	TRAK2
early endosome	1	TRAK2
dendrite cytoplasm	1	TRAK2
axon cytoplasm	1	TRAK2
