Feature	Number of Genes	Genes
metal ion binding	46	LMO4, NLN, USP46, HDHD2, AGFG1, RFK, IFT25, IREB2, CYB5A, CSK, AMDHD2, OLA1, RNF25, SEC23IP, THOP1, ADK, FHL1, MMUT, TRIM25, ZC3H15, PFAS, RPEL1, HGS, DRG2, NT5C, PHLPP2, ISL2, PDLIM2, LOC102724560, TKFC, ILKAP, IRF2BP1, IRF2BP2, IRF2BPL, ITGA2, KIN, MBNL1, MDP1, NAXE, NT5DC1, PMM2, PPAT, SEPHS1, TSNAX, UBLCP1, CARS1
mitochondrion	35	AKR7A2, ARG2, BID, DDX28, DNAJC11, MPST, RAB7A, RFK, IREB2, ECI2, GSTZ1, MAP2K1, IDH1, HARS1, TXNRD2, AARS1, DNM1L, GLOD4, GSR, CKB, MMUT, HS1BP3, PRKCA, ADSS2, GATD3, RRM1, ACAT2, ADPRS, ARL2, CYRIB, DCPS, GCLC, NSUN2, SCP2, SLC25A30
RNA binding	35	DDX28, AGFG1, TSN, IREB2, RAE1, MANF, THUMPD1, GSPT2, SEC23IP, MCTS1, ADK, TRIM25, ZC3H15, DRG2, YARS1, SBDS, GSPT1, NAA15, TPD52L2, ANXA11, C11orf68, CELF1, DDX19B, FARSB, KIN, MBNL1, NSUN2, PAPOLA, PCDHGA9, PDCD4, PEF1, PPP1R8, RBM12, TMSB4X, TSNAX
intracellular membrane-bounded organelle	32	GAA, RAB14, AGFG1, GGA1, OSBPL11, SNX5, SNX1, VTA1, ECI2, CYB5A, STAM2, PICALM, TGFBRAP1, DNM1L, SEC23IP, MVK, KANSL3, IST1, DRG2, SPG21, PHLPP2, MYOF, NAA15, PSAP, PACSIN2, FTO, RPIA, BLVRB, KIN, PTPN23, SCP2, TRIP10
protein homodimerization activity	32	GALE, GCA, PDCD6IP, CNOT9, EEA1, SNX1, LRRFIP1, GSTZ1, SH3GLB1, IDH1, HARS1, STAT3, RELA, TXNRD2, DNM1L, S100A13, GRHPR, XPNPEP1, MVD, TPD52L1, SLK, MMUT, TPM4, PSPH, PSAP, LOC102724560, TPD52, PAPSS1, PEX7, PNPO, PTPA, SMCHD1
perinuclear region of cytoplasm	24	RAB14, EHD1, RAB1B, SNX5, UBQLN1, MANF, PICALM, DNM1L, S100A13, TPD52L1, ARHGAP1, SLK, PRKCA, EHD3, ANXA4, UBQLN4, NHERF1, TPD52, ALOX5, FAF1, ITGA2, PAK2, TRIP10, TSNAX
cadherin binding	23	EHD1, SNX5, SNX1, LRRFIP1, SH3GLB1, IDH1, NIBAN2, PICALM, OLA1, GLOD4, ARHGAP1, SLK, TRIM25, ZC3H15, IST1, SH3GL1, SH3GLB2, PACSIN2, CAPG, EEF1D, MRTFB, PAK2, PTPN11
Golgi apparatus	21	AKR7A2, AKR7A3, RAB7A, FAM114A1, GGA1, NUCB2, OSBPL11, RAB1B, SNX1, SAR1A, MAP2K1, PICALM, DNM1L, MANSC1, SEC23IP, STMN3, SPG21, PRRC1, ARL2, TRIP10, TSNAX
 transcription by RNA polymerase II	19	LMO4, GABPB1, SSBP2, LRRFIP1, STAT3, RELA, RPS6KA1, NFKB2, KANSL3, GABPA, ISL2, ANXA4, IRF2BP1, IRF2BP2, IRF2BPL, MRTFB, NFYA, VENTX, ZNF331
GTP binding	19	RAB14, RAB7A, EHD1, RAB1B, SAR1A, EFL1, GSPT2, DNM1L, OLA1, ADSS2, DRG2, RAB5C, EHD3, GSPT1, IRGQ, ARL2, RAB8A, SEPHS1, EEF1A2
 DNA-templated transcription	19	SSBP2, SNX5, CNOT3, CNOT9, MAP2K1, NIBAN2, STAT3, RELA, PICALM, TGFBRAP1, RPS6KA1, NFKB2, KANSL3, PPM1A, TRIM25, NAA15, KANSL1, NFYA, ZNF331
extracellular space	19	AKR1A1, NUCB2, LGALS9, FSTL1, MANF, S100A13, MIF, SORD, CKB, PI15, YARS1, NPPB, PSAP, ADISSP, ALOX5, ENO2, IRF2BPL, NAXE, DPYSL3
endoplasmic reticulum	18	NUCB2, UBQLN1, TSN, MAP2K1, MANF, DNM1L, EEF1B2, SEC23IP, UBXN1, HS1BP3, PRKCA, TEX264, CNPY2, TPD52, EEF1D, FAF1, PEF1, SCP2
calcium ion binding	17	GCA, EHD1, NUCB2, CALB2, FSTL1, S100A13, TPM4, PLCG1, PLS3, MYOF, EHD3, ANXA4, TPD52, ANXA11, CPNE1, PCDHGA9, PEF1
extracellular region	17	GCA, NLN, FSTL1, IDH1, MANF, OLA1, S100A13, MIF, IST1, NPPB, PSAP, TEX264, ALOX5, CYRIB, NAXE, NHLRC2, TMSB4X
nucleolus	15	DDX28, PPM1B, RELA, OLA1, S100A13, PPID, SBDS, MEAK7, ARL2, CAPG, CMPK1, NAA50, NSUN2, UBLCP1, ABTB1
magnesium ion binding	15	PPM1B, IDH1, PPA1, RPS6KA1, MVK, PPM1A, ADSS2, PGP, PSPH, ADPRS, ENO2, FARSB, GCLC, PAPOLA, UBA2
DNA binding	15	AGFG1, NUCB2, TSN, LRRFIP1, STAT3, RELA, ISL2, DRAP1, EEF1D, KIN, NFYA, PPP1R8, SMCHD1, TSNAX, WDHD1
protein-containing complex	15	GGA1, UBQLN1, CNOT9, SNX1, SH3GLB1, DNM1L, SUGT1, UBE2D2, NPPB, DFFA, UBQLN4, KIN, NAE1, PTPN11, SCP2
signal transduction	15	STAM2, MAP2K1, MANF, STAT3, TGFBRAP1, PIK3CD, RPS6KA1, HGS, DRG2, SH3GL1, ANXA4, NAE1, PAK2, TRIP10, DPYSL2
negative regulation of transcription by RNA polymerase II	14	LMO4, LRRFIP1, STAT3, RELA, LMCD1, WDTC1, PPID, PPM1A, BIN1, GABPA, DRAP1, IRF2BP1, IRF2BP2, IRF2BPL
GTPase activity	14	RAB14, RAB7A, RAB1B, SAR1A, EFL1, GSPT2, DNM1L, MMUT, DRG2, RAB5C, GSPT1, ARL2, RAB8A, EEF1A2
negative regulation of apoptotic process	14	FSTL1, NIBAN2, RELA, RPS6KA1, MIF, NAA15, LOC102724560, ANXA4, ASNS, GCLC, NAA38, PAK2, PDCD4, UBE2Z
zinc ion binding	13	ZNF185, CRYZ, EEA1, AARS1, S100A13, LMCD1, SORD, PRKCA, BLVRA, CHORDC1, ARIH2, USP5, ZNF331
 apoptotic process	12	BID, DNM1L, PPID, SLK, BIN1, HS1BP3, DFFA, FAF1, NAE1, PTPA, UBE2Z, EEF1A2
early endosome	12	RAB14, EHD1, GGA1, EEA1, VPS26A, MAP2K1, PICALM, TGFBRAP1, HGS, EHD3, PACSIN2, PTPN23
phosphorylation	12	RFK, TPK1, STAT3, PIK3CD, ADK, AK1, MVK, CKB, CMPK1, PAK2, PAPSS1, SEPHS1
ubiquitin protein ligase binding	11	BID, RELA, DNM1L, OTUB1, UBXN1, CKB, UBE2D2, PDLIM2, LOC102724560, FAF1, NAE1
intracellular protein transport	11	RAB14, EHD1, GGA1, RAB1B, SNX5, SNX1, VPS26A, SAR1A, TGFBRAP1, SEC23IP, RAB5C
protein transport	11	RAB7A, PDCD6IP, AAGAB, IFT25, CHMP1B, VTA1, S100A13, PPID, IST1, EHD3, SLC15A1
endosome membrane	11	RAB7A, EHD1, GGA1, SNX1, VPS26A, CHMP1B, VTA1, ARHGAP1, CD68, SPG21, EHD3
protein ubiquitination	11	UCHL3, SAE1, ATG3, RNF25, WDTC1, UBE2D2, ARIH2, IRF2BPL, NAE1, UBE2Z, USP5
focal adhesion	11	ZNF185, PDCD6IP, MAP2K1, FERMT2, LAP3, FHL1, TPM4, EHD3, PACSIN2, ARL2, ITGA2
apoptotic process	11	PDCD6IP, RFK, SH3GLB1, RPS6KA1, PPID, SLK, YARS1, FAF1, PAK2, PDCD4, UBE2Z
mitochondrial matrix	10	ARG2, MPST, GSTZ1, TXNRD2, GSR, MMUT, TRMT5, ADPRS, ARL2, NAXE
lysosome	10	GAA, RAB14, RAB7A, SNX1, VPS26A, CD68, HGS, PSAP, TRIP10, USP5
ubiquitin binding	10	UCHL3, GGA1, STAM2, RAE1, OTUB1, UBXN1, HGS, FAF1, NSFL1C, USP5
ubiquitin-dependent protein catabolic process	10	UCHL3, USP46, RNF25, UBE2D2, TRIM25, UBQLN4, ARIH2, NAE1, UBE2Z, USP5
enzyme binding	10	HDHD2, LGALS9, CYB5A, RELA, ATG3, PRKCA, LOC102724560, ENO2, PEX7, TMSB4X
endosome	10	PDCD6IP, SNX5, SNX1, VPS26A, BIN1, HGS, RAB5C, PACSIN2, PTPN23, RAB8A
protein-containing complex binding	9	GCLM, TXNRD2, IST1, NHERF1, CAPG, ENO2, GCLC, ITGA2, TSNAX
 cell migration	9	LMO4, FERMT2, STAT3, PIK3CD, SLK, PRKCA, MEAK7, CYRIB, TMSB4X
early endosome membrane	9	RAB14, EHD1, GGA1, EEA1, SNX1, STAM2, HGS, RAB5C, SH3GL1
small GTPase binding	9	RAB7A, EHD1, GGA1, PICALM, DNM1L, ARHGAP1, CYRIB, PAK2, RAB8A
endocytosis	9	RAB7A, EHD1, EEA1, PICALM, DNM1L, BIN1, EHD3, TRIP10, DPYSL2
biological_process	9	SPRYD4, HDHD2, QNG1, PLPBP, PI15, NRSN2, KIAA1191, SLC25A30, SNRNP27
nuclear envelope	9	BROX, NUCB2, RAE1, BIN1, IST1, MYOF, ALOX5, ANXA11, FAF1
protein domain specific binding	9	CNOT9, CHMP1B, STMN3, IST1, HGS, DFFA, AIDA, CAPG, FAF1
cell differentiation	9	IFT25, FSTL1, NIBAN2, STAT3, FHL1, GABPA, NAA15, TSNAX, DPYSL2
 gene expression	9	LGALS9, RBMS3, MAP2K1, STAT3, RELA, DNM1L, PIK3CD, HGS, CELF1
DNA-binding transcription factor activity, RNA polymerase II-specific	9	LRRFIP1, STAT3, RELA, NFKB2, GABPA, ISL2, NFYA, VENTX, ZNF331
protein kinase binding	9	FERMT2, STAT3, RELA, PLCG1, FAF1, PAK2, PTPN11, PTPN23, EEF1A2
nervous system development	8	DPYSL4, STAT3, STMN3, NRSN2, IRF2BPL, MBNL1, PCDHGA9, DPYSL2
carbohydrate metabolic process	8	AKR7A2, AMDHD2, RPEL1, TPD52L2, TKFC, GNPDA1, GNPDA2, PGLS
innate immune response	8	ARG2, MAP4K2, TTLL12, RELA, PIK3CD, NFKB2, MIF, TRIM25
lysosomal membrane	8	GAA, RAB14, RAB7A, ATP6V1C1, CHMP1B, RAB5C, MEAK7, PSAP
protein heterodimerization activity	8	GCA, SNX1, SAE1, TPM4, DRAP1, NAE1, PEF1, UBA2
response to xenobiotic stimulus	8	GCLM, TIGAR, TXNRD2, SORD, PFAS, ENO2, GCLC, ITGA2
protein phosphorylation	8	MAP4K2, CSK, MAP2K1, PIK3CD, RPS6KA1, SLK, PRKCA, PAK2
protein dephosphorylation	8	PPM1B, PHPT1, PPM1A, PHLPP2, ILKAP, PTPN11, PTPN23, UBLCP1
phosphatidylinositol binding	8	GGA1, SNX5, SNX1, STAM2, PITPNA, HS1BP3, HGS, AIDA
glutamatergic synapse	8	EEA1, RELA, BIN1, PLCG1, SH3GL1, PACSIN2, PAK2, RAB8A
peroxisome	8	ECI2, PEX13, IDH1, DNM1L, MVK, MVD, PEX7, SCP2
negative regulation of gene expression	8	LGALS9, RBMS3, STAT3, PICALM, MIF, CNPY2, CELF1, CPNE1
RNA polymerase II cis-regulatory region sequence-specific DNA binding	8	LRRFIP1, STAT3, RELA, NFKB2, GABPA, NFYA, VENTX, ZNF331
chromatin	8	STAT3, RELA, NFKB2, GABPA, ISL2, DFFA, NFYA, VENTX
proteolysis	7	NLN, LAP3, THOP1, XPNPEP1, PREP, TPP2, CPNE1
molecular_function	7	SPRYD4, GGA1, QNG1, FHL1, NRSN2, KIAA1191, SLC25A30
cilium assembly	7	EHD1, IFT25, TMEM231, EHD3, NUDCD3, PTPN23, RAB8A
cellular_component	7	QNG1, CHORDC1, ADISSP, AIDA, KIAA1191, OGFR, SNRNP27
 I-kappaB kinase/NF-kappaB signaling	7	LGALS9, RELA, S100A13, PPM1A, TRIM25, CPNE1, EEF1D
negative regulation of cell population proliferation	7	CSK, MAP2K1, NIBAN2, STAT3, HGS, NHERF1, CELF1
lipid binding	7	SH3GLB1, DNM1L, S100A13, PITPNA, SH3GL1, NSFL1C, TRIP10
 cell population proliferation	7	STAT3, RELA, S100A13, MCTS1, MVD, MIF, MEAK7
DNA repair	7	OTUB1, RRM1, UBQLN4, ADPRS, KIN, RECQL, WDHD1
nuclear body	7	PHPT1, TRIM25, YARS1, NAA15, TPP2, ADPRS, PTPN23
manganese ion binding	6	ARG2, PPM1B, LAP3, XPNPEP1, PPM1A, PAPOLA
protein-containing complex assembly	6	BID, PICALM, DNM1L, PPID, NHERF1, CAPG
protein serine/threonine kinase activity	6	MAP4K2, MAP2K1, RPS6KA1, SLK, PRKCA, PAK2
protein serine kinase activity	6	MAP4K2, MAP2K1, RPS6KA1, SLK, PRKCA, PAK2
Golgi membrane	6	MAP4K2, RAB14, RAB1B, SH3GLB1, C1GALT1C1, RAB8A
synapse	6	MPST, AKR1A1, CALB2, RPS6KA1, DPYSL3, EEF1A2
endocytic recycling	6	RAB14, EHD1, VPS26A, HGS, EHD3, PTPN23
cilium	6	RAB14, IFT25, ARL2, CYRIB, NAXE, RAB8A
 protein catabolic process	6	RAB7A, GGA1, SNX1, HGS, FAF1, VGLL4
cytoskeleton	6	ZNF185, LRRFIP1, BIN1, TPM4, TMSB4X, TRIP10
cytoplasmic vesicle	6	AGFG1, UBQLN1, SH3GLB1, MYOF, ANXA4, UBQLN4
nuclear membrane	6	BROX, MYOF, ANXA4, ALOX5, CPNE1, SEPHS1
multivesicular body assembly	6	PDCD6IP, CHMP1B, VTA1, STAM2, IST1, HGS
vesicle	6	SNX1, VPS26A, PICALM, MIF, BIN1, NHERF1
midbody	6	CHMP1B, TTLL12, SH3GLB1, IST1, ANXA11, RAB8A
inflammatory response	6	LGALS9, STAT3, RELA, PIK3CD, NFKB2, MIF
 ERK1 and ERK2 cascade	6	LGALS9, MAP2K1, FERMT2, MIF, PRKCA, PTPN11
actin filament binding	6	FERMT2, PHPT1, BIN1, TPM4, PLS3, CAPG
 GTPase activity	6	FERMT2, PICALM, MMUT, BIN1, ZC3H15, STMN3
cell surface	6	FERMT2, PICALM, MIF, ANXA4, ENO2, ITGA2
DNA damage response	6	TIGAR, MCTS1, OTUB1, UBQLN4, KIN, NAE1
 inflammatory response	6	RELA, ALOX5, CELF1, ITGA2, PDCD4, TMSB4X
neuronal cell body	6	TXNRD2, PICALM, CKB, NRSN2, PMM2, RAB8A
ubiquitin protein ligase activity	6	RNF25, UBE2D2, TRIM25, ARIH2, IRF2BP1, IRF2BPL
in utero embryonic development	6	WDTC1, PLCG1, TMEM231, PSPH, MBNL1, NSUN2
