Feature	Number of Genes	Genes
clathrin binding	1	AP1B1
kidney development	1	AP1B1
determination of left/right symmetry	1	AP1B1
heart development	1	AP1B1
platelet dense granule organization	1	AP1B1
basolateral protein secretion	1	AP1B1
melanosome assembly	1	AP1B1
Golgi membrane	1	AP1B1
lysosomal membrane	1	AP1B1
early endosome	1	AP1B1
AP-1 adaptor complex	1	AP1B1
cytoplasmic vesicle membrane	1	AP1B1
trans-Golgi network membrane	1	AP1B1
intracellular membrane-bounded organelle	1	AP1B1
low-density lipoprotein particle receptor binding	1	AP2A1
Golgi to endosome transport	1	AP2A1
negative regulation of hyaluronan biosynthetic process	1	AP2A1
clathrin coat of trans-Golgi network vesicle	1	AP2A1
filopodium tip	1	AP2A1
molecular_function	1	AP2A2
disordered domain specific binding	1	AP2A2
secretory granule membrane	1	AP2A2
cytoplasmic vesicle	1	AP2A2
ficolin-1-rich granule membrane	1	AP2A2
neuromuscular synaptic transmission	1	FCHSD1
 actin filament polymerization	1	FCHSD1
neuromuscular junction	1	FCHSD1
cuticular plate	1	FCHSD1
cell projection	1	FCHSD1
perikaryon	1	FCHSD1
recycling endosome	1	FCHSD1
