Feature	Number of Genes	Genes
mRNA modification	1	DNAJB11
 ATP-dependent activity	1	DNAJB11
negative regulation of neurogenesis	1	DNAJB11
protein maturation	1	DNAJB11
protein folding chaperone complex	1	DNAJB11
calcium-dependent phospholipid binding	1	ESYT1
phosphatidylethanolamine binding	1	ESYT1
phosphatidylcholine binding	1	ESYT1
phosphatidylinositol binding	1	ESYT1
phospholipid transfer activity	1	ESYT1
intermembrane lipid transfer	1	ESYT1
peptidyl-prolyl cis-trans isomerase activity	1	FKBP8
calmodulin binding	1	FKBP8
disordered domain specific binding	1	FKBP8
negative regulation of protein phosphorylation	1	FKBP8
dorsal/ventral neural tube patterning	1	FKBP8
BMP signaling pathway	1	FKBP8
 BMP signaling pathway	1	FKBP8
multicellular organism growth	1	FKBP8
intracellular signal transduction	1	FKBP8
neuron fate specification	1	FKBP8
protein localization to mitochondrion	1	FKBP8
 autophagy of mitochondrion	1	FKBP8
mitochondrial envelope	1	FKBP8
endomembrane system	1	FKBP8
mitochondrial membrane	1	FKBP8
glucagon receptor binding	1	GCG
gluconeogenesis	1	GCG
adenylate cyclase-modulating G protein-coupled receptor signaling pathway	1	GCG
feeding behavior	1	GCG
protein kinase A signaling	1	GCG
 peptidyl-threonine phosphorylation	1	GCG
response to activity	1	GCG
 protein binding	1	GCG
 peptidyl-serine phosphorylation	1	GCG
 insulin secretion involved in cellular response to glucose stimulus	1	GCG
glucose homeostasis	1	GCG
 gluconeogenesis	1	GCG
 protein kinase activity	1	GCG
 insulin secretion	1	GCG
 histone H3-K4 methylation	1	GCG
 ERK1 and ERK2 cascade	1	GCG
cellular response to glucagon stimulus	1	GCG
 calcium ion import	1	GCG
negative regulation of execution phase of apoptosis	1	GCG
secretory granule lumen	1	GCG
response to retinoic acid	1	GDAP2
lysosomal membrane	1	GDAP2
response to X-ray	1	IKBIP
 phosphorylation	1	KCTD20
kinesin binding	1	KTN1
microtubule-based movement	1	KTN1
protein transport	1	KTN1
mitochondrial nucleoid	1	LRRC59
intracellular membrane-bounded organelle	1	LRRC59
Glc3Man9GlcNAc2 oligosaccharide glucosidase activity	1	MOGS
glucosidase activity	1	MOGS
protein N-linked glycosylation	1	MOGS
oligosaccharide metabolic process	1	MOGS
viral protein processing	1	MOGS
C-3 sterol dehydrogenase (C-4 sterol decarboxylase) activity	1	NSDHL
3-beta-hydroxy-delta5-steroid dehydrogenase activity	1	NSDHL
oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	1	NSDHL
sterol-4-alpha-carboxylate 3-dehydrogenase (decarboxylating) activity	1	NSDHL
3-beta-hydroxysteroid dehydrogenase/C4-decarboxylase activity	1	NSDHL
4alpha-carboxy-4beta-methyl-5alpha-cholesta-8-en-3beta-ol:NAD(P)+ 3-oxidoreductase (decarboxylating) activity	1	NSDHL
4alpha-carboxy-5alpha-cholesta-8-en-3beta-ol:NAD(P)+ 3-dehydrogenase (decarboxylating) activity	1	NSDHL
hair follicle development	1	NSDHL
cholesterol biosynthetic process	1	NSDHL
labyrinthine layer blood vessel development	1	NSDHL
actin binding	1	P4HB
procollagen-proline 4-dioxygenase activity	1	P4HB
thiol oxidase activity	1	P4HB
peptidyl-proline hydroxylation to 4-hydroxy-L-proline	1	P4HB
insulin processing	1	P4HB
interleukin-12-mediated signaling pathway	1	P4HB
interleukin-23-mediated signaling pathway	1	P4HB
 cell adhesion	1	P4HB
 viral entry into host cell	1	P4HB
cellular response to interleukin-7	1	P4HB
 oxidative stress-induced intrinsic apoptotic signaling pathway	1	P4HB
cytoskeleton	1	P4HB
procollagen-proline 4-dioxygenase complex	1	P4HB
lamellipodium	1	P4HB
in utero embryonic development	1	RCN1
zinc ion transmembrane transporter activity	1	SLC39A7
intracellular zinc ion homeostasis	1	SLC39A7
B cell differentiation	1	SLC39A7
zinc ion transmembrane transport	1	SLC39A7
skin epidermis development	1	SLC39A7
 ferroptosis	1	SLC39A7
fatty-acyl-CoA binding	1	SOAT1
sterol O-acyltransferase activity	1	SOAT1
cholesterol binding	1	SOAT1
cholesterol O-acyltransferase activity	1	SOAT1
macrophage derived foam cell differentiation	1	SOAT1
cholesterol storage	1	SOAT1
cholesterol efflux	1	SOAT1
very-low-density lipoprotein particle assembly	1	SOAT1
low-density lipoprotein particle clearance	1	SOAT1
cholesterol homeostasis	1	SOAT1
 amyloid precursor protein biosynthetic process	1	SOAT1
heme binding	1	STC2
response to oxidative stress	1	STC2
embryo implantation	1	STC2
negative regulation of gene expression	1	STC2
response to vitamin D	1	STC2
negative regulation of multicellular organism growth	1	STC2
response to peptide hormone	1	STC2
decidualization	1	STC2
 hormone biosynthetic process	1	STC2
 store-operated calcium entry	1	STC2
protein domain specific binding	1	VAPA
sphingomyelin biosynthetic process	1	VAPA
sterol transport	1	VAPA
viral release from host cell	1	VAPA
neuron projection development	1	VAPA
ceramide transport	1	VAPA
 I-kappaB kinase/NF-kappaB signaling	1	VAPA
negative regulation by host of viral genome replication	1	VAPA
positive regulation by host of viral genome replication	1	VAPA
membrane fusion	1	VAPA
protein localization to endoplasmic reticulum	1	VAPA
bicellular tight junction	1	VAPA
microtubule cytoskeleton	1	VAPA
nuclear membrane	1	VAPA
vesicle	1	VAPA
azurophil granule membrane	1	VAPA
beta-tubulin binding	1	VAPB
IRE1-mediated unfolded protein response	1	VAPB
 viral genome replication	1	VAPB
endoplasmic reticulum membrane organization	1	VAPB
neuropeptide hormone activity	1	VIP
peptide hormone receptor binding	1	VIP
 endothelial cell proliferation	1	VIP
phospholipase C-activating G protein-coupled receptor signaling pathway	1	VIP
body fluid secretion	1	VIP
learning or memory	1	VIP
 epinephrine secretion	1	VIP
 protein localization	1	VIP
negative regulation of potassium ion transport	1	VIP
 protein catabolic process	1	VIP
epinephrine secretion	1	VIP
mRNA stabilization	1	VIP
negative regulation of smooth muscle cell proliferation	1	VIP
 sensory perception of pain	1	VIP
 penile erection	1	VIP
prolactin secretion	1	VIP
perikaryon	1	VIP
RNA polymerase II cis-regulatory region sequence-specific DNA binding	1	ZSCAN21
DNA-binding transcription factor activity, RNA polymerase II-specific	1	ZSCAN21
DNA-binding transcription activator activity, RNA polymerase II-specific	1	ZSCAN21
 transcription by RNA polymerase II	1	ZSCAN21
male meiosis I	1	ZSCAN21
cell differentiation	1	ZSCAN21
