Feature	Number of Genes	Genes
lacrimal gland development	1	FOXC1
embryonic heart tube development	1	FOXC1
maintenance of lens transparency	1	FOXC1
vascular endothelial growth factor signaling pathway	1	FOXC1
odontogenesis of dentin-containing tooth	1	FOXC1
camera-type eye development	1	FOXC1
 DNA binding	1	FOXC1
 keratinocyte differentiation	1	FOXC1
negative regulation of mitotic cell cycle	1	FOXC1
 organ growth	1	FOXC1
paraxial mesoderm formation	1	FOXC1
artery morphogenesis	1	FOXC1
ventricular cardiac muscle tissue morphogenesis	1	FOXC1
cardiac muscle cell proliferation	1	FOXC1
chemokine-mediated signaling pathway	1	FOXC1
cellular response to epidermal growth factor stimulus	1	FOXC1
glomerular epithelium development	1	FOXC1
blood vessel diameter maintenance	1	FOXC1
negative regulation of lymphangiogenesis	1	FOXC1
 hematopoietic progenitor cell differentiation	1	FOXC1
 hematopoietic stem cell differentiation	1	FOXC1
negative regulation of apoptotic process involved in outflow tract morphogenesis	1	FOXC1
 core promoter binding	1	FOXC1
cellular response to chemokine	1	FOXC1
heterochromatin	1	FOXC1
neuron differentiation	1	IER2
cell motility	1	IER2
response to fibroblast growth factor	1	IER2
cellular response to heat	1	IER5
 cell population proliferation	1	IER5
 cellular response to heat	1	IER5
transcription corepressor activity	1	LIMD1
response to hypoxia	1	LIMD1
osteoblast development	1	LIMD1
 cell shape	1	LIMD1
phosphorylation	1	LIMD1
P-body assembly	1	LIMD1
miRNA-mediated gene silencing	1	LIMD1
negative regulation of hippo signaling	1	LIMD1
negative regulation of osteoblast differentiation	1	LIMD1
negative regulation of canonical Wnt signaling pathway	1	LIMD1
 miRNA-mediated gene silencing	1	LIMD1
P-body	1	LIMD1
transcription regulator complex	1	LIMD1
adherens junction	1	LIMD1
focal adhesion	1	LIMD1
RISC complex	1	LIMD1
proteolysis	1	MAST4
 cell growth	1	PABIR1
 proteasomal ubiquitin-dependent protein catabolic process	1	PABIR1
mitotic G2/M transition checkpoint	1	PABIR1
protein kinase binding	1	PPME1
protein phosphatase binding	1	PPME1
protein C-terminal methylesterase activity	1	PPME1
protein methylesterase activity	1	PPME1
lncRNA binding	1	PPME1
protein demethylation	1	PPME1
protein serine/threonine phosphatase activity	1	PPP2R1A
protein heterodimerization activity	1	PPP2R1A
protein antigen binding	1	PPP2R1A
 DNA replication	1	PPP2R1A
ceramide metabolic process	1	PPP2R1A
female meiotic nuclear division	1	PPP2R1A
response to organic substance	1	PPP2R1A
second-messenger-mediated signaling	1	PPP2R1A
 Wnt signaling pathway	1	PPP2R1A
 cell adhesion	1	PPP2R1A
 growth	1	PPP2R1A
negative regulation of tyrosine phosphorylation of STAT protein	1	PPP2R1A
negative regulation of MAPK cascade	1	PPP2R1A
 cell differentiation	1	PPP2R1A
meiotic spindle elongation	1	PPP2R1A
mitotic sister chromatid separation	1	PPP2R1A
meiotic sister chromatid cohesion, centromeric	1	PPP2R1A
negative regulation of protein kinase B signaling	1	PPP2R1A
protein-containing complex assembly	1	PPP2R1A
peptidyl-serine dephosphorylation	1	PPP2R1A
 meiotic cell cycle process involved in oocyte maturation	1	PPP2R1A
mitochondrion	1	PPP2R1A
microtubule cytoskeleton	1	PPP2R1A
lateral plasma membrane	1	PPP2R1A
dendrite	1	PPP2R1A
neuron projection	1	PPP2R1A
neuronal cell body	1	PPP2R1A
glutamatergic synapse	1	PPP2R1A
apoptotic process involved in morphogenesis	1	PPP2R1B
membrane raft	1	PPP2R1B
calcium ion binding	1	PPP2R3B
 cell cycle	1	PPP2R3B
microtubule cytoskeleton organization	1	PPP2R3C
B cell homeostasis	1	PPP2R3C
 antimicrobial humoral response	1	PPP2R3C
cortical cytoskeleton organization	1	PPP2R3C
activation of protein kinase activity	1	PPP2R3C
 dephosphorylation	1	PPP2R3C
 B cell differentiation	1	PPP2R3C
spleen development	1	PPP2R3C
 mitochondrial depolarization	1	PPP2R3C
protein phosphatase activator activity	1	PPP2R5E
protein kinase C activity	1	PRKD1
calcium-dependent protein kinase C activity	1	PRKD1
kinase activity	1	PRKD1
 endothelial cell proliferation	1	PRKD1
inflammatory response	1	PRKD1
Golgi organization	1	PRKD1
integrin-mediated signaling pathway	1	PRKD1
nervous system development	1	PRKD1
 endothelial cell migration	1	PRKD1
 keratinocyte proliferation	1	PRKD1
 neuron projection development	1	PRKD1
peptidyl-threonine phosphorylation	1	PRKD1
sphingolipid biosynthetic process	1	PRKD1
 CREB transcription factor activity	1	PRKD1
 peptidyl-serine phosphorylation	1	PRKD1
cellular response to amino acid starvation	1	PRKD1
cellular response to oxidative stress	1	PRKD1
cellular response to vascular endothelial growth factor stimulus	1	PRKD1
 endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway	1	PRKD1
 protein import into nucleus	1	PRKD1
 blood vessel endothelial cell migration	1	PRKD1
 phosphatidylinositol 3-kinase activity	1	PRKD1
innate immune response	1	PRKD1
 osteoblast differentiation	1	PRKD1
 angiogenesis	1	PRKD1
negative regulation of endocytosis	1	PRKD1
Golgi vesicle transport	1	PRKD1
defense response to Gram-negative bacterium	1	PRKD1
 NF-kappaB transcription factor activity	1	PRKD1
 release of sequestered calcium ion into cytosol	1	PRKD1
cellular response to hydroperoxide	1	PRKD1
protein kinase D signaling	1	PRKD1
 NLRP3 inflammasome complex assembly	1	PRKD1
 histone deacetylase activity	1	PRKD1
 endothelial cell chemotaxis	1	PRKD1
 integrin-mediated signaling pathway	1	PRKD1
autophagosome membrane	1	PRKD1
trans-Golgi network	1	PRKD1
cell-cell junction	1	PRKD1
cell cortex	1	PRKD1
single-stranded RNA binding	1	RBM7
snRNA binding	1	RBM7
14-3-3 protein binding	1	RBM7
pre-mRNA intronic binding	1	RBM7
 alternative mRNA splicing, via spliceosome	1	RBM7
meiotic cell cycle	1	RBM7
transcription coactivator activity	1	SERTAD2
transcription regulator activity	1	SERTAD2
chromatin binding	1	SET
histone binding	1	SET
DNA replication	1	SET
nucleosome assembly	1	SET
nucleosome disassembly	1	SET
negative regulation of histone acetylation	1	SET
negative regulation of neuron apoptotic process	1	SET
endoplasmic reticulum	1	SET
lipid droplet	1	SET
protein-containing complex	1	SET
kinase binding	1	SGO1
mitotic sister chromatid segregation	1	SGO1
attachment of spindle microtubules to kinetochore	1	SGO1
centriole-centriole cohesion	1	SGO1
meiotic chromosome segregation	1	SGO1
mitotic sister chromatid cohesion, centromeric	1	SGO1
kinetochore	1	SGO1
condensed chromosome, centromeric region	1	SGO1
spindle pole	1	SGO1
extracellular space	1	SOGA3
cysteine-type endopeptidase activity	1	USP12
cysteine-type deubiquitinase activity	1	USP12
ubiquitin-dependent protein catabolic process	1	USP12
protein deubiquitination	1	USP12
cellular_component	1	USP12
proline-rich region binding	1	WBP4
mRNA cis splicing, via spliceosome	1	WBP4
nuclear speck	1	WBP4
U2-type precatalytic spliceosome	1	WBP4
precatalytic spliceosome	1	WBP4
ncRNA processing	1	ZCCHC8
TRAMP complex	1	ZCCHC8
catalytic step 2 spliceosome	1	ZCCHC8
chromatin organization	1	ZNF462
negative regulation of DNA binding	1	ZNF462
