Feature	Number of Genes	Genes
DNA binding	73	TSG101, GTF3C4, MIS18BP1, TRIM26, TCF4, GTF3C2, MACROH2A2, CBX2, ZNF414, CHD2, PHC1, HMGB2, ZNF22, ZZZ3, TAF4B, PHC2, EP400, PHC3, JRK, LIG3, WDR76, TET2, CHD3, GTF3C1, SMARCA1, TAF1A, ABT1, NONO, MYEF2, XRCC4, GLYR1, ZNF592, TERF1, H2AX, CENPC, ZFR, CHD7, RTF2, FMR1, SURF6, LYAR, MKI67, SETMAR, ZNF593, HMGA1, C1D, DNTTIP1, THAP7, MECP2, TTF1, NUFIP1, NUP153, ILF3, PHF6, ADAR, SPTY2D1, NUSAP1, TOP2A, ASXL1, SMAD2, DDX11, CHD1, PRDM10, RPS3, RPS15, THAP12, THAP11, ZNF800, OASL, BLM, TRIM16, EME1, HUWE1
ATP binding	72	ACSL3, ORC4, DHX37, ABCF3, TTK, MYH15, DCAF1, UBE2O, CHD2, BAZ1B, CDK12, UBE2T, EP400, CSNK2A1, PRKX, LIG3, ZRANB3, CHD3, YTHDC2, SMARCA1, STK35, DHX57, RPS6KA3, CLK1, HELZ, PRAG1, TLK1, ATAD2, CDK4, KIF18B, N4BP2, CHD7, IQCA1, EIF4G1, RIOK3, NTPCR, DDX47, DDX49, MKI67, BMS1, NOLC1, DHX33, DDX55, DDX23, DDX56, DDX31, DDX27, NVL, DDX52, DDX21, DDX51, AQR, NAT10, RECQL4, DDX10, TOP2A, DDX24, P2RX6, DDX11, CHD1, ACSL1, DPH6, PRKCZ, ASCC3, ACSF2, SRPK2, SRPK1, EIF2AK2, BLM, UBE2R2, CPS1, MAPK13
 DNA-templated transcription	68	TSG101, TCF4, SPIN1, ASCC2, ZNF423, TRIP4, DAXX, LMX1B, HMGB2, ZNF22, CTCF, SGF29, ZZZ3, EP400, SUPT20H, CREB5, CHD3, KAT2B, ZBTB11, MBTD1, SMARCA1, ABT1, TBL1X, ING4, JMJD6, HMGN5, NONO, NSD1, MRGBP, GLI2, NSD2, MTDH, SPIN4, ATAD2, BRD7, CHD7, INO80E, UTP4, RNF187, TRIM44, SFRP1, SETD7, ZNF689, CDCA7L, NOLC1, XPC, VSX1, HMGA1, GZF1, THAP7, NPM1, PHF2, REXO4, ILF3, JADE3, SPTY2D1, FOXM1, SMAD2, NCOA4, ACTL6B, KAT7, USP16, BRPF3, BLM, ZSCAN26, TRIM16, UCHL5, PSRC1
zinc ion binding	52	TRIM26, TRIP4, PHC1, BAZ1B, MDM4, UHRF1, ZNF22, CTCF, ZZZ3, PHC2, KDM2A, TUT4, PHC3, LIG3, TET2, CHD3, MDM2, RBBP6, MBTD1, ZNF346, FBXO11, USP3, SIRT6, ZMYND8, NSD1, GLI2, ZFR, TRIM44, UBR7, SETMAR, ZNF593, DNAJC21, LIN28B, PHF2, ZCCHC7, ZCCHC10, AGTPBP1, ZCCHC9, ZFAND2B, ZNF622, RNF151, TRIM68, KAT7, ZNF276, THAP11, USP16, BLM, TUT7, TRIM56, TRIM16, FBXL19, RBM4B
identical protein binding	49	PEX11B, GSTM3, TTK, TCF4, RPS19, UHRF1, PHC2, CSNK2A1, ZNF48, MDM2, DGCR8, CAVIN1, RPL22, JMJD6, NONO, XRCC4, PCYT1A, TERF1, PRAG1, CGGBP1, LUC7L, CENPC, GTPBP2, FMR1, EIF4G1, SFRP1, MCM10, LYAR, RIOX2, NOP53, THAP7, DDX21, GLE1, NUFIP1, NUP153, TARBP2, SLBP, TNFAIP1, NOL12, SMAD2, TRIM68, PACSIN1, CBX5, MRM3, PRKRA, NKAPD1, EIF2AK2, BLM, COIL
chromatin	48	TCF4, MACROH2A2, RBL2, CHD2, LMX1B, SATB2, HMGB2, UHRF1, ZC3H8, SMCR8, FAM111B, H1-1, APTX, CREB5, CHD3, ESCO2, HMGN5, GLYR1, USP3, SIRT6, ZMYND8, PHF10, NSD1, CBX8, NSD2, XRCC1, FAM111A, BRD7, CDK4, CHD7, XPC, DDX23, VSX1, THAP7, TSPYL1, FIZ1, FOXM1, ETV6, SMAD2, TSPYL6, DDX11, CHD1, ACTL6B, BBX, PRDM10, SRPK2, SRPK1, THAP11
rRNA processing	47	POP4, RPS19, RPS16, DIS3, WDR55, DROSHA, RRP1, EXOSC2, CHD7, RPP38, DDX47, DDX49, LYAR, NOP14, PES1, NOC4L, UTP15, NOLC1, NOL6, KRR1, RRP1B, DDX56, UTP11, ESF1, NOP53, IMP4, DDX27, NVL, RRP7A, DDX21, DDX51, REXO4, UTP18, RRP36, RRP8, UTP14A, NPM3, DDX10, EXOSC5, NOL8, RPS15, RPS7, POP5, RPP30, RPL26, RPL14, RPL5
negative regulation of transcription by RNA polymerase II	46	TSG101, HMGB1, CDC73, LARP7, DCAF1, MACROH2A2, CBX2, MEPCE, ZNF692, SATB2, MDM4, HMGB2, UHRF1, CTCF, ZC3H8, RTF1, CBX4, SUZ12, CHD3, MDM2, TBL1X, SIRT6, ZMYND8, NSD1, CGGBP1, GLI2, CBX8, NSD2, MTDH, LYAR, IFI16, GZF1, NOP53, H1-2, ZNF668, THAP7, MECP2, PHF6, FOXM1, ETV6, CBX5, MAGEB2, THAP11, STRAP, YBX3, RPS14
chromosome	44	CENPH, RBL2, KDM2A, ZNF768, TET2, RBBP6, ESCO2, FBXO11, NONO, RRP1, ZC3H4, ZFR, UTP4, MDC1, FMR1, SURF6, NOL7, ELL3, SETD7, MKI67, BMS1, PES1, RBM34, RBM19, KRR1, RRP1B, DDX27, DNTTIP1, DDX21, MPHOSPH10, CCDC137, DNTTIP2, BOP1, PPP1R7, RSL1D1, NUSAP1, RECQL4, NIFK, NOL8, UTP6, KAT7, ZNF276, BLM, TP53TG5
extracellular exosome	40	CLTCL1, TSG101, GSTM3, RPS19, MACROH2A2, RBL2, RPS16, RPL4, RAN, TUT4, CREB5, RPL22, UACA, H2AX, LTBP2, ATAD2, RPL28, SFRP1, DDX23, RPL3, PPP1R7, RPS3A, WASL, DDX11, PRKCZ, RPS3, RPS2, SND1, RPL26L1, SERBP1, RPL26, HUWE1, RPL10A, RPS14, RPL37A, RPL14, RPL30, RPL5, RPS11, RPS8
chromatin binding	39	CBX2, CHD2, SATB2, CBX4, UBE2T, EP400, RAN, APTX, MPHOSPH8, CHD3, KAT2B, HMGN5, NONO, GLYR1, SIRT6, NSD1, CBX8, NSD2, ATAD2, CHD7, FMR1, SETD7, HMGA1, MECP2, TTF1, NPM1, PARP2, TSPYL1, NPM3, BCAS3, TOP2A, ASXL1, SMAD2, TSPYL6, DDX11, CBX5, CHD1, ACTL6B, LRWD1
ribosomal small subunit biogenesis	37	DHX37, RPS19, RPS16, METTL17, FCF1, UTP4, SURF6, NOL7, RPS19BP1, BMS1, NOP14, UTP15, NOL6, NGDN, KRR1, UTP11, IMP4, RRP7A, MPHOSPH10, DNTTIP2, NPM1, TBL3, NAT10, UTP18, RRP36, UTP3, NOM1, WDR3, RPS3A, UTP6, RPS15, RPS7, LTV1, AATF, RPS14, RPS11, RPS8
chromatin remodeling	37	GTF3C4, DCAF1, DAXX, CFDP1, PHC1, BAZ1B, SATB2, EP400, KDM2A, ZRANB3, CHD3, KAT2B, SMARCA1, ING4, JMJD6, NAA40, RSBN1, PHF10, NSD1, NSD2, BRD7, CHD7, INO80E, KDM6A, SETMAR, RIOX2, RIOX1, DDX21, NPM1, NPM3, CHD1, ACTL6B, USP16, BRPF3, FBXL19, UCHL5, HUWE1
plasma membrane	36	ACSL3, CLTCL1, TSG101, OSMR, YTHDC1, CSNK2A1, MPHOSPH8, MDM2, CAVIN1, JMJD6, PCYT1A, MAEA, CUL1, PLD1, WDR6, LLGL2, HDLBP, SFRP1, XPC, CYTH1, NIN, RRP8, ZNF397, ETV6, WASL, P2RX6, PACSIN1, ACSL1, PRKCZ, RPS3, SRPK1, TRIM16, MTUS1, SURF2, PCDH1, CPS1
RNA polymerase II cis-regulatory region sequence-specific DNA binding	35	NTN1, TCF4, ZNF423, ZNF692, ZNF784, CHD2, SATB2, CTCF, ZNF384, ZNF48, SUZ12, ZBTB11, ZSCAN18, ZNF574, NSD1, GLI2, ZFP62, CHD7, ZSCAN31, ZKSCAN8, ZNF865, ZNF689, KDM6A, HMGA1, GZF1, ZNF358, ZNF668, ZNF16, ZSCAN25, ZNF397, NKRF, ETV6, SMAD2, THAP11, ZSCAN26
translation	35	RPS19, RPS16, RPL4, METTL17, RPL22, COPS5, RPL35, RPL28, RPL10L, EIF4G1, RPL19, RPL3, RPL18A, RPS3A, RPS3, RPS15, EIF2AK2, RPS7, RPS2, RPL36, SRBD1, RPL26, LARP4, RPL10A, RPL17, RPS14, RPL37A, RPL13, RPL14, RPL18, RPL30, RPL5, RPS10, RPS11, RPS8
small-subunit processome	34	DHX37, RPS19, RPS16, FCF1, UTP4, NOL7, RPS19BP1, BMS1, NOP14, UTP23, NOC4L, UTP15, NOL6, NGDN, KRR1, UTP11, IMP4, RRP7A, MPHOSPH10, DNTTIP2, TBL3, NAT10, UTP18, UTP3, UTP14A, WDR3, RPS3A, UTP6, RPS7, AATF, NOL10, RPS14, RPS11, RPS8
ATP hydrolysis activity	32	DHX37, SWSAP1, ABCF3, CHD2, CHD3, YTHDC2, DHX57, ATAD2, KIF18B, CHD7, IQCA1, NTPCR, DDX47, DDX49, DHX33, DDX55, DDX23, DDX56, DDX31, DDX27, NVL, DDX52, DDX21, DDX51, AQR, RECQL4, DDX10, DDX24, DDX11, CHD1, ASCC3, BLM
nuclear speck	32	COPS4, SRP54, YTHDC1, RBM15, ASCC2, CDK12, CBX4, EP400, NXF1, RSRC1, RBBP6, GPATCH2, NONO, SREK1, H2AX, NXT1, ELL3, IFI16, RBM19, USP36, THAP7, DUSP11, REXO4, SRSF5, ARL6IP4, ZNF106, ASCC3, SRPK2, SRPK1, SRSF2, SURF2, RBM4B
structural constituent of ribosome	32	RPS19, RPS16, RPL4, DROSHA, RPL22, RPL35, RPL28, RPL10L, RPL19, RPL3, RPL18A, RPS3A, RPS3, RPS15, RPS7, RPS2, RPL36, SRBD1, RPL26L1, RPL26, RPL10A, RPL17, RPS14, RPL37A, RPL13, RPL14, RPL18, RPL30, RPL5, RPS10, RPS11, RPS8
negative regulation of DNA-templated transcription	32	RBM15, ZNF423, DAXX, MDM4, HMGB2, CTCF, ZC3H8, CBX4, MPHOSPH8, CHD3, MDM2, ING4, NONO, SCAI, BRD7, SFRP1, IFI16, RIOX2, HMGA1, RIOX1, GZF1, C1D, THAP7, MECP2, ILF3, RRP8, NKRF, FOXM1, SMAD2, PARP10, CBX5, SRSF2
cytosolic ribosome	30	RPS19, ASCC2, RPS16, RPL4, RPL22, RPL35, RPL28, RPL19, RPL3, RPL18A, RPS3A, RPS3, ASCC3, RPS15, RPS7, RPS2, RPL36, RPL26, RPL10A, RPL17, RPS14, RPL37A, RPL13, RPL14, RPL18, RPL30, RPL5, RPS10, RPS11, RPS8
 cell cycle	29	TSG101, PPM1G, CDK12, MDM4, PRR11, SGF29, ZZZ3, EP400, MDM2, KAT2B, MBTD1, ING4, MRGBP, CCNDBP1, CDK4, COPS5, INO80E, PES1, NOP53, BOP1, JADE3, SRSF5, WDR12, FOXM1, ADARB1, KAT7, SRPK2, USP16, UCHL5
cytoplasmic translation	29	RPS19, RPS16, RPL4, RPL22, RPL35, RPL28, RPL19, RPL3, RPL18A, RPS3A, RPS3, RPS15, RPS7, RPS2, RPL36, RPL26L1, RPL26, RPL10A, RPL17, RPS14, RPL37A, RPL13, RPL14, RPL18, RPL30, RPL5, RPS10, RPS11, RPS8
endoplasmic reticulum	26	ACSL3, UBXN8, HMGB1, SRP54, P3H2, YTHDC2, CAVIN1, PCYT1A, SIRT6, MTDH, RPL10L, RBMX2, UTP15, RRS1, RPS3A, ZFAND2B, P3H3, CAMLG, ACSL1, SRP68, RPS3, SRPK1, RPL13, RPL18, RPL5, RPS8
DNA-binding transcription factor activity, RNA polymerase II-specific	26	NTN1, TCF4, ZNF423, LMX1B, SATB2, CREB5, ZBTB11, ZSCAN18, CREBRF, PURG, GLI2, ZSCAN31, ZKSCAN8, ZNF696, VSX1, GZF1, ZNF771, ZSCAN25, ZNF787, ZNF397, FOXM1, ETV6, SMAD2, BBX, THAP11, ZSCAN26
protein-containing complex	25	PEX11B, TRIP4, HMGB2, ZC4H2, RAN, MDM2, KAT2B, RBBP6, CAVIN1, INCENP, LENG8, CDCA8, RPL3, NPM1, NUFIP1, TOP2A, SPATS2L, SMAD2, CBX5, METTL18, RPS7, BLM, CPS1, RBM4B, RPL5
focal adhesion	25	RPS19, RPS16, RPL4, RPL22, PRAG1, MDC1, RPL19, HMGA1, RPL3, NPM1, RPS3A, SRP68, RPS3, RPS15, RPS7, RPS2, RPL10A, RPS14, RPL37A, RPL18, RPL30, RPL5, RPS10, RPS11, RPS8
histone binding	25	DAXX, CHD2, BAZ1B, UHRF1, RBBP5, CHD3, TBL1X, GLYR1, APLF, USP3, H2AX, ATAD2, BRD7, CHD7, THAP7, NPM1, TSPYL1, PHF6, SPTY2D1, NPM3, BCAS3, TSPYL6, NCAPD2, CHD1, USP16
DNA damage response	25	CHD2, BAZ1B, PAXX, UBE2T, RBBP5, HMCES, ZRANB3, WDR76, RBBP6, CDKN2AIP, APLF, H2AX, TLK1, FAM111A, SETD7, MCM10, NOP53, PARP2, TOP2A, DDX11, CBX5, RPS3, USP16, BLM, AATF
ribonucleoprotein complex	24	LSM14A, LARP7, MEPCE, RPL4, JRK, SUZ12, GTF3C1, RPL22, JMJD6, FMR1, NPM1, BOP1, ILF3, SLBP, RBM45, TOP2A, RPS3A, CBX5, RPS3, TEFM, RPS7, RPL26, RPL5, RPS8
DNA repair	24	SUPT16H, UHRF1, UBE2T, EP400, ZRANB3, NONO, APLF, USP3, INO80E, MDC1, FMR1, XPC, NOP53, ZNF668, NPM1, PARP2, REXO4, RECQL4, FOXM1, DDX11, KAT7, RPS3, BLM, UCHL5
mitochondrion	23	PEX11B, GTF3C4, LIG3, CAVIN1, DROSHA, PINX1, HMGN5, NFU1, NOL7, NOL6, NGDN, XPC, DDX21, ILF3, AGTPBP1, PFDN2, NUDT8, ACSL1, MRM3, TEFM, MTUS1, HUWE1, KYAT3
mRNA binding	23	YTHDC1, LSM14A, LARP7, RBM15, SCAF8, NXF1, JRK, MYEF2, SNIP1, LUC7L, RPL35, FMR1, EIF4G1, HDLBP, DHX33, MECP2, AQR, SLBP, ADARB1, RPS3, RPS2, SRBD1, STRAP
protein homodimerization activity	22	TSG101, PEX11B, GSTM3, PAXX, ECT2, DGCR8, DROSHA, PCYT1A, TERF1, SIRT6, XDH, FMR1, SETMAR, DNTTIP1, NPM1, TARBP2, TOP2A, TRIM68, PRKRA, BLM, ACOX1, KYAT3
negative regulation of cell population proliferation	21	TSG101, CDC73, P3H2, MDM4, CTCF, KAT2B, PINX1, ING4, SIRT6, WDR6, SFRP1, HMGA1, NPM1, AGTPBP1, GTPBP4, P3H3, SMAD2, PRKRA, ADARB1, THAP12, EIF2AK2
cell division	21	TSG101, ENSA, MIS18BP1, CETN1, RAN, LIG3, CETN2, MAEA, TERF1, CENPC, CDK4, KIF18B, LLGL2, SPC24, ZNF16, WASL, NCAPD2, RPS3, USP16, USP37, PSRC1
transcription coactivator activity	21	HMGB1, TRIP4, DAXX, HMGB2, MED12L, KAT2B, ABT1, ING4, MTDH, BRD7, COPS5, RRP1B, XPC, HMGA1, NPM1, PHF2, FIZ1, ASXL1, NCOA4, ACTL6B, USP16
methylated histone binding	21	SPIN1, CBX2, UHRF1, SGF29, ZZZ3, CBX4, MPHOSPH8, SUZ12, MBTD1, ING4, GLYR1, ZMYND8, CBX8, SPIN4, FMR1, THAP7, PHF2, RRP8, CBX5, CHD1, LRWD1
chromatin organization	21	SPIN1, CBX2, RBL2, HMGB2, ZZZ3, CBX4, TET2, MBTD1, HMGN5, ZMYND8, TLK1, MRGBP, CBX8, SETD7, USP36, UTP3, ASXL1, PARP10, CBX5, ACTL6B, LRWD1
fibrillar center	21	DCAF1, TAF4B, URB1, NONO, TERF1, AFF4, MTDH, FAM111A, UTP4, RPP38, CDCA7L, UTP15, NOLC1, NOP53, IMP4, CCDC137, TTF1, DUSP11, NUFIP1, EIF3L, COIL
nuclear body	21	UBE2O, TRIP4, DAXX, ZC3H8, CBX4, ECT2, SUZ12, MDM2, DGCR8, INCENP, STK35, TERF1, MTDH, CCNDBP1, CENPC, KIF18B, SUGP2, MDC1, MKI67, TARBP2, COIL
cell cycle	20	TSG101, MIS18BP1, CDC73, RBL2, UHRF1, CSNK2A1, LIG3, TET2, MDM2, KAT2B, ING4, RPS6KA3, MAEA, USP3, CCNDBP1, BRD7, MKI67, FAM32A, ZNF16, MAPK13
 cell population proliferation	20	OSMR, TTK, CFDP1, CSNK2A1, SUZ12, MDM2, HMGN5, CDK4, RNF187, SFRP1, CDCA7L, NOLC1, MECP2, ZNF16, NPM1, NOP2, FOXM1, ACTL6B, PRKCZ, SRPK2
RNA splicing	20	CLASRP, LARP7, CDK12, ZRANB2, RSRC1, JMJD6, NONO, SREK1, SUGP2, FMR1, DDX47, RRP1B, DDX23, MPHOSPH10, ARL6IP4, RBM28, SRPK2, SRPK1, SRSF2, RP9
enzyme binding	20	GSTM3, DAXX, MDM4, CBX4, WDR76, MDM2, ZNF346, H2AX, XRCC1, COPS5, RPS19BP1, MCM10, NOP14, HMGA1, TARBP2, TSPYL1, PHF6, PRKRA, RPS3, RPS2
 gene expression	20	DAXX, CTCF, MDM2, DROSHA, HMGN5, AFF4, CGGBP1, CDK4, CHD7, TRIM44, KDM6A, C1D, IQGAP3, SMAD2, RPS3, SRPK2, RPS7, RBM4B, YBX3, RPL5
protein phosphorylation	19	PPME1, TAF4B, CSNK2A1, RSRC1, INCENP, STK35, PRAG1, TLK1, CDK4, RIOK3, CDCA8, IQGAP3, ILF3, FIZ1, PRKRA, PRKCZ, SRPK2, SRPK1, EIF2AK2
mRNA processing	19	CLASRP, LARP7, CDK12, ZRANB2, RBBP6, JMJD6, NONO, SREK1, SUGP2, FMR1, DDX47, RRP1B, ADAR, SRSF5, ARL6IP4, RBM28, ADARB1, SRSF2, LSM3
synapse	19	RPS16, RPS6KA3, PURG, FMR1, RPL28, RPL19, RPL3, EIF3L, RPS3A, DNMBP, PACSIN1, ADARB1, RPS15, RPS7, RPL26, YBX3, RPL37A, RPL13, RPS11
cytosolic large ribosomal subunit	19	RPL4, RPL22, RPL35, RPL28, RPL10L, RPL19, RPL3, RPL18A, RPL36, RPL26L1, RPL26, RPL10A, RPL17, RPL37A, RPL13, RPL14, RPL18, RPL30, RPL5
protein kinase binding	18	ACSL3, PPME1, RPS19, TRIP4, DAXX, CDK12, SMCR8, KAT2B, RBBP6, RPS6KA3, NPM1, FOXM1, TRIM68, PRKCZ, RPS3, RPS7, AATF, USP37
perinuclear region of cytoplasm	18	ACSL3, UPF2, HMGB2, YTHDC2, MTDH, COPS5, PLD1, FMR1, SRFBP1, TARBP2, GTPBP4, TRIM68, PACSIN1, PRKRA, PRKCZ, EIF2AK2, SERBP1, YBX3
intracellular membrane-bounded organelle	18	PEX11B, MYH15, HPSE, P3H2, CAVIN1, SMARCA1, SIRT6, PLD1, LLGL2, XPC, MAK16, DDX31, NOP53, THAP7, AGTPBP1, PSME3IP1, PCDH1, LRWD1
nuclear membrane	17	RETSAT, DHX37, SPIN1, RBM15, MAD2L1BP, NUP42, MTDH, SCAI, CDK4, RBMX2, NOC4L, THAP7, GLE1, NUP153, UTP18, GTPBP4, WDR3
extracellular space	16	SOGA3, HMGB1, HPSE, HMGB2, ZFC3H1, TUT4, ELOA, LTBP2, XDH, SFRP1, UTP11, ESF1, MECP2, GLE1, MTUS1, POP1
 apoptotic process	16	HMGB1, EP400, ECT2, MBTD1, FBXO11, ING4, MRGBP, SFRP1, USP36, RRP1B, UTP11, NOP53, RSL1D1, TOP2A, ZNF622, RPS3
innate immune response	16	HMGB1, TRIM26, HMGB2, TIFA, NONO, RIOK3, LYAR, IFI16, DDX21, ADAR, TRIM68, ADARB1, SRPK2, SRPK1, OASL, TRIM56
kinetochore	16	CENPH, TTK, CFDP1, KAT2B, INCENP, PINX1, PHF10, CENPC, BRD7, SPC24, PHF2, PHF6, CBX5, ACTL6B, ZNF276, LRWD1
protein serine kinase activity	16	TTK, DCAF1, CDK12, CSNK2A1, PRKX, STK35, RPS6KA3, CLK1, TLK1, CDK4, RIOK3, PRKCZ, SRPK2, SRPK1, EIF2AK2, MAPK13
 translation	16	METAP1, PYM1, PLD1, FMR1, NOLC1, NSUN5, LARP4B, NPM1, NAT10, TARBP2, METTL18, RPL26, LARP4, RBM4B, RPS14, RPL5
transcription corepressor activity	15	TSG101, HMGB1, DAXX, CBX4, TBL1X, SIRT6, ZMYND8, NSD1, SCAI, BRD7, RIOX2, C1D, MECP2, PARP10, SRSF2
protein ubiquitination	15	EIPR1, TRIM26, DCAF1, MDM4, FBXO33, FBXL17, MDM2, RBBP6, FBXO11, CUL1, TRIM44, UBR7, TNFAIP1, MKRN2, RNF151
RNA helicase activity	15	DHX37, DHX57, DDX47, DDX49, DHX33, DDX55, DDX23, DDX56, DDX31, DDX27, DDX52, DDX21, DDX51, DDX10, DDX24
helicase activity	15	DHX37, CHD2, EP400, CHD3, YTHDC2, SMARCA1, DHX57, HELZ, CHD7, DHX33, DDX23, RECQL4, DDX11, CHD1, BLM
double-stranded RNA binding	15	LSM14A, APTX, DGCR8, ZNF346, MTDH, ZFR, DHX33, DDX21, ILF3, TARBP2, ADAR, PRKRA, ADARB1, EIF2AK2, OASL
negative regulation of apoptotic process	15	CDC73, MDM4, CBX4, MDM2, HMGN5, RPS6KA3, MTDH, COPS5, SFRP1, ZNF16, NPM1, RPS3A, PRKCZ, EIF2AK2, AATF
cell differentiation	15	TCF4, LARP7, CBX2, ZNF423, RBL2, ECT2, RPL10L, RBM45, MKRN2, RPS3A, ETV6, RNF151, SMAD2, SRPK2, HUWE1
centrosome	15	CETN1, TRIP4, CHD3, KAT2B, RBBP6, CETN2, H2AX, CENATAC, RRP7A, MECP2, NPM1, GLE1, NIN, DDX11, RPS7
ubiquitin-protein transferase activity	15	UBE2O, MDM4, UHRF1, UBE2T, MDM2, RBBP6, FBXO11, MAEA, RNF187, TNFAIP1, ZFP91, TRIM68, TRIM56, UBE2R2, HUWE1
extracellular region	14	NTN1, DNAAF2, HMGB1, HPSE, UACA, LTBP2, GTPBP2, SFRP1, SRP14, PDGFRL, ILF3, TXLNA, BRPF3, HUWE1
ubiquitin protein ligase activity	14	PJA1, TRIM26, UBE2O, UHRF1, MDM2, RBBP6, MAEA, TRIM44, UBR7, MKRN2, RNF151, TRIM68, TRIM56, HUWE1
protein stabilization	14	DNAAF2, SWSAP1, MDM4, CSNK2A1, TBL1X, TRIM44, USP36, NOP53, GTPBP4, PFDN2, CAMLG, PRKRA, RPS7, RPL5
single-stranded DNA binding	14	HMGB1, SWSAP1, HMGB2, RTF1, APTX, HMCES, FAM111A, MCM10, SETMAR, XPC, REXO4, NOL12, DDX11, BLM
mRNA splicing, via spliceosome	14	YTHDC1, PRPF38A, BUD13, RSRC1, SNIP1, RBMX2, RBM19, DDX23, CENATAC, AQR, SRSF5, SRSF2, LSM3, RBM4B
DNA-binding transcription factor activity	14	TCF4, ZNF692, LMX1B, CTCF, CREB5, GLI2, ZNF865, VSX1, ZNF358, MECP2, FOXM1, ETV6, SMAD2, ZSCAN26
sequence-specific double-stranded DNA binding	14	TCF4, ZNF784, LMX1B, ZNF384, ZNF768, CREB5, GLI2, ZSCAN31, VSX1, LIN28B, ZNF771, ZNF787, BBX, ZNF276
biological_process	14	CFDP1, URB1, ZBTB11, WDR55, UACA, GTPBP2, UBR7, FAM32A, GNL2, PDGFRL, TSPYL1, NOM1, NUDT19, SURF2
DNA-templated transcription	14	KDM2A, SUPT20H, MED12L, KAT2B, NSD1, MTDH, SCAI, TAF1B, HMGA1, PHF2, MKRN2, SMAD2, SND1, FBXL19
ribosomal large subunit biogenesis	14	SURF6, PES1, TMA16, NVL, RRS1, NPM1, SDAD1, GTPBP4, WDR12, ZNF622, RPL26L1, RPL26, RPL14, RPL5
chromosome, telomeric region	13	ORC4, CDC73, MACROH2A2, PINX1, TERF1, H2AX, XRCC1, NAT10, SMG6, RECQL4, CBX5, BLM, LRWD1
maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	13	DHX37, RPS19, RPS16, UTP4, BMS1, NOP14, NGDN, RRP36, UTP3, UTP6, NOL10, RPS14, RPS8
chromosome segregation	13	CENPH, TTK, CTCF, ESCO2, INCENP, TLK1, CENPC, RIOK3, SPC24, TOP2A, RPS3, SRPK1, DLGAP5
nervous system development	13	FGF11, TCF4, ZNF423, ZC4H2, FBXL17, ECT2, ZMYND8, PHF10, FMR1, UTP11, RBM45, ACTL6B, PCDH1
spermatogenesis	13	YTHDC1, LARP7, TAF4B, PHC2, H1-1, CETN2, H2AX, RPL10L, ELL3, MKRN2, RNF151, YBX3, ACOX1
defense response to virus	13	ABCF3, LSM14A, RIOK3, IFI16, DDX56, DDX21, ILF3, ADAR, EXOSC5, ADARB1, EIF2AK2, OASL, TRIM56
protein serine/threonine kinase activity	13	TTK, DCAF1, CSNK2A1, STK35, RPS6KA3, CLK1, TLK1, RIOK3, PRKCZ, SRPK2, SRPK1, EIF2AK2, MAPK13
DNA-binding transcription activator activity, RNA polymerase II-specific	13	TCF4, ZNF784, SATB2, ZNF384, ZNF48, ZNF574, CREBRF, ZFP62, ZNF668, NKRF, ETV6, SMAD2, THAP11
RNA polymerase II transcription regulatory region sequence-specific DNA binding	13	MACROH2A2, RBL2, LMX1B, SATB2, KAT2B, CREBRF, PURG, ZNF696, FOXM1, ETV6, BBX, RPS3, YBX3
apoptotic process	12	NTN1, ZC3H8, CSNK2A1, MDM2, ING4, RPS6KA3, FAM32A, RRP1B, C1D, TNFAIP1, RPS3, YBX3
 cell growth	12	TSG101, CDC73, CSNK2A1, CDKN2AIP, ING4, RPS6KA3, EXOSC2, EIF4G1, SFRP1, DDX49, JADE3, KAT7
double-stranded DNA binding	12	HMGB1, LSM14A, HMGB2, H1-1, APTX, CGGBP1, SETMAR, IFI16, H1-2, REXO4, SMAD2, DDX11
DNA-binding transcription factor binding	12	HMGB1, HMGB2, KAT2B, ZMYND8, CGGBP1, LYAR, DHX33, NPM1, SMAD2, PARP10, CBX5, RPS3
microtubule binding	12	CETN1, CETN2, TERF1, KIF18B, FMR1, SPC24, NUSAP1, WASL, RPS3, DLGAP5, MTUS1, PSRC1
nuclear matrix	12	SCAF8, SATB2, UHRF1, NONO, MAEA, PHF10, BRD7, NUFIP1, ACTL6B, PRKCZ, SRPK1, BLM
endoplasmic reticulum membrane	11	ACSL3, RETSAT, UBXN8, SPCS2, PCYT1A, MTDH, PLD1, ZFAND2B, WASL, CAMLG, ACSL1
Golgi apparatus	11	ACSL3, P3H2, ESCO2, PLD1, DDX31, ZNF622, DNMBP, TRIM68, PARP10, AATF, MTUS1
mitotic cell cycle	11	CLTCL1, ENSA, CETN1, RAN, CETN2, INCENP, CENPC, KIF18B, NLE1, NOLC1, CDCA8
signal transduction	11	PEX11B, HMGB1, FGF11, CSNK2A1, RPS6KA3, CDK4, NPM1, P2RX6, CAMLG, PRKCZ, THAP12
chromosome, centromeric region	11	MIS18BP1, DAXX, CTCF, INCENP, CENPQ, CENPP, FMR1, NGDN, CDCA8, TOP2A, KAT7
maturation of SSU-rRNA	11	RPS19, UTP4, RIOK3, NOP14, SRFBP1, IMP4, DDX52, MPHOSPH10, NOL11, WDR3, RPS14
