Feature	Number of Genes	Genes
perinuclear region of cytoplasm	15	EPG5, RAD51C, SPAST, TSC2, VPS50, HIP1R, PDE2A, HEATR5B, ATXN10, SNF8, UNC45A, EXOC6, HTT, TMEM184A, VPS33A
ATP binding	15	PI4KA, SMG1, RAD51C, EIF2B2, SPAST, CUL9, UCKL1, RHOBTB3, RIGI, KIF14, BTAF1, DCK, ORC5, SETX, SRR
extracellular exosome	14	TXNRD1, PI4KA, GEMIN4, SPAST, VPS50, PLAA, EFNB1, RHOBTB3, SNF8, IGSF8, DOP1B, ERAP1, MON2, TNPO1
protein import into nucleus	14	TNPO2, TSC2, IPO5, SPG11, NUP133, IPO9, TNPO3, HEATR3, IPO11, IPO7, IPO8, NUP85, RANBP6, TNPO1
identical protein binding	13	TXNRD1, RB1, CD226, EIF2B1, HIP1R, SRGAP2, RIGI, HOOK3, TNPO3, HTT, SETX, SRR, VAC14
signal transduction	12	TXNRD1, CD226, PI4KA, PLAA, SRGAP2, DOCK1, IPO8, NR2F1, PPP2R5D, PPP4R1, TEX2, VAC14
nucleolus	11	TFIP11, EEF1E1, MAD2L2, GEMIN4, XPO6, VPS51, IPO5, SPG11, FANCD2, XPO1, SETX
cell division	11	RB1, ZW10, NCAPD3, MAD2L2, NUP37, KNTC1, KIF14, PDS5B, NCAPG2, PDS5A, WAPL
chromatin	11	RB1, MAD2L2, IRF9, FANCD2, PDS5B, FANCA, MEN1, ORC5, PDS5A, SREBF2, WAPL
endoplasmic reticulum	11	WASHC5, ZW10, SPAST, PDE2A, CYP2S1, ERAP1, HTT, PEX3, SREBF2, TEX2, VAC14
 transcription by RNA polymerase II	10	RB1, ARMCX3, IRF9, ECD, RIGI, SNF8, MEN1, NR2F1, SETX, SREBF2
DNA repair	10	GADD45A, SMG1, INIP, RAD51C, PDS5B, ATRIP, FANCA, MEN1, NABP2, PDS5A
nuclear speck	9	TFIP11, AP5Z1, GADD45A, RUFY1, HEATR5B, UNC45A, DOCK1, NCAPG2, OGG1
endoplasmic reticulum membrane	9	ZW10, SPAST, CERS5, CYP2S1, ERAP1, RDH10, SGPP1, SREBF2, TEX2
DNA damage response	9	DCUN1D5, SMG1, INIP, BRAT1, MEN1, MLST8, NABP2, OGG1, SETX
protein homodimerization activity	9	GADD45A, CIP2A, TSC2, HIP1R, SRGAP2, PDE2A, SNF8, DCK, SRR
nuclear envelope	9	NUP37, NUP133, IPO9, XPO1, TNPO3, IPO11, IPO7, IPO8, NUP85
negative regulation of transcription by RNA polymerase II	8	RB1, GADD45A, MAD2L2, PDE2A, EID1, MEN1, NR2F1, SREBF2
late endosome	8	AP5Z1, AP5S1, UNC13D, SNX14, VPS8, AP5B1, HTT, VPS33A
GTPase activator activity	8	TSC2, TBC1D8B, SRGAP2, TBC1D9, TBC1D9B, DOCK1, EVI5L, TBC1D22B
endosome	7	WASHC5, RUFY2, SPAST, RUFY1, SNX25, DOP1B, TMEM184A
nuclear import signal receptor activity	7	TNPO2, IPO5, IPO9, TNPO3, IPO11, RANBP6, TNPO1
metal ion binding	7	RUFY2, SMG1, INTS12, CUL9, RUFY1, UNC13D, VPS8
Golgi apparatus	7	COG3, TSC2, VPS51, IPO5, PDE2A, UNC45A, HTT
protein-containing complex	7	XPO6, RGP1, XPO1, HTT, MEN1, OGG1, PEX3
nuclear pore	7	NUP37, IPO5, NUP133, IPO7, NUP85, XPO4, XPOT
double-strand break repair via homologous recombination	6	TONSL, AP5Z1, INIP, RAD51C, AP5S1, NABP2
nuclear body	6	TONSL, GEMIN4, FANCD2, TELO2, FBXL3, SETX
chromosome, telomeric region	6	TFIP11, TELO2, MEN1, NABP2, ORC5, SETX
early endosome membrane	6	WASHC5, RUFY1, DOP1B, MON2, TMEM184A, VAC14
 apoptotic process	6	EEF1E1, GADD45A, HIP1R, EIF2B5, HTT, TEX261
vesicle-mediated transport	6	AP5Z1, TSC2, AP5S1, TBC1D8B, AP5B1, VPS33A
protein kinase binding	6	CD226, SPG11, TELO2, EXOC2, KIF14, NBEAL1
lysosome	6	EPG5, TSC2, AP5S1, UNC13D, SNX14, VPS33A
RNA binding	6	SMG1, IPO5, XPO1, SETX, TNPO1, XPO5
guanyl-nucleotide exchange factor activity	6	EIF2B1, EIF2B2, EIF2B5, RGP1, EIF2B3, DOCK1
negative regulation of apoptotic process	6	NAA35, HIP1R, KIF14, MLST8, OGG1, SETX
Golgi membrane	6	COG3, RGP1, COG6, DOP1B, SREBF2, VAC14
DNA binding	6	RAD51C, PDS5B, BTAF1, CERS5, NABP2, SETX
zinc ion binding	6	ZMYM1, LTN1, PDE2A, RIGI, ERAP1, NR2F1
nuclear membrane	6	SPAST, IPO5, NUP133, XPO1, NUP85, TEX2
 GTPase activity	6	TSC2, RGP1, SRGAP2, EVI5L, FZD10, MLST8
dendrite	6	SPG11, SNX14, ATXN10, NCDN, ELFN1, HTT
nervous system development	6	PLAA, ATXN10, IGSF8, NR2F1, PPP2R5D, SETX
mitochondrion	5	TXNRD1, ARMCX3, RAD51C, HIP1R, DCK
cell differentiation	5	RB1, EID1, UNC45A, NR2F1, SETX
negative regulation of cell population proliferation	5	EEF1E1, TSC2, SSTR2, PDS5B, MEN1
Golgi organization	5	ZW10, COG3, VPS51, COG6, HTT
kinetochore	5	ZW10, NUP37, NUP133, XPO1, NUP85
 cell growth	5	DCUN1D5, MAD2L2, KIF14, BRAT1, MLST8
protein stabilization	5	COG3, HIP1R, TTI2, TELO2, TTI1
trans-Golgi network membrane	5	COG3, VPS51, RGP1, RHOBTB3, COG6
ATP hydrolysis activity	5	SPAST, RHOBTB3, RIGI, KIF14, BTAF1
membrane fission	5	SPAST, EXOC2, EXOC7, SNF8, EXOC6
axon	5	SPAST, SPG11, NCDN, HTT, SETX
endocytosis	5	TSC2, HIP1R, RUFY1, HEATR5B, TEX261
retrograde transport, endosome to Golgi	5	VPS50, VPS51, RGP1, RHOBTB3, HEATR5B
molecular_function	5	VPS51, SNX25, DOP1B, ORC5, TEX2
lysosomal membrane	5	AP5S1, SPG11, SNX14, AP5B1, VPS33A
late endosome membrane	5	AP5S1, SNX14, SNF8, VAC14, VPS33A
activation of GTPase activity	5	TBC1D8B, TBC1D9, TBC1D9B, EVI5L, TBC1D22B
endosome membrane	5	SNX25, SNF8, NCDN, VAC14, VPS33A
histone binding	4	TONSL, NCAPD3, IPO9, IPO7
site of double-strand break	4	TONSL, INIP, MAD2L2, NABP2
ubiquitin protein ligase binding	4	RB1, CUL9, RHOBTB3, RIGI
 DNA-templated transcription	4	RB1, MAD2L2, NUP85, OGG1
spermatogenesis	4	RB1, RAD51C, SSTR2, SETX
neuron projection development	4	RB1, FRYL, ATXN10, NCDN
negative regulation of DNA-templated transcription	4	RB1, EID1, BTAF1, MEN1
spindle	4	RB1, DCUN1D5, MAD2L2, NUP85
endosomal transport	4	WASHC5, AP5Z1, AP5S1, AP5B1
early endosome	4	WASHC5, VPS8, HTT, VPS33A
mitotic sister chromatid segregation	4	ZW10, KNTC1, NCAPG2, WAPL
endoplasmic reticulum to Golgi vesicle-mediated transport	4	ZW10, COG3, SPAST, TEX261
nuclear localization sequence binding	4	TNPO2, IPO5, RANBP6, TNPO1
endocytic recycling	4	EPG5, VPS50, VPS51, SNF8
apoptotic process	4	GADD45A, BRAT1, DOCK1, HTT
phosphorylation	4	PI4KA, UCKL1, DCK, MLST8
SH3 domain binding	4	RUFY2, HIP1R, RUFY1, DOCK1
 endocytosis	4	RUFY2, TSC2, HIP1R, RUFY1
mRNA export from nucleus	4	SMG1, NUP133, XPO1, NUP85
protein localization	4	ARMCX3, TSC2, HEATR5B, NBEAL1
chromosome	4	MAD2L2, PDS5B, PDS5A, WAPL
translation initiation factor activity	4	EIF2B1, EIF2B2, EIF2B5, EIF2B3
translational initiation	4	EIF2B1, EIF2B2, EIF2B5, EIF2B3
response to heat	4	EIF2B1, EIF2B2, EIF2B5, EIF2B3
response to glucose	4	EIF2B1, EIF2B2, EIF2B5, EIF2B3
oligodendrocyte development	4	EIF2B1, EIF2B2, EIF2B5, EIF2B3
response to peptide hormone	4	EIF2B1, EIF2B2, EIF2B5, EIF2B3
T cell receptor signaling pathway	4	EIF2B1, EIF2B2, EIF2B5, EIF2B3
eukaryotic translation initiation factor 2B complex	4	EIF2B1, EIF2B2, EIF2B5, EIF2B3
intracellular protein transport	4	COG3, EXOC6, VPS33A, XPOT
nuclear export signal receptor activity	4	XPO6, XPO1, XPO4, XPO5
protein export from nucleus	4	XPO6, XPO1, XPO4, XPO5
G protein-coupled receptor signaling pathway	4	GPR180, FZD10, GPR17, TAPT1
nucleocytoplasmic transport	4	NUP37, NUP133, XPO1, NUP85
microtubule binding	4	SPAST, HOOK3, KIF14, OGG1
mitotic cytokinesis	4	SPAST, EXOC2, EXOC7, EXOC6
centrosome	4	SPAST, HOOK3, TAPT1, TTC12
recycling endosome	4	VPS50, VPS51, UNC13D, SNF8
neuronal cell body	4	HIP1R, ATXN10, NCDN, SRR
synapse	4	SPG11, PLAA, EFNB1, RANBP6
lipid binding	4	RUFY1, SNF8, PEX3, TEX2
calcium ion binding	4	TBC1D8B, TBC1D9, TBC1D9B, SRR
 cilium assembly	4	TBC1D9B, HTT, TAPT1, TBC1D22B
Flemming body	4	EXOC2, EXOC7, KIF14, EXOC6
cell population proliferation	3	TXNRD1, PDS5B, BRAT1
kinase binding	3	RB1, GADD45A, HTT
chromatin remodeling	3	RB1, BTAF1, TTI1
negative regulation of DNA-binding transcription factor activity	3	RB1, MAD2L2, MEN1
 cell cycle	3	RB1, GADD45A, TSC2
lysosome organization	3	WASHC5, SPG11, HOOK3
retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	3	ZW10, COG3, HTT
mitotic spindle assembly checkpoint signaling	3	ZW10, MAD2L2, KNTC1
protein-containing complex assembly	3	ZW10, KNTC1, FANCA
spindle pole	3	ZW10, SPAST, KNTC1
lipid droplet	3	ZW10, SPAST, RDH10
AP-type membrane coat adaptor complex	3	AP5Z1, AP5S1, AP5B1
AP-5 adaptor complex	3	AP5Z1, AP5S1, AP5B1
cell surface	3	CD226, EFNB1, FZD10
endosome to lysosome transport	3	EPG5, HOOK3, VPS33A
autophagosome maturation	3	EPG5, SNX14, VPS33A
cadherin binding	3	PI4KA, CIP2A, UNC45A
response to ionizing radiation	3	INIP, BRAT1, NABP2
myelination	3	EIF2B2, EIF2B5, TSPAN2
RNA polymerase II cis-regulatory region sequence-specific DNA binding	3	IRF9, NR2F1, SREBF2
sequence-specific double-stranded DNA binding	3	IRF9, NR2F1, SREBF2
defense response to virus	3	IRF9, UNC13D, RIGI
nuclear pore outer ring	3	NUP37, NUP133, NUP85
microtubule	3	SPAST, HOOK3, KIF14
Hsp90 protein binding	3	TSC2, TELO2, UNC45A
postsynaptic density	3	TSC2, HIP1R, SRGAP2
phosphatidylinositol binding	3	HIP1R, SNX14, SNX25
 actin cytoskeleton organization	3	HIP1R, FZD10, MLST8
clathrin-coated vesicle	3	HIP1R, HEATR5B, VPS33A
negative regulation of cyclin-dependent protein serine/threonine kinase activity	3	IPO5, IPO7, MEN1
ubiquitin-dependent protein catabolic process	3	CUL9, USP24, USP34
 inflammatory response	3	FANCD2, PDE2A, FANCA
 DNA-binding transcription factor activity	3	FANCD2, RIGI, FANCA
 DNA damage checkpoint	3	TTI2, TELO2, TTI1
TTT complex	3	TTI2, TELO2, TTI1
proteasome-mediated ubiquitin-dependent protein catabolic process	3	PLAA, RHOBTB3, KIF14
 TOR signaling	3	TELO2, MLST8, TTI1
TORC1 complex	3	TELO2, MLST8, TTI1
TORC2 complex	3	TELO2, MLST8, TTI1
extracellular region	3	UNC13D, DERA, ERAP1
 gene expression	3	PDE2A, RIGI, SNF8
PDZ domain binding	3	SSTR2, KIF14, SRR
exocytosis	3	EXOC2, EXOC7, EXOC6
vesicle docking involved in exocytosis	3	EXOC2, EXOC7, EXOC6
vesicle tethering involved in exocytosis	3	EXOC2, EXOC7, EXOC6
exocyst	3	EXOC2, EXOC7, EXOC6
extracellular space	3	ATXN10, ELFN1, ERAP1
dynein intermediate chain binding	3	HOOK3, DNAAF5, HTT
chromosome, centromeric region	3	PDS5B, PDS5A, WAPL
brain development	3	MEN1, SRR, TSPAN2
nuclear matrix	3	MEN1, OGG1, XPOT
protein localization to chromatin	2	TONSL, WAPL
RNA processing	2	TFIP11, SETX
extracellular matrix	2	TFIP11, ELFN1
transcription corepressor activity	2	RB1, EID1
phosphoprotein binding	2	RB1, MEN1
molecular adaptor activity	2	RB1, TELO2
RNA polymerase II-specific DNA-binding transcription factor binding	2	RB1, MAD2L2
transcription by RNA polymerase II	2	RB1, IRF9
negative regulation of protein kinase activity	2	RB1, TSC2
negative regulation of cell cycle	2	RB1, MEN1
negative regulation of epithelial cell proliferation	2	RB1, MEN1
cellular response to xenobiotic stimulus	2	RB1, UMPS
negative regulation of protein serine/threonine kinase activity	2	RB1, GADD45A
endosome organization	2	WASHC5, HOOK3
snRNA processing	2	INTS8, INTS12
 transcription elongation by RNA polymerase II	2	INTS8, INTS12
snRNA 3'-end processing	2	INTS8, INTS12
integrator complex	2	INTS8, INTS12
establishment of mitotic spindle orientation	2	ZW10, HTT
mitotic metaphase plate congression	2	ZW10, KIF14
 exit from mitosis	2	ZW10, KNTC1
kinetochore microtubule	2	ZW10, KNTC1
RZZ complex	2	ZW10, KNTC1
ubiquitin ligase complex	2	DCUN1D5, FBXL3
cell adhesion	2	CD226, EFNB1
membrane raft	2	CD226, EFNB1
protein heterodimerization activity	2	GADD45A, HIP1R
cellular response to mechanical stimulus	2	GADD45A, PDE2A
methylated histone binding	2	NCAPD3, NCAPG2
 chromosome segregation	2	NCAPD3, NCAPG2
 chromosome separation	2	NCAPD3, NCAPG2
 chromosome condensation	2	NCAPD3, NCAPG2
condensed nuclear chromosome	2	NCAPD3, NCAPG2
condensin complex	2	NCAPD3, NCAPG2
phosphatidylinositol biosynthetic process	2	PI4KA, VAC14
phosphatidylinositol phosphate biosynthetic process	2	PI4KA, SMG1
biological_process	2	RUFY2, FAM114A2
telomeric DNA binding	2	SMG1, TELO2
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	2	SMG1, SMG8
protein phosphorylation	2	SMG1, PPP4R1
axonal transport of mitochondrion	2	ARMCX3, SPAST
mitochondrial outer membrane	2	ARMCX3, PDE2A
axon cytoplasm	2	ARMCX3, SPAST
mitotic G2/M transition checkpoint	2	INIP, NABP2
SOSS complex	2	INIP, NABP2
double-strand break repair	2	MAD2L2, SETX
actin filament organization	2	MAD2L2, HIP1R
negative regulation of protein catabolic process	2	MAD2L2, RGP1
retrograde transport, vesicle recycling within Golgi	2	COG3, COG6
intra-Golgi vesicle-mediated transport	2	COG3, COG6
glycosylation	2	COG3, COG6
cis-Golgi network	2	COG3, HOOK3
Golgi transport complex	2	COG3, COG6
Cajal body	2	GEMIN4, XPO1
four-way junction DNA binding	2	RAD51C, MEN1
DNA recombination	2	RAD51C, SETX
 G2/M transition of mitotic cell cycle	2	RAD51C, KIF14
GTP binding	2	EIF2B2, RIGI
ovarian follicle development	2	EIF2B2, EIF2B5
 translational initiation	2	EIF2B2, EIF2B5
central nervous system development	2	EIF2B2, GBA2
protein dimerization activity	2	ZMYM1, SREBF2
DNA-binding transcription factor activity, RNA polymerase II-specific	2	IRF9, SREBF2
DNA-binding transcription factor activity	2	IRF9, NR2F1
protein-containing complex binding	2	SPAST, TELO2
beta-tubulin binding	2	SPAST, HTT
 cytokinesis	2	SPAST, KIF14
midbody	2	SPAST, KIF14
cytoplasmic vesicle	2	SPAST, SPG11
 macroautophagy	2	TSC2, EXOC7
protein kinase B signaling	2	TSC2, SETX
 small GTPase mediated signal transduction	2	TSC2, SRGAP2
actin cytoskeleton	2	KNTC1, RIGI
EARP complex	2	VPS50, VPS51
brain morphogenesis	2	VPS51, FANCD2
phosphatidylinositol-4,5-bisphosphate binding	2	HIP1R, EXOC7
phosphatidylinositol-3,5-bisphosphate binding	2	HIP1R, SNX14
cell cortex	2	HIP1R, FRYL
apical plasma membrane	2	HIP1R, SLC34A2
ruffle membrane	2	HIP1R, RIGI
synaptic membrane	2	HIP1R, PDE2A
astrocyte development	2	EIF2B5, TSPAN2
hippocampus development	2	EIF2B5, KIF14
cytosolic pattern recognition receptor signaling pathway	2	IPO5, RIGI
ribosomal protein import into nucleus	2	IPO5, IPO11
ubiquitin protein ligase activity	2	CUL9, LTN1
protein ubiquitination	2	CUL9, FBXL3
DNA polymerase binding	2	FANCD2, NABP2
response to gamma radiation	2	FANCD2, MEN1
cellular response to oxidative stress	2	FANCD2, SETX
interstrand cross-link repair	2	FANCD2, FANCA
 regulatory T cell differentiation	2	FANCD2, FANCA
neuronal stem cell population maintenance	2	FANCD2, HOOK3
 CD40 signaling pathway	2	FANCD2, FANCA
small GTPase mediated signal transduction	2	RUFY1, DOCK1
prostaglandin metabolic process	2	PLAA, CYP2S1
inflammatory response	2	PLAA, TSPAN2
macroautophagy	2	PLAA, SNF8
monooxygenase activity	2	CYP20A1, CYP2S1
iron ion binding	2	CYP20A1, CYP2S1
heme binding	2	CYP20A1, CYP2S1
ubiquitin-protein transferase activator activity	2	EFNB1, RIGI
embryonic pattern specification	2	EFNB1, DOP1B
male gonad development	2	RHOBTB3, FANCA
structural constituent of nuclear pore	2	NUP133, NUP85
nephron development	2	NUP133, NUP85
substrate adhesion-dependent cell spreading	2	SRGAP2, KIF14
ASTRA complex	2	TELO2, TTI1
 substrate adhesion-dependent cell spreading	2	UNC13D, DOCK1
guanyl-nucleotide exchange factor complex	2	EIF2B3, DOCK1
postsynapse	2	SNX14, NCDN
magnesium ion binding	2	PDE2A, SRR
phosphate ion binding	2	PDE2A, SLC34A2
adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	2	PDE2A, SSTR2
mitochondrial matrix	2	PDE2A, OGG1
 protein export from nucleus	2	XPO1, XPO4
annulate lamellae	2	XPO1, TNPO3
ribonucleoprotein complex	2	XPO1, RIGI
Golgi to plasma membrane transport	2	EXOC2, EXOC6
 entry of bacterium into host cell	2	EXOC2, EXOC7
endosomal vesicle fusion	2	VPS8, VPS33A
 SNARE complex assembly	2	VPS8, VPS33A
HOPS complex	2	VPS8, VPS33A
CORVET complex	2	VPS8, VPS33A
histone acetyltransferase binding	2	ECD, EID1
 G1/S transition of mitotic cell cycle	2	ECD, KIF14
double-stranded DNA binding	2	RIGI, MEN1
 cell migration	2	RIGI, KIF14
innate immune response	2	RIGI, IPO7
dynactin binding	2	HOOK3, HTT
early endosome to late endosome transport	2	HOOK3, SNF8
centriolar satellite	2	HOOK3, EXOC7
 cell population proliferation	2	KIF14, PDS5B
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	2	KIF14, FBXL3
mitotic sister chromatid cohesion	2	PDS5B, PDS5A
cell migration	2	BRAT1, DOCK1
negative regulation of chromatin binding	2	BTAF1, WAPL
sphingolipid biosynthetic process	2	CERS5, SGPP1
Golgi to endosome transport	2	DOP1B, MON2
endoplasmic reticulum lumen	2	ERAP1, MEN1
growth cone	2	EXOC6, SETX
cellular_component	2	FAM114A2, SMG8
protein destabilization	2	FBXL3, HTT
G protein-coupled receptor activity	2	FZD10, GPR17
cellular response to retinoic acid	2	FZD10, SETX
cholesterol metabolic process	2	GBA2, SREBF2
 actin filament polymerization	2	GBA2, MLST8
oligodendrocyte differentiation	2	GPR17, TSPAN2
 autophagy of mitochondrion	2	HTT, SREBF2
autophagosome	2	HTT, VPS33A
cytoplasmic vesicle membrane	2	HTT, TMEM184A
protein-macromolecule adaptor activity	2	MEN1, PEX3
MAPK cascade	2	MEN1, SETX
DNA-binding transcription repressor activity, RNA polymerase II-specific	2	NR2F1, SREBF2
response to xenobiotic stimulus	2	OGG1, SRR
negative regulation of DNA replication	2	PDS5A, WAPL
phosphoprotein phosphatase activity	2	PPP2R5D, PPP4R1
protein phosphatase regulator activity	2	PPP2R5D, PPP4R1
protein dephosphorylation	2	PPP2R5D, PPP4R1
in utero embryonic development	2	RDH10, SLC34A2
neural crest cell development	2	RDH10, TAPT1
intercellular bridge	2	SETX, WAPL
cysteine-type endopeptidase activity	2	USP24, USP34
cysteine-type deubiquitinase activity	2	USP24, USP34
protein deubiquitination	2	USP24, USP34
tRNA binding	2	XPO5, XPOT
histone reader activity	1	TONSL
chromatin organization	1	TONSL
replication fork processing	1	TONSL
nuclear replication fork	1	TONSL
nucleic acid binding	1	TFIP11
spliceosomal complex disassembly	1	TFIP11
mRNA splicing, via spliceosome	1	TFIP11
biomineral tissue development	1	TFIP11
negative regulation of protein-containing complex assembly	1	TFIP11
protection from non-homologous end joining at telomere	1	TFIP11
negative regulation of protein binding	1	TFIP11
negative regulation of DNA ligase activity	1	TFIP11
negative regulation of double-strand break repair via nonhomologous end joining	1	TFIP11
spliceosomal complex	1	TFIP11
U2-type post-mRNA release spliceosomal complex	1	TFIP11
catalytic step 2 spliceosome	1	TFIP11
thioredoxin-disulfide reductase activity	1	TXNRD1
NADPH peroxidase activity	1	TXNRD1
FAD binding	1	TXNRD1
mesoderm formation	1	TXNRD1
cell redox homeostasis	1	TXNRD1
cellular oxidant detoxification	1	TXNRD1
fibrillar center	1	TXNRD1
