Feature	Number of Genes	Genes
ATP binding	65	MYO19, ALDH18A1, BCKDK, MYO1D, RPS6KA6, DNA2, SELENOO, PAPSS2, YME1L1, DYNC2H1, GRK6, SARS2, IARS2, NADSYN1, UBE2H, CNNM2, ABCB7, NME4, PPCS, DGKD, DHX36, MTPAP, CTPS2, KIAA0232, ATAD1, SLC22A5, NARS2, AGK, DTYMK, PDK2, PIK3CA, DARS2, SUCLA2, GLUD1, DYRK4, LONP1, HSPD1, MMAB, YARS2, MAPK11, MCCC1, TRNT1, ACSL4, HK1, HKDC1, NLRX1, IDH3G, CLPX, ABCF2, EARS2, HK2, MCCC2, GATB, PC, MTHFD1L, AARS2, NDUFA13, ATP5F1A, ATP5F1B, TTLL4, GART, MYH10, LARS2, TTLL1, STK38
plasma membrane	63	LRP4, COA6, MYO1D, PSTPIP2, TCIRG1, PDCD1LG2, SLITRK3, DNAJC13, GNG12, PLGRKT, DYNC2H1, GRK6, PRKAR2B, ITGB5, PPP3CB, SLC27A1, TMEM132A, NLGN2, CNNM2, STXBP2, VASN, DGKD, DTNB, C1QBP, SLC2A10, FRMD6, TMEM11, ICAM3, S1PR4, UGT8, MPP2, NF1, SLC22A5, MBLAC2, PIK3CA, PRDX3, SLC25A14, TM2D3, LYPD3, CFAP410, POLDIP2, JADE1, ANKRD13D, SLC25A13, CDH24, MRPL58, MRPL42, MRPL44, HSPD1, FAM120A, ACSL4, NLRX1, VPS35L, HK2, NDUFC2, ATP5F1A, ATP5F1B, ATP5PO, GLG1, MTFR1, PCDHAC2, TRAF6, LRP2
metal ion binding	56	ZNF467, SMYD2, DNA2, ZNHIT3, SELENOO, RNF138, RNF181, YME1L1, OGDH, PNKD, ZNF223, BIRC3, NME4, ME2, GLRX5, EXOG, ACO1, DGKD, LIAS, ZKSCAN1, FAHD1, COX5B, MIPEP, ZNF428, PPM1K, MBLAC2, ARMC1, RSAD1, ZNF550, SLC38A9, JADE1, PDF, DYRK4, CIAO2A, PMPCB, PMPCA, MCCC1, PRORP, PC, NDUFS1, NDUFS8, UQCRC2, NDUFV1, NDUFV2, UQCRFS1, NDUFS2, ADNP2, GTPBP6, GTPBP8, TTLL4, GART, CYCS, RNF115, TTLL1, PDP1, UQCRC1
mitochondrial translation	50	MRPS31, IARS2, MRPL52, MRPL37, GADD45GIP1, MRPL19, MRPL58, MRPL48, MRPL10, MRPL42, MRPL57, MRPL47, MRPL40, MRPL44, MRPL22, MRPL14, MRPL50, MRPS25, MRPL39, MRPL53, MRPL41, MRPL15, MRPL12, MRPL23, FASTKD2, MRPL9, MRPL51, MRPL46, MRPL28, GFM2, GATB, NDUFA7, MRPL36, MTG1, LARS2, DAP3, MRPS10, MRPS11, MRPS14, MRPS15, MRPS2, MRPS21, MRPS22, MRPS23, MRPS26, MRPS27, MRPS34, MRPS5, MRPS7, MRPS9
identical protein binding	47	ACAT1, LACTB, ALDH18A1, ATP6V1C2, SHMT1, ETHE1, PPFIBP2, ACADM, SLC27A1, NLGN2, POLG2, PYCARD, ACADSB, PPCS, PRDX1, DGKD, TRMT10C, MTPAP, IVD, PNPT1, CTPS2, OXCT1, MFF, ACADVL, MAVS, GRPEL1, BNIP3L, NFKB1, PRDX3, OAT, P4HA1, TRIM3, FKBP6, SLC25A13, DCTD, LONP1, MFN1, NR3C1, PC, FGFR1OP2, ATP5IF1, KCTD12, DHRS4, S100A4, DECR1, TRAF6, HTRA2
extracellular exosome	46	ACAT1, GHITM, IDH2, EFEMP1, MYO1D, ATP6V1C2, FAM234A, SHMT1, DNAJC13, GNG12, NUDT9, DYNC2H1, PRKAR2B, ITGB5, TMEM132A, PRDX1, STXBP2, ACO1, VASN, DHX36, TXNDC16, CHCHD3, ICAM3, FH, ECH1, SLC22A5, CTSH, MBLAC2, TSPO, SAMM50, SUCLA2, S100A10, HSPD1, ACSL4, LRRC57, ALDH1L2, ATP5F1A, ATP5F1B, C17orf80, GLG1, DDAH2, GART, MYH10, S100A4, PSMB4, LRP2
mitochondrial outer membrane	38	MYO19, TOMM5, HINT2, AKAP1, BCL2L11, LETMD1, NIPSNAP2, GDAP1, TOMM22, ARMCX2, MTX1, TOMM20, ARMCX1, RMDN3, MFF, ATAD1, MAVS, AGK, TSPO, BNIP3L, ARMC1, SYNJ2BP, SAMM50, OPA1, BAD, MTERF3, RHOT2, ACSL4, HK1, MFN1, NLRX1, MFN2, HK2, MTCH2, TOMM40, ZNFX1, HADHB, MCL1
structural constituent of ribosome	35	MRPS31, RPL7L1, MRPL52, MRPL37, MRPL19, MRPL10, MRPL42, MRPL57, MRPL47, MRPL44, MRPL22, MRPL14, MRPS25, MRPL41, MRPL15, MRPL12, MRPL23, MRPL9, MRPL51, MRPL46, MRPL28, NDUFA7, MRPL36, DAP3, MRPS11, MRPS14, MRPS15, MRPS2, MRPS21, MRPS22, MRPS23, MRPS34, MRPS5, MRPS7, MRPS9
proton motive force-driven mitochondrial ATP synthesis	30	NDUFAB1, NDUFS1, NDUFA7, NDUFC2, NDUFA13, NDUFB6, NDUFS8, NDUFV3, NDUFA12, NDUFS4, NDUFV1, NDUFA9, NDUFB11, NDUFB1, NDUFV2, ND4, NDUFB5, NDUFB9, NDUFB4, NDUFB8, NDUFA8, NDUFS2, ATP5F1A, ATP5F1B, ATP5ME, ATP5MG, ATP5PB, ATP5PD, ATP5PF, ATP5PO
apoptotic process	29	HINT2, GHITM, AKAP1, CIAPIN1, PDCD2L, BCL2L11, TCIRG1, BIRC3, PYCARD, DIABLO, C1QBP, RMDN3, SLC25A6, CTSH, NFKB1, PRDX3, OPA1, JADE1, BAD, MRPL41, NOA1, FASTKD2, CASP3, MFN2, NR3C1, PRELID1, ATP5F1A, RTKN, AIFM1
protein homodimerization activity	28	RABL3, LRP4, SHMT1, GLCE, TYMP, WDR54, TIMM9, TMEM132A, HIF1AN, ABCB7, PYCARD, PPCS, DGKD, MTPAP, GRPEL2, MFF, GRPEL1, PDK2, BNIP3L, TIMM10, DARS2, GLUD1, XPNPEP3, S100A10, YARS2, TRNT1, MTHFD1L, MCL1
endoplasmic reticulum	27	ACAT1, SLC37A4, APBB2, FKBP9, AGPAT1, ZDHHC11, SLC27A1, TMEM132A, PYCARD, ACO1, TRAPPC4, EMC8, UGT8, SLC22A5, TSPO, BNIP3L, UNC93B1, P4HA1, GLUD1, KDELR1, ARMC10, ACSL4, NDUFB8, HADHB, PSMG1, LRP2, HTRA2
aerobic respiration	27	MTFR1L, SLC25A14, NDUFAB1, NDUFS1, NDUFA7, NDUFC2, NDUFA13, NDUFB6, NDUFS8, NDUFV3, NDUFA12, NDUFS4, UQCRC2, NDUFV1, NDUFA9, NDUFB11, NDUFB1, NDUFV2, ND4, NDUFB5, NDUFB9, NDUFB4, NDUFB8, NDUFA8, NDUFS2, MTFR1, UQCRC1
mitochondrial large ribosomal subunit	27	MTERF4, MRPL52, MRPL37, GADD45GIP1, MRPL19, MRPL58, MRPL48, MRPL10, MRPL42, MRPL57, MRPL47, MRPL40, MRPL44, MRPL22, MRPL14, MRPL50, MRPL39, MRPL53, MRPL41, MRPL15, MRPL12, MRPL23, MRPL9, MRPL51, MRPL46, MRPL28, MRPL36
molecular_function	25	GHITM, ATP5MJ, HSDL2, FAM234A, PDCD1LG2, C2orf49, KIAA0930, PPFIBP2, ARID4B, TMEM132A, MTX1, CA10, TMEM11, TTC27, RBFA, CFAP410, HAUS3, NRDE2, MRPL47, MRPL46, VPS26C, TMEM126B, ADNP2, C17orf80, MRPS10
mitochondrial respiratory chain complex I assembly	25	DMAC2, ACAD9, COA1, FOXRED1, NDUFAF2, NDUFAB1, NDUFS1, NDUFC2, NDUFA13, TMEM126B, NDUFB6, NDUFS8, NDUFA12, NDUFS4, NDUFA9, NDUFAF4, NDUFB11, NDUFB1, ND4, NDUFB5, NDUFB9, NDUFB4, NDUFB8, NDUFA8, NDUFS2
mitochondrial respiratory chain complex I	23	FOXRED1, NDUFAB1, NDUFS1, NDUFA7, NDUFC2, NDUFA13, NDUFB6, NDUFS8, NDUFV3, NDUFA12, NDUFS4, NDUFV1, NDUFA9, NDUFB11, NDUFB1, NDUFV2, ND4, NDUFB5, NDUFB9, NDUFB4, NDUFB8, NDUFA8, NDUFS2
biological_process	22	ZMYM2, ATP5MJ, HSDL2, FAM234A, C2orf49, KIAA0930, ARID4B, TMEM132A, ZNF223, EXOG, TXNDC16, TTC27, RBFA, MBLAC2, RSAD1, AMMECR1, MRPL47, MRPL46, C17orf80, WSB1, MRPS10, MRPS22
mitochondrial intermembrane space	22	CIAPIN1, COA6, CHCHD2, TIMM9, NME4, DIABLO, PNPT1, AGK, OPA1, TIMM10, SIRT5, COA7, UQCC2, TIMM29, NDUFS1, PRELID1, NDUFA8, CYCS, AIFM1, GFER, HTRA2, MIX23
zinc ion binding	21	ZMYM2, SHMT1, TIMM9, HIF1AN, ZMAT2, CA10, DTNB, PITRM1, ZCCHC24, TIMM10, TRIM3, SIRT5, ZMYM4, DCTD, CLPX, EARS2, NR3C1, AARS2, DNLZ, ZNFX1, TRAF6
