Feature	Number of Genes	Genes
pseudopodium	1	KLHL41
ruffle	1	KLHL41
sarcoplasmic reticulum membrane	1	KLHL41
pseudopodium assembly	1	KLHL41
regulation of myoblast differentiation	1	KLHL41
regulation of myoblast proliferation	1	KLHL41
regulation of skeletal muscle cell differentiation	1	KLHL41
skeletal muscle cell differentiation	1	KLHL41
endoplasmic reticulum	1	KLHL41
cell projection	1	KLHL41
sarcoplasmic reticulum	1	KLHL41
Nemaline myopathy 9	1	KLHL41
catalytic complex	1	LPL
cell surface	1	LPL
chylomicron	1	LPL
very-low-density lipoprotein particle	1	LPL
1-acyl-2-lysophosphatidylserine acylhydrolase activity	1	LPL
apolipoprotein binding	1	LPL
heparan sulfate proteoglycan binding	1	LPL
heparin binding	1	LPL
lipase activity	1	LPL
lipoprotein lipase activity	1	LPL
lipoprotein particle binding	1	LPL
phosphatidylserine 1-acylhydrolase activity	1	LPL
phospholipase A1 activity	1	LPL
phospholipase activity	1	LPL
protein-membrane adaptor activity	1	LPL
signaling receptor binding	1	LPL
triglyceride binding	1	LPL
triglyceride lipase activity	1	LPL
cellular response to fatty acid	1	LPL
cellular response to nutrient	1	LPL
chylomicron remodeling	1	LPL
fatty acid biosynthetic process	1	LPL
fatty acid metabolic process	1	LPL
lipid catabolic process	1	LPL
low-density lipoprotein particle mediated signaling	1	LPL
negative regulation of cellular response to insulin stimulus	1	LPL
phospholipid metabolic process	1	LPL
positive regulation of chemokine (C-X-C motif) ligand 2 production	1	LPL
positive regulation of chemokine production	1	LPL
positive regulation of cholesterol storage	1	LPL
positive regulation of fat cell differentiation	1	LPL
positive regulation of inflammatory response	1	LPL
positive regulation of interleukin-1 beta production	1	LPL
positive regulation of interleukin-6 production	1	LPL
positive regulation of lipid storage	1	LPL
positive regulation of macrophage derived foam cell differentiation	1	LPL
positive regulation of sequestering of triglyceride	1	LPL
positive regulation of tumor necrosis factor production	1	LPL
response to bacterium	1	LPL
response to cold	1	LPL
response to glucose	1	LPL
response to xenobiotic stimulus	1	LPL
triglyceride biosynthetic process	1	LPL
triglyceride catabolic process	1	LPL
triglyceride homeostasis	1	LPL
triglyceride metabolic process	1	LPL
very-low-density lipoprotein particle remodeling	1	LPL
vldl	1	LPL
extracellular matrix	1	LPL
Hyperlipoproteinemia 1	1	LPL
Hyperlipidemia	1	LPL
acrosomal membrane	1	MFGE8
collagen-containing extracellular matrix	1	MFGE8
endoplasmic reticulum lumen	1	MFGE8
external side of plasma membrane	1	MFGE8
extracellular vesicle	1	MFGE8
integrin binding	1	MFGE8
phosphatidylserine binding	1	MFGE8
angiogenesis	1	MFGE8
apoptotic cell clearance	1	MFGE8
cell adhesion	1	MFGE8
single fertilization	1	MFGE8
cytoplasmic vesicle	1	MFGE8
secretory vesicle	1	MFGE8
amyloid	1	MFGE8
acrosome membrane	1	MFGE8
intercalated disc	1	MYH1
intracellular membrane-bounded organelle	1	MYH15
double-stranded RNA binding	1	MYH4
actin filament-based movement	1	MYH4
protein kinase binding	1	MYH6
atrial cardiac muscle tissue morphogenesis	1	MYH6
cardiac muscle cell development	1	MYH6
in utero embryonic development	1	MYH6
regulation of ATP-dependent activity	1	MYH6
regulation of blood pressure	1	MYH6
regulation of heart contraction	1	MYH6
regulation of heart growth	1	MYH6
visceral muscle development	1	MYH6
Atrial septal defect 3	1	MYH6
Sick sinus syndrome 3	1	MYH6
Atrial septal defect	1	MYH6
regulation of slow-twitch skeletal muscle fiber contraction	1	MYH7
regulation of the force of skeletal muscle contraction	1	MYH7
Scapuloperoneal myopathy MYH7-related	1	MYH7
Left ventricular non-compaction 5	1	MYH7
myosin light chain binding	1	MYH8
Carney complex variant	1	MYH8
Arthrogryposis	1	MYH8
I band	1	MYL3
actin monomer binding	1	MYL3
myosin II heavy chain binding	1	MYL3
positive regulation of ATP-dependent activity	1	MYL3
nuclear body	1	OBSCN
sarcolemma	1	OBSCN
ankyrin binding	1	OBSCN
cell adhesion molecule binding	1	OBSCN
guanyl-nucleotide exchange factor activity	1	OBSCN
metal ion binding	1	OBSCN
phosphatidylinositol-3,4,5-trisphosphate binding	1	OBSCN
phosphatidylinositol-3,4-bisphosphate binding	1	OBSCN
phosphatidylinositol-3-phosphate binding	1	OBSCN
phosphatidylinositol-4,5-bisphosphate binding	1	OBSCN
phosphatidylinositol-4-phosphate binding	1	OBSCN
phosphatidylinositol-5-phosphate binding	1	OBSCN
protein serine kinase activity	1	OBSCN
protein serine/threonine kinase activity	1	OBSCN
titin binding	1	OBSCN
cell-cell adhesion	1	OBSCN
protein localization to M-band	1	OBSCN
protein phosphorylation	1	OBSCN
regulation of small GTPase mediated signal transduction	1	OBSCN
z line	1	OBSCN
cerebellar climbing fiber to Purkinje cell synapse	1	PLXNA4
semaphorin receptor complex	1	PLXNA4
semaphorin receptor activity	1	PLXNA4
anterior commissure morphogenesis	1	PLXNA4
chemorepulsion of branchiomotor axon	1	PLXNA4
embryonic heart tube development	1	PLXNA4
facial nerve structural organization	1	PLXNA4
glossopharyngeal nerve morphogenesis	1	PLXNA4
maintenance of synapse structure	1	PLXNA4
negative regulation of cell adhesion	1	PLXNA4
positive regulation of axonogenesis	1	PLXNA4
postganglionic parasympathetic fiber development	1	PLXNA4
regulation of axon extension involved in axon guidance	1	PLXNA4
regulation of cell migration	1	PLXNA4
regulation of cell shape	1	PLXNA4
regulation of GTPase activity	1	PLXNA4
regulation of negative chemotaxis	1	PLXNA4
semaphorin-plexin signaling pathway	1	PLXNA4
semaphorin-plexin signaling pathway involved in axon guidance	1	PLXNA4
sympathetic nervous system development	1	PLXNA4
sympathetic neuron axon guidance	1	PLXNA4
trigeminal nerve structural organization	1	PLXNA4
vagus nerve morphogenesis	1	PLXNA4
anchoring junction	1	PRX
axon ensheathment	1	PRX
peripheral nervous system myelin maintenance	1	PRX
regulation of RNA splicing	1	PRX
cell junction	1	PRX
Dejerine-Sottas syndrome	1	PRX
Charcot-Marie-Tooth disease 4F	1	PRX
Charcot-Marie-Tooth disease	1	PRX
Neurodegeneration	1	PRX
Neuropathy	1	PRX
actin binding	1	TNNI1
tropomyosin binding	1	TNNT1
troponin T binding	1	TNNT1
negative regulation of muscle contraction	1	TNNT1
slow-twitch skeletal muscle fiber contraction	1	TNNT1
Nemaline myopathy 5	1	TNNT1
