Feature	Number of Genes	Genes
nucleus	24	ZNF672, FUS, ZNF35, ARMCX5-GPRASP2, GLI4, ZNF444, SLFN11, ZBTB9, SEPSECS, MECR, LGALS3, HSPA5, TCTN3, ADAM19, MGRN1, TIMP3, MMP2, CHID1, LOXL2, OLFM2, TRNAU1AP, ZNF627, FST, ZNF330
collagen-containing extracellular matrix	23	FBN2, LAMB3, PLAT, CMA1, COL11A1, LAMB2, COL5A1, COL12A1, LGALS3, ADAM19, COLQ, COL16A1, LGALS1, COL6A2, COL8A1, COL6A3, LAMC2, TIMP3, TGFB2, MMP2, SERPINE1, THBS3, LOXL2
cell surface	23	TSPAN15, CD109, PLAT, ADAM9, WNT3A, SCARB1, LGALS3, HSPA5, ANTXR1, IGF2R, ITGB8, ADAM15, PLAU, ADAM17, FURIN, MET, SORT1, HLA-E, ITGB2, PTPRK, IGSF3, PVR, TPBG
endoplasmic reticulum	22	DNAJC3, ATP11B, PDIA5, GRN, H6PD, TMEM131L, HSPA5, SQSTM1, UGGT1, CAT, MGRN1, FURIN, POGLUT1, POMT2, NPC1, WLS, OLFM1, PKD2, CGRRF1, FBXO2, LOXL2, TPBG
cell adhesion	20	LAMB3, ALCAM, ADAM9, LAMB2, COL5A1, COL12A1, ITGB8, CHST10, COL16A1, ADAM17, COL6A2, COL8A1, COL6A3, LAMC2, ITGB2, PTPRK, ADAM32, LOXL2, TPBG, CERCAM
nucleoplasm	19	ZNF672, FUS, ZNF354C, FBXO3, CXADR, MAN2C1, SLFN11, LGALS3, GDF11, SQSTM1, POMT2, CGRRF1, LOXL2, MAN2B1, OLFM2, PLXNA1, POGLUT2, RBM12B, ZNF330
intracellular membrane-bounded organelle	19	TSPAN15, HEXA, CMA1, DPP7, SCARB1, ABCA2, HSPA5, GDF11, SQSTM1, CAT, GUSB, MGRN1, PRCP, ADAMTSL3, SPPL2A, CYP2C8, PTPRK, CGRRF1, MAN2B1
Golgi membrane	18	MGAT5B, PLD3, CHPF, LFNG, IGF2R, ST3GAL5, C1GALT1, CHST10, CHST3, CHST14, ADAM17, FURIN, B4GALT3, HLA-E, WLS, B3GNT2, NDST2, CHPF2
identical protein binding	15	FUS, ZBTB9, APEH, ALCAM, WNT3A, IGF2R, TLR6, SQSTM1, CAT, MET, C1QTNF1, PKD2, CRP, OLFML2A, CERCAM
Golgi apparatus	15	MGAT5B, ATP11B, DPP7, GRN, IGF2R, TLR6, ATRN, CHST10, CAT, B4GALT3, SORT1, NPC1, WLS, PKD2, NDST2
extracellular matrix	15	LRIG1, COL11A1, WNT3, COL22A1, COL5A1, COLQ, COL16A1, LRIG3, COL8A1, ADAMTSL3, COL6A3, TIMP3, CCBE1, OLFML2A, ADAMTS12
proteolysis	14	FBXO3, CPA4, PLAT, APEH, DPP7, ADAM15, PLAU, ADAM17, PRCP, MMP2, ADAM32, FBXO2, NAALAD2, ADAMTS12
endoplasmic reticulum membrane	13	PLD3, PDIA5, HSPA5, EMC6, POMT2, SORT1, ALG9, NCEH1, WLS, PKD2, MOXD1, CYP2C8, CYB5R1
calcium ion binding	12	FBN2, FKBP14, HSPA5, GAS6, PKD2, ARSA, THBS3, CCBE1, CABCOCO1, CRP, LOXL2, VWCE
signaling receptor binding	12	PLAT, ALCAM, WNT3A, GAS6, TLR6, GUSB, CD276, CNPY4, TGFB2, HLA-E, SERPINE1, PKD2
extracellular matrix organization	12	COL11A1, COL22A1, COL5A1, WNT3A, COLQ, COL16A1, FURIN, COL8A1, ADAMTSL3, MMP2, OLFML2A, ADAMTS12
signal transduction	12	ALCAM, GRN, GAS6, IGF2R, TLR6, PLAU, MET, OLFM1, PTPRK, OLFM2, OLFML2A, TENM3
extracellular matrix structural constituent	11	FBN2, LAMB3, COL11A1, COL22A1, LAMB2, COL5A1, COLQ, COL16A1, COL8A1, LAMC2, THBS3
 gene expression	11	WNT3, WNT3A, GAS6, TLR6, ADAM19, ITGB8, SORT1, OLFM1, C1QTNF1, PKD2, CRP
 transcription by RNA polymerase II	10	ZNF672, FUS, GLI4, ZNF444, ZBTB9, WNT3A, SQSTM1, MET, PKD2, ZNF627
focal adhesion	10	ALCAM, ADAM9, HSPA5, IGF2R, ITGB8, PLAU, CAT, ADAM17, ITGB2, PVR
integrin binding	9	CXADR, ADAM9, LAMB2, COL5A1, ITGB8, ADAM15, COL16A1, ADAM17, ITGB2
 cell migration	9	PLXNA3, ADAM9, GRN, HSPA5, PLAU, ADAM17, LAMC2, MMP2, PLXNA1
lysosome	9	SCARB1, GRN, ABCA2, CAT, SORT1, NPC1, ARSA, CHID1, MAN2B1
RNA binding	8	FUS, DUS3L, APEH, GRN, LGALS3, LGALS1, RBM12B, TRNAU1AP
mitochondrion	8	DHFR2, H6PD, MECR, HSPA5, SQSTM1, CAT, MMP2, CYB5R1
lysosomal lumen	8	HEXA, PLD3, MANBA, GUSB, GALNS, ARSA, CHID1, MAN2B1
carbohydrate binding	8	MAN2C1, H6PD, LGALS3, ATRN, LGALS1, GUSB, FBXO2, MAN2B1
external side of plasma membrane	8	ALCAM, ADAM9, ANTXR1, CD276, HLA-E, IL27RA, ITGB2, IL31RA
metalloendopeptidase activity	8	ADAM9, ADAM19, ADAM15, ADAM17, MMP2, ADAM32, ECEL1, ADAMTS12
cell migration	8	ADAM9, COL5A1, ITGB8, MET, TGFB2, ITGB2, PTPRK, ADAMTS12
azurophil granule lumen	7	DNAJC3, DPP7, GRN, GUSB, GALNS, ARSA, MAN2B1
 apoptotic process	7	DKKL1, IGF2R, TCTN3, SQSTM1, LGALS1, MMP2, OLFM1
response to hypoxia	7	PLAT, PLAU, CAT, ADAM17, TGFB2, MMP2, LOXL2
extracellular matrix structural constituent conferring tensile strength	7	COL11A1, COL5A1, COL12A1, COL16A1, COL6A2, COL8A1, COL6A3
collagen fibril organization	7	COL11A1, COL5A1, COL12A1, TGFB2, COLGALT1, LOXL2, ADAMTS12
lysosomal membrane	7	PLD3, SCARB1, GRN, ABCA2, SORT1, NPC1, SPPL2A
 cell population proliferation	7	WNT3A, PLAU, ADAM17, LAMC2, TGFB2, PKD2, IL31RA
signaling receptor activity	7	IGF2R, TLR6, SQSTM1, ATRN, NPC1, DCBLD1, PVR
 DNA-templated transcription	6	FUS, ZNF354C, ZNF35, GLI4, WNT3A, IL31RA
perinuclear region of cytoplasm	6	ZNF35, IGF2R, LAMC2, SORT1, NPC1, THBS3
protein kinase binding	6	DNAJC3, SQSTM1, ITGB2, SLC12A6, PTPRK, IL31RA
extracellular vesicle	6	DNAJC3, LFNG, COL12A1, COL6A2, COL6A3, ITGB2
enzyme binding	6	TSPAN15, HSPA5, IGF2R, SQSTM1, CAT, SORT1
amyloid-beta binding	6	ARMCX5-GPRASP2, SCARB1, TLR6, TGFB2, ITGB2, FBXO2
protein homodimerization activity	6	ARMCX5-GPRASP2, CAT, TGFB2, SPPL2A, PKD2, TENM3
endodermal cell differentiation	6	LAMB3, COL11A1, COL12A1, COL8A1, MMP2, ITGB2
protein-containing complex	6	CXADR, HSPA5, GDF11, UGGT1, CAT, COL6A2
serine-type endopeptidase activity	6	PLAT, CMA1, APEH, PLAU, FURIN, MMP2
heparin binding	6	COL11A1, COL5A1, COLQ, FURIN, LAMC2, THBS3
synapse	6	MYCBPAP, LYPD1, OLFM1, SLC12A6, OLFM2, SDK2
axon	6	ALCAM, TGFB2, OLFM1, SLC12A6, IL31RA, TENM3
cell-matrix adhesion	6	ADAM9, ITGB8, ADAM15, ITGB2, THBS3, ADAMTS12
response to xenobiotic stimulus	6	ABCA2, CAT, ADAM17, TGFB2, NPC1, MMP2
innate immune response	6	LGALS3, TLR6, ADAM15, HLA-E, CHID1, CRP
negative regulation of cell population proliferation	6	GDF11, TGFB2, PKD2, PTPRK, CGRRF1, TPBG
angiogenesis	6	C1GALT1, ADAM15, COL8A1, MMP2, SERPINE1, SLC12A6
DNA-binding transcription factor activity, RNA polymerase II-specific	5	ZNF672, GLI4, ZNF444, ZBTB9, ZNF627
negative regulation of apoptotic process	5	DNAJC3, HSPA5, GAS6, CAT, IL31RA
protein phosphorylation	5	CD109, GAS6, SQSTM1, MET, TGFB2
zinc ion binding	5	CPA4, SQSTM1, MMP2, CPD, ZNF330
viral entry into host cell	5	CXADR, SCARB1, GAS6, NPC1, PVR
membrane raft	5	CXADR, TLR6, ADAM17, FURIN, NPC1
axon guidance	5	PLXNA3, WNT3, LAMB2, WNT3A, B3GNT2
ATP binding	5	SLFN11, ATP11B, ABCA2, HSPA5, MET
protein modification process	5	PLAT, MANBA, FBXO2, LOXL2, MAN2B1
early endosome membrane	5	ATP11B, PLD3, WNT3A, HLA-E, WLS
 angiogenesis	5	CMA1, GRN, ITGB8, SERPINE1, CCBE1
 inflammatory response	5	CMA1, GRN, LGALS1, SERPINE1, ADAMTS12
inflammatory response	5	PLD3, TLR6, ATRN, ITGB2, CRP
cytokine activity	5	WNT3, WNT3A, GRN, GDF11, TGFB2
collagen trimer	5	COL22A1, COLQ, COL6A2, C1QTNF1, CCBE1
collagen binding	5	ADAM9, ANTXR1, COL6A2, C1QTNF1, CCBE1
metallopeptidase activity	5	ADAM9, ADAM15, ADAM17, MMP2, ECEL1
transforming growth factor beta receptor signaling pathway	5	ADAM9, ITGB8, FURIN, TGFB2, PTPRK
integrin-mediated signaling pathway	5	ADAM9, ITGB8, ADAM15, COL16A1, ITGB2
cell adhesion mediated by integrin	5	ADAM9, ITGB8, COL16A1, ADAM17, ITGB2
basement membrane	5	LAMB2, COL5A1, COLQ, TIMP3, LOXL2
late endosome	5	GRN, IGF2R, SQSTM1, SPPL2A, CHID1
trans-Golgi network	5	GRN, IGF2R, FURIN, WLS, CHID1
endosome membrane	5	ABCA2, ANTXR1, IGF2R, FURIN, SORT1
apoptotic process	5	TCTN3, SQSTM1, ADAM15, LGALS1, ITGB2
receptor complex	5	TLR6, MET, IL27RA, ITGB2, IL31RA
protein processing	5	ADAM19, ADAM17, FURIN, CPD, ECEL1
carbohydrate metabolic process	5	ST3GAL5, CHST3, GUSB, B4GALT3, CHID1
endomembrane system	5	POGLUT1, WLS, CHID1, POGLUT2, POGLUT3
RNA polymerase II cis-regulatory region sequence-specific DNA binding	4	ZNF354C, GLI4, ZNF444, ZBTB9
platelet alpha granule lumen	4	PCYOX1L, GAS6, TGFB2, SERPINE1
 Notch signaling pathway	4	TSPAN15, LFNG, POGLUT1, TGFB2
protein localization to plasma membrane	4	TSPAN15, GAS6, LYPD1, TPBG
cell junction	4	TSPAN15, CXADR, COLQ, PTPRK
late endosome membrane	4	TSPAN15, PLD3, NPC1, SPPL2A
serine-type endopeptidase inhibitor activity	4	CD109, FURIN, COL6A3, SERPINE1
virus receptor activity	4	CXADR, SCARB1, NPC1, PVR
cell adhesion molecule binding	4	CXADR, ITGB2, PVR, TENM3
heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	4	CXADR, ALCAM, PVR, TENM3
heart development	4	CXADR, TGFB2, MMP2, PKD2
neutrophil chemotaxis	4	CXADR, LGALS3, TGFB2, ITGB2
cell-cell junction	4	CXADR, ADAM17, PKD2, PTPRK
adherens junction	4	CXADR, ADAM15, PTPRK, PVR
skeletal system development	4	HEXA, GDF11, TGFB2, FST
SMAD protein signal transduction	4	HEXA, GDF11, NCEH1, TGFB2
molecular_function	4	GLI4, CNPY4, IGSF3, VWCE
protein O-linked glycosylation via serine	4	MGAT5B, POGLUT1, POGLUT2, POGLUT3
ATP hydrolysis activity	4	SLFN11, ATP11B, ABCA2, HSPA5
endopeptidase activity	4	CMA1, ADAM17, FURIN, MMP2
serine-type peptidase activity	4	CMA1, DPP7, FURIN, NAALAD2
extracellular matrix disassembly	4	CMA1, ADAM15, FURIN, MMP2
Golgi cisterna membrane	4	CHPF, B4GALT3, SORT1, CHPF2
protein domain specific binding	4	WNT3, WNT3A, HSPA5, GUSB
neuron differentiation	4	WNT3, WNT3A, HSPA5, MET
Golgi lumen	4	WNT3, WNT3A, GAS6, FURIN
endocytic vesicle membrane	4	WNT3, WNT3A, SCARB1, WLS
endocytosis	4	MYCBPAP, SORT1, NPC1, LOXL2
endosome	4	MYCBPAP, GRN, ABCA2, IGF2R
SH3 domain binding	4	ADAM9, ADAM19, ADAM15, ADAM17
membrane protein ectodomain proteolysis	4	ADAM9, ADAM19, ADAM17, SPPL2A
 protein phosphorylation	4	WNT3A, GAS6, SQSTM1, ADAM17
 protein localization to plasma membrane	4	WNT3A, LGALS3, SQSTM1, CNPY4
transmembrane signaling receptor activity	4	ANTXR1, TLR6, NPC1, IL27RA
liver development	4	IGF2R, MET, NPC1, PKD2
early endosome	4	IGF2R, MGRN1, SORT1, WLS
immune response	4	TLR6, ITGB8, HLA-E, IL27RA
 I-kappaB kinase/NF-kappaB signaling	4	TLR6, SQSTM1, LGALS1, WLS
cellular response to reactive oxygen species	4	SQSTM1, MMP2, PKD2, PTPRK
defense response to Gram-positive bacterium	4	ADAM17, HLA-E, IL27RA, CRP
protease binding	4	FURIN, TIMP3, SERPINE1, CCBE1
transcription coactivator activity	3	FUS, WNT3A, IL31RA
spermatogenesis	3	ZNF35, MYCBPAP, IGF2R
cellular response to retinoic acid	3	ZNF35, WNT3, WNT3A
NADP binding	3	DHFR2, H6PD, CAT
mitochondrial matrix	3	DHFR2, CHPF, MECR
protein-folding chaperone binding	3	DNAJC3, GRN, HSPA5
bone trabecula formation	3	FBN2, MMP2, THBS3
ubiquitin-protein transferase activity	3	FBXO3, MGRN1, FBXO2
protein ubiquitination	3	FBXO3, MGRN1, FBXO2
negative regulation of transforming growth factor beta receptor signaling pathway	3	CD109, HSPA5, ADAM17
negative regulation of neuron apoptotic process	3	ARMCX5-GPRASP2, GRN, IL27RA
metallocarboxypeptidase activity	3	CPA4, CPD, NAALAD2
acrosomal vesicle	3	CXADR, DKKL1, ADAM15
basolateral plasma membrane	3	CXADR, SLC12A6, PKD2
semaphorin receptor activity	3	PLXNA3, MET, PLXNA1
negative regulation of cell adhesion	3	PLXNA3, MMP2, PLXNA1
 cell shape	3	PLXNA3, ITGB2, PLXNA1
negative regulation of axon extension involved in axon guidance	3	PLXNA3, WNT3, WNT3A
protein heterodimerization activity	3	HEXA, TLR6, TENM3
sensory perception of sound	3	HEXA, LRIG1, COL11A1
canonical Wnt signaling pathway	3	DKKL1, WNT3, WNT3A
negative regulation of canonical Wnt signaling pathway	3	DKKL1, TMEM131L, TPBG
oligosaccharide catabolic process	3	MAN2C1, MANBA, MAN2B1
tRNA binding	3	SLFN11, SEPSECS, TRNAU1AP
immune system process	3	SLFN11, PLD3, SQSTM1
phosphoprotein binding	3	PLAT, IGF2R, PKD2
blood coagulation	3	PLAT, GAS6, PLAU
negative regulation of plasminogen activation	3	PLAT, PLAU, SERPINE1
fibrinolysis	3	PLAT, PLAU, SERPINE1
negative regulation of fibrinolysis	3	PLAT, PLAU, SERPINE1
serine protease inhibitor complex	3	PLAT, PLAU, SERPINE1
glutamatergic synapse	3	PLAT, WNT3A, FBXO2
azurophil granule membrane	3	ATP11B, MANBA, PRCP
protein catabolic process	3	CMA1, SQSTM1, MMP2
cellular response to glucose stimulus	3	CMA1, GAS6, SLC12A6
protein-macromolecule adaptor activity	3	COL11A1, GAS6, SQSTM1
visual perception	3	COL11A1, LAMB2, TIMP3
ficolin-1-rich granule lumen	3	APEH, CAT, GUSB
chondroitin sulfate biosynthetic process	3	CHPF, CHST3, CHPF2
dipeptidyl-peptidase activity	3	DPP7, PRCP, NAALAD2
receptor ligand activity	3	WNT3, WNT3A, GAS6
gene expression	3	WNT3, SGCB, NPC1
cell differentiation	3	MYCBPAP, SQSTM1, FST
neuronal cell body	3	ALCAM, TGFB2, OLFM1
laminin binding	3	ADAM9, LGALS3, LGALS1
 cell adhesion mediated by integrin	3	ADAM9, PLAU, TGFB2
response to hydrogen peroxide	3	ADAM9, CAT, MMP2
 endothelial cell migration	3	SCARB1, GRN, CCBE1
cholesterol homeostasis	3	SCARB1, ABCA2, NPC1
growth factor activity	3	GRN, GDF11, TGFB2
lysosomal transport	3	GRN, IGF2R, NPC1
Wnt signaling pathway	3	TMEM131L, WLS, PKD2
cytoplasmic vesicle	3	ABCA2, SORT1, WLS
secretory granule membrane	3	LGALS3, IGF2R, MOXD1
ficolin-1-rich granule membrane	3	LGALS3, PRCP, ITGB2
negative regulation of DNA-templated transcription	3	GAS6, PTPRK, LOXL2
 protein kinase B signaling	3	GAS6, C1QTNF1, TPBG
trans-Golgi network transport vesicle	3	IGF2R, FURIN, SORT1
ciliary membrane	3	TCTN3, TCTN2, PKD2
nervous system development	3	GDF11, MET, OLFM1
camera-type eye morphogenesis	3	GDF11, COL8A1, TENM3
negative regulation of gene expression	3	ITGB8, TGFB2, OLFM1
negative regulation of transcription by RNA polymerase II	3	SQSTM1, LOXL2, FST
protein glycosylation	3	ST3GAL5, B4GALT3, NPC1
sarcolemma	3	SGCB, COL6A2, COL6A3
male gonad development	3	ADAM15, TGFB2, ADAM32
negative regulation of cell growth	3	ADAM15, TGFB2, CGRRF1
negative regulation of cell migration	3	ADAM15, SERPINE1, PTPRK
collagen catabolic process	3	ADAM15, FURIN, MMP2
cardiac epithelial to mesenchymal transition	3	ADAM15, TGFB2, OLFM1
protein O-linked glycosylation	3	EOGT, POGLUT1, B3GNT2
UDP-glucosyltransferase activity	3	POGLUT1, POGLUT2, POGLUT3
UDP-xylosyltransferase activity	3	POGLUT1, POGLUT2, POGLUT3
glucosyltransferase activity	3	POGLUT1, POGLUT2, POGLUT3
EGF-domain serine glucosyltransferase activity	3	POGLUT1, POGLUT2, POGLUT3
EGF-domain serine xylosyltransferase activity	3	POGLUT1, POGLUT2, POGLUT3
 immune response	3	CD276, TGFB2, SPPL2A
 epithelial to mesenchymal transition	3	TGFB2, OLFM1, LOXL2
 cell cycle	3	TGFB2, PKD2, CGRRF1
lumenal side of endoplasmic reticulum membrane	3	HLA-E, SPPL2A, PKD2
homophilic cell adhesion via plasma membrane adhesion molecules	3	PVR, SDK2, TENM3
sequence-specific DNA binding	2	ZNF672, ZNF35
DNA binding	2	FUS, ZNF35
molecular condensate scaffold activity	2	FUS, LGALS3
RNA splicing	2	FUS, LGALS3
 RNA splicing	2	FUS, RBM12B
amyloid fibril formation	2	FUS, FURIN
mitochondrial inner membrane	2	DHFR2, LGALS3
misfolded protein binding	2	DNAJC3, HSPA5
protein folding in endoplasmic reticulum	2	DNAJC3, HSPA5
proteolysis involved in protein catabolic process	2	DNAJC3, ADAMTS12
defense response to virus	2	DNAJC3, SLFN11
smooth endoplasmic reticulum	2	DNAJC3, HSPA5
embryonic limb morphogenesis	2	FBN2, TGFB2
protein maturation	2	TSPAN15, FURIN
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	2	FBXO3, FBXO2
response to lipopolysaccharide	2	FBXO3, ADAM17
SCF ubiquitin ligase complex	2	FBXO3, FBXO2
hair follicle development	2	CD109, TGFB2
negative regulation of peptidase activity	2	CD109, COL6A3
negative regulation of keratinocyte proliferation	2	CD109, PTPRK
keratinocyte proliferation	2	CD109, FST
negative regulation of wound healing	2	CD109, SERPINE1
stem cell proliferation	2	CD109, WNT3
platelet alpha granule membrane	2	CD109, CYB5R1
learning or memory	2	ARMCX5-GPRASP2, MAN2B1
 neurogenesis	2	ARMCX5-GPRASP2, WNT3
 synapse assembly	2	ARMCX5-GPRASP2, TPBG
cellular_component	2	CPA4, POGLUT3
structural molecule activity	2	LAMB3, LAMB2
protein-containing complex binding	2	LAMB3, SQSTM1
epidermis development	2	LAMB3, LAMC2
beta-catenin binding	2	CXADR, PTPRK
PDZ domain binding	2	CXADR, ADAM17
actin cytoskeleton reorganization	2	CXADR, ANTXR1
cell-cell junction organization	2	CXADR, TGFB2
cardiac muscle cell development	2	CXADR, SGCB
cardiac muscle cell proliferation	2	CXADR, TGFB2
neuron projection	2	CXADR, TENM3
olfactory nerve formation	2	PLXNA3, PLXNA1
hippocampus development	2	PLXNA3, WNT3A
gonadotrophin-releasing hormone neuronal migration to the hypothalamus	2	PLXNA3, PLXNA1
 GTPase activity	2	PLXNA3, PLXNA1
axon extension involved in axon guidance	2	PLXNA3, ALCAM
 axonogenesis	2	PLXNA3, PLXNA1
semaphorin-plexin signaling pathway	2	PLXNA3, MET
semaphorin-plexin signaling pathway involved in axon guidance	2	PLXNA3, PLXNA1
semaphorin receptor complex	2	PLXNA3, PLXNA1
lysosome organization	2	HEXA, GRN
adult walking behavior	2	HEXA, NPC1
hyaluronan catabolic process	2	HEXA, GUSB
myelination	2	HEXA, ATRN
biological_process	2	GLI4, ZNF330
co-receptor binding	2	DKKL1, WNT3A
protein N-linked glycosylation	2	MGAT5B, ALG9
alpha-mannosidase activity	2	MAN2C1, MAN2B1
mannose metabolic process	2	MAN2C1, MAN2B1
negative regulation of G1/S transition of mitotic cell cycle	2	SLFN11, PKD2
mRNA processing	2	DUS3L, LGALS3
oxidoreductase activity	2	SELENOF, PDIA5
'de novo' post-translational protein folding	2	SELENOF, UGGT1
smooth muscle cell migration	2	PLAT, PLAU
plasminogen activation	2	PLAT, PLAU
response to fatty acid	2	PLAT, CAT
monoatomic ion transport	2	ATP11B, SLC12A6
recycling endosome membrane	2	ATP11B, HLA-E
otolith morphogenesis	2	LRIG1, LRIG3
peptide binding	2	CMA1, FURIN
midbrain development	2	CMA1, WLS
extracellular matrix binding	2	COL11A1, OLFML2A
heparan sulfate binding	2	COL11A1, FURIN
ossification	2	COL11A1, SORT1
tendon development	2	COL11A1, COL5A1
inner ear morphogenesis	2	COL11A1, WNT3A
collagen type XI trimer	2	COL11A1, COL5A1
myotube differentiation	2	PLD3, SORT1
 cytokine production involved in inflammatory response	2	PLD3, TLR6
nuclear membrane	2	APEH, SORT1
glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity	2	CHPF, CHPF2
