Feature	Number of Genes	Genes
negative regulation of inner ear auditory receptor cell differentiation	1	HES1
 Notch signaling pathway	1	HES1
 mitotic cell cycle, embryonic	1	HES1
lateral inhibition	1	HES1
 receptor signaling pathway via JAK-STAT	1	HES1
cell maturation	1	HES1
thymus development	1	HES1
cell morphogenesis involved in neuron differentiation	1	HES1
 astrocyte differentiation	1	HES1
negative regulation of oligodendrocyte differentiation	1	HES1
artery morphogenesis	1	HES1
 epithelial cell proliferation	1	HES1
inner ear receptor cell stereocilium organization	1	HES1
 timing of neuron differentiation	1	HES1
negative regulation of glial cell proliferation	1	HES1
ureteric bud morphogenesis	1	HES1
common bile duct development	1	HES1
stomach neuroendocrine cell differentiation	1	HES1
negative regulation of stomach neuroendocrine cell differentiation	1	HES1
cardiac neural crest cell development involved in outflow tract morphogenesis	1	HES1
pharyngeal arch artery morphogenesis	1	HES1
protein-containing complex assembly	1	HES1
cellular response to interleukin-1	1	HES1
cellular response to tumor necrosis factor	1	HES1
cellular response to fatty acid	1	HES1
glomerulus vasculature development	1	HES1
comma-shaped body morphogenesis	1	HES1
S-shaped body morphogenesis	1	HES1
renal interstitial fibroblast development	1	HES1
metanephric nephron tubule morphogenesis	1	HES1
cochlea development	1	HES1
establishment of epithelial cell polarity	1	HES1
negative regulation of calcium ion import	1	HES1
response to thyroid hormone	1	HES1
vascular associated smooth muscle cell development	1	HES1
neuronal stem cell population maintenance	1	HES1
negative regulation of amacrine cell differentiation	1	HES1
negative regulation of cell fate determination	1	HES1
cellular response to nerve growth factor stimulus	1	HES1
negative regulation of pancreatic A cell differentiation	1	HES1
negative regulation of stem cell differentiation	1	HES1
negative regulation of pro-B cell differentiation	1	HES1
negative regulation of forebrain neuron differentiation	1	HES1
nuclear matrix	1	HES1
retinal dehydrogenase activity	1	ALDH1A3
aldehyde dehydrogenase (NAD+) activity	1	ALDH1A3
aldehyde dehydrogenase [NAD(P)+] activity	1	ALDH1A3
thyroid hormone binding	1	ALDH1A3
NAD+ binding	1	ALDH1A3
optic cup morphogenesis involved in camera-type eye development	1	ALDH1A3
retinoic acid biosynthetic process	1	ALDH1A3
apoptotic process	1	ALDH1A3
locomotory behavior	1	ALDH1A3
nucleus accumbens development	1	ALDH1A3
embryonic camera-type eye development	1	ALDH1A3
inner ear morphogenesis	1	ALDH1A3
retinol metabolic process	1	ALDH1A3
retinoic acid metabolic process	1	ALDH1A3
retinal metabolic process	1	ALDH1A3
embryonic eye morphogenesis	1	ALDH1A3
righting reflex	1	ALDH1A3
olfactory pit development	1	ALDH1A3
face development	1	ALDH1A3
Harderian gland development	1	ALDH1A3
RNA polymerase II general transcription initiation factor binding	1	GTF2A2
RNA polymerase II general transcription initiation factor activity	1	GTF2A2
TBP-class protein binding	1	GTF2A2
protein heterodimerization activity	1	GTF2A2
transcription by RNA polymerase II	1	GTF2A2
transcription initiation at RNA polymerase II promoter	1	GTF2A2
RNA polymerase II preinitiation complex assembly	1	GTF2A2
 transcription initiation by RNA polymerase II	1	GTF2A2
transcription factor TFIID complex	1	GTF2A2
transcription factor TFIIA complex	1	GTF2A2
cell junction	1	GTF2A2
calcium ion binding	1	ANXA8L1
calcium-dependent phospholipid binding	1	ANXA8L1
endosome organization	1	ANXA8L1
endosomal transport	1	ANXA8L1
negative regulation of serine-type endopeptidase activity	1	ANXA8L1
negative regulation of phospholipase A2 activity	1	ANXA8L1
lysosome localization	1	DEF8
 bone resorption	1	DEF8
 ruffle assembly	1	DEF8
RNA polymerase II cis-regulatory region sequence-specific DNA binding	1	HEY1
DNA-binding transcription factor activity	1	HEY1
protein dimerization activity	1	HEY1
cardiac conduction system development	1	HEY1
aortic valve morphogenesis	1	HEY1
pulmonary valve morphogenesis	1	HEY1
atrioventricular valve formation	1	HEY1
endocardial cushion morphogenesis	1	HEY1
cardiac ventricle morphogenesis	1	HEY1
dorsal aorta morphogenesis	1	HEY1
umbilical cord morphogenesis	1	HEY1
negative regulation of Notch signaling pathway	1	HEY1
cardiac epithelial to mesenchymal transition	1	HEY1
heart trabecula formation	1	HEY1
cardiac septum morphogenesis	1	HEY1
arterial endothelial cell differentiation	1	HEY1
Notch signaling involved in heart development	1	HEY1
negative regulation of biomineral tissue development	1	HEY1
circulatory system development	1	HEY1
negative regulation of transcription regulatory region DNA binding	1	HEY1
negative regulation of transcription from RNA polymerase II promoter involved in smooth muscle cell differentiation	1	HEY1
 vasculogenesis	1	HEY1
learning	1	JPH3
memory	1	JPH3
exploration behavior	1	JPH3
locomotion	1	JPH3
 synaptic plasticity	1	JPH3
 neuronal synaptic plasticity	1	JPH3
 ryanodine-sensitive calcium-release channel activity	1	JPH3
calcium ion transport into cytosol	1	JPH3
endoplasmic reticulum membrane	1	JPH3
junctional sarcoplasmic reticulum membrane	1	JPH3
junctional membrane complex	1	JPH3
cysteine-type deubiquitinase activity	1	YOD1
ubiquitin protein ligase binding	1	YOD1
K63-linked deubiquitinase activity	1	YOD1
deubiquitinase activity	1	YOD1
K48-linked deubiquitinase activity	1	YOD1
macroautophagy	1	YOD1
protein deubiquitination	1	YOD1
ubiquitin-dependent ERAD pathway	1	YOD1
endoplasmic reticulum unfolded protein response	1	YOD1
protein K29-linked deubiquitination	1	YOD1
protein K11-linked deubiquitination	1	YOD1
protein K63-linked deubiquitination	1	YOD1
protein K48-linked deubiquitination	1	YOD1
negative regulation of retrograde protein transport, ER to cytosol	1	YOD1
protein K27-linked deubiquitination	1	YOD1
protein K33-linked deubiquitination	1	YOD1
