Feature	Number of Genes	Genes
neuronal stem cell population maintenance	1	NOTCH1
interleukin-17-mediated signaling pathway	1	NOTCH1
negative regulation of cold-induced thermogenesis	1	NOTCH1
 extracellular matrix assembly	1	NOTCH1
apoptotic process involved in embryonic digit morphogenesis	1	NOTCH1
 apoptotic process involved in morphogenesis	1	NOTCH1
 aorta morphogenesis	1	NOTCH1
negative regulation of cell-cell adhesion mediated by cadherin	1	NOTCH1
negative regulation of stem cell differentiation	1	NOTCH1
negative regulation of anoikis	1	NOTCH1
negative regulation of pro-B cell differentiation	1	NOTCH1
negative regulation of endothelial cell chemotaxis	1	NOTCH1
MAML1-RBP-Jkappa- ICN1 complex	1	NOTCH1
cell surface	1	NOTCH1
apical plasma membrane	1	NOTCH1
ATP binding	1	PIK3CB
kinase activity	1	PIK3CB
1-phosphatidylinositol-3-kinase activity	1	PIK3CB
phosphatidylinositol 3-kinase activity	1	PIK3CB
1-phosphatidylinositol-4-phosphate 3-kinase activity	1	PIK3CB
insulin receptor substrate binding	1	PIK3CB
phosphatidylinositol-4,5-bisphosphate 3-kinase activity	1	PIK3CB
phosphatidylinositol-3,4-bisphosphate 5-kinase activity	1	PIK3CB
protein serine kinase activity	1	PIK3CB
endothelial cell proliferation	1	PIK3CB
 cell-matrix adhesion	1	PIK3CB
response to ischemia	1	PIK3CB
sphingosine-1-phosphate receptor signaling pathway	1	PIK3CB
intracellular calcium ion homeostasis	1	PIK3CB
endocytosis	1	PIK3CB
autophagy	1	PIK3CB
chemotaxis	1	PIK3CB
transmembrane receptor protein tyrosine kinase signaling pathway	1	PIK3CB
G protein-coupled receptor signaling pathway	1	PIK3CB
 autophagy	1	PIK3CB
 endothelial cell migration	1	PIK3CB
phosphatidylinositol 3-kinase signaling	1	PIK3CB
phosphorylation	1	PIK3CB
cell migration	1	PIK3CB
platelet activation	1	PIK3CB
 neutrophil apoptotic process	1	PIK3CB
 Rac protein signal transduction	1	PIK3CB
phosphatidylinositol-3-phosphate biosynthetic process	1	PIK3CB
embryonic cleavage	1	PIK3CB
negative regulation of MAP kinase activity	1	PIK3CB
phosphatidylinositol phosphate biosynthetic process	1	PIK3CB
 nitric-oxide synthase activity	1	PIK3CB
 protein kinase B signaling	1	PIK3CB
negative regulation of protein kinase B signaling	1	PIK3CB
angiogenesis involved in wound healing	1	PIK3CB
negative regulation of vascular endothelial growth factor signaling pathway	1	PIK3CB
negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway	1	PIK3CB
negative regulation of sprouting angiogenesis	1	PIK3CB
 clathrin-dependent endocytosis	1	PIK3CB
phosphatidylinositol 3-kinase complex	1	PIK3CB
phosphatidylinositol 3-kinase complex, class IA	1	PIK3CB
midbody	1	PIK3CB
ubiquitin protein ligase binding	1	UBASH3B
phosphoprotein binding	1	UBASH3B
negative regulation of protein kinase activity	1	UBASH3B
negative regulation of signal transduction	1	UBASH3B
peptidyl-tyrosine dephosphorylation	1	UBASH3B
collagen-activated tyrosine kinase receptor signaling pathway	1	UBASH3B
 protein binding	1	UBASH3B
 osteoclast differentiation	1	UBASH3B
negative regulation of osteoclast differentiation	1	UBASH3B
negative regulation of bone resorption	1	UBASH3B
 release of sequestered calcium ion into cytosol	1	UBASH3B
negative regulation of platelet aggregation	1	UBASH3B
N-acetyllactosamine synthase activity	1	B4GALT5
galactosyltransferase activity	1	B4GALT5
UDP-galactose:glucosylceramide beta-1,4-galactosyltransferase activity	1	B4GALT5
metal ion binding	1	B4GALT5
carbohydrate metabolic process	1	B4GALT5
protein glycosylation	1	B4GALT5
glycoprotein biosynthetic process	1	B4GALT5
ganglioside biosynthetic process via lactosylceramide	1	B4GALT5
central nervous system neuron axonogenesis	1	B4GALT5
poly-N-acetyllactosamine biosynthetic process	1	B4GALT5
 embryonic development	1	B4GALT5
neuron maturation	1	B4GALT5
Golgi cisterna membrane	1	B4GALT5
spermatid development	1	SPANXB1
transmembrane receptor protein tyrosine phosphatase activity	1	PTPRA
protein phosphorylation	1	PTPRA
protein dephosphorylation	1	PTPRA
integrin-mediated signaling pathway	1	PTPRA
insulin receptor signaling pathway	1	PTPRA
modulation of chemical synaptic transmission	1	PTPRA
 focal adhesion assembly	1	PTPRA
focal adhesion	1	PTPRA
synaptic membrane	1	PTPRA
Schaffer collateral - CA1 synapse	1	PTPRA
visual perception	1	OPA3
 lipid metabolic process	1	OPA3
response to stimulus	1	OPA3
mitochondrion	1	OPA3
brain development	1	PCDH18
cell morphogenesis	1	CDH24
multicellular organism development	1	CDH24
adherens junction organization	1	CDH24
cell-cell adhesion mediated by cadherin	1	CDH24
cell-cell junction	1	CDH24
catenin complex	1	CDH24
iron-sulfur cluster binding	1	BOLA2
2 iron, 2 sulfur cluster binding	1	BOLA2
intracellular iron ion homeostasis	1	BOLA2
iron-sulfur cluster assembly	1	BOLA2
[2Fe-2S] cluster assembly	1	BOLA2
cell redox homeostasis	1	BOLA2
protein maturation by iron-sulfur cluster transfer	1	BOLA2
iron-sulfur cluster assembly complex	1	BOLA2
heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	1	FAT4
cerebral cortex development	1	FAT4
neurogenesis	1	FAT4
hippo signaling	1	FAT4
beta-catenin binding	1	CTNND2
Wnt signaling pathway	1	CTNND2
 canonical Wnt signaling pathway	1	CTNND2
dendritic spine morphogenesis	1	CTNND2
postsynaptic density	1	CTNND2
dendrite	1	CTNND2
perikaryon	1	CTNND2
protein-folding chaperone binding	1	GET4
ubiquitin-dependent protein catabolic process	1	GET4
post-translational protein targeting to endoplasmic reticulum membrane	1	GET4
protein insertion into ER membrane	1	GET4
cytoplasmic sequestering of protein	1	GET4
tail-anchored membrane protein insertion into ER membrane	1	GET4
maintenance of unfolded protein involved in ERAD pathway	1	GET4
chromosome	1	GET4
BAT3 complex	1	GET4
co-receptor binding	1	DKKL1
receptor antagonist activity	1	DKKL1
penetration of zona pellucida	1	DKKL1
anatomical structure morphogenesis	1	DKKL1
 apoptotic process	1	DKKL1
 fat cell differentiation	1	DKKL1
canonical Wnt signaling pathway	1	DKKL1
negative regulation of testosterone biosynthetic process	1	DKKL1
telomere maintenance	1	HUS1B
double-strand break repair via homologous recombination	1	HUS1B
nucleotide-excision repair	1	HUS1B
mitotic intra-S DNA damage checkpoint signaling	1	HUS1B
mitotic DNA replication checkpoint signaling	1	HUS1B
meiotic DNA integrity checkpoint signaling	1	HUS1B
checkpoint clamp complex	1	HUS1B
site of double-strand break	1	HUS1B
UDP-xylosyltransferase activity	1	GXYLT2
UDP-D-xylose:beta-D-glucoside alpha-1,3-D-xylosyltransferase activity	1	GXYLT2
negative regulation of protein processing	1	TMEM98
negative regulation of myelination	1	TMEM98
T-helper 1 cell differentiation	1	TMEM98
negative regulation of protein localization to nucleus	1	TMEM98
endoplasmic reticulum	1	TMEM98
blastocyst development	1	SPECC1
associative learning	1	SPECC1
actin cytoskeleton organization	1	SPECC1
fibrillar center	1	SPECC1
microtubule organizing center	1	SPECC1
filamentous actin	1	SPECC1
apical part of cell	1	SPECC1
biological_process	1	PCDHGB5
