Feature	Number of Genes	Genes
neuronal cell body	1	LRP4
plasma membrane raft	1	LRP4
synaptic membrane	1	LRP4
epidermal growth factor receptor activity	1	EFEMP1
epidermal growth factor receptor binding	1	EFEMP1
growth factor activity	1	EFEMP1
 DNA-templated transcription	1	EFEMP1
epidermal growth factor receptor signaling pathway	1	EFEMP1
visual perception	1	EFEMP1
peptidyl-tyrosine phosphorylation	1	EFEMP1
negative regulation of chondrocyte differentiation	1	EFEMP1
post-embryonic eye morphogenesis	1	EFEMP1
extracellular space	1	EFEMP1
extracellular matrix	1	EFEMP1
virus receptor activity	1	ITGB5
integrin binding	1	ITGB5
cell-matrix adhesion	1	ITGB5
transforming growth factor beta receptor signaling pathway	1	ITGB5
integrin-mediated signaling pathway	1	ITGB5
cell migration	1	ITGB5
cell adhesion mediated by integrin	1	ITGB5
endodermal cell differentiation	1	ITGB5
stress fiber assembly	1	ITGB5
viral entry into host cell	1	ITGB5
epithelial cell-cell adhesion	1	ITGB5
focal adhesion	1	ITGB5
integrin complex	1	ITGB5
integrin alphav-beta5 complex	1	ITGB5
receptor complex	1	ITGB5
phagocytic vesicle	1	ITGB5
molecular_function	1	TMEM132A
 Wnt signaling pathway	1	TMEM132A
 protein binding	1	TMEM132A
negative regulation of protein catabolic process	1	TMEM132A
 Wnt protein secretion	1	TMEM132A
Golgi membrane	1	TMEM132A
endoplasmic reticulum membrane	1	TMEM132A
membrane insertase activity	1	EMC8
protein insertion into ER membrane by stop-transfer membrane-anchor sequence	1	EMC8
tail-anchored membrane protein insertion into ER membrane	1	EMC8
EMC complex	1	EMC8
catalytic activity	1	PLD5
intracellular organelle	1	PLD5
2-hydroxyacylsphingosine 1-beta-galactosyltransferase activity	1	UGT8
UDP-galactose:glucosylceramide beta-1,4-galactosyltransferase activity	1	UGT8
N-acylsphingosine galactosyltransferase activity	1	UGT8
protein localization to paranode region of axon	1	UGT8
galactosylceramide biosynthetic process	1	UGT8
glycosphingolipid metabolic process	1	UGT8
cytoskeleton organization	1	UGT8
central nervous system development	1	UGT8
peripheral nervous system development	1	UGT8
paranodal junction assembly	1	UGT8
neuron projection morphogenesis	1	UGT8
nucleic acid binding	1	NARS2
asparagine-tRNA ligase activity	1	NARS2
asparaginyl-tRNA aminoacylation	1	NARS2
nucleoplasm	1	NARS2
endonuclease activity	1	DNASE1L2
DNA nuclease activity	1	DNASE1L2
corneocyte development	1	DNASE1L2
DNA metabolic process	1	DNASE1L2
DNA catabolic process	1	DNASE1L2
nucleus	1	DNASE1L2
magnesium ion binding	1	SUCLA2
succinate-CoA ligase (ADP-forming) activity	1	SUCLA2
tricarboxylic acid cycle	1	SUCLA2
succinyl-CoA metabolic process	1	SUCLA2
succinate metabolic process	1	SUCLA2
succinyl-CoA pathway	1	SUCLA2
succinyl-CoA catabolic process	1	SUCLA2
succinate-CoA ligase complex (ADP-forming)	1	SUCLA2
succinate-CoA ligase complex	1	SUCLA2
ubiquitin-protein transferase activity	1	FBXO21
ubiquitin-dependent protein catabolic process	1	FBXO21
ubiquitin ligase complex	1	FBXO21
mRNA binding	1	DHFR2
dihydrofolate reductase activity	1	DHFR2
folate reductase activity	1	DHFR2
NADP binding	1	DHFR2
glycine biosynthetic process	1	DHFR2
one-carbon metabolic process	1	DHFR2
thymidine biosynthetic process	1	DHFR2
dihydrofolate metabolic process	1	DHFR2
tetrahydrofolate metabolic process	1	DHFR2
tetrahydrofolate biosynthetic process	1	DHFR2
folic acid metabolic process	1	DHFR2
mitochondrial inner membrane	1	DHFR2
protein kinase inhibitor activity	1	DNAJC3
protein kinase binding	1	DNAJC3
protein-folding chaperone binding	1	DNAJC3
misfolded protein binding	1	DNAJC3
response to unfolded protein	1	DNAJC3
protein folding in endoplasmic reticulum	1	DNAJC3
 translation initiation in response to endoplasmic reticulum stress	1	DNAJC3
negative regulation of apoptotic process	1	DNAJC3
proteolysis involved in protein catabolic process	1	DNAJC3
defense response to virus	1	DNAJC3
cellular response to cold	1	DNAJC3
negative regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation	1	DNAJC3
smooth endoplasmic reticulum	1	DNAJC3
azurophil granule lumen	1	DNAJC3
extracellular vesicle	1	DNAJC3
extracellular matrix constituent conferring elasticity	1	FBN2
embryonic limb morphogenesis	1	FBN2
 bone mineralization	1	FBN2
sequestering of TGFbeta in extracellular matrix	1	FBN2
 osteoblast differentiation	1	FBN2
bone trabecula formation	1	FBN2
microfibril	1	FBN2
peptidyl-prolyl cis-trans isomerase activity	1	FKBP14
prenylcysteine oxidase activity	1	PCYOX1L
prenylated protein catabolic process	1	PCYOX1L
prenylcysteine catabolic process	1	PCYOX1L
platelet alpha granule lumen	1	PCYOX1L
peptide deformylase activity	1	PDF
metal ion binding	1	PDF
translation	1	PDF
 cell population proliferation	1	PDF
peptidyl-methionine modification	1	PDF
N-terminal protein amino acid modification	1	PDF
co-translational protein modification	1	PDF
enzyme binding	1	TSPAN15
 Notch signaling pathway	1	TSPAN15
negative regulation of Notch signaling pathway	1	TSPAN15
protein maturation	1	TSPAN15
protein localization to plasma membrane	1	TSPAN15
nuclear body	1	TSPAN15
cell junction	1	TSPAN15
late endosome membrane	1	TSPAN15
intracellular membrane-bounded organelle	1	TSPAN15
tetraspanin-enriched microdomain	1	TSPAN15
