Feature	Number of Genes	Genes
cadherin binding	1	AHNAK
structural molecule activity conferring elasticity	1	AHNAK
 RNA splicing	1	AHNAK
 voltage-gated calcium channel activity	1	AHNAK
lysosomal membrane	1	AHNAK
actin cytoskeleton	1	AHNAK
T-tubule	1	AHNAK
sarcolemma	1	AHNAK
costamere	1	AHNAK
cell-cell contact zone	1	AHNAK
membrane raft	1	AHNAK
plasma membrane protein complex	1	AHNAK
GDP-dissociation inhibitor activity	1	GDI1
Rab protein signal transduction	1	GDI1
 axon extension	1	GDI1
negative regulation of axonogenesis	1	GDI1
response to calcium ion	1	GDI1
negative regulation of protein targeting to membrane	1	GDI1
axon	1	GDI1
midbody	1	GDI1
protein-containing complex	1	GDI1
neuronal cell body	1	GDI1
myelin sheath	1	GDI1
presynaptic cytosol	1	GDI1
small GTPase mediated signal transduction	1	GDI2
negative regulation of cilium assembly	1	GDI2
negative regulation of protein localization to cilium	1	GDI2
extracellular region	1	GDI2
secretory granule lumen	1	GDI2
azurophil granule lumen	1	GDI2
synapse	1	GDI2
inositol-polyphosphate 5-phosphatase activity	1	INPP5A
PH domain binding	1	INPP5A
inositol-1,4,5-trisphosphate 5-phosphatase activity	1	INPP5A
inositol-1,3,4,5-tetrakisphosphate 5-phosphatase activity	1	INPP5A
inositol phosphate metabolic process	1	INPP5A
phosphatidylinositol dephosphorylation	1	INPP5A
phosphatidylinositol-mediated signaling	1	INPP5A
inositol phosphate-mediated signaling	1	INPP5A
negative regulation of neuron death	1	INPP5A
dendrite	1	INPP5A
enzyme inhibitor activity	1	PPP1R16A
myosin phosphatase regulator activity	1	PPP1R16A
protein prenyltransferase activity	1	PTAR1
protein prenylation	1	PTAR1
G protein activity	1	RAB27B
protein domain specific binding	1	RAB27B
myosin V binding	1	RAB27B
synaptic vesicle endocytosis	1	RAB27B
anterograde axonal protein transport	1	RAB27B
late endosome	1	RAB27B
Golgi stack	1	RAB27B
apical plasma membrane	1	RAB27B
trans-Golgi network transport vesicle	1	RAB27B
synaptic vesicle membrane	1	RAB27B
platelet dense granule membrane	1	RAB27B
multivesicular body membrane	1	RAB27B
zymogen granule membrane	1	RAB27B
axon cytoplasm	1	RAB27B
guanyl-nucleotide exchange factor activity	1	RAP1GDS1
cardiac muscle hypertrophy	1	RAP1GDS1
 mitochondrion organization	1	RAP1GDS1
vascular associated smooth muscle contraction	1	RAP1GDS1
myosin filament assembly	1	RAP1GDS1
negative regulation of endoplasmic reticulum calcium ion concentration	1	RAP1GDS1
negative regulation of GTPase activity	1	RAP1GDS1
protein localization to nucleus	1	RAP1GDS1
 GTPase activity	1	RAP1GDS1
 mitochondrial calcium ion concentration	1	RAP1GDS1
 ERK5 cascade	1	RAP1GDS1
CAAX-box protein maturation	1	RAP1GDS1
angiotensin-activated signaling pathway involved in heart process	1	RAP1GDS1
 matrix metallopeptidase secretion	1	RAP1GDS1
mitochondrion	1	RAP1GDS1
phosphatidylserine binding	1	SYTL2
phosphatidylinositol-4,5-bisphosphate binding	1	SYTL2
phosphatase binding	1	SYTL2
vesicle docking involved in exocytosis	1	SYTL2
phospholipid binding	1	SYTL4
metal ion binding	1	SYTL4
plasma membrane repair	1	SYTL4
insulin secretion	1	SYTL4
lysosome localization	1	SYTL4
negative regulation of insulin secretion	1	SYTL4
 protein secretion	1	SYTL4
endosome	1	SYTL4
transport vesicle membrane	1	SYTL4
platelet alpha granule membrane	1	SYTL4
