Feature	Number of Genes	Genes
poly(A) RNA polymerase activity	1	TUT1
mRNA polyadenylation	1	TUT1
snRNA processing	1	TUT1
U6 snRNA 3'-end processing	1	TUT1
pre-mRNA cleavage required for polyadenylation	1	TUT1
nucleolus	1	TUT1
nuclear speck	1	TUT1
cysteine-type endopeptidase activity	1	USP15
cysteine-type deubiquitinase activity	1	USP15
transforming growth factor beta receptor binding	1	USP15
enzyme activator activity	1	USP15
SMAD binding	1	USP15
ubiquitin modification-dependent histone binding	1	USP15
deubiquitinase activity	1	USP15
K48-linked deubiquitinase activity	1	USP15
transforming growth factor beta receptor signaling pathway	1	USP15
protein deubiquitination	1	USP15
BMP signaling pathway	1	USP15
monoubiquitinated protein deubiquitination	1	USP15
pathway-restricted SMAD protein phosphorylation	1	USP15
transcription elongation-coupled chromatin remodeling	1	USP15
 RIG-I signaling pathway	1	USP15
 intrinsic apoptotic signaling pathway in response to osmotic stress by p53 class mediator	1	USP15
negative regulation of antifungal innate immune response	1	USP15
protein K27-linked deubiquitination	1	USP15
nuclear body	1	USP15
nuclear receptor coactivator activity	1	WDR77
ubiquitin ligase-substrate adaptor activity	1	WDR77
protein polyubiquitination	1	WDR77
 transcription by RNA polymerase II	1	WDR77
oocyte axis specification	1	WDR77
 cell population proliferation	1	WDR77
secretory columnal luminar epithelial cell differentiation involved in prostate glandular acinus development	1	WDR77
epithelial cell proliferation involved in prostate gland development	1	WDR77
negative regulation of epithelial cell proliferation involved in prostate gland development	1	WDR77
Cul4B-RING E3 ubiquitin ligase complex	1	WDR77
