Feature	Number of Genes	Genes
protein localization to lipid droplet	1	PRKAA1
 peptidyl-lysine acetylation	1	PRKAA1
chromatin	1	PRKAA1
apical plasma membrane	1	PRKAA1
axon	1	PRKAA1
dendrite	1	PRKAA1
nucleotide-activated protein kinase complex	1	PRKAA1
ATP hydrolysis activity	1	SMC4
mitotic sister chromatid segregation	1	SMC4
mitotic chromosome condensation	1	SMC4
meiotic chromosome condensation	1	SMC4
meiotic chromosome segregation	1	SMC4
cell division	1	SMC4
kinetochore organization	1	SMC4
 chromosome segregation	1	SMC4
 chromosome separation	1	SMC4
 chromosome condensation	1	SMC4
chromosome, centromeric region	1	SMC4
condensed nuclear chromosome	1	SMC4
condensin complex	1	SMC4
protein serine/threonine phosphatase activity	1	TAB1
kinase activator activity	1	TAB1
in utero embryonic development	1	TAB1
heart morphogenesis	1	TAB1
cardiac septum development	1	TAB1
protein dephosphorylation	1	TAB1
transforming growth factor beta receptor signaling pathway	1	TAB1
lung development	1	TAB1
aorta development	1	TAB1
 MAP kinase activity	1	TAB1
coronary vasculature development	1	TAB1
 protein serine/threonine kinase activity	1	TAB1
protein-containing complex	1	TAB1
zinc ion binding	1	TAB3
ubiquitin binding	1	TAB3
molecular adaptor activity	1	TAB3
K63-linked polyubiquitin modification-dependent protein binding	1	TAB3
negative regulation of autophagy	1	TAB3
NIK/NF-kappaB signaling	1	TAB3
 I-kappaB kinase/NF-kappaB signaling	1	TAB3
endoplasmic reticulum	1	TAB3
response to osmotic stress	1	TSC22D3
negative regulation of activation-induced cell death of T cells	1	TSC22D3
