Feature	Number of Genes	Genes
recycling endosome membrane	8	ATP13A3, EHD1, MICALL1, SCAMP1, VPS13B, EHD4, RAB13, B2M
 macroautophagy	8	MAP3K7, EXOC1, PRKACA, CDK5, ATP6V0A2, ATP6V0C, UBQLN2, HMOX1
endocytic recycling	8	ARL4C, EHD1, ANKRD50, MICALL1, SNX7, CCDC22, EHD4, RAB13
 cell growth	8	PAK4, DDR1, FBLN5, RHOA, TGFBR1, EIF4G2, ADAM10, MTPN
negative regulation of cell growth	8	SIPA1, DAB2, TGFB1, BMPR2, TCHP, FLCN, DCBLD2, CRLF3
negative regulation of canonical Wnt signaling pathway	8	DAB2, AMER1, LZTS2, FZD1, FZD6, CDH2, CTNNB1, CTNND1
synaptic vesicle	8	CTTNBP2, PICK1, STX1A, CLCN5, SNAP25, PRRT2, IQSEC1, RAB13
mitochondrial inner membrane	8	ECSIT, TMEM186, UQCC3, STOML2, LDHB, SLC41A3, MRPS18B, UQCC1
cytokine-mediated signaling pathway	8	SOS1, PRKACA, IL13RA2, CX3CL1, IL6ST, IL12RB1, CD44, IL7R
endocytic vesicle	8	EHD1, LPAR1, AMOT, EHD4, RALA, RAB13, OCLN, ARRB2
RNA polymerase II cis-regulatory region sequence-specific DNA binding	8	CREB3, TFE3, ZNF580, GLI4, HOXD4, FOSL2, PER1, MYBL2
chemotaxis	8	CREB3, AMOT, ZNF580, RALBP1, RALA, CX3CL1, ACKR3, L1CAM
protein kinase C binding	8	PICK1, ITGAV, HSPB1, TWF2, PDLIM5, PKN1, CAVIN2, SDC4
protein stabilization	8	HIP1, COG3, CCT3, NAPG, VBP1, STXBP4, CTNND1, CDK7
postsynapse	8	HIP1, RHOA, ERBIN, STX4, SNAP25, PPP3R1, MKLN1, EPHB2
 cell adhesion	8	TFE3, TGM2, ITGAV, PPP1CB, LAMC1, STX4, FLCN, PKP4
PDZ domain binding	8	LPAR1, CXADR, TBC1D10A, BAIAP2, FZD1, ATP2B4, SDC2, CADM1
 stress fiber assembly	8	LPAR1, CARMIL1, RHOA, TGFBR1, NF2, PAK1, CD47, SDC4
extracellular matrix	8	FBLN7, TGM2, TGFB1, LINGO1, FBLN5, FLRT3, PRELP, COLEC12
vasculogenesis	8	AMOT, ITGAV, TGFB1, ENG, TGFBR2, HEG1, ACKR3, EPHA2
filopodium membrane	8	ITGAV, MYO10, PALM, UTRN, NF2, ITGA3, TTYH1, VASP
specific granule membrane	8	ITGAV, SCAMP1, LAIR1, SLC2A3, SNAP25, ADAM10, SNAP23, CD47
cell-cell junction organization	8	CXADR, TGFB1, TJP1, PRKCI, HEG1, NF2, OCLN, TJP2
synaptic vesicle membrane	8	ATP6V0A4, STX1A, SCAMP1, RAB27B, ATP6V0C, BORCS5, PRRT2, PTPRS
Golgi lumen	8	TGFB1, PRELP, CSPG4, HSPG2, DAG1, AGRN, SDC2, SDC4
transport across blood-brain barrier	8	SLC38A2, ABCB1, ABCC1, SLC2A3, SLC7A2, SLC12A2, ATP2B4, INSR
neuron migration	8	CDK5, CRK, RHOA, ITGA3, LRP12, ASPM, NEO1, CTNNB1
perikaryon	8	CDK5, PALS1, SLC2A3, RTN4R, KIF5A, SYNPO, PTPRS, DIP2B
tight junction	8	TJP1, PRKCI, ILDR2, LSR, EPHA2, OCLN, PARD3, AFDN
cell surface receptor signaling pathway	8	MAGI1, TNK2, RTN4R, MADD, DOK2, ADGRL2, DOK1, IL7R
 phosphatidylinositol 3-kinase signaling	8	DDR1, CEP55, PIK3AP1, PDGFRA, DDR2, PDGFRB, INSR, PIP5K1A
lateral plasma membrane	8	GPSM2, ABCC1, ANK3, IQGAP1, RAB13, SLC12A2, CTNNB1, VANGL1
tertiary granule membrane	8	ATP6V0C, LAIR1, SLC2A3, NRAS, SNAP25, ADAM10, SNAP23, CD47
negative regulation of cell migration	8	ROBO1, ENG, CX3CL1, NF2, FLCN, DAG1, AFDN, SIN3B
cytoskeletal protein binding	8	ANK3, CRK, PACSIN3, ABI1, FABP3, NCKIPSD, ANXA2, EPB41L5
 osteoblast differentiation	7	PRKD1, PRKACA, BMPR2, DDR2, IL6ST, CTNNB1, SMOC1
trans-Golgi network	7	PRKD1, MICALL1, SCAMP1, YIPF4, STX4, SNAP25, RAB13
Ras protein signal transduction	7	KSR1, SOS1, RALA, NRAS, GNB1, DOK2, DOK1
 MAP kinase activity	7	KSR1, SOS1, TGFB1, ROBO1, DIRAS1, PDGFRB, INSR
nuclear envelope	7	BICD2, FBXW11, RTCB, TOR2A, ITSN1, INSR, NUP35
response to glucose	7	EIF2B1, EIF2B2, ILDR2, TGFBR2, RASAL2, LPL, RHOA
magnesium ion binding	7	MAP3K7, NME1, PRKACB, PRKACA, RNASEH1, SRPK1, SUCLG2
transforming growth factor beta receptor signaling pathway	7	MAP3K7, TGFB1, ENG, TGFBR2, TGFBR1, FLCN, ARRB2
SNARE complex	7	SNAP47, STX1A, NAPG, STX4, SNAP25, STX18, SNAP23
phosphatidylserine binding	7	TLN1, SYTL2, GRAMD1B, SCIN, ASAP1, ANXA2, CAVIN2
cadherin binding involved in cell-cell adhesion	7	PAK4, TMOD3, PDLIM1, BAIAP2, BAIAP2L1, PDLIM5, ANXA2
cellular response to transforming growth factor beta stimulus	7	DAB2, TGFB1, YES1, CRK, TGFBR1, DDR2, EPB41L5
costamere	7	AHNAK2, SVIL, AHNAK, ANK3, HOMER1, DAG1, SDC4
histone binding	7	SUPT6H, COPRS, KMT2D, DTX3L, RNF8, PKN1, APBB1
 protein kinase B signaling	7	HIP1, TGFB1, ENG, CX3CL1, TGFBR1, INSR, ARRB2
cortical actin cytoskeleton	7	SPTBN2, PLEKHH2, IQGAP1, MISP, RDX, NF2, CDH2
barbed-end actin filament capping	7	SVIL, RDX, SCIN, TWF2, ADD1, ADD2, ADD3
neuron differentiation	7	RTN1, NRBP2, CDK5, MIB1, EPHA2, FZD1, MTPN
 actin cytoskeleton reorganization	7	RNH1, CDK5, CARMIL1, BAIAP2, BAIAP2L1, PDGFRA, NOTCH2
mitotic cell cycle	7	POLE, TUBGCP5, AURKA, TTYH1, CDC25B, VCPIP1, MYBL2
cilium	7	ANKMY2, CLUAP1, TTLL5, PDGFRA, FLCN, NOTCH2, KIF17
viral entry into host cell	7	ITGAV, CXADR, NCAM1, NECTIN3, EPHA2, DAG1, INSR
cell body	7	CXADR, CCT3, BMPR2, PITPNM3, NF2, SLC12A2, GNB4
ATPase binding	7	ATP6V0A4, ZNHIT6, ATP6V0A2, RALA, RDX, EZR, TMTC4
 smooth muscle cell proliferation	7	TGFB1, IL13, CX3CL1, TGFBR2, HMOX1, PDGFRB, CTNNB1
 peptidyl-tyrosine phosphorylation	7	TGFB1, TNK2, YES1, EHD4, CSPG4, ARRB2, CD44
microvillus	7	TGFB1, TBC1D10A, MSN, RDX, EZR, PDGFRA, CD44
amyloid-beta binding	7	APBA2, VBP1, HSPG2, FZD6, INSR, APBB1, EPHB2
nuclear membrane	7	STX1A, RIF1, SLC30A1, ERBIN, PAK1, RAP1GAP2, NUP35
protein-containing complex assembly	7	LAMC1, MAGI1, NHERF2, NAPG, OCLN, PARD3, ADD2
basement membrane	7	LAMC1, ERBIN, ANXA2, HSPG2, DAG1, AGRN, SMOC1
cerebral cortex development	7	SLC38A2, CCDC85C, PALS1, CRK, ASPM, PTPRS, CDH2
 protein kinase activity	7	CDK5, IQGAP1, DDR2, CDC25B, CCNYL1, DAG1, SDC4
 synaptic plasticity	7	CDK5, DBN1, CX3CL1, LZTS1, HRH1, BAIAP2, EPHB2
cell leading edge	7	SSX2IP, PRKCI, LDB2, CARMIL1, CORO1B, SCRIB, OCLN
 kinase activity	7	DDR1, LDB2, EPHA2, PDGFRA, DDR2, PDGFRB, INSR
 actin filament polymerization	7	FCHSD2, CDC42EP4, CARMIL1, RHOA, BAIAP2, BAIAP2L1, VASP
cell-cell contact zone	7	AHNAK, NECTIN3, SCRIB, FLCN, TJP2, AFDN, PKP4
ubiquitin ligase complex	7	BRCC3, ANKIB1, FBXW11, TRAF7, RNF8, MKLN1, UBAC1
cytoplasmic vesicle membrane	7	TNK2, SLC30A1, RALA, GPRC5A, SLC12A2, FZD6, MYO5B
actin filament bundle assembly	7	SWAP70, CORO1B, BAIAP2, EZR, BAIAP2L1, ADD1, ADD2
caveola	7	BMPR2, TGFBR2, HMOX1, ATP2B4, SMPD2, INSR, CAVIN2
cell-cell signaling	7	CX3CL1, MPZL1, ADAM10, PANX1, FZD1, AFDN, PKP4
male gonad development	6	PRKACG, TGFBR1, ASPM, PDGFRB, INSR, CTNNA1
protein kinase A signaling	6	PRKACG, PRKACB, PRKACA, RDX, EZR, RAB13
signaling receptor activity	6	CUL5, TNFRSF9, AMOT, RTN4R, DCBLD2, NOTCH2
calcium ion transmembrane transport	6	CUL5, ITGAV, TRPM4, PANX1, ANXA2, ATP2B4
peptidyl-threonine phosphorylation	6	PRKD1, PRKACA, CDK5, PDPK1, TGFBR2, TGFBR1
protein folding	6	HSPH1, CCT3, NUDC, VBP1, FKBP5, NKTR
unfolded protein binding	6	DNAJB4, CCDC115, CCT3, NUDC, DNAJA4, VBP1
T cell receptor signaling pathway	6	EIF2B1, MAP3K7, BTN2A1, EIF2B2, SPPL3, STOML2
transcription corepressor activity	6	PRMT5, SAP18, DMAP1, DHRS7B, BCORL1, SIN3B
SNAP receptor activity	6	SNAP47, STX1A, STX4, SNAP25, STX18, SNAP23
defense response to virus	6	EXOC1, SAMHD1, DDX60L, DTX3L, ATG7, CRCP
phosphatidylinositol binding	6	TLN1, HIP1, SNX7, PXDC1, ITPR2, PARD3
photoreceptor inner segment	6	CROCC, SNAP25, NOS1, EPB41L5, KIF17, PIP4K2A
adaptive immune response	6	SIPA1, TFE3, LAIR1, TRPM4, TRAT1, RAP1GAP2
 epithelial to mesenchymal transition	6	DAB2, TGFB1, TGFBR2, TGFBR1, DAG1, CTNNB1
 pathway-restricted SMAD protein phosphorylation	6	DAB2, TGFB1, ENG, BMPR2, TGFBR2, TGFBR1
negative regulation of neuron projection development	6	DAB2, LPAR1, RHOA, RTN4R, B2M, PTPRS
 transforming growth factor beta receptor signaling pathway	6	DAB2, TGFB1, PALS1, ENG, ITGA3, FLCN
clathrin-coated vesicle	6	DAB2, HIP1, SCAMP1, TNK2, ABCB4, ADAM10
T-tubule	6	AHNAK2, AHNAK, ANK3, SLC30A1, RDX, ATP2B4
insulin receptor signaling pathway	6	SOS1, RAF1, PDPK1, BAIAP2, STXBP4, INSR
multicellular organism growth	6	SOS1, SPTBN2, APBA2, RASAL2, HEG1, NOTCH2
GDP binding	6	NME2, RAB27B, DIRAS1, RALA, NRAS, RHOA
mRNA processing	6	SUPT6H, PRKACA, SAP18, TRMT2A, ACIN1, ARVCF
RNA splicing	6	SUPT6H, SAP18, SRPK1, ACIN1, PDCD7, ARVCF
cilium assembly	6	EHD1, SSX2IP, CLUAP1, SCLT1, EHD4, ASAP1
DNA-binding transcription activator activity, RNA polymerase II-specific	6	CREB3, TFE3, ZNF580, HOXD4, FOSL2, MYBL2
sequence-specific double-stranded DNA binding	6	CREB3, TFE3, ZNF580, HOXD4, ZBTB33, MYBL2
beta-catenin binding	6	AMER1, CXADR, NHERF2, CDH2, CTNNA1, CTNND1
protease binding	6	ADRM1, ITGAV, ADAMTSL4, PANX1, ITGA3, ANXA2
proteasome-mediated ubiquitin-dependent protein catabolic process	6	ADRM1, ZSWIM8, FBXW11, AURKA, ARRB2, CTNNB1
endosomal transport	6	REPS1, ITSN2, ANKFY1, RAB13, ITSN1, MYO5B
phospholipid binding	6	PICK1, SPTBN2, PRKCI, PACSIN3, CAVIN2, NUP35
 Arp2/3 complex-mediated actin nucleation	6	PICK1, RNH1, FCHSD2, WASF2, CARMIL1, CORO1B
phosphatidylinositol-3-phosphate binding	6	HIP1, PLEKHA4, VPS13B, SH3PXD2B, OBSCN, PARD3
 cytokinesis	6	SVIL, AURKA, RHOA, FLCN, CDC25B, PKP4
podosome	6	SVIL, TJP1, DOCK5, SCIN, ASAP1, SH3PXD2B
Rho protein signal transduction	6	PHACTR4, EPS8L2, ARHGEF12, CDC42EP4, RHOA, ITGA3
G protein-coupled receptor activity	6	LPAR1, GPRC5A, HRH1, FZD1, ADGRL2, FZD6
 Rho protein signal transduction	6	LPAR1, RAF1, EPS8L2, ROBO1, RTN4R, PDGFRB
heparin binding	6	FBLN7, PRELP, LPL, RTN4R, PTPRS, SMOC1
cellular response to mechanical stimulus	6	MAP3K2, SLC38A2, ENG, IL13, DAG1, MTPN
spectrin binding	6	EPB41, ANK3, MYO10, EPB41L2, ADD1, ADD2
mitotic spindle	6	EPB41, NUDC, AURKA, TRAT1, FLCN, PKP4
protein kinase A binding	6	AKAP10, WASF2, AKAP11, RDX, AKAP12, EZR
negative regulation of angiogenesis	6	AMOT, PTPRM, EPHA2, ATP2B4, HSPG2, CTNNB1
negative regulation of neuron apoptotic process	6	NRBP2, PRKCI, IL6ST, HMOX1, ARRB2, CTNNB1
lamellipodium membrane	6	ITGAV, SLC39A6, EPHA2, CSPG4, VASP, CD44
heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	6	CXADR, NECTIN3, AMIGO2, CDH2, CDH4, CADM1
actin cytoskeleton reorganization	6	CXADR, RHOA, EZR, PAK1, MKLN1, PIP5K1A
apicolateral plasma membrane	6	CXADR, PALM, FZD6, OCLN, CDH2, CTNNB1
phagocytic vesicle membrane	6	ATP6V0A4, ATP6V0A2, ATP6V0C, STX4, B2M, SNAP23
myosin phosphatase activity	6	DUSP14, PPP1CB, PPP3CC, PPP4C, SSH1, CTDSPL
stress fiber	6	SIPA1L3, PDLIM1, GAS2L1, CORO1B, PDLIM5, SYNPO
hippocampus development	6	PLXNA3, CDK5, CRK, NF2, ATP2B4, PTPRS
epithelial to mesenchymal transition	6	TGFB1, SLC39A10, TGFBR1, PPP3R1, EPB41L5, CTNNB1
negative regulation of protein phosphorylation	6	TGFB1, CTDSPL, OCLN, ARRB2, EPHB2, CADM1
protein polyubiquitination	6	RNF114, DDB2, ANKIB1, FBXW11, CBFB, CTNNB1
kinase binding	6	STX1A, CRK, LDHB, PER1, PIP5K1A, CTNNB1
postsynaptic density membrane	6	STX1A, NECTIN3, SLC30A1, NPTN, PRRT2, PTPRS
maintenance of blood-brain barrier	6	LAMC1, TJP1, LSR, SLC12A2, OCLN, TJP2
microtubule cytoskeleton organization	6	CDK5, TTLL5, MAP7, PARD3, CGN, CCDC8
axonogenesis	6	CDK5, ANK3, RTN4R, BAIAP2, APBB1, PARD3
apical junction complex	6	TJP1, CCDC85C, PALS1, NECTIN3, RHOA, PARD3
collagen binding	6	DDR1, COL6A1, ITGA3, DDR2, PAK1, CD44
phosphatidylinositol-3,4,5-trisphosphate binding	6	FCHSD2, MYO10, IQGAP1, ASAP1, OBSCN, PARD3
phosphatase binding	6	SYTL2, NHERF2, TPRN, PPP3R1, PPP1R18, ELL
cellular response to type II interferon	6	CDC42EP4, CX3CL1, STX4, IL12RB1, STXBP4, CD47
protein deubiquitination	6	BRCC3, STAMBPL1, USP20, USP4, STAMBP, VCPIP1
lipid binding	6	CYTH2, PDZD8, PITPNM3, PACSIN3, SNAP25, IQSEC1
 inflammatory response	6	ABCC1, CX3CL1, PIK3AP1, LPL, XIAP, CD47
chromatin organization	6	CDAN1, KANSL2, SAMD1, RCCD1, BCORL1, APBB1
 cell size	6	MSN, RDX, EZR, RAP1GAP2, IL7R, MTPN
ephrin receptor signaling pathway	6	YES1, CRK, EPHA2, PAK1, EPHB1, EPHB2
 filopodium assembly	6	MYO10, RALA, PALM, TGFBR1, EPHB2, AGRN
 epithelial cell migration	6	BMPR2, DOCK5, TGFBR2, MACF1, ITGA3, EPB41L5
response to estrogen	6	KMT2D, TGFBR2, HAPLN3, HMOX1, PDGFRB, CTNNA1
synaptic membrane	6	RALA, FLRT3, BAIAP2, ADAM10, ITGA3, CDH8
 synapse assembly	6	FLRT3, AMIGO2, PDLIM5, CTNNB1, EPHB1, EPHB2
Notch signaling pathway	6	TGFBR2, TRAF7, MIB1, ADAM10, DTX3L, NOTCH2
transcription by RNA polymerase II	6	NFX1, CBFB, ARRB2, CCNT2, CTNNB1, CDK7
catenin complex	6	CDH2, CDH4, CDH8, CTNNA1, CTNNB1, CTNND1
protein kinase A regulatory subunit binding	5	PRKACG, PRKACA, WASF2, AKAP11, EZR
renal water homeostasis	5	PRKACG, PRKACB, PRKACA, AKAP11, MYO5B
epidermis development	5	SCEL, LAMB3, SPINT1, CST6, INSR
cornified envelope	5	SCEL, HSPB1, ANXA2, CST6, PKP4
intracellular calcium ion homeostasis	5	ATP13A3, SLC30A1, NPTN, STOML2, ATP2B4
protein-macromolecule adaptor activity	5	CUL5, ANK3, FLRT3, ELOC, TJP2
 endothelial cell proliferation	5	PRKD1, ZNF580, BMPR2, NRAS, TGFBR1
 autophagy	5	PRKD1, HSPB1, USP20, FLCN, PIP4K2A
 blood vessel endothelial cell migration	5	PRKD1, TGFB1, PDPK1, HSPB1, EPHA2
 NF-kappaB transcription factor activity	5	PRKD1, MAP3K7, PRKCI, CX3CL1, MTPN
response to heat	5	DNAJB4, EIF2B1, EIF2B2, DNAJA4, NOS1
phosphatidylinositol-mediated signaling	5	PI4KA, EXOC1, EZR, PDGFRA, PDGFRB
actin polymerization or depolymerization	5	ENAH, SVIL, SCIN, ABI1, VASP
 mitotic nuclear division	5	PRMT5, AURKA, PDGFRB, INSR, CCDC8
synaptic vesicle fusion to presynaptic active zone membrane	5	SNAP47, STX1A, SNAP25, PRRT2, SNAP23
mitotic cytokinesis	5	EXOC1, ANK3, CEP55, LZTS2, STAMBP
 protein secretion	5	EXOC1, TGFB1, IL13, EZR, APBB1
S100 protein binding	5	CACYBP, AHNAK, IQGAP1, EZR, ANXA2
vinculin binding	5	TLN1, UTRN, RTCB, DAG1, CTNNA1
 focal adhesion assembly	5	TLN1, RHOA, MACF1, EPB41L5, SDC4
centrosome cycle	5	CROCC, HAUS1, SSX2IP, HAUS7, CKAP5
centriole	5	CROCC, SCLT1, CEP55, AURKA, CEP295
proteolysis	5	CPA4, TGM2, CTSF, CELA3A, HTRA1
negative regulation of cell adhesion	5	SIPA1, PLXNA3, ADAM10, PLXNA4, EPHB2
negative regulation of cell cycle	5	SIPA1, TP53BP2, TGFB1, CDK5, PPP1R13B
receptor-mediated endocytosis	5	DAB2, MICALL1, TGFBR2, HSPG2, INSR
 endocytosis	5	DAB2, HIP1, EHD4, PACSIN3, MIB1
 early endosome to late endosome transport	5	DAB2, MSN, RDX, NF2, EZR
fibrillar center	5	DAB2, SAMD4A, SPECC1, EZR, CDK7
 RNA splicing	5	AHNAK2, SLC38A2, AHNAK, ILDR2, PRX
cellular response to insulin stimulus	5	LPIN3, PRKCI, PDPK1, RAB13, INSR
epidermal growth factor receptor signaling pathway	5	SOS1, TGFB1, PDPK1, IQGAP1, ERBIN
leukocyte migration	5	SOS1, MSN, YES1, ITGA3, ADD2
roof of mouth development	5	SOS1, TGFBR2, TGFBR1, PDGFRA, EPHB2
ficolin-1-rich granule lumen	5	NME2, ACTR1B, ATG7, ACTR10, PLEKHO2
mitochondrial outer membrane	5	TOMM34, RAF1, HMOX1, AIFM2, FAM210B
 transcription elongation by RNA polymerase II	5	SUPT6H, INTS12, INTS11, ELL, CTNNB1
RNA polymerase II transcription regulatory region sequence-specific DNA binding	5	CREB3, HOXD4, PURG, FOSL2, NFX1
 protein catabolic process	5	AMER1, MSN, RDX, EZR, ATG7
bone development	5	AMER1, TGM2, GNAS, ENG, SH3PXD2B
adipose tissue development	5	AMER1, VPS13B, RASAL2, SH3PXD2B, DHRS7B
 postsynaptic neurotransmitter receptor internalization	5	HIP1, LPAR1, RALA, SCRIB, PPP3R1
synapse assembly	5	SPTBN2, CDK5, FLRT3, CDH2, ADD2
corpus callosum development	5	LPAR1, CDK5, RTN4R, PTPRS, EPHB2
spindle	5	ANAPC7, HSPB1, NUDC, AURKA, KATNB1
actomyosin structure organization	5	EPB41, TJP1, EPB41L3, EPB41L5, EPB41L2
 calcium ion transport	5	EPB41, HOMER1, CAMK2G, RHOA, ARRB2
virus receptor activity	5	ITGAV, CXADR, NCAM1, EPHA2, DAG1
coreceptor activity	5	ITGAV, ENG, ACKR3, CSPG4, IL6ST
acrosomal vesicle	5	CXADR, PRKACA, ATP6V0A2, CTNNA1, CRCP
intercalated disc	5	CXADR, ANK3, PAK1, CDH2, CTNNA1
sensory perception of sound	5	ATP6V0A4, EPS8L2, HEXA, TPRN, TMTC4
protein tyrosine phosphatase activity	5	DUSP14, PTPRM, SSH1, CDC25B, PTPRS
 axonogenesis	5	PLXNA3, ROBO1, PAK1, PLXNA4, CDH2
 collagen biosynthetic process	5	TGFB1, ENG, DDR2, PDGFRB, ARRB2
 DNA-binding transcription factor activity	5	TRIM26, DDR2, HMOX1, FZD1, CTNNB1
DNA repair	5	RAD51C, DDB2, RIF1, DMAP1, CDK7
extrinsic component of cytoplasmic side of plasma membrane	5	PLEKHA4, YES1, IQGAP1, RHOA, GRAMD1A
skeletal system development	5	HEXA, PRELP, SH3PXD2B, TGFBR1, EPHA2
late endosome	5	MICALL1, RAB27B, ANKRD13A, RNF149, INSR
plasma membrane raft	5	PRKACA, EZR, DAG1, CDH2, ADD2
brush border	5	SLC38A2, PRKCI, SCIN, EZR, ADD3
cytokine receptor activity	5	IL13RA2, IL6ST, IL12RB1, CD44, IL7R
protein autoubiquitination	5	DDB2, BRCC3, NFX1, DTX3L, RNF8
 autophagosome assembly	5	SNX7, UBQLN2, RNF5, PIP4K2A, EPHB2
 dendritic spine morphogenesis	5	CDK5, DBN1, BAIAP2, PDLIM5, EPHB2
endoplasmic reticulum-Golgi intermediate compartment membrane	5	VPS13B, SPPL3, ROBO1, PALS1, ASPSCR1
establishment or maintenance of epithelial cell apical/basal polarity	5	PRKCI, PALS1, ERBIN, SCRIB, PARD3
 postsynaptic membrane neurotransmitter receptor levels	5	PRKCI, ERBIN, ZDHHC5, STXBP4, CTNND1
neuron projection extension	5	DDR1, IQGAP1, FLRT3, AURKA, CTNNB1
ATPase-coupled transmembrane transporter activity	5	ABCB1, RALBP1, ABCC1, ABCB4, ABCA12
microtubule organizing center	5	SPECC1, YES1, AKAP11, PPP4C, PAK1
heterotrimeric G-protein complex	5	GNG2, GNAS, GNB1, GNB2, GNB4
recycling endosome	5	FCHSD2, ACKR3, RAB13, ITSN1, MYO5B
anchoring junction	5	FCHSD2, DOCK5, SCIN, SH3PXD2B, PRX
 exocytosis	5	RAB27B, RALA, STX4, RAB13, ANXA2
axon cytoplasm	5	RAB27B, HSPB1, FBXW11, KIF5A, ACTR10
heart looping	5	CLUAP1, ENG, TGFBR2, MIB1, NOTCH2
cysteine-type deubiquitinase activity	5	BRCC3, OTULIN, USP20, USP4, VCPIP1
double-strand break repair	5	BRCC3, DTX3L, RNF8, RNF169, TNKS1BP1
 fibroblast proliferation	5	FOSL2, PDGFRA, DDR2, PDGFRB, CTNNB1
nucleic acid binding	5	RNASEH1, SAMHD1, EHD4, ACIN1, NUP35
negative regulation of protein kinase activity	5	PDPK1, HSPB1, NF2, PKN1, EPHB2
 protein stability	5	DDI2, AURKA, NF2, USP4, RNF149
chromosome	5	DDI2, SAMD1, RCCD1, PAK1, HORMAD2
intermediate filament	5	SYNC, IFFO2, BFSP1, MACF1, NCKIPSD
axonal growth cone	5	MYO9A, FLRT3, RTN4R, L1CAM, NEO1
negative regulation of I-kappaB kinase/NF-kappaB signaling	5	CCDC22, RHOA, USP20, PER1, ARRB2
protein tyrosine kinase activity	5	TNK2, YES1, PDGFRB, INSR, EPHB2
secretory granule membrane	5	SLC2A3, IQGAP1, RHOA, ITPR2, CD44
 organelle assembly	5	MSN, RDX, NF2, EZR, STX18
 protein localization to early endosome	5	MSN, RDX, NF2, EZR, DTX3L
response to hypoxia	5	PDLIM1, TGFBR2, RHOA, NOS1, ITPR2
cellular response to platelet-derived growth factor stimulus	5	YES1, IQGAP1, RDX, CORO1B, PDGFRB
 BMP signaling pathway	5	ENG, BMPR2, XIAP, ITGA3, NOTCH2
receptor internalization	5	RALA, ACKR3, EZR, INSR, ARRB2
 tumor necrosis factor production	5	HSPB1, LPL, AKAP12, CD47, EPHB2
response to bacterium	5	LPL, BAIAP2, BAIAP2L1, RNF5, FKBP5
peptidyl-tyrosine phosphorylation	5	PDGFRA, DDR2, PDGFRB, INSR, EPHB2
cell morphogenesis	5	SSH1, CDH2, CDH4, CDH8, IL7R
cell-cell adhesion mediated by cadherin	5	AFDN, CDH2, CDH4, CDH8, CTNND1
AMP-activated protein kinase activity	4	PRKACG, PRKACB, PRKACA, PRKAB1
high-density lipoprotein particle assembly	4	PRKACG, PRKACB, PRKACA, ZDHHC8
ciliary base	4	PRKACG, PRKACB, PRKACA, CLUAP1
extracellular matrix disassembly	4	CTSV, LAMC1, SH3PXD2B, ADAM10
kinase activity	4	PRKD1, PI4KA, CDK5, BMPR2
cellular response to amino acid starvation	4	PRKD1, KPTN, SLC38A2, FLCN
 phosphatidylinositol 3-kinase activity	4	PRKD1, TGFB1, PDGFRA, PDGFRB
 release of sequestered calcium ion into cytosol	4	PRKD1, PDPK1, IL13, CX3CL1
cytoskeletal anchor activity	4	BICD2, ANK3, GAS2L1, BAIAP2
dynein complex binding	4	BICD2, GPSM2, FBXW11, KATNB1
retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	4	BICD2, PICK1, COG3, STX18
intracellular iron ion homeostasis	4	CCDC115, ATP6V0A2, HMOX1, B2M
response to peptide hormone	4	EIF2B1, EIF2B2, NUDC, DAG1
cytoplasmic microtubule organization	4	SLAIN2, TUBGCP5, RHOA, KATNB1
p53 binding	4	PRMT5, TP53BP2, CDK5, PPP1R13B
syntaxin binding	4	SNAP47, NAPG, STXBP4, SNAP23
stereocilium	4	KPTN, SLC4A7, TPRN, TWF2
tubulin binding	4	CACYBP, TTLL5, VBP1, DAG1
cellular response to leukemia inhibitory factor	4	CACYBP, RIF1, MYBL2, NUP35
platelet aggregation	4	TLN1, GNAS, HSPB1, PDGFRA
kinesin binding	4	CROCC, MAPK8IP1, KLC1, KIF5A
epithelial structure maintenance	4	CROCC, CXADR, LDB2, LSR
dendritic spine development	4	PAK4, IQSEC1, EPHB1, EPHB2
establishment of epithelial cell polarity	4	SIPA1, AMOT, SIPA1L3, PARD3
SMAD binding	4	DAB2, TGFBR2, TGFBR1, CTNNB1
negative regulation of protein binding	4	DAB2, AURKA, DHRS7B, EPB41L5
negative regulation of epithelial cell proliferation	4	DAB2, TGFB1, FLCN, B2M
 SMAD protein signal transduction	4	DAB2, TGFB1, BMPR2, TGFBR1
negative regulation of ERK1 and ERK2 cascade	4	DAB2, EZR, FLCN, EPHB2
cellular response to epidermal growth factor stimulus	4	DAB2, PDPK1, IQGAP1, BAIAP2
 substrate adhesion-dependent cell spreading	4	DAB2, CRK, DOCK5, CARMIL1
muscle contraction	4	TMOD3, UTRN, CHRND, NOS1
extracellular matrix structural constituent	4	LAMB3, LAMC1, PRELP, AGRN
epidermal growth factor receptor binding	4	SOS1, HIP1, TNK2, LINGO1
fibroblast growth factor receptor signaling pathway	4	SOS1, IQGAP1, FLRT3, CTNNB1
 T cell proliferation	4	SOS1, DHPS, IL6ST, CTNNB1
 epithelial cell proliferation	4	NME2, NME1, LAMC1, HTRA1
cholesterol homeostasis	4	EHD1, GRAMD1B, LPL, FABP3
 protein ubiquitination	4	AMER1, TGFBR1, XIAP, CTNNB1
G protein-coupled receptor binding	4	PICK1, ARHGEF12, USP20, ARRB2
Arp2/3 complex binding	4	PICK1, WASF2, CORO1B, NCKIPSD
 receptor internalization	4	PICK1, MKLN1, INSR, ARRB2
