Feature	Number of Genes	Genes
collecting duct development	1	NOTCH1
 stem cell proliferation	1	NOTCH1
glomerular mesangial cell development	1	NOTCH1
epithelial cell fate commitment	1	NOTCH1
T-helper 17 type immune response	1	NOTCH1
negative regulation of cell migration involved in sprouting angiogenesis	1	NOTCH1
negative regulation of canonical Wnt signaling pathway	1	NOTCH1
neuronal stem cell population maintenance	1	NOTCH1
interleukin-17-mediated signaling pathway	1	NOTCH1
negative regulation of cold-induced thermogenesis	1	NOTCH1
 extracellular matrix assembly	1	NOTCH1
apoptotic process involved in embryonic digit morphogenesis	1	NOTCH1
 apoptotic process involved in morphogenesis	1	NOTCH1
 aorta morphogenesis	1	NOTCH1
negative regulation of cell-cell adhesion mediated by cadherin	1	NOTCH1
negative regulation of stem cell differentiation	1	NOTCH1
negative regulation of pro-B cell differentiation	1	NOTCH1
negative regulation of endothelial cell chemotaxis	1	NOTCH1
Golgi membrane	1	NOTCH1
acrosomal vesicle	1	NOTCH1
MAML1-RBP-Jkappa- ICN1 complex	1	NOTCH1
extracellular region	1	NOTCH1
adherens junction	1	NOTCH1
cell surface	1	NOTCH1
apical plasma membrane	1	NOTCH1
kinase activity	1	PIK3CB
phosphatidylinositol 3-kinase activity	1	PIK3CB
1-phosphatidylinositol-4-phosphate 3-kinase activity	1	PIK3CB
insulin receptor substrate binding	1	PIK3CB
phosphatidylinositol-4,5-bisphosphate 3-kinase activity	1	PIK3CB
phosphatidylinositol-3,4-bisphosphate 5-kinase activity	1	PIK3CB
protein serine kinase activity	1	PIK3CB
endothelial cell proliferation	1	PIK3CB
 cell-matrix adhesion	1	PIK3CB
response to ischemia	1	PIK3CB
sphingosine-1-phosphate receptor signaling pathway	1	PIK3CB
intracellular calcium ion homeostasis	1	PIK3CB
endocytosis	1	PIK3CB
autophagy	1	PIK3CB
chemotaxis	1	PIK3CB
homophilic cell adhesion via plasma membrane adhesion molecules	1	PIK3CB
transmembrane receptor protein tyrosine kinase signaling pathway	1	PIK3CB
G protein-coupled receptor signaling pathway	1	PIK3CB
 autophagy	1	PIK3CB
 endothelial cell migration	1	PIK3CB
phosphatidylinositol 3-kinase signaling	1	PIK3CB
phosphorylation	1	PIK3CB
cell migration	1	PIK3CB
platelet activation	1	PIK3CB
 neutrophil apoptotic process	1	PIK3CB
 Rac protein signal transduction	1	PIK3CB
embryonic cleavage	1	PIK3CB
negative regulation of MAP kinase activity	1	PIK3CB
 nitric-oxide synthase activity	1	PIK3CB
 protein kinase B signaling	1	PIK3CB
negative regulation of protein kinase B signaling	1	PIK3CB
angiogenesis involved in wound healing	1	PIK3CB
negative regulation of vascular endothelial growth factor signaling pathway	1	PIK3CB
negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway	1	PIK3CB
negative regulation of sprouting angiogenesis	1	PIK3CB
 clathrin-dependent endocytosis	1	PIK3CB
nucleolus	1	PIK3CB
midbody	1	PIK3CB
intracellular membrane-bounded organelle	1	PIK3CB
phosphotyrosine residue binding	1	PIK3R3
1-phosphatidylinositol-3-kinase regulator activity	1	PIK3R3
 protein phosphorylation	1	PIK3R3
cell migration involved in sprouting angiogenesis	1	PIK3R3
insulin receptor signaling pathway	1	PIK3R3
B cell differentiation	1	PIK3R3
T cell differentiation	1	PIK3R3
protein kinase B signaling	1	PIK3R3
 phosphatidylinositol 3-kinase activity	1	PIK3R3
molecular_function	1	SUSD6
DNA damage response	1	SUSD6
cellular_component	1	SUSD6
ubiquitin protein ligase binding	1	UBASH3B
phosphoprotein binding	1	UBASH3B
negative regulation of protein kinase activity	1	UBASH3B
negative regulation of signal transduction	1	UBASH3B
peptidyl-tyrosine dephosphorylation	1	UBASH3B
collagen-activated tyrosine kinase receptor signaling pathway	1	UBASH3B
 protein binding	1	UBASH3B
 osteoclast differentiation	1	UBASH3B
negative regulation of osteoclast differentiation	1	UBASH3B
negative regulation of bone resorption	1	UBASH3B
 release of sequestered calcium ion into cytosol	1	UBASH3B
negative regulation of platelet aggregation	1	UBASH3B
