Feature	Number of Genes	Genes
cytoskeleton	1	HTRA2
cytoplasmic side of plasma membrane	1	HTRA2
membrane	1	HTRA2
mitochondrial membrane	1	HTRA2
CD40 receptor complex	1	HTRA2
serine-type endopeptidase complex	1	HTRA2
pyruvate dehydrogenase (acetyl-transferring) activity	1	PDHA1
pyruvate dehydrogenase (NAD+) activity	1	PDHA1
glucose metabolic process	1	PDHA1
acetyl-CoA biosynthetic process from pyruvate	1	PDHA1
tricarboxylic acid cycle	1	PDHA1
mitochondrial matrix	1	PDHA1
mitochondrial pyruvate dehydrogenase complex	1	PDHA1
pyruvate dehydrogenase complex	1	PDHA1
magnesium ion binding	1	STK38
protein serine/threonine kinase activity	1	STK38
ATP binding	1	STK38
mitogen-activated protein kinase kinase kinase binding	1	STK38
cadherin binding	1	STK38
protein serine kinase activity	1	STK38
protein phosphorylation	1	STK38
peptidyl-serine phosphorylation	1	STK38
intracellular signal transduction	1	STK38
protein modification process	1	STK38
negative regulation of MAP kinase activity	1	STK38
postsynapse organization	1	STK38
glutamatergic synapse	1	STK38
ubiquinol-cytochrome-c reductase activity	1	UQCRC1
ubiquitin protein ligase binding	1	UQCRC1
protein-containing complex binding	1	UQCRC1
metal ion binding	1	UQCRC1
oxidative phosphorylation	1	UQCRC1
mitochondrial electron transport, ubiquinol to cytochrome c	1	UQCRC1
aerobic respiration	1	UQCRC1
response to activity	1	UQCRC1
response to alkaloid	1	UQCRC1
cellular respiration	1	UQCRC1
mitochondrial respiratory chain complex III	1	UQCRC1
