Feature	Number of Genes	Genes
intracellular signal transduction	12	CHEK1, MAP3K3, SH2B3, PAK5, YWHAE, WNK1, PAK4, SIPA1, MAP3K2, MAST2, MAST1, SH3BP5L
negative regulation of transcription by RNA polymerase II	11	HDAC5, HDAC6, ATXN1L, YAP1, HDAC4, WWTR1, ZBTB21, DLG1, ATXN1, FOXO1, HIVEP1
perinuclear region of cytoplasm	11	HDAC6, SIPA1, TP53BP2, DLG1, KIF5B, TSC1, JCAD, SPIRE1, AKAP13, TAOK1, YWHAB
 DNA-templated transcription	11	ZNF395, ATXN1L, YAP1, HDAC4, DENND4A, WWTR1, TFE3, TEAD2, FOXO1, CREB3L2, DYRK1A
cadherin binding	11	YWHAE, MPRIP, MICALL1, PPFIBP1, CGN, AFDN, DLG1, KIF5B, KLC2, EPN2, YWHAB
RNA polymerase II cis-regulatory region sequence-specific DNA binding	10	HDAC5, HDAC6, ZNF395, YAP1, HDAC4, RFX7, TFE3, TEAD2, FOXO1, HIVEP1
cellular response to insulin stimulus	10	HDAC5, LPIN3, LPIN2, IRS1, LPIN1, TBC1D4, FOXO1, ERRFI1, DENND4C, YWHAG
Golgi apparatus	10	HDAC5, PAK4, SIPA1, RAF1, SIPA1L3, DLG1, ARHGAP21, DENND4C, RIPOR1, PNRC2
GTPase activator activity	9	ARHGAP23, RGS12, SIPA1, SIPA1L3, SRGAP1, ARHGAP21, TBC1D4, ERRFI1, SYDE2
RNA binding	9	ATXN1L, YWHAE, TUT4, SAMD4B, MEX3B, R3HDM1, MAP3K20, BICC1, YWHAG
cell junction	9	YAP1, TP53BP2, EPB41, PARD3, CGN, AFDN, DLG1, PLEKHA7, ARHGAP21
cytoskeleton organization	9	PAK5, CFAP410, PAK4, SIPA1, SIPA1L3, MAST2, MAP3K20, TNFAIP3, MAST1
focal adhesion	9	YWHAE, CASK, PAK4, MPRIP, PPFIBP1, PRAG1, YWHAQ, YWHAG, YWHAB
centrosome	8	CEP112, CHEK1, HDAC6, FAM110A, CEP95, WDR62, PLEKHA7, CEP89
apoptotic process	8	CHEK1, PAK5, BAD, PAK4, RAF1, FOXO1, BECN1, TNFAIP3
chromatin	8	CHEK1, CIC, HDAC4, RFX7, TFE3, TEAD2, FOXO1, CREB3L2
protein-containing complex	8	CHEK1, WNK1, SIPA1, CGNL1, EPB41, TSC1, YWHAQ, KLC2
negative regulation of DNA-templated transcription	8	HDAC5, CIC, HDAC6, HDAC4, ZBTB21, YWHAQ, ATXN1, FOXO1
DNA-binding transcription factor activity, RNA polymerase II-specific	8	CIC, RFX7, TFE3, ZBTB21, TEAD2, FOXO1, CREB3L2, HIVEP1
cell migration	8	PIK3C2A, PAK5, RHBDF1, PAK4, PRAG1, TNFAIP3, SYDE2, TIAM1
cytoskeleton	8	FRMD6, EPB41, PARD3, PTPN21, SPIRE1, MAST1, PTPN4, DYRK1A
 cell population proliferation	7	CHEK1, HDAC4, WWTR1, IRS1, BRAF, DLG1, TIAM1
nucleolus	7	WEE1, ATXN1L, MAPKBP1, RGS12, CASK, TUT4, ATXN1
microtubule binding	7	HDAC6, MAST2, CGN, KIF5B, KIF5C, MAST1, KIF21B
 autophagy	7	HDAC6, PIK3C2A, MTMR3, BAD, PIK3R4, FOXO1, BECN1
microtubule	7	HDAC6, KLC4, DLG1, KIF5B, KLC2, KIF5C, KIF21B
dendrite	7	HDAC6, ATXN1L, RGS12, BECN1, MAST1, KIF21B, DYRK1A
 small GTPase mediated signal transduction	7	ARHGAP23, SIPA1, SIPA1L3, ARHGAP21, AKAP13, SYDE2, TIAM1
guanyl-nucleotide exchange factor activity	7	DENND4A, PSD3, DENND4C, AKAP13, RALGPS2, SH3BP5L, TIAM1
cell cortex	7	FAM110A, EPB41, PARD3, TSC1, CLIP4, SPIRE1, AKAP13
endoplasmic reticulum membrane	7	RHBDF1, LPIN3, LPIN2, DLG1, LPIN1, BECN1, CREB3L2
small GTPase binding	7	RAF1, MICALL1, AFDN, BRAF, RAB11FIP1, ERRFI1, AKAP13
nuclear speck	6	HDAC5, ZNF395, HDAC4, AFDN, MAPK9, DYRK1A
transcription coactivator activity	6	YAP1, WWTR1, LPIN3, LPIN2, LPIN1, DYRK1A
protein kinase binding	6	PFKFB2, BAD, WNK1, MAP3K2, ERRFI1, BECN1
peptidyl-serine phosphorylation	6	WNK1, MAST2, MAPK9, MAP3K20, MAST1, DYRK1A
activation of GTPase activity	6	SIPA1, SIPA1L3, TSC1, TBC1D4, SYDE2, TIAM1
protein domain specific binding	5	CHEK1, YWHAE, YWHAQ, YWHAG, YWHAB
DNA damage response	5	CHEK1, YAP1, CFAP410, FOXO1, TAOK1
transcription cis-regulatory region binding	5	HDAC5, YAP1, HDAC4, TFE3, CREB3L2
histone deacetylase binding	5	HDAC5, HDAC6, HDAC4, YWHAE, YWHAB
MAPK cascade	5	MAP3K3, YWHAE, MAP3K2, RAF1, BRAF
protein autophosphorylation	5	MAP3K3, MEX3B, MAP3K20, TAOK1, DYRK1A
actin binding	5	HDAC6, PHACTR4, EPB41, CGN, SPIRE1
zinc ion binding	5	HDAC6, HDAC4, TUT4, ISCU, TNFAIP3
DNA binding	5	ZNF395, ATXN1L, DENND4A, ATXN1, TNFAIP3
negative regulation of cell population proliferation	5	SH2B3, RAF1, TSC1, SPEG, BECN1
 gene expression	5	YAP1, AFDN, BRAF, MAPK9, CREB3L2
protein-containing complex assembly	5	YAP1, PARD3, TEAD2, BECN1, TIAM1
nuclear body	5	WWTR1, EPB41, TESK2, BECN1, HIVEP1
synapse	5	PAK5, RGS12, YWHAQ, CEP89, TIAM1
kinesin complex	5	KLC4, KIF5B, KLC2, KIF5C, KIF21B
 apoptotic process	5	BAD, RAF1, AKT1S1, FOXO1, MAP3K20
cell adhesion	5	CASK, PPFIBP1, PARD3, AFDN, JCAD
cell-cell junction	5	CASK, PARD3, AFDN, DLG1, TIAM1
adherens junction	5	PAK4, PARD3, AFDN, DLG1, JCAD
neuron projection	5	BRAF, DLG1, ANKS1A, MAST1, ABAT
chromatin remodeling	4	CHEK1, HDAC5, HDAC4, DYRK1A
 cell cycle	4	CHEK1, PHACTR4, TSC1, CDK14
extracellular space	4	CHEK1, PPFIBP2, SIPA1L3, TUT4
 protein binding	4	HDAC5, HDAC4, EPB41, TIAM1
brain development	4	CIC, ATXN1L, ATXN1, MAST1
learning	4	CIC, ATXN1L, PAK5, ATXN1
memory	4	CIC, ATXN1L, PAK5, ATXN1
MAP kinase kinase kinase activity	4	MAP3K3, MAP3K2, RAF1, MAP3K20
magnesium ion binding	4	WEE1, MAST2, MAP3K20, MAST1
microtubule cytoskeleton organization	4	WEE1, PARD3, CGN, TAOK1
cell division	4	WEE1, EPB41, BECN1, CDK14
enzyme binding	4	HDAC6, YWHAE, RAF1, YWHAB
ubiquitin protein ligase binding	4	HDAC6, YWHAE, FOXO1, BECN1
 macroautophagy	4	HDAC6, TSC1, PIK3R4, BECN1
cilium assembly	4	HDAC6, WWTR1, CFAP410, CEP89
insulin receptor signaling pathway	4	PIK3C2A, RAF1, IRS1, FOXO1
phosphorylation	4	PIK3C2A, PPIP5K2, TAOK1, PPIP5K1
vesicle	4	PIK3C2A, CASK, KIF5B, TBC1D4
kinase binding	4	PARP8, DLG1, TNFAIP3, TIAM1
DNA-binding transcription activator activity, RNA polymerase II-specific	4	ZNF395, TFE3, FOXO1, CREB3L2
DNA-binding transcription factor activity	4	ZNF395, TFE3, TEAD2, FOXO1
protein dephosphorylation	4	PPM1H, MTMR3, PTPN21, PTPN4
cell population proliferation	4	YAP1, PAK5, RHBDF1, TSC1
 canonical Wnt signaling pathway	4	YAP1, WNK1, CDK14, FAM53B
molecular adaptor activity	4	HDAC4, DLG1, ISCU, AKAP13
transmembrane transporter binding	4	CBARP, YWHAE, DLG1, YWHAQ
sequence-specific double-stranded DNA binding	4	RFX7, TFE3, TEAD2, HIVEP1
spindle pole	4	FAM110A, CEP95, WDR62, CEP89
 MAPK cascade	4	PAK5, PAK4, RAF1, JCAD
microtubule-based movement	4	KLC4, KIF5B, KLC2, KIF21B
cerebral cortex development	4	BAD, YWHAE, WDR62, TSC1
mitochondrial outer membrane	4	BAD, RAF1, LPIN1, SPIRE1
protein transport	4	RHBDF1, RAB11FIP1, SPIRE1, DENND4C
protein targeting	4	YWHAE, YWHAQ, YWHAG, YWHAB
actin cytoskeleton	4	CASK, MPRIP, ARHGAP21, AKAP13
cell cycle	4	PAK4, TP53BP2, EPB41, PARD3
bicellular tight junction	4	CGNL1, PARD3, CGN, DLG1
actin cytoskeleton organization	4	PHACTR4, EPB41, TESK2, SPIRE1
negative regulation of apoptotic process	4	RAF1, BRAF, FOXO1, BECN1
endoplasmic reticulum	4	DLG1, LPIN1, BECN1, CREB3L2
G2/M transition of mitotic cell cycle	3	CHEK1, WEE1, CDK14
peptidyl-threonine phosphorylation	3	CHEK1, WNK1, DYRK1A
cellular response to mechanical stimulus	3	CHEK1, BAD, MAP3K2
histone deacetylase activity	3	HDAC5, HDAC6, HDAC4
protein kinase C binding	3	HDAC5, IRS1, YWHAG
protein lysine deacetylase activity	3	HDAC5, HDAC6, HDAC4
DNA-binding transcription factor binding	3	HDAC5, YAP1, HDAC4
inflammatory response	3	HDAC5, HDAC4, TNFAIP3
histone deacetylation	3	HDAC5, HDAC6, HDAC4
epigenetic regulation of gene expression	3	HDAC5, HDAC6, HDAC4
 DNA-binding transcription factor activity	3	HDAC5, HDAC4, MAPK9
histone deacetylase complex	3	HDAC5, HDAC6, HDAC4
social behavior	3	CIC, ATXN1L, ATXN1
 cell migration involved in sprouting angiogenesis	3	MAP3K3, PIK3C2A, JCAD
molecular_function	3	SERF2, PPFIBP2, CFAP410
protein tyrosine kinase activity	3	WEE1, TESK2, DYRK1A
peptidyl-tyrosine phosphorylation	3	WEE1, PTPN4, DYRK1A
tau protein binding	3	HDAC6, TAOK1, DYRK1A
autophagy	3	HDAC6, FOXO1, BECN1
lysosome localization	3	HDAC6, KIF5B, KLC2
 peptidyl-serine phosphorylation	3	HDAC6, RAF1, BRAF
cellular response to hydrogen peroxide	3	HDAC6, BECN1, TNFAIP3
axon	3	HDAC6, MAST1, DYRK1A
axon cytoplasm	3	HDAC6, KIF5B, KIF5C
endocytosis	3	PIK3C2A, MICALL1, EPN2
phosphatidylinositol-3-phosphate biosynthetic process	3	PIK3C2A, PIK3R4, BECN1
trans-Golgi network	3	PIK3C2A, MICALL1, BECN1
protein localization to plasma membrane	3	PPIL2, DLG1, DENND4C
glutamatergic synapse	3	PPM1H, DLG1, PLEKHA5
 JNK cascade	3	MAPKBP1, SH3RF3, TAOK1
chromatin binding	3	YAP1, CRTC2, FOXO1
 cell growth	3	YAP1, PAK5, PAK4
somatic stem cell population maintenance	3	YAP1, RAF1, BRAF
hippo signaling	3	YAP1, WWTR1, TEAD2
negative regulation of fat cell differentiation	3	YAP1, WWTR1, FOXO1
 Notch signaling pathway	3	YAP1, PRAG1, EPN2
nervous system development	3	HDAC4, ATXN1, DYRK1A
growth cone	3	CBARP, TSC1, KIF21B
cytoplasmic vesicle	3	DENND4A, DENND4C, KIF21B
 insulin secretion	3	PFKFB2, BAD, ABAT
negative regulation of protein kinase activity	3	WWTR1, AKT1S1, YWHAG
negative regulation of canonical Wnt signaling pathway	3	WWTR1, FOXO1, BICC1
protein tyrosine phosphatase activity	3	MTMR3, PTPN21, PTPN4
macroautophagy	3	MTMR3, PIK3R4, BECN1
cellular response to glucose starvation	3	MTMR3, PIK3R4, BECN1
extrinsic component of membrane	3	MTMR3, MICALL1, VPS13D
glucose homeostasis	3	CRTC2, BAD, IRS1
nuclear matrix	3	RGS12, CASK, ATXN1
 cell shape	3	CFAP410, PRAG1, DLG1
14-3-3 protein binding	3	BAD, YWHAQ, RIPOR1
response to xenobiotic stimulus	3	BAD, BECN1, ABAT
pore complex assembly	3	BAD, AFDN, PLEKHA7
phosphoprotein binding	3	YWHAE, EPB41, YWHAB
basolateral plasma membrane	3	CASK, EPB41, DLG1
protein kinase inhibitor activity	3	WNK1, SH3BP5L, YWHAB
phosphatase binding	3	WNK1, MAST2, DLG1
protein kinase activator activity	3	WNK1, RAF1, MAP3K20
negative regulation of endothelial cell apoptotic process	3	PAK4, BRAF, TNFAIP3
adaptive immune response	3	SIPA1, TFE3, TSC1
establishment of epithelial cell polarity	3	SIPA1, SIPA1L3, PARD3
phosphatidate phosphatase activity	3	LPIN3, LPIN2, LPIN1
fatty acid catabolic process	3	LPIN3, LPIN2, LPIN1
triglyceride biosynthetic process	3	LPIN3, LPIN2, LPIN1
protein phosphatase 1 binding	3	PHACTR4, PPP1R3E, PPP1R3D
neural tube closure	3	PHACTR4, TSC1, TEAD2
 catalytic activity	3	PHACTR4, BECN1, YWHAB
 Rho protein signal transduction	3	RAF1, PRAG1, AKAP13
apical plasma membrane	3	SIPA1L3, PARD3, DLG1
DNA-binding transcription repressor activity, RNA polymerase II-specific	3	ZBTB21, FOXO1, HIVEP1
 glycogen biosynthetic process	3	IRS1, PPP1R3E, PPP1R3D
P-body	3	SAMD4B, MEX3B, PNRC2
microtubule cytoskeleton	3	MAST2, PIK3R4, TAOK1
bicellular tight junction assembly	3	PARD3, AFDN, DLG1
negative regulation of cell migration	3	AFDN, SRGAP1, MIIP
microtubule motor activity	3	KIF5B, KIF5C, KIF21B
ATP hydrolysis activity	3	KIF5B, KIF5C, KIF21B
postsynaptic density	3	TSC1, PLEKHA5, PSD3
protein self-association	3	ATXN1, TNFAIP3, DYRK1A
cytoplasmic vesicle membrane	3	ARHGAP21, SPIRE1, DENND4C
protein serine/threonine/tyrosine kinase activity	3	MAPK9, TESK2, DYRK1A
DNA damage checkpoint signaling	2	CHEK1, MAP3K20
DNA repair	2	CHEK1, TAOK1
mitotic G2 DNA damage checkpoint signaling	2	CHEK1, TAOK1
condensed nuclear chromosome	2	CHEK1, RGS12
transcription corepressor binding	2	HDAC5, HDAC6
RNA polymerase II-specific DNA-binding transcription factor binding	2	HDAC5, HDAC4
negative regulation of myotube differentiation	2	HDAC5, HDAC4
B cell differentiation	2	HDAC5, HDAC4
B cell activation	2	HDAC5, HDAC4
blood vessel development	2	MAP3K3, FOXO1
 I-kappaB kinase/NF-kappaB signaling	2	MAP3K3, AKAP13
protein destabilization	2	SERF2, HDAC6
non-membrane spanning protein tyrosine kinase activity	2	WEE1, DYRK1A
establishment of cell polarity	2	WEE1, PARD3
negative regulation of G1/S transition of mitotic cell cycle	2	WEE1, DLG1
beta-catenin binding	2	HDAC6, FOXO1
alpha-tubulin binding	2	HDAC6, TAOK1
ubiquitin binding	2	HDAC6, TNFAIP3
beta-tubulin binding	2	HDAC6, TAOK1
Hsp90 protein binding	2	HDAC6, TSC1
protein polyubiquitination	2	HDAC6, PPIL2
protein deacetylation	2	HDAC6, HDAC4
negative regulation of microtubule depolymerization	2	HDAC6, TAOK1
negative regulation of protein-containing complex assembly	2	HDAC6, RAF1
peptidyl-lysine deacetylation	2	HDAC6, HDAC4
caveola	2	HDAC6, IRS1
ciliary basal body	2	HDAC6, CFAP410
clathrin binding	2	PIK3C2A, EPN2
phosphatidylinositol binding	2	PIK3C2A, PARD3
phosphatidylinositol biosynthetic process	2	PIK3C2A, MTMR3
epidermal growth factor receptor signaling pathway	2	PIK3C2A, BRAF
phosphatidylinositol 3-kinase signaling	2	PIK3C2A, IRS1
protein serine/threonine kinase activator activity	2	PARP8, TAOK1
nuclear envelope	2	PARP8, LPIN1
ubiquitin protein ligase activity	2	PPIL2, SH3RF3
transcription by RNA polymerase II	2	ATXN1L, TEAD2
lung alveolus development	2	ATXN1L, ERRFI1
phosphoprotein phosphatase activity	2	PPM1H, DLG1
negative regulation of I-kappaB kinase/NF-kappaB signaling	2	MAPKBP1, TNFAIP3
transmembrane receptor protein tyrosine kinase adaptor activity	2	SH2B3, IRS1
signaling receptor complex adaptor activity	2	SH2B3, IRS1
negative regulation of protein kinase B signaling	2	SH2B3, DLG1
negative regulation of platelet aggregation	2	SH2B3, ABAT
cellular response to chemokine	2	SH2B3, WNK1
transcription corepressor activity	2	YAP1, WWTR1
vasculogenesis	2	YAP1, TEAD2
tissue homeostasis	2	YAP1, WWTR1
heart process	2	YAP1, WWTR1
embryonic heart tube morphogenesis	2	YAP1, TEAD2
notochord development	2	YAP1, TEAD2
response to progesterone	2	YAP1, BAD
wound healing	2	YAP1, RAF1
 osteoblast differentiation	2	YAP1, WWTR1
paraxial mesoderm development	2	YAP1, TEAD2
lateral mesoderm development	2	YAP1, TEAD2
 epithelial cell proliferation	2	YAP1, BAD
canonical Wnt signaling pathway	2	YAP1, FOXO1
cellular response to retinoic acid	2	YAP1, TEAD2
cellular response to gamma radiation	2	YAP1, MAP3K20
 metanephric nephron tubule epithelial cell differentiation	2	YAP1, WWTR1
extrinsic apoptotic signaling pathway	2	YAP1, BAD
 protein localization to nucleus	2	YAP1, WWTR1
negative regulation of extrinsic apoptotic signaling pathway	2	YAP1, PAK5
anchoring junction	2	YAP1, ARHGAP21
TEAD-YAP complex	2	YAP1, TEAD2
protein ubiquitination	2	SH3RF3, WWTR1
sequence-specific DNA binding	2	HDAC4, FOXO1
 Rab protein signal transduction	2	DENND4A, DENND4C
6-phosphofructo-2-kinase activity	2	PFKFB2, PFKFB4
fructose-2,6-bisphosphate 2-phosphatase activity	2	PFKFB2, PFKFB4
fructose metabolic process	2	PFKFB2, PFKFB4
fructose 2,6-bisphosphate metabolic process	2	PFKFB2, PFKFB4
glucose catabolic process	2	PFKFB2, BAD
response to glucose	2	PFKFB2, BAD
 glucokinase activity	2	PFKFB2, BAD
carbohydrate phosphorylation	2	PFKFB2, PFKFB4
protein homodimerization activity	2	WWTR1, ISCU
 epithelial to mesenchymal transition	2	WWTR1, TIAM1
transcription regulator complex	2	WWTR1, TEAD2
mitotic spindle organization	2	FAM110A, WDR62
locomotory behavior	2	PAK5, ABAT
nuclear membrane	2	PAK5, LPIN1
protein serine/threonine phosphatase activity	2	MTMR3, PPP1R3D
protein phosphatase binding	2	MTMR3, YWHAE
 autophagosome assembly	2	MTMR3, BECN1
G protein-coupled receptor signaling pathway	2	RGS12, AKAP13
kinesin binding	2	KLC4, KLC2
neuromuscular junction development	2	PPFIBP2, PPFIBP1
presynaptic active zone	2	PPFIBP2, PPFIBP1
protein localization	2	FRMD6, PARD3
apical junction complex	2	FRMD6, PARD3
phospholipid binding	2	BAD, EPN2
lipid binding	2	BAD, TIAM1
spermatogenesis	2	BAD, TESK2
extrinsic apoptotic signaling pathway via death domain receptors	2	BAD, RAF1
type B pancreatic cell proliferation	2	BAD, RAF1
response to ethanol	2	BAD, ABAT
 T cell differentiation	2	BAD, BRAF
 neuron death	2	BAD, TSC1
Golgi membrane	2	RHBDF1, ARHGAP21
potassium channel regulator activity	2	YWHAE, DLG1
phosphoserine residue binding	2	YWHAE, YWHAB
scaffold protein binding	2	YWHAE, BRAF
substantia nigra development	2	YWHAE, YWHAQ
hippocampus development	2	YWHAE, TSC1
melanosome	2	YWHAE, YWHAB
guanylate kinase activity	2	CASK, DLG1
calmodulin binding	2	CASK, EPB41
GMP metabolic process	2	CASK, DLG1
GDP metabolic process	2	CASK, DLG1
basement membrane	2	CASK, DLG1
Schaffer collateral - CA1 synapse	2	CASK, MAPK9
negative regulation of GTPase activity	2	WNK1, TSC1
neuron development	2	WNK1, BECN1
T cell receptor signaling pathway	2	WNK1, BRAF
 sodium ion transmembrane transport	2	WNK1, DLG1
cell-cell adhesion	2	PAK4, DLG1
epithelial cell morphogenesis	2	SIPA1, SIPA1L3
negative regulation of cell cycle	2	SIPA1, TP53BP2
 RNA splicing	2	AHNAK2, DYRK1A
sarcolemma	2	AHNAK2, DLG1
SH3 domain binding	2	TP53BP2, ERRFI1
actin filament organization	2	CGNL1, DLG1
myosin complex	2	CGNL1, CGN
Rho protein signal transduction	2	PHACTR4, RIPOR1
lamellipodium	2	PHACTR4, TSC1
cortical actin cytoskeleton organization	2	EPB41, DLG1
mitotic spindle	2	EPB41, WDR62
