Feature	Number of Genes	Genes
establishment or maintenance of epithelial cell apical/basal polarity	1	ILK
 osteoblast differentiation	1	ILK
neural precursor cell proliferation	1	ILK
platelet aggregation	1	ILK
 canonical Wnt signaling pathway	1	ILK
 substrate adhesion-dependent cell spreading	1	ILK
 NIK/NF-kappaB signaling	1	ILK
negative regulation of neural precursor cell proliferation	1	ILK
stress fiber	1	ILK
focal adhesion	1	ILK
sarcomere	1	ILK
lamellipodium	1	ILK
transcription corepressor activity	1	MED1
nuclear receptor binding	1	MED1
nuclear estrogen receptor binding	1	MED1
peroxisome proliferator activated receptor binding	1	MED1
LBD domain binding	1	MED1
DNA-binding transcription factor binding	1	MED1
promoter-specific chromatin binding	1	MED1
angiogenesis	1	MED1
liver development	1	MED1
embryonic placenta development	1	MED1
lens development in camera-type eye	1	MED1
thyroid hormone mediated signaling pathway	1	MED1
ventricular trabecula myocardium morphogenesis	1	MED1
retinal pigment epithelium development	1	MED1
thyroid hormone generation	1	MED1
protein import into nucleus	1	MED1
androgen biosynthetic process	1	MED1
brain development	1	MED1
lactation	1	MED1
negative regulation of keratinocyte proliferation	1	MED1
keratinocyte differentiation	1	MED1
monocyte differentiation	1	MED1
intracellular steroid hormone receptor signaling pathway	1	MED1
animal organ regeneration	1	MED1
 intracellular estrogen receptor signaling pathway	1	MED1
embryonic heart tube development	1	MED1
embryonic hindlimb morphogenesis	1	MED1
embryonic hemopoiesis	1	MED1
peroxisome proliferator activated receptor signaling pathway	1	MED1
cellular response to hepatocyte growth factor stimulus	1	MED1
megakaryocyte development	1	MED1
mRNA transcription by RNA polymerase II	1	MED1
negative regulation of apoptotic process	1	MED1
fat cell differentiation	1	MED1
 keratinocyte differentiation	1	MED1
 erythrocyte differentiation	1	MED1
negative regulation of neuron differentiation	1	MED1
erythrocyte development	1	MED1
enucleate erythrocyte development	1	MED1
hematopoietic stem cell differentiation	1	MED1
 type II interferon-mediated signaling pathway	1	MED1
mammary gland branching involved in thelarche	1	MED1
mammary gland branching involved in pregnancy	1	MED1
epithelial cell proliferation involved in mammary gland duct elongation	1	MED1
 G0 to G1 transition	1	MED1
 vitamin D receptor signaling pathway	1	MED1
cellular response to epidermal growth factor stimulus	1	MED1
cellular response to steroid hormone stimulus	1	MED1
cellular response to thyroid hormone stimulus	1	MED1
 hepatocyte proliferation	1	MED1
 RNA biosynthetic process	1	MED1
RNA polymerase II cis-regulatory region sequence-specific DNA binding	1	MED12
beta-catenin binding	1	MED12
neural tube closure	1	MED12
endoderm development	1	MED12
heart development	1	MED12
oligodendrocyte development	1	MED12
Schwann cell development	1	MED12
spinal cord development	1	MED12
post-anal tail morphogenesis	1	MED12
embryonic neurocranium morphogenesis	1	MED12
Wnt signaling pathway, planar cell polarity pathway	1	MED12
axis elongation involved in somitogenesis	1	MED12
embryonic brain development	1	MED12
cholesterol homeostasis	1	MED13
negative regulation of DNA-binding transcription factor activity	1	MED13
triglyceride homeostasis	1	MED13
termination of RNA polymerase II transcription	1	MED18
DNA-directed 5'-3' RNA polymerase activity	1	MED21
blastocyst development	1	MED21
nuclear retinoid X receptor binding	1	MED25
 chromatin binding	1	MED25
 mediator complex assembly	1	MED25
actin binding	1	MED28
negative regulation of smooth muscle cell differentiation	1	MED28
cortical actin cytoskeleton	1	MED28
limb development	1	MED31
transcription by RNA polymerase II	1	MED4
signaling receptor binding	1	PDZK1
scavenger receptor binding	1	PDZK1
PDZ domain binding	1	PDZK1
protein-membrane adaptor activity	1	PDZK1
carnitine transport	1	PDZK1
 ion transmembrane transporter activity	1	PDZK1
 monoatomic anion transport	1	PDZK1
protein localization to plasma membrane	1	PDZK1
 protein targeting to membrane	1	PDZK1
 cation transmembrane transport	1	PDZK1
 protein localization to membrane	1	PDZK1
xenobiotic detoxification by transmembrane export across the plasma membrane	1	PDZK1
brush border	1	PDZK1
apical plasma membrane	1	PDZK1
brush border membrane	1	PDZK1
microvillus membrane	1	PDZK1
membrane raft	1	PDZK1
extracellular exosome	1	PDZK1
