Feature	Number of Genes	Genes
presynaptic active zone membrane	1	CDH2
sarcolemma	1	CDH2
blood vessel morphogenesis	1	CDH2
brain development	1	CDH2
brain morphogenesis	1	CDH2
cell-cell adhesion mediated by cadherin	1	CDH2
cerebral cortex development	1	CDH2
glial cell differentiation	1	CDH2
homeostasis of number of cells	1	CDH2
mesenchymal cell migration	1	CDH2
neural crest cell development	1	CDH2
neuroepithelial cell differentiation	1	CDH2
neuroligin clustering involved in postsynaptic membrane assembly	1	CDH2
neuronal stem cell population maintenance	1	CDH2
positive regulation of synaptic vesicle clustering	1	CDH2
protein localization to plasma membrane	1	CDH2
radial glial cell differentiation	1	CDH2
regulation of axonogenesis	1	CDH2
regulation of oligodendrocyte progenitor proliferation	1	CDH2
regulation of postsynaptic density protein 95 clustering	1	CDH2
regulation of synaptic transmission, glutamatergic	1	CDH2
striated muscle cell differentiation	1	CDH2
synapse assembly	1	CDH2
type B pancreatic cell development	1	CDH2
Arrhythmogenic right ventricular dysplasia	1	CDH2
Agenesis of corpus callosum	1	CDH2
Attention deficit-hyperactivity disorder 8	1	CDH2
Cardiomyopathy	1	CDH2
axon extension	1	CDH4
axon guidance	1	CDH4
positive regulation of axon extension	1	CDH4
axon terminus	1	CDH8
synaptic cleft	1	CDH8
synaptic membrane	1	CDH8
adherens junction organization	1	CDH8
cell morphogenesis	1	CDH8
regulation of synapse organization	1	CDH8
response to cold	1	CDH8
synaptic transmission, glutamatergic	1	CDH8
acrosomal vesicle	1	CTNNA1
actin cytoskeleton	1	CTNNA1
zonula adherens	1	CTNNA1
actin filament binding	1	CTNNA1
vinculin binding	1	CTNNA1
aging	1	CTNNA1
apical junction assembly	1	CTNNA1
axon regeneration	1	CTNNA1
cell migration	1	CTNNA1
epithelial cell-cell adhesion	1	CTNNA1
establishment or maintenance of cell polarity	1	CTNNA1
extrinsic apoptotic signaling pathway in absence of ligand	1	CTNNA1
gap junction assembly	1	CTNNA1
integrin-mediated signaling pathway	1	CTNNA1
male gonad development	1	CTNNA1
negative regulation of cell motility	1	CTNNA1
negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	1	CTNNA1
negative regulation of integrin-mediated signaling pathway	1	CTNNA1
negative regulation of neuroblast proliferation	1	CTNNA1
negative regulation of protein localization to nucleus	1	CTNNA1
ovarian follicle development	1	CTNNA1
positive regulation of extrinsic apoptotic signaling pathway in absence of ligand	1	CTNNA1
positive regulation of smoothened signaling pathway	1	CTNNA1
protein localization	1	CTNNA1
response to estrogen	1	CTNNA1
smoothened signaling pathway	1	CTNNA1
Macular dystrophy	1	CTNNA1
beta-catenin destruction complex	1	CTNNB1
beta-catenin-ICAT complex	1	CTNNB1
beta-catenin-TCF complex	1	CTNNB1
beta-catenin-TCF7L2 complex	1	CTNNB1
bicellular tight junction	1	CTNNB1
cell periphery	1	CTNNB1
centrosome	1	CTNNB1
euchromatin	1	CTNNB1
lateral plasma membrane	1	CTNNB1
microvillus membrane	1	CTNNB1
postsynaptic density, intracellular component	1	CTNNB1
postsynaptic membrane	1	CTNNB1
presynaptic active zone cytoplasmic component	1	CTNNB1
presynaptic membrane	1	CTNNB1
protein-containing complex	1	CTNNB1
protein-DNA complex	1	CTNNB1
Schaffer collateral - CA1 synapse	1	CTNNB1
Scrib-APC-beta-catenin complex	1	CTNNB1
synapse	1	CTNNB1
transcription regulator complex	1	CTNNB1
Wnt signalosome	1	CTNNB1
Z disc	1	CTNNB1
chromatin binding	1	CTNNB1
disordered domain specific binding	1	CTNNB1
DNA-binding transcription factor binding	1	CTNNB1
enzyme binding	1	CTNNB1
histone methyltransferase binding	1	CTNNB1
I-SMAD binding	1	CTNNB1
kinase binding	1	CTNNB1
nuclear estrogen receptor binding	1	CTNNB1
nuclear receptor binding	1	CTNNB1
protein C-terminus binding	1	CTNNB1
RNA polymerase II-specific DNA-binding transcription factor binding	1	CTNNB1
SMAD binding	1	CTNNB1
transcription coactivator activity	1	CTNNB1
transcription coregulator binding	1	CTNNB1
transcription corepressor binding	1	CTNNB1
transmembrane transporter binding	1	CTNNB1
acinar cell differentiation	1	CTNNB1
adherens junction assembly	1	CTNNB1
anterior/posterior axis specification	1	CTNNB1
apoptotic signaling pathway	1	CTNNB1
astrocyte-dopaminergic neuron signaling	1	CTNNB1
bone resorption	1	CTNNB1
branching involved in blood vessel morphogenesis	1	CTNNB1
branching involved in ureteric bud morphogenesis	1	CTNNB1
canonical Wnt signaling pathway	1	CTNNB1
canonical Wnt signaling pathway involved in mesenchymal stem cell differentiation	1	CTNNB1
canonical Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation	1	CTNNB1
canonical Wnt signaling pathway involved in negative regulation of apoptotic process	1	CTNNB1
canonical Wnt signaling pathway involved in osteoblast differentiation	1	CTNNB1
canonical Wnt signaling pathway involved in positive regulation of cardiac outflow tract cell proliferation	1	CTNNB1
canonical Wnt signaling pathway involved in positive regulation of epithelial to mesenchymal transition	1	CTNNB1
cell fate specification	1	CTNNB1
cell maturation	1	CTNNB1
cell morphogenesis involved in differentiation	1	CTNNB1
cell-matrix adhesion	1	CTNNB1
cellular response to growth factor stimulus	1	CTNNB1
central nervous system vasculogenesis	1	CTNNB1
chemical synaptic transmission	1	CTNNB1
chondrocyte differentiation	1	CTNNB1
cranial ganglion development	1	CTNNB1
cranial skeletal system development	1	CTNNB1
dorsal root ganglion development	1	CTNNB1
dorsal/ventral axis specification	1	CTNNB1
ectoderm development	1	CTNNB1
embryonic axis specification	1	CTNNB1
embryonic brain development	1	CTNNB1
embryonic digit morphogenesis	1	CTNNB1
embryonic foregut morphogenesis	1	CTNNB1
embryonic forelimb morphogenesis	1	CTNNB1
embryonic heart tube development	1	CTNNB1
embryonic hindlimb morphogenesis	1	CTNNB1
embryonic skeletal limb joint morphogenesis	1	CTNNB1
endodermal cell fate commitment	1	CTNNB1
endothelial tube morphogenesis	1	CTNNB1
epithelial cell differentiation involved in prostate gland development	1	CTNNB1
epithelial cell proliferation involved in prostate gland development	1	CTNNB1
epithelial to mesenchymal transition	1	CTNNB1
epithelial tube branching involved in lung morphogenesis	1	CTNNB1
fibroblast growth factor receptor signaling pathway	1	CTNNB1
fungiform papilla formation	1	CTNNB1
gastrulation with mouth forming second	1	CTNNB1
genitalia morphogenesis	1	CTNNB1
glial cell fate determination	1	CTNNB1
hair cell differentiation	1	CTNNB1
hair follicle morphogenesis	1	CTNNB1
hair follicle placode formation	1	CTNNB1
hindbrain development	1	CTNNB1
hypothalamus development	1	CTNNB1
I-kappaB kinase/NF-kappaB signaling	1	CTNNB1
in utero embryonic development	1	CTNNB1
layer formation in cerebral cortex	1	CTNNB1
lens morphogenesis in camera-type eye	1	CTNNB1
lung epithelial cell differentiation	1	CTNNB1
lung induction	1	CTNNB1
lung-associated mesenchyme development	1	CTNNB1
male genitalia development	1	CTNNB1
MAPK cascade	1	CTNNB1
mesenchymal cell proliferation involved in lung development	1	CTNNB1
mesenchymal stem cell differentiation	1	CTNNB1
metanephros morphogenesis	1	CTNNB1
midbrain dopaminergic neuron differentiation	1	CTNNB1
myoblast proliferation	1	CTNNB1
negative regulation of angiogenesis	1	CTNNB1
negative regulation of apoptotic process	1	CTNNB1
negative regulation of apoptotic signaling pathway	1	CTNNB1
negative regulation of cell population proliferation	1	CTNNB1
negative regulation of chondrocyte differentiation	1	CTNNB1
negative regulation of DNA-templated transcription	1	CTNNB1
negative regulation of gene expression	1	CTNNB1
negative regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis	1	CTNNB1
negative regulation of mitotic cell cycle, embryonic	1	CTNNB1
negative regulation of oligodendrocyte differentiation	1	CTNNB1
negative regulation of osteoclast differentiation	1	CTNNB1
negative regulation of oxidative stress-induced neuron death	1	CTNNB1
negative regulation of protein sumoylation	1	CTNNB1
negative regulation of transcription by RNA polymerase II	1	CTNNB1
nephron tubule formation	1	CTNNB1
neural plate development	1	CTNNB1
neuron fate determination	1	CTNNB1
neuron migration	1	CTNNB1
neuron projection extension	1	CTNNB1
oligodendrocyte differentiation	1	CTNNB1
oocyte development	1	CTNNB1
osteoclast differentiation	1	CTNNB1
oviduct development	1	CTNNB1
pancreas development	1	CTNNB1
positive regulation of apoptotic process	1	CTNNB1
positive regulation of branching involved in lung morphogenesis	1	CTNNB1
positive regulation of cell differentiation	1	CTNNB1
positive regulation of core promoter binding	1	CTNNB1
positive regulation of determination of dorsal identity	1	CTNNB1
positive regulation of DNA-binding transcription factor activity	1	CTNNB1
positive regulation of DNA-templated transcription	1	CTNNB1
positive regulation of endothelial cell differentiation	1	CTNNB1
positive regulation of epithelial cell proliferation involved in prostate gland development	1	CTNNB1
positive regulation of epithelial to mesenchymal transition	1	CTNNB1
positive regulation of fibroblast growth factor receptor signaling pathway	1	CTNNB1
positive regulation of gene expression	1	CTNNB1
positive regulation of heparan sulfate proteoglycan biosynthetic process	1	CTNNB1
positive regulation of histone H3-K4 methylation	1	CTNNB1
positive regulation of I-kappaB kinase/NF-kappaB signaling	1	CTNNB1
positive regulation of mesenchymal cell proliferation	1	CTNNB1
positive regulation of myoblast proliferation	1	CTNNB1
positive regulation of neuroblast proliferation	1	CTNNB1
positive regulation of neuron apoptotic process	1	CTNNB1
positive regulation of osteoblast differentiation	1	CTNNB1
positive regulation of skeletal muscle tissue development	1	CTNNB1
positive regulation of stem cell proliferation	1	CTNNB1
positive regulation of telomerase activity	1	CTNNB1
positive regulation of telomere maintenance via telomerase	1	CTNNB1
positive regulation of transcription by RNA polymerase II	1	CTNNB1
positive regulation of transcription elongation by RNA polymerase II	1	CTNNB1
proteasome-mediated ubiquitin-dependent protein catabolic process	1	CTNNB1
protein localization to cell surface	1	CTNNB1
protein polyubiquitination	1	CTNNB1
proximal/distal pattern formation	1	CTNNB1
regulation of angiogenesis	1	CTNNB1
regulation of calcium ion import	1	CTNNB1
regulation of centriole-centriole cohesion	1	CTNNB1
regulation of centromeric sister chromatid cohesion	1	CTNNB1
regulation of fibroblast proliferation	1	CTNNB1
regulation of myelination	1	CTNNB1
regulation of nephron tubule epithelial cell differentiation	1	CTNNB1
regulation of neurogenesis	1	CTNNB1
regulation of protein localization to cell surface	1	CTNNB1
regulation of secondary heart field cardioblast proliferation	1	CTNNB1
regulation of smooth muscle cell proliferation	1	CTNNB1
regulation of synapse assembly	1	CTNNB1
regulation of T cell proliferation	1	CTNNB1
regulation of timing of anagen	1	CTNNB1
renal inner medulla development	1	CTNNB1
renal outer medulla development	1	CTNNB1
renal vesicle formation	1	CTNNB1
response to estradiol	1	CTNNB1
response to xenobiotic stimulus	1	CTNNB1
smooth muscle cell differentiation	1	CTNNB1
stem cell population maintenance	1	CTNNB1
stem cell proliferation	1	CTNNB1
sympathetic ganglion development	1	CTNNB1
synapse organization	1	CTNNB1
synaptic vesicle transport	1	CTNNB1
T cell differentiation in thymus	1	CTNNB1
thymus development	1	CTNNB1
trachea formation	1	CTNNB1
transcription by RNA polymerase II	1	CTNNB1
cilium basal body	1	CTNNB1
cell projection	1	CTNNB1
Colorectal cancer	1	CTNNB1
Pilomatrixoma	1	CTNNB1
Medulloblastoma	1	CTNNB1
Ovarian cancer	1	CTNNB1
Mesothelioma	1	CTNNB1
Neurodevelopmental disorder with spastic diplegia and visual defects	1	CTNNB1
Vitreoretinopathy	1	CTNNB1
spectrin	1	EPB41L2
actin binding	1	EPB41L2
PH domain binding	1	EPB41L2
spectrin binding	1	EPB41L2
actomyosin structure organization	1	EPB41L2
cell cycle	1	EPB41L2
cell division	1	EPB41L2
cortical actin cytoskeleton organization	1	EPB41L2
positive regulation of protein localization to cell cortex	1	EPB41L2
platelet alpha granule membrane	1	PCDH7
extracellular region	1	PCDHA1
nervous system development	1	PCDHA1
secreted	1	PCDHA1
cornified envelope	1	PKP4
cytoplasmic side of plasma membrane	1	PKP4
midbody	1	PKP4
mitotic spindle	1	PKP4
spindle midzone	1	PKP4
cell-cell signaling	1	PKP4
positive regulation of cytokinesis	1	PKP4
positive regulation of GTPase activity	1	PKP4
regulation of cell adhesion	1	PKP4
spindle	1	PKP4
fibrillar center	1	SPECC1
filamentous actin	1	SPECC1
actin cytoskeleton organization	1	SPECC1
associative learning	1	SPECC1
blastocyst development	1	SPECC1
Proto-oncogene	1	SPECC1
ATPase binding	1	TMTC4
dolichyl-phosphate-mannose-protein mannosyltransferase activity	1	TMTC4
mannosyltransferase activity	1	TMTC4
endoplasmic reticulum unfolded protein response	1	TMTC4
outer hair cell apoptotic process	1	TMTC4
positive regulation of endoplasmic reticulum calcium ion concentration	1	TMTC4
protein O-linked mannosylation	1	TMTC4
sensory perception of sound	1	TMTC4
