Feature	Number of Genes	Genes
face development	1	BRAF
ERK1 and ERK2 cascade	1	BRAF
 ERK1 and ERK2 cascade	1	BRAF
trehalose metabolism in response to stress	1	BRAF
cellular response to calcium ion	1	BRAF
cellular response to xenobiotic stimulus	1	BRAF
endothelial cell apoptotic process	1	BRAF
establishment of protein localization to membrane	1	BRAF
 substrate adhesion-dependent cell spreading	1	BRAF
negative regulation of synaptic vesicle exocytosis	1	BRAF
negative regulation of endothelial cell apoptotic process	1	BRAF
mitochondrion	1	BRAF
cell body	1	BRAF
presynapse	1	BRAF
inositol hexakisphosphate binding	1	ITPR3
inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity	1	ITPR3
calcium-release channel activity	1	ITPR3
phosphatidylinositol binding	1	ITPR3
inositol 1,3,4,5 tetrakisphosphate binding	1	ITPR3
inositol 1,4,5 trisphosphate binding	1	ITPR3
G protein-coupled receptor signaling pathway	1	ITPR3
 cytosolic calcium ion concentration	1	ITPR3
memory	1	ITPR3
inositol phosphate-mediated signaling	1	ITPR3
sensory perception of taste	1	ITPR3
sensory perception of bitter taste	1	ITPR3
sensory perception of sweet taste	1	ITPR3
sensory perception of umami taste	1	ITPR3
release of sequestered calcium ion into cytosol	1	ITPR3
response to calcium ion	1	ITPR3
calcium ion homeostasis	1	ITPR3
nuclear outer membrane	1	ITPR3
nucleolus	1	ITPR3
brush border	1	ITPR3
sarcoplasmic reticulum	1	ITPR3
secretory granule membrane	1	ITPR3
platelet dense tubular network membrane	1	ITPR3
myelin sheath	1	ITPR3
apical part of cell	1	ITPR3
guanylate kinase activity	1	DLG1
phosphoprotein phosphatase activity	1	DLG1
cytoskeletal protein binding	1	DLG1
potassium channel regulator activity	1	DLG1
phosphatase binding	1	DLG1
transmembrane transporter binding	1	DLG1
molecular adaptor activity	1	DLG1
L27 domain binding	1	DLG1
structural constituent of postsynaptic density	1	DLG1
negative regulation of transcription by RNA polymerase II	1	DLG1
branching involved in ureteric bud morphogenesis	1	DLG1
immunological synapse formation	1	DLG1
endothelial cell proliferation	1	DLG1
lens development in camera-type eye	1	DLG1
actin filament organization	1	DLG1
establishment or maintenance of cell polarity	1	DLG1
chemical synaptic transmission	1	DLG1
 cell shape	1	DLG1
actin filament polymerization	1	DLG1
peristalsis	1	DLG1
 actin filament polymerization	1	DLG1
cortical actin cytoskeleton organization	1	DLG1
astral microtubule organization	1	DLG1
protein-containing complex localization	1	DLG1
membrane raft organization	1	DLG1
 myelination	1	DLG1
activation of protein kinase activity	1	DLG1
T cell proliferation	1	DLG1
negative regulation of T cell proliferation	1	DLG1
 membrane potential	1	DLG1
amyloid precursor protein metabolic process	1	DLG1
 potassium ion transport	1	DLG1
protein kinase B signaling	1	DLG1
cortical microtubule organization	1	DLG1
establishment or maintenance of epithelial cell apical/basal polarity	1	DLG1
GMP metabolic process	1	DLG1
GDP metabolic process	1	DLG1
reproductive structure development	1	DLG1
embryonic skeletal system morphogenesis	1	DLG1
smooth muscle tissue development	1	DLG1
negative regulation of epithelial cell proliferation	1	DLG1
establishment of centrosome localization	1	DLG1
negative regulation of protein kinase B signaling	1	DLG1
hard palate development	1	DLG1
negative regulation of ERK1 and ERK2 cascade	1	DLG1
bicellular tight junction assembly	1	DLG1
protein localization to plasma membrane	1	DLG1
cell-cell adhesion	1	DLG1
 ventricular cardiac muscle cell action potential	1	DLG1
maintenance of postsynaptic density structure	1	DLG1
neurotransmitter receptor localization to postsynaptic specialization membrane	1	DLG1
 NIK/NF-kappaB signaling	1	DLG1
 sodium ion transmembrane transport	1	DLG1
 protein localization to synapse	1	DLG1
 protein localization to plasma membrane	1	DLG1
 potassium ion import	1	DLG1
negative regulation of p38MAPK cascade	1	DLG1
 voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization	1	DLG1
 potassium ion export across plasma membrane	1	DLG1
negative regulation of G1/S transition of mitotic cell cycle	1	DLG1
immunological synapse	1	DLG1
basement membrane	1	DLG1
microtubule	1	DLG1
cell-cell junction	1	DLG1
adherens junction	1	DLG1
bicellular tight junction	1	DLG1
cytoplasmic side of plasma membrane	1	DLG1
intercalated disc	1	DLG1
basolateral plasma membrane	1	DLG1
apical plasma membrane	1	DLG1
lateral plasma membrane	1	DLG1
cell junction	1	DLG1
cell projection membrane	1	DLG1
neuromuscular junction	1	DLG1
node of Ranvier	1	DLG1
myelin sheath abaxonal region	1	DLG1
sarcolemma	1	DLG1
lateral loop	1	DLG1
membrane raft	1	DLG1
MPP7-DLG1-LIN7 complex	1	DLG1
synaptic membrane	1	DLG1
postsynaptic density membrane	1	DLG1
kinesin binding	1	DCP1A
methylguanosine-cap decapping	1	DCP1A
protein localization to cytoplasmic stress granule	1	DCP1A
RNA helicase activity	1	DDX6
helicase activity	1	DDX6
ATP hydrolysis activity	1	DDX6
protein domain specific binding	1	DDX6
viral RNA genome packaging	1	DDX6
stress granule assembly	1	DDX6
biological_process	1	EDC4
voltage-gated potassium channel activity	1	KCNQ5
 monoatomic ion transmembrane transport	1	KCNQ5
potassium ion transmembrane transport	1	KCNQ5
voltage-gated potassium channel complex	1	KCNQ5
clathrin coat	1	KCNQ5
 G protein-coupled receptor signaling pathway	1	KCTD8
protein homooligomerization	1	KCTD8
presynaptic membrane	1	KCTD8
cell projection	1	KCTD8
postsynaptic membrane	1	KCTD8
transcription corepressor activity	1	RCOR2
 transcription by RNA polymerase II	1	RCOR2
negative regulation of DNA-templated transcription	1	RCOR2
histone deacetylase complex	1	RCOR2
chromatin	1	RCOR2
transcription regulator complex	1	RCOR2
