Feature	Number of Genes	Genes
diphosphate metabolic process	1	ANKH
cementum mineralization	1	ANKH
inhibition of non-skeletal tissue mineralization	1	ANKH
response to sodium phosphate	1	ANKH
outer membrane	1	ANKH
 synoviocyte proliferation	1	SAAL1
negative regulation of cytokine production	1	NDRG2
signal transduction	1	NDRG2
 vascular endothelial growth factor production	1	NDRG2
substantia nigra development	1	NDRG2
cell differentiation	1	NDRG2
negative regulation of ERK1 and ERK2 cascade	1	NDRG2
 platelet-derived growth factor production	1	NDRG2
negative regulation of vascular associated smooth muscle cell proliferation	1	NDRG2
vascular associated smooth muscle cell proliferation	1	NDRG2
protein-containing complex binding	1	STXBP3
intracellular glucose homeostasis	1	STXBP3
vesicle docking involved in exocytosis	1	STXBP3
neurotransmitter secretion	1	STXBP3
brain development	1	STXBP3
vesicle-mediated transport	1	STXBP3
protein to membrane docking	1	STXBP3
insulin secretion	1	STXBP3
response to insulin	1	STXBP3
neutrophil degranulation	1	STXBP3
negative regulation of calcium ion-dependent exocytosis	1	STXBP3
negative regulation of glucose import	1	STXBP3
platelet aggregation	1	STXBP3
secretory granule	1	STXBP3
platelet alpha granule	1	STXBP3
specific granule	1	STXBP3
tertiary granule	1	STXBP3
diacylglycerol kinase activity	1	DGKE
kinase activity	1	DGKE
phosphatidic acid biosynthetic process	1	DGKE
phosphatidylinositol biosynthetic process	1	DGKE
protein kinase C-activating G protein-coupled receptor signaling pathway	1	DGKE
platelet activation	1	DGKE
diacylglycerol metabolic process	1	DGKE
lipid phosphorylation	1	DGKE
modulation of chemical synaptic transmission	1	DGKE
glutamatergic synapse	1	DGKE
protein kinase binding	1	TNIP2
polyubiquitin modification-dependent protein binding	1	TNIP2
K63-linked polyubiquitin modification-dependent protein binding	1	TNIP2
inflammatory response	1	TNIP2
CD40 signaling pathway	1	TNIP2
toll-like receptor 2 signaling pathway	1	TNIP2
toll-like receptor 3 signaling pathway	1	TNIP2
toll-like receptor 9 signaling pathway	1	TNIP2
 macrophage activation	1	TNIP2
 B cell activation	1	TNIP2
interleukin-1-mediated signaling pathway	1	TNIP2
cellular response to lipopolysaccharide	1	TNIP2
negative regulation of endothelial cell apoptotic process	1	TNIP2
ABC-type xenobiotic transporter activity	1	ABCB1
efflux transmembrane transporter activity	1	ABCB1
ATP hydrolysis activity	1	ABCB1
transmembrane transporter activity	1	ABCB1
ATPase-coupled transmembrane transporter activity	1	ABCB1
xenobiotic transmembrane transporter activity	1	ABCB1
carboxylic acid transmembrane transporter activity	1	ABCB1
phosphatidylcholine floppase activity	1	ABCB1
phosphatidylethanolamine flippase activity	1	ABCB1
ceramide floppase activity	1	ABCB1
floppase activity	1	ABCB1
G2/M transition of mitotic cell cycle	1	ABCB1
response to xenobiotic stimulus	1	ABCB1
phospholipid translocation	1	ABCB1
terpenoid transport	1	ABCB1
 response to osmotic stress	1	ABCB1
transepithelial transport	1	ABCB1
stem cell proliferation	1	ABCB1
ceramide translocation	1	ABCB1
export across plasma membrane	1	ABCB1
 anion channel activity	1	ABCB1
carboxylic acid transmembrane transport	1	ABCB1
xenobiotic detoxification by transmembrane export across the plasma membrane	1	ABCB1
xenobiotic transport across blood-brain barrier	1	ABCB1
 chloride transport	1	ABCB1
cell surface	1	ABCB1
external side of apical plasma membrane	1	ABCB1
GTPase inhibitor activity	1	RNF167
zinc ion binding	1	RNF167
molecular function activator activity	1	RNF167
molecular function inhibitor activity	1	RNF167
ubiquitin-dependent protein catabolic process	1	RNF167
lysosome localization	1	RNF167
protein K29-linked ubiquitination	1	RNF167
negative regulation of cell cycle	1	RNF167
organelle localization	1	RNF167
 synaptic transmission, glutamatergic	1	RNF167
protein K63-linked ubiquitination	1	RNF167
negative regulation of TORC1 signaling	1	RNF167
 TORC1 signaling	1	RNF167
cellular response to leucine starvation	1	RNF167
lysosome	1	RNF167
endolysosome membrane	1	RNF167
centromere complex assembly	1	CENPO
nuclear body	1	CENPO
Mis6-Sim4 complex	1	CENPO
copper ion binding	1	SCO2
protein-disulfide reductase activity	1	SCO2
copper chaperone activity	1	SCO2
eye development	1	SCO2
in utero embryonic development	1	SCO2
muscle system process	1	SCO2
intracellular copper ion homeostasis	1	SCO2
response to activity	1	SCO2
respiratory electron transport chain	1	SCO2
mitochondrial matrix	1	SCO2
myofibril	1	SCO2
peroxisome membrane targeting sequence binding	1	PEX19
peroxisome membrane class-1 targeting sequence binding	1	PEX19
ATPase binding	1	PEX19
protein carrier chaperone	1	PEX19
protein targeting to peroxisome	1	PEX19
peroxisome organization	1	PEX19
peroxisome fission	1	PEX19
protein import into peroxisome membrane	1	PEX19
chaperone-mediated protein folding	1	PEX19
establishment of protein localization to peroxisome	1	PEX19
negative regulation of lipid binding	1	PEX19
peroxisomal membrane	1	PEX19
transcription coactivator activity	1	PBXIP1
transcription corepressor activity	1	PBXIP1
DNA-binding transcription factor binding	1	PBXIP1
production of molecular mediator involved in inflammatory response	1	PBXIP1
cell migration	1	PBXIP1
extracellular matrix disassembly	1	PBXIP1
hemopoiesis	1	PBXIP1
 Wnt signaling pathway	1	PBXIP1
 DNA-templated transcription	1	PBXIP1
articular cartilage development	1	PBXIP1
gene expression involved in extracellular matrix organization	1	PBXIP1
 chondrocyte proliferation	1	PBXIP1
transcription regulator complex	1	PBXIP1
vesicle targeting	1	SNAP29
autophagosome membrane docking	1	SNAP29
cilium assembly	1	SNAP29
membrane fusion	1	SNAP29
autophagosome maturation	1	SNAP29
autophagosome membrane	1	SNAP29
autophagosome	1	SNAP29
ciliary pocket membrane	1	SNAP29
azurophil granule membrane	1	SNAP29
protein import into nucleus	1	PTTG1IP
 protein ubiquitination	1	PTTG1IP
negative regulation of DNA damage response, signal transduction by p53 class mediator	1	PTTG1IP
negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator	1	PTTG1IP
mitochondrial membrane	1	CEBPZOS
actin binding	1	SNTB2
structural molecule activity	1	SNTB2
intracellular anatomical structure	1	SNTB2
dystrophin-associated glycoprotein complex	1	SNTB2
transport vesicle membrane	1	SNTB2
synapse	1	SNTB2
microtubule nucleation	1	HAUS2
steroid dehydrogenase activity	1	RDH14
NADP-retinol dehydrogenase activity	1	RDH14
11-cis-retinol dehydrogenase activity	1	RDH14
