Feature	Number of Genes	Genes
negative regulation of peptidyl-lysine acetylation	1	SIRT1
negative regulation of cellular senescence	1	SIRT1
 cellular senescence	1	SIRT1
 double-strand break repair	1	SIRT1
chromatin	1	SIRT1
euchromatin	1	SIRT1
heterochromatin	1	SIRT1
nuclear envelope	1	SIRT1
nuclear inner membrane	1	SIRT1
chromatin silencing complex	1	SIRT1
mitochondrion	1	SIRT1
PML body	1	SIRT1
rDNA heterochromatin	1	SIRT1
eNoSc complex	1	SIRT1
xanthine dehydrogenase activity	1	XDH
xanthine oxidase activity	1	XDH
iron ion binding	1	XDH
protein homodimerization activity	1	XDH
molybdopterin cofactor binding	1	XDH
flavin adenine dinucleotide binding	1	XDH
2 iron, 2 sulfur cluster binding	1	XDH
hypoxanthine dehydrogenase activity	1	XDH
hypoxanthine oxidase activity	1	XDH
FAD binding	1	XDH
allantoin metabolic process	1	XDH
negative regulation of protein phosphorylation	1	XDH
negative regulation of endothelial cell proliferation	1	XDH
guanine catabolic process	1	XDH
inosine catabolic process	1	XDH
deoxyinosine catabolic process	1	XDH
adenosine catabolic process	1	XDH
deoxyadenosine catabolic process	1	XDH
deoxyguanosine catabolic process	1	XDH
AMP catabolic process	1	XDH
IMP catabolic process	1	XDH
activation of cysteine-type endopeptidase activity involved in apoptotic process	1	XDH
lactation	1	XDH
hypoxanthine catabolic process	1	XDH
xanthine catabolic process	1	XDH
iron-sulfur cluster assembly	1	XDH
amide catabolic process	1	XDH
negative regulation of endothelial cell differentiation	1	XDH
GMP catabolic process	1	XDH
dGMP catabolic process	1	XDH
dAMP catabolic process	1	XDH
 p38MAPK cascade	1	XDH
negative regulation of vascular endothelial growth factor signaling pathway	1	XDH
 reactive oxygen species metabolic process	1	XDH
negative regulation of vasculogenesis	1	XDH
peroxisome	1	XDH
sarcoplasmic reticulum	1	XDH
ribonuclease MRP activity	1	RPP40
endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1	RPP40
endonucleolytic cleavage involved in tRNA processing	1	RPP40
intracellular membrane-bounded organelle	1	POP7
centriolar satellite	1	RPP25
tRNA catabolic process	1	POP1
