Feature	Number of Genes	Genes
bradykinin catabolic process	1	CTSH
positive regulation of cell migration	1	CTSH
protein destabilization	1	CTSH
response to retinoic acid	1	CTSH
membrane protein proteolysis	1	CTSH
negative regulation of apoptotic process	1	CTSH
surfactant homeostasis	1	CTSH
dichotomous subdivision of terminal units involved in lung branching	1	CTSH
cytoplasmic ribonucleoprotein granule	1	CTSH
alveolar lamellar body	1	CTSH
multivesicular body lumen	1	CTSH
GTPase activity	1	NLRP10
ATP hydrolysis activity	1	NLRP10
positive regulation of T-helper 1 type immune response	1	NLRP10
positive regulation of interleukin-1 alpha production	1	NLRP10
defense response to fungus	1	NLRP10
positive regulation of defense response to bacterium	1	NLRP10
positive regulation of T-helper 17 type immune response	1	NLRP10
nuclear membrane	1	NLRP10
glutamate-ammonia ligase activity	1	GLUL
glutamate binding	1	GLUL
protein-cysteine S-palmitoyltransferase activity	1	GLUL
manganese ion binding	1	GLUL
dynein light chain binding	1	GLUL
glutamate catabolic process	1	GLUL
glutamine biosynthetic process	1	GLUL
cell population proliferation	1	GLUL
cellular response to starvation	1	GLUL
response to glucose	1	GLUL
regulation of endothelial cell migration	1	GLUL
protein palmitoylation	1	GLUL
ammonia assimilation cycle	1	GLUL
positive regulation of insulin secretion	1	GLUL
ribosome biogenesis	1	GLUL
positive regulation of epithelial cell proliferation	1	GLUL
positive regulation of synaptic transmission, glutamatergic	1	GLUL
regulation of sprouting angiogenesis	1	GLUL
regulation of protein localization to nucleolus	1	GLUL
rough endoplasmic reticulum	1	GLUL
perikaryon	1	GLUL
myelin sheath	1	GLUL
axon terminus	1	GLUL
glial cell projection	1	GLUL
endopeptidase inhibitor activity	1	CST3
cysteine-type endopeptidase inhibitor activity	1	CST3
peptidase inhibitor activity	1	CST3
defense response	1	CST3
negative regulation of collagen catabolic process	1	CST3
negative regulation of extracellular matrix disassembly	1	CST3
regulation of tissue remodeling	1	CST3
negative regulation of proteolysis	1	CST3
negative regulation of elastin catabolic process	1	CST3
negative regulation of blood vessel remodeling	1	CST3
supramolecular fiber organization	1	CST3
negative regulation of cysteine-type endopeptidase activity	1	CST3
vesicle	1	CST3
nicotinate phosphoribosyltransferase activity	1	NAPRT
transferase activity	1	NAPRT
NAD salvage	1	NAPRT
molecular_function	1	ZG16B
carbohydrate binding	1	ZG16B
retina homeostasis	1	ZG16B
carboxypeptidase activity	1	CPM
metallocarboxypeptidase activity	1	CPM
peptide metabolic process	1	CPM
anatomical structure morphogenesis	1	CPM
protein processing	1	CPM
cell surface	1	CPM
signaling receptor binding	1	APOA1
phospholipid binding	1	APOA1
high-density lipoprotein particle binding	1	APOA1
heat shock protein binding	1	APOA1
apolipoprotein receptor binding	1	APOA1
apolipoprotein A-I receptor binding	1	APOA1
chemorepellent activity	1	APOA1
phosphatidylcholine-sterol O-acyltransferase activator activity	1	APOA1
high-density lipoprotein particle receptor binding	1	APOA1
cholesterol transfer activity	1	APOA1
regulation of protein phosphorylation	1	APOA1
endothelial cell proliferation	1	APOA1
negative regulation of cytokine production involved in immune response	1	APOA1
phosphatidylcholine biosynthetic process	1	APOA1
cholesterol biosynthetic process	1	APOA1
transforming growth factor beta receptor signaling pathway	1	APOA1
G protein-coupled receptor signaling pathway	1	APOA1
integrin-mediated signaling pathway	1	APOA1
glucocorticoid metabolic process	1	APOA1
negative regulation of tumor necrosis factor-mediated signaling pathway	1	APOA1
positive regulation of cholesterol efflux	1	APOA1
negative regulation of very-low-density lipoprotein particle remodeling	1	APOA1
protein oxidation	1	APOA1
peptidyl-methionine modification	1	APOA1
lipid storage	1	APOA1
regulation of intestinal cholesterol absorption	1	APOA1
cholesterol transport	1	APOA1
adrenal gland development	1	APOA1
regulation of Cdc42 protein signal transduction	1	APOA1
negative regulation of interleukin-1 beta production	1	APOA1
cholesterol efflux	1	APOA1
phospholipid efflux	1	APOA1
negative regulation of heterotypic cell-cell adhesion	1	APOA1
high-density lipoprotein particle remodeling	1	APOA1
high-density lipoprotein particle assembly	1	APOA1
high-density lipoprotein particle clearance	1	APOA1
positive regulation of Rho protein signal transduction	1	APOA1
lipoprotein biosynthetic process	1	APOA1
cholesterol homeostasis	1	APOA1
blood vessel endothelial cell migration	1	APOA1
reverse cholesterol transport	1	APOA1
phosphatidylcholine metabolic process	1	APOA1
negative regulation of inflammatory response	1	APOA1
protein stabilization	1	APOA1
negative chemotaxis	1	APOA1
vitamin transport	1	APOA1
positive regulation of hydrolase activity	1	APOA1
negative regulation of hydrolase activity	1	APOA1
positive regulation of stress fiber assembly	1	APOA1
phospholipid homeostasis	1	APOA1
negative regulation of cell adhesion molecule production	1	APOA1
negative regulation of response to cytokine stimulus	1	APOA1
triglyceride homeostasis	1	APOA1
cholesterol import	1	APOA1
positive regulation of cholesterol metabolic process	1	APOA1
intermembrane lipid transfer	1	APOA1
positive regulation of substrate adhesion-dependent cell spreading	1	APOA1
positive regulation of phospholipid efflux	1	APOA1
positive regulation of CoA-transferase activity	1	APOA1
endocytic vesicle	1	APOA1
very-low-density lipoprotein particle	1	APOA1
high-density lipoprotein particle	1	APOA1
spherical high-density lipoprotein particle	1	APOA1
blood microparticle	1	APOA1
interleukin-6 receptor binding	1	PYCARD
tropomyosin binding	1	PYCARD
myosin I binding	1	PYCARD
Pyrin domain binding	1	PYCARD
transmembrane transporter binding	1	PYCARD
protein dimerization activity	1	PYCARD
BMP receptor binding	1	PYCARD
myeloid dendritic cell activation	1	PYCARD
activation of innate immune response	1	PYCARD
pattern recognition receptor signaling pathway	1	PYCARD
positive regulation of defense response to virus by host	1	PYCARD
myeloid dendritic cell activation involved in immune response	1	PYCARD
positive regulation of antigen processing and presentation of peptide antigen via MHC class II	1	PYCARD
positive regulation of adaptive immune response	1	PYCARD
activation of cysteine-type endopeptidase activity involved in apoptotic process	1	PYCARD
osmosensory signaling pathway	1	PYCARD
regulation of autophagy	1	PYCARD
regulation of tumor necrosis factor-mediated signaling pathway	1	PYCARD
positive regulation of actin filament polymerization	1	PYCARD
regulation of protein stability	1	PYCARD
negative regulation of NF-kappaB transcription factor activity	1	PYCARD
negative regulation of interferon-beta production	1	PYCARD
positive regulation of chemokine production	1	PYCARD
positive regulation of type II interferon production	1	PYCARD
positive regulation of interleukin-1 beta production	1	PYCARD
positive regulation of interleukin-10 production	1	PYCARD
positive regulation of tumor necrosis factor production	1	PYCARD
tumor necrosis factor-mediated signaling pathway	1	PYCARD
positive regulation of activated T cell proliferation	1	PYCARD
intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	1	PYCARD
positive regulation of apoptotic process	1	PYCARD
regulation of GTPase activity	1	PYCARD
negative regulation of I-kappaB kinase/NF-kappaB signaling	1	PYCARD
positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	1	PYCARD
macropinocytosis	1	PYCARD
NLRP3 inflammasome complex assembly	1	PYCARD
positive regulation of JNK cascade	1	PYCARD
icosanoid biosynthetic process	1	PYCARD
defense response to Gram-positive bacterium	1	PYCARD
positive regulation of T cell activation	1	PYCARD
positive regulation of DNA-binding transcription factor activity	1	PYCARD
positive regulation of NF-kappaB transcription factor activity	1	PYCARD
protein homooligomerization	1	PYCARD
defense response to virus	1	PYCARD
positive regulation of macrophage cytokine production	1	PYCARD
pyroptosis	1	PYCARD
positive regulation of ERK1 and ERK2 cascade	1	PYCARD
cellular response to lipopolysaccharide	1	PYCARD
cellular response to interleukin-1	1	PYCARD
cellular response to tumor necrosis factor	1	PYCARD
negative regulation of protein serine/threonine kinase activity	1	PYCARD
intrinsic apoptotic signaling pathway by p53 class mediator	1	PYCARD
positive regulation of release of cytochrome c from mitochondria	1	PYCARD
activation of cysteine-type endopeptidase activity	1	PYCARD
negative regulation of cytokine production involved in inflammatory response	1	PYCARD
positive regulation of NIK/NF-kappaB signaling	1	PYCARD
positive regulation of T cell migration	1	PYCARD
positive regulation of cysteine-type endopeptidase activity	1	PYCARD
positive regulation of extrinsic apoptotic signaling pathway	1	PYCARD
regulation of intrinsic apoptotic signaling pathway	1	PYCARD
microtubule	1	PYCARD
IkappaB kinase complex	1	PYCARD
neuronal cell body	1	PYCARD
canonical inflammasome complex	1	PYCARD
NLRP1 inflammasome complex	1	PYCARD
NLRP3 inflammasome complex	1	PYCARD
AIM2 inflammasome complex	1	PYCARD
NLRP6 inflammasome complex	1	PYCARD
transcription coactivator activity	1	MYCBP
regulation of DNA-templated transcription	1	MYCBP
spermatogenesis	1	MYCBP
positive regulation of DNA-templated transcription	1	MYCBP
transaldolase activity	1	TALDO1
monosaccharide binding	1	TALDO1
carbohydrate metabolic process	1	TALDO1
fructose 6-phosphate metabolic process	1	TALDO1
pentose-phosphate shunt, non-oxidative branch	1	TALDO1
glyceraldehyde-3-phosphate metabolic process	1	TALDO1
3-hydroxyacyl-CoA dehydrogenase activity	1	HSD17B4
enoyl-CoA hydratase activity	1	HSD17B4
estradiol 17-beta-dehydrogenase [NAD(P)] activity	1	HSD17B4
isomerase activity	1	HSD17B4
3-hydroxyacyl-CoA dehydratase activity	1	HSD17B4
3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA hydratase activity	1	HSD17B4
17-beta-hydroxysteroid dehydrogenase (NAD+) activity	1	HSD17B4
(3R)-hydroxyacyl-CoA dehydrogenase (NAD) activity	1	HSD17B4
very long-chain fatty acid metabolic process	1	HSD17B4
osteoblast differentiation	1	HSD17B4
fatty acid beta-oxidation	1	HSD17B4
androgen metabolic process	1	HSD17B4
estrogen metabolic process	1	HSD17B4
very long-chain fatty-acyl-CoA metabolic process	1	HSD17B4
medium-chain fatty-acyl-CoA metabolic process	1	HSD17B4
Sertoli cell development	1	HSD17B4
peroxisome	1	HSD17B4
peroxisomal membrane	1	HSD17B4
peroxisomal matrix	1	HSD17B4
1,4-alpha-oligoglucan phosphorylase activity	1	TYMP
growth factor activity	1	TYMP
thymidine phosphorylase activity	1	TYMP
pyrimidine-nucleoside phosphorylase activity	1	TYMP
mitochondrial genome maintenance	1	TYMP
pyrimidine nucleobase metabolic process	1	TYMP
pyrimidine nucleoside metabolic process	1	TYMP
chemotaxis	1	TYMP
cell differentiation	1	TYMP
regulation of myelination	1	TYMP
dTMP catabolic process	1	TYMP
regulation of transmission of nerve impulse	1	TYMP
regulation of gastric motility	1	TYMP
