Feature	Number of Genes	Genes
ribonucleoprotein complex	1	XRCC5
single-stranded telomeric DNA binding	1	RPA1
telomere maintenance via telomerase	1	RPA1
meiotic cell cycle	1	RPA1
in utero embryonic development	1	LIG4
pro-B cell differentiation	1	LIG4
nucleotide-excision repair, DNA gap filling	1	LIG4
central nervous system development	1	LIG4
cell population proliferation	1	LIG4
response to gamma radiation	1	LIG4
T cell differentiation in thymus	1	LIG4
T cell receptor V(D)J recombination	1	LIG4
somatic stem cell population maintenance	1	LIG4
negative regulation of neuron apoptotic process	1	LIG4
isotype switching	1	LIG4
fibroblast proliferation	1	LIG4
 fibroblast proliferation	1	LIG4
DNA ligation involved in DNA recombination	1	LIG4
chromosome organization	1	LIG4
neuron apoptotic process	1	LIG4
cellular response to lithium ion	1	LIG4
cellular response to ionizing radiation	1	LIG4
stem cell proliferation	1	LIG4
establishment of integrated proviral latency	1	LIG4
DN2 thymocyte differentiation	1	LIG4
 chromosome organization	1	LIG4
cytoplasmic ribonucleoprotein granule	1	LIG4
endonuclease activity	1	PNKP
purine nucleotide binding	1	PNKP
polynucleotide 3'-phosphatase activity	1	PNKP
ATP-dependent polydeoxyribonucleotide 5'-hydroxyl-kinase activity	1	PNKP
response to oxidative stress	1	PNKP
response to radiation	1	PNKP
phosphorylation	1	PNKP
 double-strand break repair via nonhomologous end joining	1	PNKP
NAD+ ADP-ribosyltransferase activity	1	TNKS
nucleotidyltransferase activity	1	TNKS
NAD+-protein ADP-ribosyltransferase activity	1	TNKS
protein polyubiquitination	1	TNKS
mitotic spindle organization	1	TNKS
protein transport	1	TNKS
Wnt signaling pathway	1	TNKS
peptidyl-serine phosphorylation	1	TNKS
peptidyl-threonine phosphorylation	1	TNKS
mRNA transport	1	TNKS
spindle assembly	1	TNKS
protein poly-ADP-ribosylation	1	TNKS
protein auto-ADP-ribosylation	1	TNKS
 canonical Wnt signaling pathway	1	TNKS
negative regulation of telomere maintenance via telomere lengthening	1	TNKS
negative regulation of telomeric DNA binding	1	TNKS
negative regulation of maintenance of mitotic sister chromatid cohesion, telomeric	1	TNKS
Golgi membrane	1	TNKS
pericentriolar material	1	TNKS
nuclear pore	1	TNKS
Golgi apparatus	1	TNKS
nuclear membrane	1	TNKS
mitotic spindle pole	1	TNKS
protein phosphatase binding	1	RPA2
 double-strand break repair via homologous recombination	1	RPA2
mitotic G1 DNA damage checkpoint signaling	1	RPA2
 DNA damage checkpoint	1	RPA2
chromatin binding	1	APTX
double-stranded RNA binding	1	APTX
phosphoglycolate phosphatase activity	1	APTX
mismatched DNA binding	1	APTX
DNA 5'-adenosine monophosphate hydrolase activity	1	APTX
phosphoprotein binding	1	APTX
DNA-3'-diphospho-5'-guanosine diphosphatase	1	APTX
single-strand break-containing DNA binding	1	APTX
 protein stability	1	APTX
lagging strand elongation	1	LIG3
base-excision repair, DNA ligation	1	LIG3
negative regulation of mitochondrial DNA replication	1	LIG3
DNA ligase III-XRCC1 complex	1	LIG3
nucleic acid binding	1	XRCC4
identical protein binding	1	XRCC4
molecular adaptor activity	1	XRCC4
FHA domain binding	1	XRCC4
 ligase activity	1	XRCC4
protein localization to site of double-strand break	1	XRCC4
nucleotide binding	1	APLF
DNA-(apurinic or apyrimidinic site) endonuclease activity	1	APLF
DNA endonuclease activity	1	APLF
3'-5' exonuclease activity	1	APLF
protein folding chaperone	1	APLF
histone chaperone activity	1	APLF
protein folding	1	APLF
embryo implantation	1	APLF
 epithelial to mesenchymal transition	1	APLF
 isotype switching	1	APLF
 DNA ligation	1	APLF
protein localization to chromatin	1	APLF
DNA repair-dependent chromatin remodeling	1	APLF
oxidized DNA binding	1	XRCC1
3' overhang single-stranded DNA endodeoxyribonuclease activity	1	XRCC1
response to hypoxia	1	XRCC1
response to organic substance	1	XRCC1
cerebellum morphogenesis	1	XRCC1
hippocampus development	1	XRCC1
response to hydroperoxide	1	XRCC1
voluntary musculoskeletal movement	1	XRCC1
telomeric DNA-containing double minutes formation	1	XRCC1
 single strand break repair	1	XRCC1
 DNA ligase activity	1	XRCC1
negative regulation of protection from non-homologous end joining at telomere	1	XRCC1
replication-born double-strand break repair via sister chromatid exchange	1	XRCC1
ERCC4-ERCC1 complex	1	XRCC1
cyclin binding	1	XRCC6
scaffold protein binding	1	XRCC6
 lymphocyte differentiation	1	XRCC6
 DNA-templated transcription	1	XRCC6
transcription regulator complex	1	XRCC6
ficolin-1-rich granule lumen	1	XRCC6
