Feature	Number of Genes	Genes
protein-containing complex	1	KIF11
14-3-3 protein binding	1	KLHL22
ubiquitin ligase-substrate adaptor activity	1	KLHL22
ubiquitin-dependent protein catabolic process	1	KLHL22
protein monoubiquitination	1	KLHL22
mitotic spindle assembly checkpoint signaling	1	KLHL22
negative regulation of autophagy	1	KLHL22
 cell growth	1	KLHL22
negative regulation of type I interferon production	1	KLHL22
proteasome-mediated ubiquitin-dependent protein catabolic process	1	KLHL22
cellular response to leucine	1	KLHL22
 TORC1 signaling	1	KLHL22
lysosome	1	KLHL22
polar microtubule	1	KLHL22
Cul3-RING ubiquitin ligase complex	1	KLHL22
intracellular membrane-bounded organelle	1	KLHL22
serine-type endopeptidase activity	1	KLK6
central nervous system development	1	KLK6
response to wounding	1	KLK6
 neuron projection development	1	KLK6
protein autoprocessing	1	KLK6
collagen catabolic process	1	KLK6
tissue regeneration	1	KLK6
hormone metabolic process	1	KLK6
myelination	1	KLK6
amyloid precursor protein metabolic process	1	KLK6
 cell differentiation	1	KLK6
 G protein-coupled receptor signaling pathway	1	KLK6
cornified envelope	1	KLK6
extracellular space	1	KLK6
nucleolus	1	KLK6
mitochondrion	1	KLK6
endoplasmic reticulum	1	KLK6
microtubule plus-end binding	1	KNSTRN
microtubule cytoskeleton organization	1	KNSTRN
chromosome segregation	1	KNSTRN
 attachment of spindle microtubules to kinetochore	1	KNSTRN
cellular response to epidermal growth factor stimulus	1	KNSTRN
ruffle	1	KNSTRN
microtubule organizing center	1	KNSTRN
plasma membrane	1	KNSTRN
microtubule plus-end	1	KNSTRN
DNA binding	1	THOC1
RNA binding	1	THOC1
 DNA recombination	1	THOC1
RNA processing	1	THOC1
mRNA processing	1	THOC1
mRNA export from nucleus	1	THOC1
RNA splicing	1	THOC1
replication fork processing	1	THOC1
 DNA-templated transcription elongation	1	THOC1
 DNA-templated transcription, elongation	1	THOC1
viral mRNA export from host cell nucleus	1	THOC1
negative regulation of isotype switching to IgA isotypes	1	THOC1
negative regulation of DNA damage checkpoint	1	THOC1
transcription export complex	1	THOC1
THO complex	1	THOC1
THO complex part of transcription export complex	1	THOC1
chromosome, telomeric region	1	THOC1
nuclear matrix	1	THOC1
nuclear speck	1	THOC1
importin-alpha family protein binding	1	TPX2
microtubule nucleation	1	TPX2
negative regulation of microtubule depolymerization	1	TPX2
activation of protein kinase activity	1	TPX2
 mitotic spindle organization	1	TPX2
axon hillock	1	TPX2
protein-containing complex binding	1	CEP131
cell cycle	1	CEP131
sperm axoneme assembly	1	CEP131
 cell population proliferation	1	CEP131
 centrosome duplication	1	CEP131
intraciliary transport involved in cilium assembly	1	CEP131
cilium assembly	1	CEP131
protein localization to centrosome	1	CEP131
 intracellular protein transport	1	CEP131
manchette assembly	1	CEP131
non-motile cilium assembly	1	CEP131
intramanchette transport	1	CEP131
acrosomal vesicle	1	CEP131
manchette	1	CEP131
centriole	1	CEP131
ciliary transition zone	1	CEP131
ciliary basal body	1	CEP131
sperm head-tail coupling apparatus	1	CEP131
alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity	1	MGAT5B
manganese ion binding	1	MGAT5B
protein N-linked glycosylation	1	MGAT5B
protein O-linked glycosylation via serine	1	MGAT5B
Golgi membrane	1	MGAT5B
Golgi apparatus	1	MGAT5B
