Feature	Number of Genes	Genes
leukotriene biosynthetic process	1	ALOX5
lipoxygenase pathway	1	ALOX5
positive regulation of bone mineralization	1	ALOX5
lipid oxidation	1	ALOX5
dendritic cell migration	1	ALOX5
glucose homeostasis	1	ALOX5
long-chain fatty acid biosynthetic process	1	ALOX5
linoleic acid metabolic process	1	ALOX5
regulation of fat cell differentiation	1	ALOX5
negative regulation of inflammatory response	1	ALOX5
regulation of insulin secretion	1	ALOX5
negative regulation of vascular wound healing	1	ALOX5
negative regulation of wound healing	1	ALOX5
regulation of inflammatory response to wounding	1	ALOX5
regulation of cytokine production involved in inflammatory response	1	ALOX5
regulation of cellular response to oxidative stress	1	ALOX5
leukotriene A4 biosynthetic process	1	ALOX5
regulation of reactive oxygen species biosynthetic process	1	ALOX5
negative regulation of response to endoplasmic reticulum stress	1	ALOX5
negative regulation of sprouting angiogenesis	1	ALOX5
positive regulation of leukocyte adhesion to arterial endothelial cell	1	ALOX5
lipoxin biosynthetic process	1	ALOX5
nuclear envelope	1	ALOX5
nuclear envelope lumen	1	ALOX5
nuclear matrix	1	ALOX5
secretory granule lumen	1	ALOX5
ficolin-1-rich granule lumen	1	ALOX5
ubiquitin conjugating enzyme binding	1	ARIH2
ubiquitin protein ligase activity	1	ARIH2
protein polyubiquitination	1	ARIH2
ubiquitin-dependent protein catabolic process	1	ARIH2
protein ubiquitination	1	ARIH2
positive regulation of proteasomal ubiquitin-dependent protein catabolic process	1	ARIH2
developmental cell growth	1	ARIH2
protein K63-linked ubiquitination	1	ARIH2
protein K48-linked ubiquitination	1	ARIH2
hematopoietic stem cell proliferation	1	ARIH2
positive regulation of protein targeting to mitochondrion	1	ARIH2
ubiquitin ligase complex	1	ARIH2
mRNA regulatory element binding translation repressor activity	1	CELF1
mRNA 3'-UTR binding	1	CELF1
pre-mRNA binding	1	CELF1
BRE binding	1	CELF1
regulation of alternative mRNA splicing, via spliceosome	1	CELF1
mRNA splice site recognition	1	CELF1
germ cell development	1	CELF1
negative regulation of cell population proliferation	1	CELF1
embryo development ending in birth or egg hatching	1	CELF1
positive regulation of gene expression	1	CELF1
post-transcriptional gene silencing	1	CELF1
ncRNA-mediated post-transcriptional gene silencing	1	CELF1
mRNA destabilization	1	CELF1
perinucleolar compartment	1	CELF1
cytidylate kinase activity	1	CMPK1
nucleoside diphosphate kinase activity	1	CMPK1
uridine kinase activity	1	CMPK1
UMP kinase activity	1	CMPK1
CMP kinase activity	1	CMPK1
dCMP kinase activity	1	CMPK1
nucleoside monophosphate kinase activity	1	CMPK1
'de novo' pyrimidine nucleobase biosynthetic process	1	CMPK1
UMP biosynthetic process	1	CMPK1
UDP biosynthetic process	1	CMPK1
pyrimidine ribonucleotide biosynthetic process	1	CMPK1
nucleobase-containing small molecule interconversion	1	CMPK1
CDP biosynthetic process	1	CMPK1
nucleoside monophosphate phosphorylation	1	CMPK1
nucleolus	1	CMPK1
phosphatidylserine binding	1	CPNE1
endopeptidase activity	1	CPNE1
calcium-dependent phospholipid binding	1	CPNE1
NF-kappaB binding	1	CPNE1
proteolysis	1	CPNE1
lipid metabolic process	1	CPNE1
vesicle-mediated transport	1	CPNE1
regulation of I-kappaB kinase/NF-kappaB signaling	1	CPNE1
negative regulation of DNA binding	1	CPNE1
positive regulation of neuron differentiation	1	CPNE1
positive regulation of protein kinase B signaling	1	CPNE1
cellular response to calcium ion	1	CPNE1
negative regulation of NIK/NF-kappaB signaling	1	CPNE1
positive regulation of tumor necrosis factor-mediated signaling pathway	1	CPNE1
neuron projection extension	1	CPNE1
azurophil granule membrane	1	CPNE1
transcription cis-regulatory region binding	1	GABPB1
mitochondrion organization	1	GABPB1
cytoplasmic ribonucleoprotein granule	1	GABPB1
inner cell mass cell proliferation	1	GINS1
DNA strand elongation involved in mitotic DNA replication	1	GINS1
mitotic DNA replication initiation	1	GINS3
regulatory region RNA binding	1	MBNL1
double-stranded RNA binding	1	MBNL1
in utero embryonic development	1	MBNL1
embryonic limb morphogenesis	1	MBNL1
myoblast differentiation	1	MBNL1
sister chromatid cohesion	1	MCMBP
cell division	1	MCMBP
cell junction	1	MCMBP
transcription coactivator activity	1	MRTFB
muscle organ development	1	MRTFB
positive regulation of striated muscle tissue development	1	MRTFB
smooth muscle cell differentiation	1	MRTFB
positive regulation of miRNA transcription	1	MRTFB
nucleotide binding	1	NAXE
NADHX epimerase activity	1	NAXE
NADPHX epimerase activity	1	NAXE
sprouting angiogenesis	1	NAXE
lipid transport	1	NAXE
regulation of cholesterol efflux	1	NAXE
membrane raft distribution	1	NAXE
nicotinamide nucleotide metabolic process	1	NAXE
cilium	1	NAXE
cell body	1	NAXE
protein kinase activity	1	PAK2
protein serine/threonine kinase activity	1	PAK2
protein kinase binding	1	PAK2
protein tyrosine kinase activator activity	1	PAK2
small GTPase binding	1	PAK2
protein serine kinase activity	1	PAK2
stimulatory C-type lectin receptor signaling pathway	1	PAK2
cardiac muscle hypertrophy	1	PAK2
protein phosphorylation	1	PAK2
negative regulation of protein kinase activity	1	PAK2
apoptotic process	1	PAK2
peptidyl-serine phosphorylation	1	PAK2
adherens junction assembly	1	PAK2
intracellular signal transduction	1	PAK2
negative regulation of apoptotic process	1	PAK2
regulation of MAPK cascade	1	PAK2
protein autophosphorylation	1	PAK2
vascular endothelial growth factor receptor signaling pathway	1	PAK2
positive regulation of peptidyl-tyrosine phosphorylation	1	PAK2
regulation of axonogenesis	1	PAK2
localization	1	PAK2
regulation of cytoskeleton organization	1	PAK2
negative regulation of stress fiber assembly	1	PAK2
dendritic spine development	1	PAK2
bicellular tight junction assembly	1	PAK2
cellular response to organic cyclic compound	1	PAK2
cellular response to transforming growth factor beta stimulus	1	PAK2
protein localization to cell-cell junction	1	PAK2
positive regulation of extrinsic apoptotic signaling pathway	1	PAK2
negative regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis	1	PAK2
cell-cell junction	1	PAK2
postsynaptic density	1	PAK2
secretory granule	1	PAK2
glutamatergic synapse	1	PAK2
manganese ion binding	1	PAPOLA
poly(A) RNA polymerase activity	1	PAPOLA
mRNA polyadenylation	1	PAPOLA
mRNA 3'-end processing	1	PAPOLA
regulation of mRNA 3'-end processing	1	PAPOLA
RNA polyadenylation	1	PAPOLA
cell adhesion	1	PCDHGA9
homophilic cell adhesion via plasma membrane adhesion molecules	1	PCDHGA9
protein heterodimerization activity	1	PEF1
protein dimerization activity	1	PEF1
calcium-dependent protein binding	1	PEF1
ubiquitin ligase-substrate adaptor activity	1	PEF1
endoplasmic reticulum to Golgi vesicle-mediated transport	1	PEF1
neural crest formation	1	PEF1
neural crest cell development	1	PEF1
COPII vesicle coating	1	PEF1
response to calcium ion	1	PEF1
positive regulation of protein monoubiquitination	1	PEF1
endoplasmic reticulum	1	PEF1
COPII vesicle coat	1	PEF1
Cul3-RING ubiquitin ligase complex	1	PEF1
peroxisome matrix targeting signal-2 binding	1	PEX7
enzyme binding	1	PEX7
neuron migration	1	PEX7
endochondral ossification	1	PEX7
fatty acid beta-oxidation	1	PEX7
peroxisome organization	1	PEX7
ether lipid biosynthetic process	1	PEX7
protein import into peroxisome matrix	1	PEX7
peroxisome	1	PEX7
peroxisomal membrane	1	PEX7
peroxisomal matrix	1	PEX7
6-phosphogluconolactonase activity	1	PGLS
carbohydrate metabolic process	1	PGLS
pentose-phosphate shunt	1	PGLS
pentose-phosphate shunt, oxidative branch	1	PGLS
pyridoxamine-phosphate oxidase activity	1	PNPO
FMN binding	1	PNPO
pyridoxal phosphate binding	1	PNPO
pyridoxine biosynthetic process	1	PNPO
pyridoxal phosphate biosynthetic process	1	PNPO
endonuclease activity	1	PPP1R8
protein serine/threonine phosphatase inhibitor activity	1	PPP1R8
ribonuclease E activity	1	PPP1R8
molecular function inhibitor activity	1	PPP1R8
RNA catabolic process	1	PPP1R8
cell population proliferation	1	PPP1R8
negative regulation of protein dephosphorylation	1	PPP1R8
RNA phosphodiester bond hydrolysis	1	PPP1R8
spliceosomal complex	1	PPP1R8
nuclear speck	1	PPP1R8
aminoacyl-tRNA hydrolase activity	1	PTRHD1
GTPase activator activity	1	RANBP3
R-SMAD binding	1	RANBP3
protein export from nucleus	1	RANBP3
nuclear pore	1	RANBP3
selenide, water dikinase activity	1	SEPHS1
GTP binding	1	SEPHS1
selenocysteine biosynthetic process	1	SEPHS1
protein self-association	1	SGTA
molecular adaptor activity	1	SGTA
BAT3 complex binding	1	SGTA
post-translational protein targeting to endoplasmic reticulum membrane	1	SGTA
ubiquitin-dependent ERAD pathway	1	SGTA
tail-anchored membrane protein insertion into ER membrane	1	SGTA
negative regulation of ER-associated ubiquitin-dependent protein catabolic process	1	SGTA
positive regulation of ER-associated ubiquitin-dependent protein catabolic process	1	SGTA
negative regulation of ubiquitin-dependent protein catabolic process	1	SGTA
TRC complex	1	SGTA
ATP hydrolysis activity	1	SMCHD1
double-strand break repair	1	SMCHD1
dosage compensation by inactivation of X chromosome	1	SMCHD1
nose development	1	SMCHD1
positive regulation of DNA repair	1	SMCHD1
chromosome organization	1	SMCHD1
inactivation of X chromosome by heterochromatin formation	1	SMCHD1
negative regulation of double-strand break repair via homologous recombination	1	SMCHD1
positive regulation of double-strand break repair via nonhomologous end joining	1	SMCHD1
chromosome, telomeric region	1	SMCHD1
Barr body	1	SMCHD1
site of double-strand break	1	SMCHD1
nucleic acid binding	1	SNRNP27
mRNA splicing, via spliceosome	1	SNRNP27
biological_process	1	SNRNP27
cellular_component	1	SNRNP27
U4/U6 x U5 tri-snRNP complex	1	SNRNP27
single-stranded DNA binding	1	SSBP2
lipid binding	1	TRIP10
endocytosis	1	TRIP10
cell communication	1	TRIP10
actin cytoskeleton organization	1	TRIP10
phagocytic cup	1	TRIP10
lysosome	1	TRIP10
Golgi apparatus	1	TRIP10
cytoskeleton	1	TRIP10
cell cortex	1	TRIP10
cell projection	1	TRIP10
intracellular membrane-bounded organelle	1	TRIP10
NEDD8 transferase activity	1	UBE2M
NEDD8 conjugating enzyme activity	1	UBE2M
positive regulation of neuron apoptotic process	1	UBE2M
post-translational protein modification	1	UBE2M
protein neddylation	1	UBE2M
mitotic cell cycle	1	WDHD1
nuclear replication fork	1	WDHD1
RNA polymerase II cis-regulatory region sequence-specific DNA binding	1	ZNF331
DNA-binding transcription factor activity, RNA polymerase II-specific	1	ZNF331
regulation of transcription by RNA polymerase II	1	ZNF331
