Feature	Number of Genes	Genes
negative regulation of inflammatory response	1	GPS2
negative regulation of B cell receptor signaling pathway	1	GPS2
response to mitochondrial depolarisation	1	GPS2
negative regulation of protein K63-linked ubiquitination	1	GPS2
mitochondrion	1	GPS2
nuclear thyroid hormone receptor binding	1	NCOR1
RNA polymerase II-specific DNA-binding transcription factor binding	1	NCOR1
negative regulation of glycolytic process	1	NCOR1
negative regulation of fatty acid metabolic process	1	NCOR1
histone acetyltransferase binding	1	KANSL1L
NSL complex	1	KANSL1L
signaling receptor binding	1	NRIP1
nuclear estrogen receptor binding	1	NRIP1
ovarian follicle rupture	1	NRIP1
circadian rhythm	1	NRIP1
lipid storage	1	NRIP1
cellular response to estradiol stimulus	1	NRIP1
nucleolus	1	NRIP1
nuclear speck	1	NRIP1
proteolysis	1	TBL1X
sensory perception of sound	1	TBL1X
protein stabilization	1	TBL1X
cysteine-type deubiquitinase activity	1	USP3
zinc ion binding	1	USP3
DNA repair	1	USP3
ubiquitin-dependent protein catabolic process	1	USP3
cell cycle	1	USP3
histone deubiquitination	1	USP3
DNA repair-dependent chromatin remodeling	1	USP3
cytoplasmic ribonucleoprotein granule	1	USP3
Flemming body	1	USP3
RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding	1	NCOA2
aryl hydrocarbon receptor binding	1	NCOA2
protein domain specific binding	1	NCOA2
nuclear receptor coactivator activity	1	NCOA2
protein dimerization activity	1	NCOA2
 glucose metabolic process	1	NCOA2
response to progesterone	1	NCOA2
cellular response to hormone stimulus	1	NCOA2
peroxisome proliferator activated receptor signaling pathway	1	NCOA2
mRNA transcription by RNA polymerase II	1	NCOA2
 cellular response to insulin stimulus	1	NCOA2
cellular response to Thyroglobulin triiodothyronine	1	NCOA2
 adipose tissue development	1	NCOA2
protein-containing complex	1	NCOA2
RNA polymerase II transcription regulator complex	1	NCOA2
transcription corepressor binding	1	HDAC3
histone deacetylase activity	1	HDAC3
enzyme inhibitor activity	1	HDAC3
enzyme binding	1	HDAC3
chromatin DNA binding	1	HDAC3
protein lysine deacetylase activity	1	HDAC3
NF-kappaB binding	1	HDAC3
DNA-binding transcription factor binding	1	HDAC3
molecular function inhibitor activity	1	HDAC3
protein decrotonylase activity	1	HDAC3
histone decrotonylase activity	1	HDAC3
protein de-2-hydroxyisobutyrylase activity	1	HDAC3
establishment of mitotic spindle orientation	1	HDAC3
in utero embryonic development	1	HDAC3
 protein phosphorylation	1	HDAC3
chromatin remodeling	1	HDAC3
transcription by RNA polymerase II	1	HDAC3
protein deacetylation	1	HDAC3
 mitotic cell cycle	1	HDAC3
negative regulation of myotube differentiation	1	HDAC3
 protein ubiquitination	1	HDAC3
 protein stability	1	HDAC3
 TOR signaling	1	HDAC3
 multicellular organism growth	1	HDAC3
 protein import into nucleus	1	HDAC3
 circadian rhythm	1	HDAC3
negative regulation of apoptotic process	1	HDAC3
negative regulation of DNA-binding transcription factor activity	1	HDAC3
establishment of skin barrier	1	HDAC3
cellular response to fluid shear stress	1	HDAC3
 cold-induced thermogenesis	1	HDAC3
cornified envelope assembly	1	HDAC3
negative regulation of cardiac muscle cell differentiation	1	HDAC3
Golgi apparatus	1	HDAC3
plasma membrane	1	HDAC3
ubiquitin protein ligase binding	1	SLF2
double-strand break repair via homologous recombination	1	SLF2
DNA damage response	1	SLF2
protein sumoylation	1	SLF2
 protein-containing complex assembly	1	SLF2
 telomere maintenance	1	SLF2
 maintenance of mitotic sister chromatid cohesion	1	SLF2
protein localization to site of double-strand break	1	SLF2
 double-strand break repair	1	SLF2
chromosome, telomeric region	1	SLF2
Smc5-Smc6 complex	1	SLF2
site of double-strand break	1	SLF2
intracellular membrane-bounded organelle	1	SLF2
