Feature	Number of Genes	Genes
ATP binding	21	FLT4, TAP2, ITPKC, AFG2B, TOR1B, KIF22, MAST3, AK6, WRN, CHD5, BMP2K, CDK11A, CDK11B, THRAP3, PRPF4B, DDX39A, LIMK1, LMTK2, MAPK14, PRKAA1, SMC4
 DNA-templated transcription	20	TADA2A, BRD1, BAZ2A, NEUROG3, TADA2B, KAT6A, VPS72, TGIF2, MORF4L1, ATXN7L3, SCAND1, USP22, TAF5L, ZNF217, SETD2, CDK11A, CDK11B, THRAP3, PRKAA1, PPIE
DNA binding	19	TADA2A, RBM6, ASXL2, RAD52, POLR3B, KIF22, KAT6A, VPS72, WRN, SOHLH1, CHD5, PNN, BCLAF1, LUC7L3, SNRPA, THRAP3, SON, CRY2, IFT57
RNA splicing	19	TCERG1, THOC5, RBM15B, SUGP1, RBM8A, PPIG, SF3B2, SF3B4, SRSF11, LUC7L3, SRSF4, WTAP, RBM25, THRAP3, SF3B1, PRPF4B, SON, BCAS2, SNRPA1
identical protein binding	17	DAZAP2, SMURF2, TCERG1, HEXIM2, RAD52, BRK1, TOR1B, MNS1, NAMPT, NDC80, TNIP1, OIP5, WTAP, SNRPA, IK, DDX39A, PRPF19
catalytic step 2 spliceosome	17	CACTIN, CWC22, RBM8A, SNW1, SF3B2, PNN, SART1, SRRM2, SF3B1, PRPF4B, BCAS2, PLRG1, PPIE, PRPF19, SNRPA1, SNRPB2, SYF2
negative regulation of transcription by RNA polymerase II	16	GADD45A, SMURF2, TCERG1, EHMT2, HEXIM2, SNW1, NEUROG3, NFATC4, VPS72, TGIF2, TLE5, CHD5, ZNF217, N4BP2L2, CRY2, MAGEA4
membrane	15	SLC4A2, TAP2, TLCD4, AK6, POMP, TBC1D8, NDC80, CHD5, PNN, PRPF40A, DDX39A, INTS5, LIMK1, LMTK2, PRPF19
mRNA processing	14	TCERG1, THOC5, RBM27, RBM15B, RBM26, SUGP1, SF3B2, SF3B4, SRSF11, SRSF4, WTAP, RBM25, THRAP3, SON
spliceosomal complex	14	CACTIN, CWC22, SUGP1, SNW1, SF3B2, SF3B4, SNRPA, SF3B1, RBM17, BCAS2, PLRG1, PRPF19, SNRPA1, SNRPB2
nucleolus	13	RBM15B, BAZ2A, KAT6A, AK6, WRN, SERPINB13, PARN, EXOSC7, CHTOP, ZC3H14, SF3B1, RCL1, BCAS2
plasma membrane	12	SLC4A2, FLT4, NMT2, LPAR1, SMURF2, RNF34, MYADM, PNN, GNAQ, PLEKHN1, PPP1R16B, TAB3
chromatin	12	EHMT2, NEUROG3, ZNF446, KIF22, NFATC4, TGIF2, UBR2, SOHLH1, CHD5, TCF12, OIP5, PRKAA1
mRNA binding	12	THOC5, RBM15B, RBM42, NCBP3, RBM8A, POLDIP3, CHTOP, SRRM2, LUC7L3, RBM25, SF3B1, PPIE
negative regulation of DNA-templated transcription	11	SMURF2, HEXIM2, SPINDOC, RBM15B, SNW1, CDYL, KAT6A, TLE5, ZNF217, BCLAF1, CRY2
chromatin binding	10	TADA2A, ASXL2, TADA2B, CDYL, MORF4L1, WRN, CHD5, BRD2, PRKAA1, SMC4
chromatin remodeling	10	TADA2A, EHMT2, BRD1, BAZ2A, TADA2B, CHD5, USP22, CHTOP, SF3B1, PRKAA1
U2-type catalytic step 2 spliceosome	10	CWC22, SNW1, SRRM2, BCAS2, PLRG1, PPIE, PRPF19, SNRPA1, SNRPB2, SYF2
extracellular exosome	10	PSMB9, BRK1, TOR1B, NAMPT, UFC1, SERPINB13, N4BP2L2, THRAP3, GNAQ, TAB3
ATP hydrolysis activity	9	TAP2, AFG2B, TOR1B, KIF22, AK6, WRN, CHD5, DDX39A, SMC4
transcription coactivator activity	9	TADA2A, TCERG1, SNW1, TADA2B, KAT6A, ATXN7L3, USP22, TAF5L, THRAP3
U2-type precatalytic spliceosome	9	CWC22, SF3B2, SART1, SF3B4, SRRM2, IK, SF3B1, SNRPA1, SNRPB2
protein serine/threonine kinase activity	9	MAST3, BMP2K, CDK11A, CDK11B, BRD2, LIMK1, LMTK2, MAPK14, PRKAA1
protein serine kinase activity	9	MAST3, BMP2K, CDK11A, CDK11B, PRPF4B, LIMK1, LMTK2, MAPK14, PRKAA1
centrosome	9	AK6, TGIF2, ILRUN, WRN, NDC80, HAUS6, ALMS1, IFT57, BCAS2
 apoptotic process	8	GADD45A, LPAR1, VPS72, MORF4L1, BCLAF1, RBM25, IFT57, PLEKHN1
zinc ion binding	8	TADA2A, EHMT2, TADA2B, KAT6A, UBR2, ATXN7L3, USP22, TAB3
RNA polymerase II cis-regulatory region sequence-specific DNA binding	8	ZSCAN5A, NEUROG3, ZNF446, NFATC4, TGIF2, ZNF217, TCF12, THRAP3
DNA-binding transcription factor activity, RNA polymerase II-specific	8	ZSCAN5A, NEUROG3, ZNF446, NFATC4, TGIF2, SOHLH1, ZNF217, TCF12
molecular_function	8	MYADM, PUDP, C12orf57, TLCD4, HAUS6, N4BP2L2, ALMS1, MAGEA4
protein phosphorylation	8	BMP2K, CDK11A, CDK11B, BRD2, PRPF4B, LIMK1, LMTK2, PRKAA1
spermatogenesis	7	SLC4A2, DPCD, CDYL, UBR2, SOHLH1, BRD2, SNRPA1
endoplasmic reticulum	7	EXTL2, TAP2, TOR1B, TLCD4, POMP, TMEM259, TAB3
apoptotic process	7	GADD45A, RNF34, BCLAF1, CDK11A, CDK11B, IFT57, MAPK14
 cell cycle	7	GADD45A, TADA2A, VPS72, MORF4L1, PRPF4B, SON, MAGEA4
signal transduction	7	GAB3, NAMPT, TCP11L2, GNB5, LIMK1, MAPK14, PRKAA1
cell division	7	NUP43, NSL1, NDC80, HAUS6, OIP5, PRPF40A, SMC4
enzyme binding	6	SLC4A2, SNW1, USP22, PHLDB3, N4BP2L2, MAPK14
extracellular region	6	EXTL2, FLT4, DPCD, CRY2, MAPK14, PPIE
ubiquitin-dependent protein catabolic process	6	SMURF2, RNF34, FBXL4, UBE4A, USP22, USP43
mRNA export from nucleus	6	THOC5, RBM15B, NCBP3, RBM8A, CHTOP, DDX39A
 alternative mRNA splicing, via spliceosome	6	RBM15B, RBM8A, SRSF6, WTAP, RBM25, THRAP3
 mRNA splicing, via spliceosome	6	CWC22, SNW1, SF3B4, THRAP3, SON, PRPF19
mitochondrion	6	CDK5RAP1, GCAT, ZNF217, CRY2, MAPK14, PLEKHN1
nuclear membrane	6	TOR1B, LMNA, WTAP, GNAQ, INTS5, PLRG1
 gene expression	6	KAT6A, LMNA, TCF12, SETD2, MAPK14, PRKAA1
protein kinase activity	6	CDK11A, CDK11B, PRPF4B, LIMK1, LMTK2, PRKAA1
nuclear body	5	DAZAP2, RNF34, SNW1, HIKESHI, SNRPA1
protein-containing complex	5	DAZAP2, RAD52, VPS72, ZC3H18, TAB1
 cell population proliferation	5	FLT4, NAMPT, TBC1D8, PRKAA1, SYF2
Golgi apparatus	5	NMT2, SART1, GNAQ, IFT57, LMTK2
histone acetylation	5	TADA2A, KAT6A, VPS72, MORF4L1, TAF5L
histone H3 acetylation	5	TADA2A, TADA2B, ATXN7L3, USP22, TAF5L
SAGA complex	5	TADA2A, TADA2B, ATXN7L3, USP22, TAF5L
transcription corepressor activity	5	TCERG1, SNW1, CDYL, TLE5, N4BP2L2
mRNA cis splicing, via spliceosome	5	CACTIN, SART1, PRPF40A, RBM17, PRPF4B
nuclear envelope	5	RBM15B, TOR1B, MNS1, NUP43, LMNA
protein-containing complex binding	5	BRK1, POLDIP3, WRN, PRKAA1, TAB1
in utero embryonic development	5	BRK1, CHTOP, UNK, TAB1, SYF2
 RNA splicing	5	TADA2B, ATXN7L3, USP22, TAF5L, SON
mitotic cell cycle	5	KIF22, NDC80, CDK11A, CDK11B, IK
U2-type prespliceosome assembly	5	SF3B2, SF3B4, SF3B1, SNRPA1, SNRPB2
U2-type spliceosomal complex	5	SF3B2, SF3B4, SF3B1, CCDC12, CWC25
U2 snRNP	5	SF3B2, SF3B4, SF3B1, SNRPA1, SNRPB2
protein homodimerization activity	4	FLT4, GADD45A, WRN, SOHLH1
negative regulation of apoptotic process	4	FLT4, SON, MAGEA4, PRKAA1
protein heterodimerization activity	4	GADD45A, SOHLH1, RALGAPB, TCF12
neuronal cell body	4	LPAR1, RBM8A, LMTK2, PRKAA1
sequence-specific double-stranded DNA binding	4	ZSCAN5A, NFATC4, TGIF2, TCF12
ubiquitin protein ligase activity	4	SMURF2, RNF34, UBR2, PRPF19
ubiquitin ligase complex	4	SMURF2, UBR2, FBXL4, UBE4A
DNA-templated transcription	4	TCERG1, BAZ2A, BCLAF1, THRAP3
DNA damage response	4	SPINDOC, WRN, BCLAF1, CTC1
histone binding	4	BRD1, BAZ2A, VPS72, CHD5
dendrite	4	BRD1, PHAF1, RBM8A, PRKAA1
negative regulation of mRNA splicing, via spliceosome	4	RBM42, SRSF4, SRSF6, SFSWAP
single-stranded DNA binding	4	RAD52, CTC1, CRY2, SMC4
U2-type catalytic step 1 spliceosome	4	CWC22, RBM8A, CWC25, PRPF19
intracellular signal transduction	4	SOCS6, MAST3, MAPK14, PRKAA1
biological_process	4	PUDP, TLCD4, GPATCH8, RCL1
nervous system development	4	BPNT1, NEUROG3, TCF12, LIMK1
nuclear matrix	4	SNW1, LMNA, PPIG, PRPF40A
DNA-binding transcription repressor activity, RNA polymerase II-specific	4	NEUROG3, NFATC4, TGIF2, ZNF217
DNA-binding transcription factor activity	4	NEUROG3, TGIF2, ZNF217, TCF12
 neuron differentiation	4	NEUROG3, CDK5RAP1, TCF12, PRPF19
cytoskeleton	4	BRK1, IQUB, LIMK1, PLEKHN1
cellular_component	4	CDK5RAP1, TLCD4, GPATCH8, MAGEA4
 DNA repair	4	TADA2B, ATXN7L3, USP22, TAF5L
monoubiquitinated histone deubiquitination	4	TADA2B, ATXN7L3, USP22, TAF5L
monoubiquitinated histone H2A deubiquitination	4	TADA2B, ATXN7L3, USP22, TAF5L
chromosome	4	CDYL, WRN, SETD2, PRPF4B
kinetochore	4	KIF22, NUP43, NSL1, NDC80
cellular senescence	4	KAT6A, LMNA, WRN, MAPK14
Cajal body	4	AK6, OIP5, SART1, SRRM2
transcription by RNA polymerase II	4	NFATC4, TAF5L, GTF2H4, MAPK14
GTPase activator activity	4	TBC1D8, RALGAPB, GNAQ, GNB5
RNA splicing, via transesterification reactions	4	SF3B4, SRSF4, SF3B1, BCAS2
U1 snRNP	4	LUC7L3, PRPF40A, SNRPA, SNRPB2
response to insulin	4	SRSF4, SRSF6, CRY2, MAPK14
Prp19 complex	4	BCAS2, PLRG1, PRPF19, SYF2
p53 binding	3	DAZAP2, RNF34, EHMT2
DNA-binding transcription factor binding	3	DAZAP2, KAT6A, TCF12
endoplasmic reticulum membrane	3	EXTL2, TAP2, TMEM259
angiogenesis	3	FLT4, SETD2, MAPK14
 cell migration	3	FLT4, MYADM, LMNA
protein transport	3	TAP2, NUP43, HIKESHI
perinuclear region of cytoplasm	3	EPG5, LMTK2, PPP1R16B
DNA repair	3	GADD45A, KIF22, GTF2H4
 stress fiber assembly	3	LPAR1, ALMS1, LIMK1
 histone acetylation	3	TADA2A, TADA2B, SF3B1
SMAD binding	3	SMURF2, SNW1, TCF12
protein ubiquitination	3	SMURF2, RNF34, SOCS6
 signal transduction by p53 class mediator	3	RNF34, KAT6A, CHD5
transcription coregulator activity	3	TCERG1, BCLAF1, THRAP3
response to endoplasmic reticulum stress	3	NRBF2, UFC1, TMEM259
chromosome, telomeric region	3	THOC5, WRN, CTC1
negative regulation of gene expression	3	MYADM, TLE5, PRKAA1
innate immune response	3	CACTIN, POLR3B, ILRUN
cellular response to lipopolysaccharide	3	CACTIN, TNIP1, MAPK14
phosphatidylinositol phosphate biosynthetic process	3	ITPKC, SOCS6, BPNT1
nuclear receptor binding	3	BAZ2A, SNW1, CRY2
heterochromatin formation	3	BAZ2A, UBR2, LMNA
U4/U6 x U5 tri-snRNP complex	3	RBM42, SART1, SNRPA
double-strand break repair via homologous recombination	3	RAD52, MORF4L1, WRN
defense response to virus	3	NCBP3, POLR3B, SETD2
 mRNA processing	3	RBM8A, CDK11A, CDK11B
DNA-binding transcription activator activity, RNA polymerase II-specific	3	NEUROG3, RFXAP, TCF12
protein kinase binding	3	CDK5RAP1, PARN, CRY2
brain development	3	CDK5RAP1, UFC1, WRN
protein localization to nucleus	3	TOR1B, LMNA, PLRG1
protein-macromolecule adaptor activity	3	CDYL, ZC3H18, CSTPP1
microtubule binding	3	KIF22, HAUS6, ALMS1
nucleosome	3	KAT6A, VPS72, MORF4L1
peptidyl-serine phosphorylation	3	MAST3, LMTK2, MAPK14
chromosome segregation	3	NUP43, NDC80, OIP5
 double-strand break repair via homologous recombination	3	VPS72, MORF4L1, SETD2
mitotic sister chromatid segregation	3	NSL1, NDC80, SMC4
protein import into nucleus	3	LMNA, HIKESHI, CRY2
cytoplasmic ribonucleoprotein granule	3	POLDIP3, TAF5L, SNRPB2
nuclear receptor coactivator activity	3	ATXN7L3, USP22, THRAP3
transcription factor TFTC complex	3	ATXN7L3, USP22, TAF5L
chromosome, centromeric region	3	NDC80, OIP5, SMC4
cell cycle	3	USP22, PRPF40A, WTAP
 mitotic cell cycle	3	USP22, CDK11A, CDK11B
transcription cis-regulatory region binding	3	ZNF217, TCF12, CRY2
intracellular membrane-bounded organelle	3	TCF12, OIP5, PPIE
U12-type spliceosomal complex	3	SF3B2, SF3B4, SF3B1
neural tube closure	3	SETD2, BRD2, IFT57
U2-type prespliceosome	3	LUC7L3, PRPF40A, SF3B1
alternative mRNA splicing, via spliceosome	3	SRSF6, SFSWAP, RBM17
cyclin-dependent protein serine/threonine kinase activity	3	CDK11A, CDK11B, PRPF4B
 circadian rhythm	3	THRAP3, CRY2, PRKAA1
post-mRNA release spliceosomal complex	3	CCDC12, CWF19L2, SYF2
osteoclast differentiation	2	SLC4A2, MAPK14
transmembrane transport	2	SLC4A2, TAP2
focal adhesion	2	SLC4A2, LIMK1
apical plasma membrane	2	SLC4A2, PRKAA1
ubiquitin protein ligase binding	2	DAZAP2, RNF34
 protein serine/threonine kinase activity	2	DAZAP2, TAB1
manganese ion binding	2	EXTL2, WRN
protein phosphatase binding	2	FLT4, MAPK14
 endothelial cell proliferation	2	FLT4, PPP1R16B
cellular response to vascular endothelial growth factor stimulus	2	FLT4, MAPK14
 MAPK cascade	2	FLT4, LPAR1
 JNK cascade	2	FLT4, GADD45A
protein autophosphorylation	2	FLT4, LMTK2
vascular endothelial growth factor receptor signaling pathway	2	FLT4, MAPK14
endocytic recycling	2	EPG5, LMTK2
promoter-specific chromatin binding	2	GADD45A, EHMT2
centrosome cycle	2	GADD45A, HAUS6
signal transduction in response to DNA damage	2	GADD45A, MAPK14
cellular response to ionizing radiation	2	GADD45A, MAPK14
 reactive oxygen species metabolic process	2	GADD45A, MAPK14
G protein-coupled receptor signaling pathway	2	LPAR1, GNB5
activation of phospholipase C activity	2	LPAR1, GNAQ
 cell shape	2	LPAR1, PRPF40A
 I-kappaB kinase/NF-kappaB signaling	2	LPAR1, TAB3
cell surface	2	LPAR1, ANXA9
glutamatergic synapse	2	LPAR1, MAPK14
histone acetyltransferase activity	2	TADA2A, KAT6A
 histone deacetylation	2	TADA2A, BAZ2A
SAGA-type complex	2	TADA2A, TADA2B
mitotic spindle	2	TADA2A, KIF22
RNA processing	2	RBM6, EXOSC7
ubiquitin-protein transferase activity	2	SMURF2, PRPF19
 transforming growth factor beta receptor signaling pathway	2	SMURF2, SNW1
proteasome-mediated ubiquitin-dependent protein catabolic process	2	SMURF2, RNF34
 canonical Wnt signaling pathway	2	SMURF2, GNAQ
membrane raft	2	SMURF2, MYADM
peroxisome proliferator activated receptor binding	2	ASXL2, NFATC4
phosphatase binding	2	RCAN3, CRY2
phosphatidylinositol phosphate binding	2	RNF34, PLEKHN1
protein K48-linked ubiquitination	2	RNF34, FBXO38
 transcription elongation by RNA polymerase II	2	TCERG1, INTS5
autophagy	2	NRBF2, PRKAA1
RNA polymerase II transcription regulatory region sequence-specific DNA binding	2	EHMT2, RFXAP
protein-lysine N-methyltransferase activity	2	EHMT2, SETD2
C2H2 zinc finger domain binding	2	EHMT2, SRRM2
 DNA replication	2	EHMT2, CTC1
DNA methylation	2	EHMT2, BAZ2A
spermatid development	2	EHMT2, CDYL
long-term memory	2	EHMT2, NFATC4
cellular response to starvation	2	EHMT2, WRN
 histone methylation	2	EHMT2, BAZ2A
 DNA methylation	2	EHMT2, BAZ2A
cellular response to xenobiotic stimulus	2	EHMT2, PRKAA1
negative regulation of cyclin-dependent protein serine/threonine kinase activity	2	HEXIM2, CDK5RAP1
transcription export complex	2	THOC5, CHTOP
negative regulation of protein phosphorylation	2	MYADM, CACTIN
establishment of endothelial barrier	2	MYADM, PPP1R16B
cell-cell junction	2	MYADM, PNN
negative regulation of tumor necrosis factor production	2	CACTIN, ILRUN
negative regulation of I-kappaB kinase/NF-kappaB signaling	2	CACTIN, TNIP1
cellular response to tumor necrosis factor	2	CACTIN, MAPK14
histone H3K14 acetyltransferase activity	2	BRD1, KAT6A
histone H4K5 acetyltransferase activity	2	BRD1, KAT6A
histone H4K8 acetyltransferase activity	2	BRD1, KAT6A
histone H4K12 acetyltransferase activity	2	BRD1, KAT6A
 erythrocyte differentiation	2	BRD1, MAPK14
 developmental process	2	BRD1, KAT6A
 hemopoiesis	2	BRD1, KAT6A
MOZ/MORF histone acetyltransferase complex	2	BRD1, KAT6A
phosphorylation	2	ITPKC, AK6
cellular response to calcium ion	2	ITPKC, PRKAA1
phagophore assembly site	2	PHAF1, ILRUN
nucleocytoplasmic transport	2	RBM15B, NUP43
RNA N6-methyladenosine methyltransferase complex	2	RBM15B, WTAP
spindle	2	AFG2B, PRPF19
lysine-acetylated histone binding	2	BAZ2A, BRD2
double-strand break repair	2	RAD52, WRN
cellular response to oxidative stress	2	RAD52, PRKAA1
defense response	2	SOCS6, TNIP1
proteasomal protein catabolic process	2	SOCS6, PRPF19
 growth	2	SOCS6, TLE5
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	2	RBM8A, PARN
 translation	2	RBM8A, POLDIP3
nuclear vitamin D receptor binding	2	SNW1, THRAP3
E-box binding	2	NEUROG3, TCF12
forebrain development	2	NEUROG3, SETD2
fibroblast proliferation	2	BRK1, MORF4L1
 fibroblast proliferation	2	BRK1, CTC1
lamellipodium	2	BRK1, LIMK1
third ventricle development	2	C12orf57, DPCD
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	2	FBXO38, FBXL4
SCF ubiquitin ligase complex	2	FBXO38, FBXL4
cilium organization	2	MNS1, CCDC32
 cilium assembly	2	MNS1, TBC1D8
intermediate filament	2	MNS1, PNN
axoneme	2	MNS1, IFT57
motile cilium	2	MNS1, IQUB
extracellular space	2	ZNF446, SERPINB13
circadian regulation of gene expression	2	NAMPT, CRY2
metaphase plate congression	2	KIF22, NDC80
microtubule	2	KIF22, CSTPP1
nucleosome assembly	2	KAT6A, BRD2
magnesium ion binding	2	MAST3, WRN
cytoskeleton organization	2	MAST3, PRPF40A
inflammatory response	2	NFATC4, TNIP1
negative regulation of protein binding	2	NFATC4, TLE5
transcription regulator complex	2	NFATC4, TCF12
histone H4 acetylation	2	VPS72, MORF4L1
histone H2A acetylation	2	VPS72, MORF4L1
 double-strand break repair	2	VPS72, MORF4L1
NuA4 histone acetyltransferase complex	2	VPS72, MORF4L1
phosphatidylserine binding	2	ANXA9, PLEKHN1
synapse	2	ANXA9, GNAQ
chromatin organization	2	MORF4L1, ATXN7L3
negative regulation of TOR signaling	2	UBR2, PRKAA1
negative regulation of cell population proliferation	2	LMNA, CHD5
 protein stability	2	LMNA, NDC80
cellular response to hypoxia	2	LMNA, PRKAA1
