Feature	Number of Genes	Genes
Golgi to plasma membrane protein transport	1	GGA1
 protein catabolic process	1	GGA1
toxin transport	1	GGA1
protein localization to ciliary membrane	1	GGA1
early endosome	1	GGA1
endosome membrane	1	GGA1
early endosome membrane	1	GGA1
organelle organization	1	GORASP2
spermatogenesis	1	GORASP2
cell differentiation	1	GORASP2
establishment of protein localization to plasma membrane	1	GORASP2
organelle assembly	1	GORASP2
cis-Golgi network	1	GORASP2
G-protein alpha-subunit binding	1	NUCB2
guanyl-nucleotide exchange factor activity	1	NUCB2
calcium ion binding	1	NUCB2
endoplasmic reticulum-Golgi intermediate compartment	1	NUCB2
oxysterol binding	1	OSBP
protein domain specific binding	1	OSBP
sterol transfer activity	1	OSBP
sphingomyelin biosynthetic process	1	OSBP
phospholipid transport	1	OSBP
intracellular cholesterol transport	1	OSBP
ceramide transport	1	OSBP
 insulin secretion involved in cellular response to glucose stimulus	1	OSBP
 tyrosine phosphorylation of STAT protein	1	OSBP
intermembrane lipid transfer	1	OSBP
 secretory granule organization	1	OSBP
nucleolus	1	OSBP
cell junction	1	OSBP
 sequestering of triglyceride	1	OSBPL11
fat cell differentiation	1	OSBPL11
proteinase activated receptor binding	1	PDCD6IP
protein homodimerization activity	1	PDCD6IP
calcium-dependent protein binding	1	PDCD6IP
mitotic cytokinesis	1	PDCD6IP
actomyosin contractile ring assembly	1	PDCD6IP
nucleus organization	1	PDCD6IP
mitotic metaphase plate congression	1	PDCD6IP
 centrosome duplication	1	PDCD6IP
protein transport	1	PDCD6IP
multivesicular body assembly	1	PDCD6IP
viral budding via host ESCRT complex	1	PDCD6IP
maintenance of epithelial cell apical/basal polarity	1	PDCD6IP
viral budding	1	PDCD6IP
protein homooligomerization	1	PDCD6IP
midbody abscission	1	PDCD6IP
bicellular tight junction assembly	1	PDCD6IP
 membrane permeability	1	PDCD6IP
ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway	1	PDCD6IP
 mitotic spindle assembly	1	PDCD6IP
 exosomal secretion	1	PDCD6IP
 extracellular exosome assembly	1	PDCD6IP
immunological synapse	1	PDCD6IP
bicellular tight junction	1	PDCD6IP
melanosome	1	PDCD6IP
actomyosin	1	PDCD6IP
endoplasmic reticulum exit site	1	PDCD6IP
Flemming body	1	PDCD6IP
extracellular vesicle	1	PDCD6IP
phosphoprotein phosphatase activity	1	PPP5C
protein serine/threonine phosphatase activity	1	PPP5C
lipid binding	1	PPP5C
phosphatase activity	1	PPP5C
myosin phosphatase activity	1	PPP5C
ADP binding	1	PPP5C
tau protein binding	1	PPP5C
Hsp90 protein binding	1	PPP5C
molecular adaptor activity	1	PPP5C
MAPK cascade	1	PPP5C
mitotic cell cycle	1	PPP5C
double-strand break repair	1	PPP5C
DNA-templated transcription	1	PPP5C
protein dephosphorylation	1	PPP5C
response to lead ion	1	PPP5C
peptidyl-threonine dephosphorylation	1	PPP5C
 I-kappaB kinase/NF-kappaB signaling	1	PPP5C
response to morphine	1	PPP5C
peptidyl-serine dephosphorylation	1	PPP5C
response to arachidonic acid	1	PPP5C
nucleus	1	PPP5C
protein folding chaperone complex	1	PPP5C
nucleoside salvage	1	QNG1
tRNA-guanine transglycosylation	1	QNG1
GTPase activity	1	RAB1B
G protein activity	1	RAB1B
GTP binding	1	RAB1B
virion assembly	1	RAB1B
establishment of endothelial intestinal barrier	1	RAB1B
 glycoprotein metabolic process	1	RAB1B
 autophagosome assembly	1	RAB1B
endoplasmic reticulum-Golgi intermediate compartment membrane	1	RAB1B
phagophore assembly site membrane	1	RAB1B
riboflavin kinase activity	1	RFK
riboflavin metabolic process	1	RFK
riboflavin biosynthetic process	1	RFK
FMN biosynthetic process	1	RFK
 NAD(P)H oxidase activity	1	RFK
reactive oxygen species metabolic process	1	RFK
mitochondrion	1	RFK
aminopeptidase activity	1	RNPEP
epoxide hydrolase activity	1	RNPEP
metalloexopeptidase activity	1	RNPEP
metalloaminopeptidase activity	1	RNPEP
proteolysis	1	RNPEP
extracellular region	1	RNPEP
phosphatidylinositol-5-phosphate binding	1	SNX5
D1 dopamine receptor binding	1	SNX5
dynactin binding	1	SNX5
phosphatidylinositol-3,5-bisphosphate binding	1	SNX5
pinocytosis	1	SNX5
epidermal growth factor catabolic process	1	SNX5
 renal sodium excretion	1	SNX5
negative regulation of blood pressure	1	SNX5
 DNA-templated transcription	1	SNX5
 insulin receptor signaling pathway	1	SNX5
ruffle	1	SNX5
phagocytic cup	1	SNX5
brush border	1	SNX5
cytoplasmic side of plasma membrane	1	SNX5
retromer complex	1	SNX5
retromer, tubulation complex	1	SNX5
macropinocytic cup	1	SNX5
tubular endosome	1	SNX5
cytoplasmic side of early endosome membrane	1	SNX5
thiamine diphosphokinase activity	1	TPK1
kinase activity	1	TPK1
thiamine binding	1	TPK1
thiamine metabolic process	1	TPK1
thiamine diphosphate biosynthetic process	1	TPK1
kinase binding	1	UBQLN1
polyubiquitin modification-dependent protein binding	1	UBQLN1
macroautophagy	1	UBQLN1
ubiquitin-dependent ERAD pathway	1	UBQLN1
 protein ubiquitination	1	UBQLN1
negative regulation of toll-like receptor 3 signaling pathway	1	UBQLN1
aggrephagy	1	UBQLN1
cellular response to hypoxia	1	UBQLN1
autophagosome maturation	1	UBQLN1
negative regulation of store-operated calcium channel activity	1	UBQLN1
 oxidative stress-induced intrinsic apoptotic signaling pathway	1	UBQLN1
 ER-associated ubiquitin-dependent protein catabolic process	1	UBQLN1
proteasome complex	1	UBQLN1
autophagosome	1	UBQLN1
aggresome	1	UBQLN1
