Feature	Number of Genes	Genes
cyclin-dependent protein kinase holoenzyme complex	9	CKS2, CKS1B, CCNB2, CCNA2, CDKN1A, CDK2, CCND1, CDK1, CDK3
metal ion binding	9	CIAO3, RRM2B, NME2, NME3, NUBP1, FBXO5, PHF23, CDKN1A, NUBP2
membrane	9	CCNB1, CCNB2, NME1, BUB1, CDK1, CTSA, EPRS1, SDCBP, MARS1
anaphase-promoting complex	9	ANAPC1, ANAPC7, CDC26, FZR1, CDC27, ANAPC10, ANAPC5, CDC20, BUB1B
identical protein binding	8	SHMT1, RRM2B, NME1, TARS3, L3MBTL1, ADSL, EPRS1, SDCBP
 cyclin-dependent protein serine/threonine kinase activity	8	CCNB1, CCNB2, CCNA2, CDKN1A, CCND1, CCNA1, CCNE1, CDKN3
 G2/M transition of mitotic cell cycle	8	CCNB1, RRM2B, FBXO5, CDKN1A, CDK2, CCND1, CDK1, CDK3
centrosome	8	CCNB1, SKP1, CCNB2, CDC27, CDK2, CCNE1, CDK1, CDC20
plasma membrane	8	PPP6R3, TLN1, RNH1, NUBP1, TRAPPC14, RTKN2, EPRS1, SDCBP
anaphase-promoting complex-dependent catabolic process	8	ANAPC1, ANAPC7, CDC26, FZR1, CDC27, ANAPC10, ANAPC5, CDC20
 meiotic cell cycle	8	ANAPC1, ANAPC7, CDC26, FZR1, CDC27, ANAPC10, ANAPC5, CDC20
mitotic cell cycle phase transition	7	CKS2, CKS1B, CCNB1, CCNB2, CCNA2, CCND1, CCNA1
protein phosphorylation	7	CCNB1, BUB1, CDK2, CCND1, CCNE1, CDK1, CDK3
protein K11-linked ubiquitination	7	ANAPC1, ANAPC7, CDC26, FZR1, CDC27, ANAPC10, ANAPC5
spindle	7	ANAPC7, FBXO5, CDC27, ANAPC5, MAD2L1BP, CDC20, BUB1B
 cell population proliferation	7	TRAPPC14, FBXO5, FZR1, CDK2, RTKN2, CDC20, SDCBP
G1/S transition of mitotic cell cycle	7	PHF8, CDKN1A, CDK2, CCND1, CCNE1, CDKN3, CDK3
 DNA-templated transcription	6	CKS1B, NME2, CCNA2, PHF8, CDKN1C, CDK2
cyclin-dependent protein serine/threonine kinase regulator activity	6	CCNB1, CCNB2, CCNA2, CCND1, CCNA1, CCNE1
nucleolus	6	EEF1E1, PHF8, CDKN1A, L3MBTL1, MAD2L1BP, MARS1
protein phosphatase binding	6	PPP6R3, ANAPC7, PPP6R1, CDC27, ANAPC5, PPP6R2
cell cycle	6	ANAPC7, BORA, CDC26, ANAPC10, CDKN1C, ANAPC5
nuclear membrane	6	PHF8, FZR1, CUEDC2, CCND1, MAD2L1BP, SDCBP
endoplasmic reticulum	5	TRAPPC4, TRAPPC3, TRAPPC6B, CTSA, LARS1
aminoacyl-tRNA synthetase multienzyme complex	5	EEF1E1, EPRS1, QARS1, LARS1, MARS1
protein serine kinase activity	5	BUB1, CDK2, CDK1, CDK3, BUB1B
DNA damage response	5	FBXO5, CDKN1A, CCND1, CDK3, USP10
negative regulation of transcription by RNA polymerase II	5	CDKN1C, CDK2, CCND1, CCNE1, SDCBP
zinc ion binding	4	SHMT1, PHF8, L3MBTL1, EPRS1
TRAPPII protein complex	4	TRAPPC4, TRAPPC14, TRAPPC3, TRAPPC6B
chromatin binding	4	CKS2, PHF8, L3MBTL1, CDK1
cyclin-dependent protein serine/threonine kinase activator activity	4	CKS2, CKS1B, CCNB1, CCND1
 transcription by RNA polymerase II	4	CKS2, NME2, PHF8, CDK1
 gene expression	4	CIAO3, CDK2, CDK1, CDK3
G2/M transition of mitotic cell cycle	4	CCNB1, CCNA2, CDK2, CDK1
chromatin remodeling	4	SKP1, PHF8, CDK2, CDK1
protein ubiquitination	4	SKP1, ANAPC7, FBXO5, CDC20
negative regulation of cell population proliferation	4	EEF1E1, NME1, CDKN1A, CDKN3
microtubule cytoskeleton	4	CCNB2, ANAPC7, KANK4, CCNA1
DNA repair	4	RRM2B, FZR1, CDK2, CDK1
extracellular region	4	TLN1, NME2, CTSA, SDCBP
perinuclear region of cytoplasm	4	NME2, CDC20, CDKN3, BUB1B
 mitotic metaphase/anaphase transition	4	ANAPC7, CDC26, ANAPC5, CDC20
protein kinase activity	4	BUB1, CCND1, CDK1, BUB1B
protein serine/threonine kinase activity	4	BUB1, CDK2, CDK1, BUB1B
apoptotic process	4	BUB1, NME3, CDK1, BUB1B
intracellular membrane-bounded organelle	4	BUB1, TRAPPC14, CTSA, PPP6R2
molecular function inhibitor activity	4	FBXO5, CDKN1C, CDKN1A, USP10
Ras protein signal transduction	4	CCNA2, CDKN1A, CDK2, SDCBP
protein-containing complex binding	4	CDKN1C, CDKN1A, CCND1, SDCBP
cyclin binding	4	CDKN1A, CDK2, CDK1, CDK3
protein-containing complex	4	CDKN1A, ADSL, USP10, QARS1
tRNA aminoacylation for protein translation	4	EPRS1, QARS1, LARS1, MARS1
protein homodimerization activity	3	SHMT1, RRM2, EPRS1
endoplasmic reticulum to Golgi vesicle-mediated transport	3	TRAPPC4, TRAPPC3, TRAPPC6B
vesicle coating	3	TRAPPC4, TRAPPC3, TRAPPC6B
autophagy	3	TRAPPC4, PHF23, USP10
vesicle tethering	3	TRAPPC4, TRAPPC3, TRAPPC6B
TRAPP complex	3	TRAPPC4, TRAPPC3, TRAPPC6B
histone binding	3	CKS2, CKS1B, L3MBTL1
ubiquitin binding	3	CKS2, CKS1B, CUEDC2
fibroblast proliferation	3	CKS2, CKS1B, CDK1
SCF ubiquitin ligase complex	3	CKS2, CKS1B, SKP1
4 iron, 4 sulfur cluster binding	3	CIAO3, NUBP1, NUBP2
iron-sulfur cluster assembly	3	CIAO3, NUBP1, NUBP2
 fibroblast proliferation	3	CCNB1, CCNA2, CDKN1A
mitochondrial matrix	3	CCNB1, CDK1, QARS1
protein domain specific binding	3	SKP1, CCNA2, CDK2
 ubiquitin protein ligase activity	3	SKP1, FZR1, CDC20
 apoptotic process	3	EEF1E1, NME2, NME1
protein phosphatase regulator activity	3	PPP6R3, PPP6R1, PPP6R2
 phosphoprotein phosphatase activity	3	PPP6R3, PPP6R1, PPP6R2
metaphase/anaphase transition of mitotic cell cycle	3	ANAPC1, CDC27, BUB1B
mitochondrion	3	RRM2B, CDK1, SDCBP
cytoskeleton	3	TLN1, KANK4, SDCBP
focal adhesion	3	TLN1, NME2, SDCBP
nucleoside diphosphate kinase activity	3	NME2, NME1, NME3
GTP biosynthetic process	3	NME2, NME1, NME3
UTP biosynthetic process	3	NME2, NME1, NME3
CTP biosynthetic process	3	NME2, NME1, NME3
nervous system development	3	NME1, TRAPPC6B, CDC20
phosphorylation	3	NME1, NME3, BUB1B
brain development	3	ANAPC7, PHF8, QARS1
mitotic spindle assembly checkpoint signaling	3	BUB1, CDC20, BUB1B
mitotic spindle	3	TRAPPC14, CDC27, CDK1
anaphase-promoting complex binding	3	FBXO5, FZR1, CDC20
 DNA replication	3	FBXO5, CCNA2, CDK1
 mitotic nuclear division	3	FBXO5, BORA, L3MBTL1
negative regulation of ubiquitin-protein transferase activity	3	FBXO5, CDC20, BUB1B
DNA-templated transcription	3	CCNA2, PHF8, CDK2
cyclin A2-CDK2 complex	3	CCNA2, CDK2, CCNA1
mitotic G2 DNA damage checkpoint signaling	3	FZR1, CDKN1A, CDK1
 anaphase-promoting complex-dependent catabolic process	3	FZR1, CDK2, CDC20
protein kinase inhibitor activity	3	CDKN1C, CDKN1A, QARS1
negative regulation of DNA-templated transcription	3	CDKN1C, L3MBTL1, QARS1
 cell cycle	3	CDKN1A, L3MBTL1, CDKN3
cyclin-dependent protein serine/threonine kinase activity	3	CDK2, CDK1, CDK3
DNA replication	3	CDK2, CDK1, RRM2
signal transduction	3	CDK2, RTKN2, CDK3
negative regulation of translation	2	SHMT1, EPRS1
cellular response to leukemia inhibitory factor	2	SHMT1, EEF1E1
COPII vesicle coating	2	TRAPPC4, TRAPPC3
Golgi membrane	2	TRAPPC4, TRAPPC3
TRAPPIII protein complex	2	TRAPPC4, TRAPPC3
response to hypoxia	2	CIAO3, ADSL
molecular adaptor activity	2	CCNB1, ANAPC1
in utero embryonic development	2	CCNB1, CCNB2
 mitochondrial ATP synthesis coupled electron transport	2	CCNB1, CDK1
spindle pole	2	CCNB1, CDC20
outer kinetochore	2	CCNB1, BUB1B
cyclin B1-CDK1 complex	2	CCNB1, CDK1
molecular function activator activity	2	SKP1, CDKN1A
ubiquitin ligase-substrate adaptor activity	2	SKP1, FZR1
cadherin binding	2	CCNB2, TLN1
spindle assembly involved in female meiosis I	2	CCNB2, FBXO5
ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	2	RRM2B, RRM2
kidney development	2	RRM2B, CDKN1C
ribonucleoside diphosphate metabolic process	2	RRM2B, RRM2
deoxyribonucleotide biosynthetic process	2	RRM2B, RRM2
2'-deoxyribonucleotide biosynthetic process	2	RRM2B, RRM2
response to amine	2	RRM2B, CDK1
ribonucleoside-diphosphate reductase complex	2	RRM2B, RRM2
integrin-mediated signaling pathway	2	TLN1, NME2
ruffle	2	TLN1, NME2
adherens junction	2	TLN1, SDCBP
ruffle membrane	2	TLN1, NME1
negative regulation of apoptotic process	2	NME2, CDK1
 epithelial cell proliferation	2	NME2, NME1
lamellipodium	2	NME2, RNH1
magnesium ion binding	2	NME1, CDK2
RNA binding	2	NME1, USP10
lactation	2	NME1, CCND1
cell differentiation	2	NME1, CDC20
cell migration	2	RNH1, CDK1
cell population proliferation	2	BUB1, CDK3
meiotic sister chromatid cohesion, centromeric	2	BUB1, BUB1B
kinetochore	2	BUB1, BUB1B
nucleotide binding	2	NUBP1, NUBP2
iron-sulfur cluster binding	2	NUBP1, NUBP2
ATP-dependent FeS chaperone activity	2	NUBP1, NUBP2
 cell growth	2	NUBP1, SDCBP
cell projection organization	2	NUBP1, NUBP2
centriole	2	NUBP1, NUBP2
cilium	2	NUBP1, NUBP2
midbody	2	TRAPPC14, CDK1
 GTPase activity	2	TRAPPC6B, LARS1
negative regulation of cellular senescence	2	FBXO5, FZR1
meiotic spindle	2	FBXO5, BORA
 protein localization	2	BORA, CCNE1
animal organ regeneration	2	CCNA2, CDK1
cellular response to platelet-derived growth factor stimulus	2	CCNA2, MARS1
post-translational protein modification	2	CCNA2, CDK2
cellular response to nitric oxide	2	CCNA2, CDK2
methylated histone binding	2	PHF8, L3MBTL1
kinase inhibitor activity	2	FZR1, CDK1
ubiquitin ligase activator activity	2	FZR1, CDC20
 meiotic nuclear division	2	FZR1, CDC20
cyclin-dependent protein serine/threonine kinase inhibitor activity	2	CDKN1C, CDKN1A
 exit from mitosis	2	CDKN1C, MAD2L1BP
 transforming growth factor beta receptor signaling pathway	2	CDKN1C, SDCBP
negative regulation of phosphorylation	2	CDKN1C, CDKN1A
negative regulation of cyclin-dependent protein kinase activity	2	CDKN1C, CDKN1A
 protein phosphorylation	2	CDKN1A, CCND1
negative regulation of gene expression	2	CDKN1A, CDK1
cellular response to amino acid starvation	2	CDKN1A, LARS1
cellular senescence	2	CDKN1A, CDK2
 G1/S transition of mitotic cell cycle	2	CDKN1A, RRM2
nuclear body	2	CDKN1A, LARS1
histone kinase activity	2	CDK2, CDK1
cyclin-dependent protein kinase activity	2	CDK2, CDK1
response to organic substance	2	CDK2, CDK3
peptidyl-serine phosphorylation	2	CDK2, CDK1
mitotic G1 DNA damage checkpoint signaling	2	CDK2, CCND1
chromosome, telomeric region	2	CDK2, CDK1
condensed chromosome	2	CDK2, L3MBTL1
cyclin A1-CDK2 complex	2	CDK2, CCNA1
cyclin E1-CDK2 complex	2	CDK2, CCNE1
histone deacetylase binding	2	CCND1, CDC20
response to xenobiotic stimulus	2	CCND1, CDK1
Wnt signaling pathway	2	CCND1, CCNE1
response to ethanol	2	CCND1, CDK1
hemopoiesis	2	L3MBTL1, RTKN2
kinase activity	2	CCNE1, CDK1
enzyme activator activity	2	CDK1, CTSA
protein deubiquitination	2	CDK1, USP10
protein-containing complex assembly	2	CDK1, EPRS1
endoplasmic reticulum membrane	2	CDK1, SDCBP
mitotic checkpoint complex	2	CDC20, BUB1B
proteolysis	2	CTSA, SDCBP
lysosome	2	CTSA, LARS1
azurophil granule lumen	2	CTSA, SDCBP
glutamine-tRNA ligase activity	2	QARS1, LARS1
glutaminyl-tRNA aminoacylation	2	QARS1, LARS1
mRNA regulatory element binding translation repressor activity	1	SHMT1
glycine hydroxymethyltransferase activity	1	SHMT1
pyridoxal phosphate binding	1	SHMT1
small molecule binding	1	SHMT1
mRNA 5'-UTR binding	1	SHMT1
serine binding	1	SHMT1
dTMP biosynthetic process	1	SHMT1
glycine metabolic process	1	SHMT1
L-serine metabolic process	1	SHMT1
L-serine catabolic process	1	SHMT1
purine nucleobase biosynthetic process	1	SHMT1
glycine biosynthetic process from serine	1	SHMT1
tetrahydrofolate interconversion	1	SHMT1
tetrahydrofolate metabolic process	1	SHMT1
folic acid metabolic process	1	SHMT1
protein homotetramerization	1	SHMT1
cellular response to tetrahydrofolate	1	SHMT1
dendrite development	1	TRAPPC4
Golgi stack	1	TRAPPC4
synaptic vesicle	1	TRAPPC4
dendrite	1	TRAPPC4
synapse	1	TRAPPC4
postsynaptic membrane	1	TRAPPC4
meiosis I	1	CKS2
hematopoietic progenitor cell differentiation	1	CIAO3
intracellular oxygen homeostasis	1	CIAO3
CIA complex	1	CIAO3
patched binding	1	CCNB1
ubiquitin-like protein ligase binding	1	CCNB1
mitotic spindle organization	1	CCNB1
mitotic metaphase plate congression	1	CCNB1
 attachment of spindle microtubules to kinetochore	1	CCNB1
 mitotic cell cycle spindle assembly checkpoint	1	CCNB1
beta-catenin binding	1	SKP1
cullin family protein binding	1	SKP1
ubiquitin ligase complex scaffold activity	1	SKP1
F-box domain binding	1	SKP1
protein polyubiquitination	1	SKP1
protein monoubiquitination	1	SKP1
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	1	SKP1
proteasome-mediated ubiquitin-dependent protein catabolic process	1	SKP1
maintenance of protein location in nucleus	1	SKP1
protein K48-linked ubiquitination	1	SKP1
Cul7-RING ubiquitin ligase complex	1	SKP1
PcG protein complex	1	SKP1
translation	1	EEF1E1
 DNA damage response, signal transduction by p53 class mediator	1	EEF1E1
 cellular senescence	1	EEF1E1
 apoptotic signaling pathway	1	EEF1E1
G2/MI transition of meiotic cell cycle	1	CCNB2
 growth	1	CCNB2
T cell homeostasis	1	CCNB2
thymus development	1	CCNB2
DNA synthesis involved in DNA repair	1	RRM2B
renal system process	1	RRM2B
mitochondrial DNA replication	1	RRM2B
response to oxidative stress	1	RRM2B
deoxyribonucleoside triphosphate metabolic process	1	RRM2B
 G0 to G1 transition	1	RRM2B
negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator	1	RRM2B
phosphatidylserine binding	1	TLN1
integrin binding	1	TLN1
structural constituent of cytoskeleton	1	TLN1
vinculin binding	1	TLN1
LIM domain binding	1	TLN1
phosphatidylinositol binding	1	TLN1
actin filament binding	1	TLN1
cell-cell junction assembly	1	TLN1
cell-substrate junction assembly	1	TLN1
cortical actin cytoskeleton organization	1	TLN1
integrin activation	1	TLN1
 focal adhesion assembly	1	TLN1
platelet aggregation	1	TLN1
cell-cell adhesion	1	TLN1
cell surface	1	TLN1
DNA binding	1	NME2
transcription coactivator activity	1	NME2
protein histidine kinase activity	1	NME2
GDP binding	1	NME2
G-quadruplex DNA binding	1	NME2
cell adhesion	1	NME2
nucleoside triphosphate biosynthetic process	1	NME2
peptidyl-histidine phosphorylation	1	NME2
 keratinocyte differentiation	1	NME2
 epidermis development	1	NME2
secretory granule lumen	1	NME2
cell periphery	1	NME2
ficolin-1-rich granule lumen	1	NME2
DNA nuclease activity	1	NME1
GTP binding	1	NME1
ribosomal small subunit binding	1	NME1
DNA metabolic process	1	NME1
endocytosis	1	NME1
 DNA binding	1	NME1
ribonuclease inhibitor activity	1	RNH1
mRNA catabolic process	1	RNH1
 Arp2/3 complex-mediated actin nucleation	1	RNH1
 angiogenesis	1	RNH1
 actin cytoskeleton reorganization	1	RNH1
angiogenin-PRI complex	1	RNH1
enzyme-substrate adaptor activity	1	ANAPC7
heterochromatin	1	ANAPC7
molecular_function	1	TARS3
threonine-tRNA ligase activity	1	TARS3
threonyl-tRNA aminoacylation	1	TARS3
biological_process	1	TARS3
cellular_component	1	TARS3
chromosome segregation	1	BUB1
 sister chromatid cohesion	1	BUB1
 chromosome segregation	1	BUB1
small GTPase binding	1	PPP6R1
negative regulation of actin filament polymerization	1	KANK4
intracellular iron ion homeostasis	1	NUBP1
negative regulation of centrosome duplication	1	NUBP1
centrosome localization	1	NUBP1
protein localization to cell cortex	1	NUBP1
alpha-tubulin binding	1	TRAPPC14
cilium assembly	1	TRAPPC14
centriolar satellite	1	TRAPPC14
intra-Golgi vesicle-mediated transport	1	TRAPPC3
Golgi apparatus	1	TRAPPC3
cis-Golgi network membrane	1	TRAPPC3
cis-Golgi network	1	TRAPPC6B
trans-Golgi network	1	TRAPPC6B
ubiquitin ligase inhibitor activity	1	FBXO5
oocyte maturation	1	FBXO5
vesicle organization	1	FBXO5
negative regulation of DNA endoreduplication	1	FBXO5
 osteoblast differentiation	1	FBXO5
negative regulation of meiotic nuclear division	1	FBXO5
negative regulation of mitotic metaphase/anaphase transition	1	FBXO5
microtubule polymerization	1	FBXO5
 biomineral tissue development	1	FBXO5
negative regulation of ubiquitin protein ligase activity	1	FBXO5
 mesenchymal stem cell migration	1	FBXO5
activation of protein kinase activity	1	BORA
 mitotic spindle organization	1	BORA
response to glucagon	1	CCNA2
cellular response to leptin stimulus	1	CCNA2
cell cycle G1/S phase transition	1	CCNA2
cellular response to cocaine	1	CCNA2
cellular response to luteinizing hormone stimulus	1	CCNA2
cellular response to estradiol stimulus	1	CCNA2
cellular response to hypoxia	1	CCNA2
cochlea development	1	CCNA2
cellular response to insulin-like growth factor stimulus	1	CCNA2
female pronucleus	1	CCNA2
male pronucleus	1	CCNA2
transcription coregulator activity	1	PHF8
iron ion binding	1	PHF8
2-oxoglutarate-dependent dioxygenase activity	1	PHF8
histone demethylase activity	1	PHF8
histone H3K9 demethylase activity	1	PHF8
histone H4K20 demethylase activity	1	PHF8
histone H3K36 demethylase activity	1	PHF8
histone H3K27me2/H3K27me3 demethylase activity	1	PHF8
histone H3K36me/H3K36me2 demethylase activity	1	PHF8
histone H3K9me/H3K9me2 demethylase activity	1	PHF8
protein demethylation	1	PHF8
 transcription by RNA polymerase I	1	PHF8
negative regulation of rDNA heterochromatin formation	1	PHF8
lens fiber cell differentiation	1	FZR1
negative regulation of macrophage cytokine production	1	CUEDC2
negative regulation of cytokine production involved in inflammatory response	1	CUEDC2
skeletal system development	1	CDKN1C
myeloid cell differentiation	1	CDKN1C
adrenal gland development	1	CDKN1C
negative regulation of kinase activity	1	CDKN1C
multicellular organism growth	1	CDKN1C
neuron maturation	1	CDKN1C
camera-type eye development	1	CDKN1C
negative regulation of mitotic cell cycle	1	CDKN1C
negative regulation of epithelial cell proliferation	1	CDKN1C
digestive system development	1	CDKN1C
uterus development	1	CDKN1C
embryonic placenta morphogenesis	1	CDKN1C
genomic imprinting	1	CDKN1C
 lens fiber cell differentiation	1	CDKN1C
 protein ubiquitination	1	PHF23
negative regulation of autophagosome maturation	1	PHF23
negative regulation of autophagosome assembly	1	PHF23
cyclin-dependent protein kinase activating kinase activity	1	CDKN1A
ubiquitin protein ligase binding	1	CDKN1A
protein sequestering activity	1	CDKN1A
negative regulation of protein phosphorylation	1	CDKN1A
protein import into nucleus	1	CDKN1A
DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	1	CDKN1A
DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator	1	CDKN1A
heart development	1	CDKN1A
keratinocyte differentiation	1	CDKN1A
negative regulation of cell growth	1	CDKN1A
 B cell proliferation	1	CDKN1A
cellular response to extracellular stimulus	1	CDKN1A
negative regulation of protein binding	1	CDKN1A
wound healing	1	CDKN1A
tissue regeneration	1	CDKN1A
intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	1	CDKN1A
 programmed cell death	1	CDKN1A
keratinocyte proliferation	1	CDKN1A
negative regulation of cyclin-dependent protein serine/threonine kinase activity	1	CDKN1A
 protein kinase activity	1	CDKN1A
cellular response to ionizing radiation	1	CDKN1A
cellular response to gamma radiation	1	CDKN1A
cellular response to UV-B	1	CDKN1A
replicative senescence	1	CDKN1A
stress-induced premature senescence	1	CDKN1A
oncogene-induced cell senescence	1	CDKN1A
intrinsic apoptotic signaling pathway	1	CDKN1A
 cell cycle G1/S phase transition	1	CDKN1A
negative regulation of vascular associated smooth muscle cell proliferation	1	CDKN1A
negative regulation of cardiac muscle tissue regeneration	1	CDKN1A
negative regulation of G1/S transition of mitotic cell cycle	1	CDKN1A
negative regulation of DNA biosynthetic process	1	CDKN1A
 reactive oxygen species metabolic process	1	CDKN1A
PCNA-p21 complex	1	CDKN1A
potassium ion transport	1	CDK2
centriole replication	1	CDK2
 heterochromatin formation	1	CDK2
 DNA-templated DNA replication initiation	1	CDK2
centrosome duplication	1	CDK2
meiotic cell cycle	1	CDK2
X chromosome	1	CDK2
Y chromosome	1	CDK2
male germ cell nucleus	1	CDK2
nuclear envelope	1	CDK2
transcription regulator complex	1	CDK2
endosome	1	CDK2
Cajal body	1	CDK2
cyclin E2-CDK2 complex	1	CDK2
transcription corepressor activity	1	CCND1
enzyme binding	1	CCND1
proline-rich region binding	1	CCND1
re-entry into mitotic cell cycle	1	CCND1
response to iron ion	1	CCND1
response to X-ray	1	CCND1
response to organonitrogen compound	1	CCND1
neuron differentiation	1	CCND1
negative regulation of epithelial cell differentiation	1	CCND1
endoplasmic reticulum unfolded protein response	1	CCND1
response to magnesium ion	1	CCND1
response to estradiol	1	CCND1
response to vitamin E	1	CCND1
Leydig cell differentiation	1	CCND1
mammary gland epithelial cell proliferation	1	CCND1
 mammary gland epithelial cell proliferation	1	CCND1
negative regulation of neuron apoptotic process	1	CCND1
response to estrogen	1	CCND1
response to leptin	1	CCND1
fat cell differentiation	1	CCND1
response to corticosterone	1	CCND1
response to calcium ion	1	CCND1
mammary gland alveolus development	1	CCND1
response to UV-A	1	CCND1
liver regeneration	1	CCND1
bicellular tight junction	1	CCND1
transcription repressor complex	1	CCND1
cyclin D1-CDK4 complex	1	CCND1
male meiosis I	1	CCNA1
spermatogenesis	1	CCNA1
nucleosome binding	1	L3MBTL1
SAM domain binding	1	L3MBTL1
chromatin organization	1	L3MBTL1
heterochromatin formation	1	L3MBTL1
 megakaryocyte differentiation	1	L3MBTL1
chromatin	1	L3MBTL1
chromatin lock complex	1	L3MBTL1
telomere maintenance	1	CCNE1
DNA replication initiation	1	CCNE1
homologous chromosome pairing at meiosis	1	CCNE1
 mesenchymal stem cell proliferation	1	CCNE1
deactivation of mitotic spindle assembly checkpoint	1	MAD2L1BP
 NF-kappaB transcription factor activity	1	RTKN2
 NIK/NF-kappaB signaling	1	RTKN2
negative regulation of intrinsic apoptotic signaling pathway	1	RTKN2
virus receptor activity	1	CDK1
ATPase activator activity	1	CDK1
RNA polymerase II CTD heptapeptide repeat kinase activity	1	CDK1
acetyltransferase activator activity	1	CDK1
Hsp70 protein binding	1	CDK1
microtubule cytoskeleton organization	1	CDK1
centrosome cycle	1	CDK1
pronuclear fusion	1	CDK1
response to toxic substance	1	CDK1
 Schwann cell differentiation	1	CDK1
response to activity	1	CDK1
peptidyl-threonine phosphorylation	1	CDK1
chromosome condensation	1	CDK1
epithelial cell differentiation	1	CDK1
protein localization to kinetochore	1	CDK1
 protein import into nucleus	1	CDK1
 circadian rhythm	1	CDK1
 embryonic development	1	CDK1
response to cadmium ion	1	CDK1
response to copper ion	1	CDK1
viral entry into host cell	1	CDK1
rhythmic process	1	CDK1
response to axon injury	1	CDK1
ventricular cardiac muscle cell development	1	CDK1
 cardiac muscle cell proliferation	1	CDK1
 mitotic sister chromatid segregation	1	CDK1
cellular response to hydrogen peroxide	1	CDK1
ERK1 and ERK2 cascade	1	CDK1
cellular response to organic cyclic compound	1	CDK1
Golgi disassembly	1	CDK1
 protein localization to nucleus	1	CDK1
microtubule cytoskeleton organization involved in mitosis	1	CDK1
spindle microtubule	1	CDK1
spindle pole centrosome	1	NUBP2
ferric iron binding	1	RRM2
blastocyst development	1	RRM2
protein heterotetramerization	1	RRM2
mitotic sister chromatid cohesion	1	CDC20
 synaptic plasticity	1	CDC20
 dendrite development	1	CDC20
