Feature	Number of Genes	Genes
RNA binding	40	CCT3, DIAPH1, GIGYF2, ZC3H7A, FAM120A, VCP, ZNF598, EIF2S2, RPL23, EIF4A2, OTUD4, IMPDH1, ATXN2L, UBAP2, EIF4G3, USP10, LARP1B, ZC3HAV1, ATXN2, AHCYL1, MSI2, IMPDH2, HSP90AA1, FXR2, EIF4A1, PRRC2A, RPS24, EIF3E, EIF3I, PUM2, RBMS1, RO60, MOV10, CCT6A, CCT4, EIF3B, EIF3C, EIF3D, EIF3H, EIF3K
metal ion binding	34	CIAO3, CPNE5, GNA12, MLLT10, GNAS, RIOK1, ZC3H7A, RPAP2, RNF31, HDDC3, ZNF213, ITPA, MAP2K2, ZNF598, EIF2S2, ZNF263, IMPDH1, KIAA0753, ZNF785, RNF214, OPTN, SMAP1, ZC3HAV1, ADCY9, RFPL4A, CALCOCO1, CRYAB, VPS11, IMPDH2, IKBKG, AMPD2, CIT, RO60, ZFYVE9
centrosome	21	CCNB1, GPSM2, DCTN2, DCTN6, IFT81, BBS4, RABEP2, MARK4, ERC1, SKA3, RIC8B, KIAA0753, RAPGEF6, CSNK1A1, STIL, RABGAP1, RABL6, CAMSAP2, TXNDC9, CCT8, CCT4
extracellular region	21	FBXO45, MFAP4, CAPZA2, DBNL, DSN1, VCP, OSTF1, MAP2K2, CAP1, SCGN, CAPN1, IMPDH1, MVP, ALAD, CCDC103, IL1RAP, IMPDH2, HSP90AA1, KCMF1, CCT2, CCT8
mitochondrion	20	TUSC2, LONP1, RAP1GDS1, USP15, STOM, YKT6, GSK3A, MAP2K2, CAPN1, WDR26, VWA8, AFG2A, ABHD10, ABCE1, CRYAB, BBC3, METTL13, HSP90AA1, LDHA, TRIM39
signal transduction	20	TLE3, BABAM2, RABEP2, OSTF1, CSNK1A1L, PIDD1, CAP1, CDK3, HBS1L, CSNK1A1, FGF13, OPTN, CAMK2B, RPS6KB2, ADCY9, CALCOCO1, TRAF2, FAM83H, SHB, PDCL
protein phosphorylation	19	CCNB1, NRBP2, RABGEF1, MARK4, GSK3A, DAPK3, CAMK2D, CDK3, CAMKK1, CSNK1A1, IKBKB, PASK, CAMK2B, RPS6KB2, TYK2, MAP4K5, CAMKK2, IKBKE, CIT
protein stabilization	19	CHP1, CCT3, VBP1, RPL23, NAA16, CRYAB, PER3, HSP90AA1, TRIM39, PIH1D1, RPAP3, CCT2, PFDN5, PFDN1, CCT6A, CCT7, PDCL3, CCT8, CCT4
ATP hydrolysis activity	18	CCT3, CCT6B, LONP1, VCP, MYO9B, EIF4A2, VWA8, AFG2A, ABCE1, MORC2, HSP90AA1, EIF4A1, CCT2, MOV10, CCT6A, CCT7, CCT8, CCT4
protein serine kinase activity	18	RIOK1, MARK4, GSK3A, MAP2K2, CSNK1A1L, DAPK3, CAMK2D, CDK3, CAMKK1, CSNK1A1, IKBKB, PASK, CAMK2B, RPS6KB2, MAP4K5, CAMKK2, CIT, BUB1B
protein homodimerization activity	18	STAT1, STOM, SNX9, MYO9B, DAPK3, CAMK2D, PSMF1, EPRS1, IKBKB, CAMK2B, CCDC103, RFPL4A, CRYAB, MORC2, SARS1, IKBKG, HSP90AA1, FXR2
cell division	17	CCNB1, BABAM2, GPSM2, DSN1, MARK4, SKA3, SPDL1, CDK3, CSNK1A1, PARD6B, ZNRD2, TACC3, SPAG5, NCAPH, BUB1B, SPC25, SYCE1
protein serine/threonine kinase activity	17	NRBP2, RIOK1, MARK4, GSK3A, MAP2K2, CSNK1A1L, DAPK3, CAMK2D, CSNK1A1, IKBKB, PASK, RPS6KB2, MAP4K5, CAMKK2, IKBKE, CIT, BUB1B
protein-containing complex	17	MLLT10, GPSM2, GIGYF2, STAT1, VCP, ADSL, RPL23, EPS8L1, USP10, LAMTOR5, DIXDC1, QARS1, CRYAB, IKBKG, HSP90AA1, ZFYVE9, PDCL3
intracellular membrane-bounded organelle	16	WDR59, OSBPL2, DBNL, VBP1, VCP, ITPA, RABEP2, LURAP1, PPP6R2, EPS15, CALCOCO1, MSI2, TACC3, CCZ1B, ZFYVE9, NLRP2
focal adhesion	16	CHP1, GNA12, ARPC1B, MAP2K2, SORBS3, RPL23, CAP1, RRAS, CAPN1, TLN2, CAPN2, DIXDC1, SH3KBP1, SHC1, LAYN, NUMB
 transcription by RNA polymerase II	16	MLLT10, CDC73, STAT1, RPAP2, AP3D1, ZNF213, GSK3A, CAMK2D, ZNF263, MRTFA, IKBKB, ELP2, CALCOCO1, IKBKG, STAT5A, TSC22D2
perinuclear region of cytoplasm	16	UNC45B, STAT1, STOM, VCP, FSD2, MYO9B, MAP2K2, EIF4A2, PSMF1, MVP, OPTN, ATXN2, HSP90AA1, BUB1B, PUM2, PDCL3
cadherin binding	16	GIGYF2, STAT1, DBNL, YKT6, SNX9, ERC1, EPS8L1, ATXN2L, UBAP2, EPS15, ZC3HAV1, NUMB, LDHA, EIF3E, TXNDC9, CCT8
endoplasmic reticulum	15	CHP1, RAP1GDS1, TRAPPC6B, GIGYF2, STOM, VCP, YKT6, MAP2K2, USP25, PSMF1, CAPN2, PIP4K2C, DNAJB9, RPS24, PDCL3
 translation	15	ELP1, ZNF598, HBS1L, EIF4G3, PASK, LARP1B, ABCE1, ELP2, ATXN2, MSI2, FXR2, EIF3E, PUM2, EIF3C, EIF3D
unfolded protein binding	14	CCT3, CCT6B, VBP1, NACA2, AIP, CRYAB, HSP90AA1, CCT2, PFDN5, PFDN1, CCT6A, CCT7, CCT8, CCT4
apoptotic process	14	BABAM2, UBE2D3, DAPK3, PIDD1, SH3KBP1, AHCYL1, BBC3, IKBKG, TRIM39, BUB1B, SHB, PDCL3, PDCD5, NLRP2
synapse	14	FBXO45, ERC1, EIF2S2, RPL23, SCGN, TLN2, SDK1, CAMK2B, SH3KBP1, KCMF1, EIF3I, TSC22D4, EIF3B, EIF3D
translational initiation	14	EIF2S2, EIF4A2, EIF4G3, ABCE1, EIF4A1, EIF3E, EIF3I, EIF3B, EIF3C, EIF3D, EIF3H, EIF3J, EIF3K, EIF3M
protein kinase binding	13	CCNB1, DCTN2, MVP, IKBKB, TPRKB, ELP2, RFPL4A, FAM83G, QARS1, CIT, TRAF2, FAM83H, PIH1D1
protein folding	13	CCT3, CCT6B, VBP1, CRYAB, HSP90AA1, CCT2, PFDN5, PFDN1, CCT6A, CCT7, PDCL3, CCT8, CCT4
 DNA-templated transcription	13	STAT1, MAP2K2, AIP, ERC1, DAPK3, ZNF263, NAA16, IKBKB, SHC1, CALCOCO1, CAMKK2, PSMD9, PFDN5
nucleolus	13	STAT1, RPAP2, DSN1, RABGEF1, PIDD1, RPL23, PNMA1, NAA10, SAPCD2, DNAJB9, AIRIM, RPS24, PIH1D1
ubiquitin protein ligase binding	13	UBE2D3, RNF31, VCP, SNX9, USP25, RPL23, SH3KBP1, PER3, IKBKG, IKBKE, HSP90AA1, TRAF2, CCT2
translation initiation factor activity	13	EIF2S2, EIF4A2, EIF4G3, EIF4A1, EIF3E, EIF3I, EIF3B, EIF3C, EIF3D, EIF3H, EIF3J, EIF3K, EIF3M
 gene expression	12	CIAO3, GSK3A, MAP2K2, TRIM11, RPL23, CDK3, UBAP2, LAMTOR5, CALCOCO1, RO60, PDCL3, PDCD5
negative regulation of transcription by RNA polymerase II	12	CDC73, STAT1, UBE2D3, SORBS3, RPL23, ZNF263, ZNF785, METTL13, PER3, SARS1, MAGEA1, TSC22D4
ubiquitin protein ligase activity	12	RNF146, UBE2D3, RABGEF1, RNF31, PDZRN3, ZNF598, TRIM11, GID4, RFPL4A, VPS11, TRIM39, KCMF1
microtubule	11	CCT3, DCTN2, DPP9, GSK3A, MAP2K2, FGF13, CCT2, CCT6A, CCT7, CCT8, CCT4
Golgi apparatus	11	GIGYF2, AP3D1, YKT6, MAP2K2, PIDD1, CAPN2, OPTN, ATXN2, CRYAB, CAMSAP2, NLRP2
zinc ion binding	11	RNF146, RABGEF1, PDZRN3, MYO9B, TRIM11, EPRS1, ALAD, MORC2, TRIM39, TRAF2, KCMF1
ficolin-1-rich granule lumen	11	DBNL, VCP, OSTF1, CAPN1, IMPDH1, MVP, ALAD, IMPDH2, HSP90AA1, KCMF1, CCT8
 I-kappaB kinase/NF-kappaB signaling	11	RNF31, PIDD1, LURAP1, IKBKB, LAMTOR5, OPTN, WDR83, RFPL4A, IKBKG, IKBKE, TRAF2
Wnt signaling pathway	10	TLE3, CDC73, RNF146, SKIC8, GSK3A, CSNK1A1L, CSNK1A1, AMOTL1, CALCOCO1, NXN
actin binding	10	DIAPH1, DBNL, MYO9B, CAP1, EPS8L1, TLN2, MRTFA, CAMK2B, DIXDC1, DAAM1
actin cytoskeleton organization	10	DIAPH1, CAPZA2, IQSEC2, MRTFA, MRAS, AMOTL1, SHC1, DAAM1, ARHGEF10L, PDCL3
dendrite	10	FARP1, STAT1, DBNL, RABGEF1, MARK4, SCGN, CAPN2, FGF13, ADCY9, TSC22D4
formation of cytoplasmic translation initiation complex	10	EIF2S2, EIF3E, EIF3I, EIF3B, EIF3C, EIF3D, EIF3H, EIF3J, EIF3K, EIF3M
innate immune response	10	TRIM11, OTUD4, IKBKB, OPTN, ZC3HAV1, RFPL4A, IL1RAP, IKBKG, TRAF2, NLRP2
calcium ion binding	9	CHP1, FAT4, PCDHA12, SCGN, CAPN1, CAPN2, EPS15, CAPNS2, CAMKK2
cell differentiation	9	CPNE5, GNA12, UNC45B, AFG2A, CAMK2B, CCHCR1, TYK2, PRRC2A, NXN
neuron projection	9	CPNE5, GNA12, MARK4, CAMK2D, PRR12, FGF13, CAMK2B, SH3KBP1, CAMKK2
GTP binding	9	ARL4C, GNA12, GNAS, RRAS, HBS1L, MRAS, URGCP, HSP90AA1, RABL6
protein folding chaperone	9	CCT3, CCT6B, CCT2, PFDN1, CCT6A, CCT7, PDCL3, CCT8, CCT4
cytoskeleton	9	CCT3, FARP1, STOM, SORBS3, MVP, DIXDC1, SH3KBP1, TYK2, CCDC6
ubiquitin-dependent protein catabolic process	9	FBXO45, USP15, RNF146, UBE2D3, USP25, PSMF1, USP10, PSMD9, KCTD21
protein ubiquitination	9	FBXO45, UBE2D3, PDZRN3, VCP, ZNF598, TRIM11, VPS11, TRIM39, KCTD21
small GTPase binding	9	DIAPH1, FARP1, RABGEF1, MYO9B, ERC1, DAPK3, RAPGEF6, RABGAP1, DAAM1
guanyl-nucleotide exchange factor activity	9	RAP1GDS1, FARP1, RABGEF1, RIC8B, EPS8L1, IQSEC2, RAPGEF6, LAMTOR5, ARHGEF10L
cytoplasmic stress granule	9	GIGYF2, VCP, ATXN2L, LARP1B, ATXN2, FXR2, PUM2, MOV10, EIF3B
ciliary basal body	9	IFT81, BBS4, RABEP2, MARK4, ERC1, CSNK1A1, SPAG5, CAMSAP2, DAAM1
early endosome	9	DBNL, RABGEF1, AP3D1, RABEP2, MAP2K2, USP10, NUMB, VPS11, ZFYVE9
secretory granule lumen	9	DBNL, VCP, OSTF1, IMPDH1, MVP, ALAD, IMPDH2, HSP90AA1, CCT8
 NF-kappaB transcription factor activity	9	RNF31, ERC1, PIDD1, IKBKB, LAMTOR5, RFPL4A, IL1RAP, IKBKG, TRAF2
intracellular signal transduction	9	MARK4, DAPK3, CAMKK1, CORO2A, PASK, ADCY9, SHC1, TYK2, MAP4K5
eukaryotic translation initiation factor 3 complex	9	EIF3E, EIF3I, EIF3B, EIF3C, EIF3D, EIF3H, EIF3J, EIF3K, EIF3M
eukaryotic 43S preinitiation complex	9	EIF3E, EIF3I, EIF3B, EIF3C, EIF3D, EIF3H, EIF3J, EIF3K, EIF3M
eukaryotic 48S preinitiation complex	9	EIF3E, EIF3I, EIF3B, EIF3C, EIF3D, EIF3H, EIF3J, EIF3K, EIF3M
GTPase activity	8	ARL4C, GNA12, GNAS, RRAS, HBS1L, MRAS, ABCE1, RABL6
ATP-dependent protein folding chaperone	8	CCT3, CCT6B, HSP90AA1, CCT2, CCT6A, CCT7, CCT8, CCT4
chaperone-mediated protein folding	8	CCT3, UNC45B, CCT2, CCT6A, CCT7, PDCL3, CCT8, CCT4
DNA damage response	8	BABAM2, FBXO45, VCP, PIDD1, CDK3, USP10, MORC2, IKBKG
neuronal cell body	8	GNA12, YKT6, GSK3A, CAPN2, DIXDC1, HSP90AA1, CIT, FXR2
protein domain specific binding	8	GPSM2, DBNL, VCP, TRIM11, DIXDC1, VPS11, IKBKG, ZFYVE9
proteasome-mediated ubiquitin-dependent protein catabolic process	8	FBXO45, UBE2D3, VCP, GSK3A, PSMF1, GID4, WDR26, CSNK1A1
glutamatergic synapse	8	FBXO45, FARP1, DBNL, AP3D1, VCP, LRRC4C, NUMB, IL1RAP
endocytosis	8	NECAP2, DBNL, SNX9, RABEP2, EPS15, EHBP1, SH3KBP1, ZFYVE9
protein transport	8	NECAP2, BBS4, YKT6, RABEP2, ERC1, MVP, EPS15, EHBP1
kinetochore	8	DCTN2, DCTN6, DSN1, SKA3, CSNK1A1, SPAG5, BUB1B, SPC25
 apoptotic process	8	STAT1, VCP, DAPK3, PIDD1, PNMA1, HSP90AA1, TRAF2, PDCD5
response to hypoxia	7	CIAO3, LONP1, ADSL, CAPN2, ALAD, WDR83, CRYAB
mitotic spindle organization	7	CCNB1, GPSM2, DCTN2, DCTN6, STIL, TACC3, SPC25
cell cycle	7	TUSC2, CDC73, MARK4, CSNK1A1, RABGAP1, TXLNG, URGCP
negative regulation of DNA-templated transcription	7	TLE3, TRIM11, SHC1, QARS1, CRYAB, TSC22D4, PFDN5
chaperonin-containing T-complex	7	CCT3, CCT6B, CCT2, CCT6A, CCT7, CCT8, CCT4
nervous system development	7	PCDHA12, TRAPPC6B, MARK4, GSK3A, FGF13, CAMK2B, DOK4
negative regulation of apoptotic process	7	BABAM2, CDC73, PIDD1, NAA16, STIL, SHC1, CRYAB
cell cortex	7	GPSM2, DBNL, MYO9B, RIC8B, PARD6B, BFSP2, TRAF2
protein-containing complex assembly	7	CAPZA2, SNX9, EPRS1, PARD6B, IL1RAP, IKBKG, TRAF2
 cell population proliferation	7	STAT1, RPL23, CAPN1, TSPYL5, SAPCD2, SHC1, STAT5A
ubiquitin-protein transferase activity	7	RNF146, UBE2D3, RNF31, PDZRN3, TRIM11, RNF214, TRAF2
peptidyl-serine phosphorylation	7	GSK3A, CSNK1A1L, CAMK2D, CSNK1A1, IKBKB, CAMK2B, IKBKE
calmodulin binding	7	MYO9B, CAMK2D, PHKA1, CAMKK1, CAMK2B, CAMKK2, CAMSAP2
mRNA binding	7	EIF2S2, ATXN2L, EIF4G3, ATXN2, MSI2, HSP90AA1, EIF4A1
 translational initiation	7	EIF4A2, EIF4G3, RPS6KB2, EIF3E, EIF3B, EIF3H, EIF3K
lysosomal membrane	6	WDR59, MIOS, AP3D1, LAMTOR5, VPS11, CCZ1B
molecular adaptor activity	6	CCNB1, OTUD4, LAMTOR5, SARS1, TRAF2, EIF3B
in utero embryonic development	6	CCNB1, GNA12, EIF2S2, STIL, ADCY9, NXN
mitochondrial matrix	6	CCNB1, LONP1, ABHD10, ABCE1, SHC1, QARS1
Golgi membrane	6	CHP1, DBNL, AP3D1, YKT6, ERC1, OPTN
 telomere maintenance via telomerase	6	CCT3, CCT2, CCT6A, CCT7, CCT8, CCT4
toxin transport	6	CCT3, CCT6B, CCT2, CCT7, CCT8, CCT4
 establishment of protein localization to telomere	6	CCT3, CCT2, CCT6A, CCT7, CCT8, CCT4
 protein localization to Cajal body	6	CCT3, CCT2, CCT6A, CCT7, CCT8, CCT4
 telomerase RNA localization to Cajal body	6	CCT3, CCT2, CCT6A, CCT7, CCT8, CCT4
Ras protein signal transduction	6	DOK3, RABGEF1, RRAS, RAPGEF6, MRAS, DOK4
DNA binding	6	MLLT10, RABGEF1, IMPDH1, ZNF785, IMPDH2, PDCD5
postsynaptic density	6	FBXO45, DBNL, PRR12, CRYAB, FXR2, EIF3E
apical plasma membrane	6	GNAS, RAPGEF6, PARD6B, SAPCD2, AHCYL1, HSP90AA1
 cell migration	6	DIAPH1, DAPK3, PARD6B, AMOTL1, NUMB, FAM83H
actin filament binding	6	CAPZA2, ARPC1B, DBNL, MYO9B, TLN2, CORO2A
