Feature	Number of Genes	Genes
nucleus	11	TACC1, PREB, IRAK1, UFL1, AMFR, HSP90B1, CALR, CHM, CYFIP2, DNAJB11, ZSCAN21
extracellular region	10	PAM, LOXL1, HSP90B1, LRPAP1, QPCT, CALR, CALU, GCG, P4HB, VIP
metal ion binding	10	ABLIM1, CYB5B, STT3B, SYVN1, AMFR, CSGALNACT2, FDFT1, FKBP8, SMAP2, ZSCAN21
Golgi apparatus	10	RTN3, AMFR, GNPTG, LRPAP1, FAM234B, CALR, CALU, SLC39A7, STC2, VAPB
identical protein binding	9	TMCC3, PAM, IRAK1, ATL2, AMFR, DGAT1, ESYT1, FKBP8, GCG
perinuclear region of cytoplasm	9	INF2, PAM, ITGB1, AMFR, HSP90B1, CALR, CYFIP2, STC2, VAPA
RNA binding	9	SEC63, FNDC3B, HSP90B1, CANX, PTPN1, CALR, KTN1, LRRC59, P4HB
ubiquitin-dependent ERAD pathway	9	DERL2, STT3B, SYVN1, AMFR, HSP90B1, CANX, SELENOS, CLGN, CALR
protein-containing complex	9	IRAK1, STT3B, UFL1, AMFR, HSP90B1, CANX, PTPN1, FKBP8, P4HB
protein folding	9	HSP90B1, CANX, CLGN, CALR, DNAJB11, FKBP8, MOGS, P4HB, PDIA6
apoptotic process	8	PTRH2, RHBDD1, BNIP1, RTN3, CLPTM1L, BCAP31, CYFIP2, FKBP8
intracellular membrane-bounded organelle	8	P3H4, CYB5B, BNIP1, DDOST, CLCC1, P4HA2, RCN3, LRRC59
Golgi membrane	8	SCARA3, RTN3, CLCC1, COPB2, GNPTG, CSGALNACT2, BCAP31, VAPA
extracellular space	8	LOXL1, RTN3, LRRN2, CALR, DNAJB11, GCG, PDIA6, STC2
negative regulation of apoptotic process	8	RHBDD1, BNIP1, UFL1, HSP90B1, DDRGK1, FKBP8, GCG, VIP
response to endoplasmic reticulum stress	8	UFL1, HSP90B1, DDRGK1, TMX1, ATP2A1, BCAP31, P4HB, PDIA6
endoplasmic reticulum to Golgi vesicle-mediated transport	7	PREB, ATL2, COPB2, BCAP31, P4HB, VAPA, VAPB
endomembrane system	6	TMCC3, LRPAP1, CLPTM1, CLPTM1L, TMX1, FKBP8
endoplasmic reticulum organization	6	RETREG2, BNIP1, ATL2, REEP5, VAPA, VAPB
cell surface	6	PAM, ITGB1, IRAK1, LRPAP1, HM13, CALR
cadherin binding	6	ITGB1, PTPN1, KTN1, LRRC59, VAPA, VAPB
melanosome	6	ITGB1, HSP90B1, CANX, CALU, P4HB, PDIA6
endoplasmic reticulum unfolded protein response	6	DERL2, AMFR, SELENOS, PTPN1, STC2, VAPB
protein homodimerization activity	6	IRAK1, GNPTG, HM13, ATP2A1, STC2, VAPB
endoplasmic reticulum quality control compartment	6	RHBDD1, EDEM3, SYVN1, AMFR, CANX, CALR
unfolded protein binding	6	SYVN1, HSP90B1, CANX, CLGN, CALR, DNAJB11
signaling receptor activity	5	SEC63, SEC62, LRRN2, AMFR, SELENOS
neuron projection	5	PAM, RTN3, UFL1, CYFIP2, VIP
protein heterodimerization activity	5	ITGB1, IRAK1, P4HB, VAPA, VAPB
focal adhesion	5	ITGB1, HSP90B1, SCARF2, CALR, P4HB
 cell population proliferation	5	DERL2, UFL1, DDRGK1, CALR, VIP
nucleoplasm	5	IRAK1, P4HA2, SYVN1, SLC39A7, SMAP2
protein folding in endoplasmic reticulum	5	HSP90B1, CANX, CALR, P4HB, VAPA
enzyme binding	5	SELENOS, PTPN1, P4HB, STC2, VAPB
mitochondrion	4	PTRH2, ATP2A1, BCAP31, FKBP8
actin binding	4	INF2, ITGB1, ABLIM1, P4HB
zinc ion binding	4	PAM, PTPN1, QPCT, CALR
protein kinase binding	4	PAM, IRAK1, UFL1, PTPN1
external side of plasma membrane	4	ITGB1, CLPTM1, CALR, P4HB
ubiquitin-specific protease binding	4	DERL2, SYVN1, AMFR, SELENOS
retrograde protein transport, ER to cytosol	4	DERL2, SYVN1, HSP90B1, SELENOS
collagen-containing extracellular matrix	4	LOXL1, HSP90B1, MXRA7, CALR
nuclear envelope	4	BNIP1, CHMP2A, CALR, LRRC59
sphingolipid biosynthetic process	4	ORMDL3, CERS2, ELOVL5, SGPL1
protein transport	4	CHMP2A, RCN3, HSP90B1, KTN1
Derlin-1 retrotranslocation complex	4	SYVN1, AMFR, SELENOS, HM13
endoplasmic reticulum chaperone complex	4	HSP90B1, DNAJB11, P4HB, PDIA6
lumenal side of endoplasmic reticulum membrane	4	CANX, HM13, BCAP31, CALR
spermatogenesis	4	SGPL1, BCAP31, CALR, ZSCAN21
intracellular calcium ion homeostasis	4	ATP2A1, CALR, STC2, VAPB
reticulophagy	3	RETREG2, UFL1, DDRGK1
negative regulation of gene expression	3	PTRH2, DDRGK1, STC2
small GTPase binding	3	INF2, CHM, CYFIP2
 DNA-templated transcription	3	TACC1, CALR, ZSCAN21
midbody	3	TACC1, CHMP2A, HSP90B1
 transcription by RNA polymerase II	3	PAM, DDRGK1, ZSCAN21
integrin binding	3	ITGB1, CALR, P4HB
protein-containing complex binding	3	ITGB1, DERL2, BCAP31
in utero embryonic development	3	ITGB1, HM13, RCN1
lamellipodium	3	ITGB1, ABLIM1, P4HB
response to oxidative stress	3	SCARA3, CYB5B, STC2
DNA binding	3	PREB, CERS2, CALR
GTPase activator activity	3	PREB, CHM, SMAP2
protein secretion	3	PREB, RCN3, CANX
endoplasmic reticulum exit site	3	PREB, VAPA, VAPB
ATP binding	3	IRAK1, HSP90B1, ATP2A1
intracellular signal transduction	3	IRAK1, LAT2, FKBP8
 I-kappaB kinase/NF-kappaB signaling	3	IRAK1, UFL1, VAPA
cellular response to hypoxia	3	IRAK1, P4HB, STC2
lipid droplet	3	IRAK1, BCAP31, NSDHL
ERAD pathway	3	RHBDD1, RCN3, SYVN1
mitochondrial membrane	3	RHBDD1, BNIP1, FKBP8
heme binding	3	CYB5B, CYP51A1, STC2
protein N-linked glycosylation	3	DDOST, STT3B, MOGS
 protein stability	3	DDOST, DDRGK1, ASPH
rough endoplasmic reticulum	3	SEC62, CANX, HM13
nuclear membrane	3	CLCC1, CANX, VAPA
mitochondria-associated endoplasmic reticulum membrane	3	CLCC1, CANX, BCAP31
microtubule binding	3	REEP4, VAPA, VAPB
endoplasmic reticulum mannose trimming	3	EDEM3, SYVN1, AMFR
signal transduction	3	LRRN2, AMFR, LRPAP1
iron ion binding	3	P4HA2, CYP51A1, CALR
protein-folding chaperone binding	3	SYVN1, AMFR, CALR
negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	3	SYVN1, SELENOS, PTPN1
smooth endoplasmic reticulum	3	SYVN1, CANX, CALR
neuronal cell body	3	AMFR, CANX, ELOVL5
sarcoplasmic reticulum membrane	3	REEP5, ASPH, ATP2A1
sarcoplasmic reticulum lumen	3	HSP90B1, CALR, CALU
signaling receptor binding	3	LRPAP1, DNAJB11, GCG
endoplasmic reticulum-Golgi intermediate compartment	3	LRPAP1, P4HB, PDIA6
cholesterol biosynthetic process	3	CYP51A1, FDFT1, NSDHL
protein folding chaperone	3	CLGN, CALR, FKBP8
 gene expression	3	DDRGK1, CALR, FKBP8
hormone activity	3	GCG, STC2, VIP
negative regulation of anoikis	2	PTRH2, ITGB1
protein targeting to membrane	2	SEC63, CHM
post-translational protein targeting to endoplasmic reticulum membrane	2	SEC63, SEC62
post-translational protein targeting to membrane, translocation	2	SEC63, SEC62
cell population proliferation	2	TACC1, ASPH
cell division	2	TACC1, REEP4
collagen fibril organization	2	P3H4, LOXL1
collagen biosynthetic process	2	P3H4, RCN3
nucleolus	2	P3H4, DDRGK1
copper ion binding	2	PAM, LOXL1
L-ascorbic acid binding	2	PAM, P4HA2
response to hypoxia	2	PAM, HSP90B1
response to xenobiotic stimulus	2	PAM, CALR
response to estradiol	2	PAM, CALR
secretory granule membrane	2	PAM, ORMDL3
perikaryon	2	PAM, VIP
cell adhesion	2	ITGB1, LRRN2
lamellipodium assembly	2	ITGB1, ABLIM1
B cell differentiation	2	ITGB1, SLC39A7
 cell migration	2	ITGB1, DDRGK1
 apoptotic process	2	ITGB1, CALR
negative regulation of neuron differentiation	2	ITGB1, CALR
 cell cycle	2	ITGB1, CALR
 protein kinase B signaling	2	ITGB1, RCN3
cardiac muscle cell differentiation	2	ITGB1, CALR
endosome membrane	2	ITGB1, IRAK1
dendritic spine	2	ITGB1, CANX
membrane raft	2	ITGB1, LAT2
misfolded protein binding	2	DERL2, DNAJB11
Hrd1p ubiquitin ligase ERAD-L complex	2	DERL2, SYVN1
early endosome	2	DERL2, PTPN1
scavenger receptor activity	2	SCARA3, SCARF2
endocytosis	2	SCARA3, SCARF2
response to lipopolysaccharide	2	LOXL1, IRAK1
acrosomal vesicle	2	LOXL1, CALR
visual perception	2	ABLIM1, CHM
negative regulation of NF-kappaB transcription factor activity	2	IRAK1, UFL1
 NF-kappaB transcription factor activity	2	IRAK1, DDRGK1
 NIK/NF-kappaB signaling	2	IRAK1, CALR
membrane protein intracellular domain proteolysis	2	RHBDD1, HM13
cellular response to unfolded protein	2	RHBDD1, PTPN1
post-translational protein modification	2	RHBDD1, STT3B
membrane protein proteolysis involved in retrograde protein transport, ER to cytosol	2	RHBDD1, HM13
enzyme activator activity	2	CYB5B, DDOST
mitochondrial outer membrane	2	CYB5B, BNIP1
retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	2	BNIP1, COPB2
vesicle-mediated transport	2	RTN3, CHM
endoplasmic reticulum tubular network organization	2	RTN3, REEP4
protein glycosylation	2	DDOST, EDEM3
protein N-linked glycosylation via asparagine	2	DDOST, STT3B
oligosaccharyltransferase complex	2	DDOST, STT3B
azurophil granule membrane	2	DDOST, VAPA
ceramide metabolic process	2	ORMDL3, SGPL1
sphingomyelin biosynthetic process	2	ORMDL3, VAPA
 autophagy	2	ORMDL3, UFL1
specific granule membrane	2	ORMDL3, DGAT1
cytoplasmic microtubule	2	REEP4, SELENOS
endoplasmic reticulum tubular network	2	REEP4, REEP5
response to unfolded protein	2	EDEM3, STT3B
protein domain specific binding	2	CHMP2A, VAPA
phosphatidylcholine binding	2	CHMP2A, ESYT1
viral release from host cell	2	CHMP2A, VAPA
establishment of protein localization	2	CHMP2A, SELENOS
protein homooligomerization	2	CHMP2A, ATL2
lysosomal membrane	2	CHMP2A, GDAP2
procollagen-proline 4-dioxygenase activity	2	P4HA2, P4HB
electron transfer activity	2	P4HA2, ASPH
peptidyl-proline hydroxylation to 4-hydroxy-L-proline	2	P4HA2, P4HB
electron transport chain	2	P4HA2, ASPH
negative regulation of cell population proliferation	2	TP53I11, ASPH
calcium ion transport	2	SARAF, ATP2A1
 store-operated calcium entry	2	SARAF, STC2
 proteasomal ubiquitin-dependent protein catabolic process	2	UFL1, DDRGK1
 protein localization	2	UFL1, VIP
 intracellular estrogen receptor signaling pathway	2	UFL1, DDRGK1
protein ufmylation	2	UFL1, DDRGK1
negative regulation of IRE1-mediated unfolded protein response	2	UFL1, DDRGK1
protein K69-linked ufmylation	2	UFL1, DDRGK1
ATPase binding	2	SYVN1, SELENOS
ubiquitin protein ligase activity	2	SYVN1, AMFR
ubiquitin-dependent protein catabolic process	2	SYVN1, AMFR
protein stabilization	2	SYVN1, CALR
protein K48-linked ubiquitination	2	SYVN1, AMFR
structural molecule activity	2	COPB2, ASPH
peptidyl-prolyl cis-trans isomerase activity	2	FKBP7, FKBP8
learning or memory	2	AMFR, VIP
 protein binding	2	AMFR, GCG
dendrite	2	AMFR, ELOVL5
biological_process	2	REEP5, CALU
endoplasmic reticulum membrane organization	2	REEP5, VAPB
ATP hydrolysis activity	2	HSP90B1, ATP2A1
low-density lipoprotein particle receptor binding	2	HSP90B1, LRPAP1
sequestering of calcium ion	2	HSP90B1, CALR
endocytic vesicle lumen	2	HSP90B1, CALR
carbohydrate binding	2	CANX, CALR
viral protein processing	2	CANX, MOGS
negative regulation of amyloid-beta clearance	2	LRPAP1, CYP51A1
endosome lumen	2	LRPAP1, PTPN1
cell differentiation	2	CLPTM1, ZSCAN21
steroid biosynthetic process	2	CYP51A1, FDFT1
 gluconeogenesis	2	SELENOS, GCG
IRE1-mediated unfolded protein response	2	PTPN1, VAPB
cytoplasmic side of endoplasmic reticulum membrane	2	PTPN1, HM13
cytoskeleton	2	FAM234B, P4HB
protein localization to endoplasmic reticulum	2	DDRGK1, VAPA
very-low-density lipoprotein particle assembly	2	DGAT1, SOAT1
ubiquitin protein ligase binding	2	HM13, CALR
roof of mouth development	2	SGPL1, ASPH
face morphogenesis	2	SGPL1, ASPH
Golgi cisterna membrane	2	CSGALNACT2, BCAP31
 proteolysis	2	ASPH, CYFIP2
activation of cysteine-type endopeptidase activity	2	ASPH, CYFIP2
negative regulation of endoplasmic reticulum calcium ion concentration	2	ATP2A1, BCAP31
 mitochondrial calcium ion concentration	2	ATP2A1, BCAP31
endoplasmic reticulum-Golgi intermediate compartment membrane	2	BCAP31, CALR
 substrate adhesion-dependent cell spreading	2	CALR, P4HB
phospholipid transport	2	ESYT1, VAPA
endoplasmic reticulum-plasma membrane tethering	2	ESYT1, VAPB
smoothened signaling pathway	2	FKBP8, NSDHL
camera-type eye development	2	FKBP8, RCN1
G protein-coupled receptor signaling pathway	2	GCG, VIP
adenylate cyclase-activating G protein-coupled receptor signaling pathway	2	GCG, VIP
cholesterol metabolic process	2	NSDHL, SOAT1
protein disulfide isomerase activity	2	P4HB, PDIA6
protein-disulfide reductase activity	2	P4HB, PDIA6
FFAT motif binding	2	VAPA, VAPB
COPII-coated vesicle budding	2	VAPA, VAPB
14-3-3 protein binding	1	TMCC3
endoplasmic reticulum-autophagosome adaptor activity	1	RETREG2
collagen catabolic process	1	RETREG2
aminoacyl-tRNA hydrolase activity	1	PTRH2
 anoikis	1	PTRH2
actin filament polymerization	1	INF2
 mitochondrial fission	1	INF2
actin filament	1	INF2
protein transmembrane transporter activity	1	SEC63
liver development	1	SEC63
SRP-dependent cotranslational protein targeting to membrane	1	SEC63
nitrogen compound metabolic process	1	SEC63
Sec62/Sec63 complex	1	SEC63
nuclear receptor binding	1	TACC1
nuclear estrogen receptor binding	1	TACC1
nuclear receptor coactivator activity	1	TACC1
nuclear glucocorticoid receptor binding	1	TACC1
nuclear retinoic acid receptor binding	1	TACC1
peroxisome proliferator activated receptor binding	1	TACC1
nuclear retinoid X receptor binding	1	TACC1
nuclear thyroid hormone receptor binding	1	TACC1
microtubule cytoskeleton organization	1	TACC1
mitotic spindle organization	1	TACC1
cerebral cortex development	1	TACC1
microtubule organizing center	1	TACC1
collagen binding	1	P3H4
synaptonemal complex assembly	1	P3H4
peptidyl-lysine hydroxylation	1	P3H4
bone remodeling	1	P3H4
condensed nuclear chromosome	1	P3H4
synaptonemal complex	1	P3H4
catalytic complex	1	P3H4
peptidylglycine monooxygenase activity	1	PAM
peptidylamidoglycolate lyase activity	1	PAM
peptide amidation	1	PAM
long-chain fatty acid metabolic process	1	PAM
central nervous system development	1	PAM
heart development	1	PAM
lactation	1	PAM
response to pH	1	PAM
toxin metabolic process	1	PAM
response to zinc ion	1	PAM
protein amidation	1	PAM
ovulation cycle process	1	PAM
 actin cytoskeleton organization	1	PAM
odontogenesis	1	PAM
response to copper ion	1	PAM
 protein secretion	1	PAM
response to glucocorticoid	1	PAM
maternal process involved in female pregnancy	1	PAM
limb development	1	PAM
fatty acid primary amide biosynthetic process	1	PAM
trans-Golgi network	1	PAM
transport vesicle membrane	1	PAM
magnesium ion binding	1	ITGB1
virus receptor activity	1	ITGB1
fibronectin binding	1	ITGB1
protease binding	1	ITGB1
coreceptor activity	1	ITGB1
C-X3-C chemokine binding	1	ITGB1
laminin binding	1	ITGB1
cell adhesion molecule binding	1	ITGB1
collagen binding involved in cell-matrix adhesion	1	ITGB1
protein tyrosine kinase binding	1	ITGB1
G1/S transition of mitotic cell cycle	1	ITGB1
establishment of mitotic spindle orientation	1	ITGB1
cell migration involved in sprouting angiogenesis	1	ITGB1
 neuroblast proliferation	1	ITGB1
phagocytosis	1	ITGB1
cellular defense response	1	ITGB1
homophilic cell adhesion via plasma membrane adhesion molecules	1	ITGB1
leukocyte cell-cell adhesion	1	ITGB1
cell-matrix adhesion	1	ITGB1
calcium-independent cell-matrix adhesion	1	ITGB1
transforming growth factor beta receptor signaling pathway	1	ITGB1
integrin-mediated signaling pathway	1	ITGB1
neuroblast proliferation	1	ITGB1
muscle organ development	1	ITGB1
myoblast fusion	1	ITGB1
germ cell migration	1	ITGB1
visual learning	1	ITGB1
 collagen catabolic process	1	ITGB1
 fibroblast migration	1	ITGB1
cell migration	1	ITGB1
formation of radial glial scaffolds	1	ITGB1
CD40 signaling pathway	1	ITGB1
cell projection organization	1	ITGB1
cell-substrate adhesion	1	ITGB1
receptor internalization	1	ITGB1
cell adhesion mediated by integrin	1	ITGB1
cell-cell adhesion mediated by integrin	1	ITGB1
heterotypic cell-cell adhesion	1	ITGB1
negative regulation of Rho protein signal transduction	1	ITGB1
wound healing, spreading of epidermal cells	1	ITGB1
maintenance of blood-brain barrier	1	ITGB1
stress fiber assembly	1	ITGB1
 GTPase activity	1	ITGB1
sarcomere organization	1	ITGB1
myoblast differentiation	1	ITGB1
 angiogenesis	1	ITGB1
viral entry into host cell	1	ITGB1
mesodermal cell differentiation	1	ITGB1
myoblast fate specification	1	ITGB1
axon extension	1	ITGB1
dendrite morphogenesis	1	ITGB1
leukocyte tethering or rolling	1	ITGB1
 glutamate uptake involved in transmission of nerve impulse	1	ITGB1
cardiac muscle cell myoblast differentiation	1	ITGB1
cardiac cell fate specification	1	ITGB1
cellular response to low-density lipoprotein particle stimulus	1	ITGB1
basement membrane organization	1	ITGB1
 wound healing	1	ITGB1
 spontaneous synaptic transmission	1	ITGB1
reactive gliosis	1	ITGB1
 inward rectifier potassium channel activity	1	ITGB1
 protein localization to plasma membrane	1	ITGB1
 synapse pruning	1	ITGB1
 signaling receptor activity	1	ITGB1
ruffle	1	ITGB1
integrin complex	1	ITGB1
intercalated disc	1	ITGB1
filopodium	1	ITGB1
neuromuscular junction	1	ITGB1
cleavage furrow	1	ITGB1
ruffle membrane	1	ITGB1
integrin alpha1-beta1 complex	1	ITGB1
integrin alpha2-beta1 complex	1	ITGB1
integrin alpha3-beta1 complex	1	ITGB1
integrin alpha4-beta1 complex	1	ITGB1
integrin alpha5-beta1 complex	1	ITGB1
integrin alpha7-beta1 complex	1	ITGB1
integrin alpha8-beta1 complex	1	ITGB1
integrin alpha10-beta1 complex	1	ITGB1
integrin alpha11-beta1 complex	1	ITGB1
myelin sheath abaxonal region	1	ITGB1
sarcolemma	1	ITGB1
receptor complex	1	ITGB1
recycling endosome	1	ITGB1
synaptic membrane	1	ITGB1
glial cell projection	1	ITGB1
Schaffer collateral - CA1 synapse	1	ITGB1
cerebellar climbing fiber to Purkinje cell synapse	1	ITGB1
signal recognition particle binding	1	DERL2
suckling behavior	1	DERL2
 cell growth	1	DERL2
negative regulation of retrograde protein transport, ER to cytosol	1	DERL2
late endosome	1	DERL2
UV protection	1	SCARA3
toll-like receptor 3 signaling pathway	1	SCARA3
collagen trimer	1	SCARA3
guanyl-nucleotide exchange factor activity	1	PREB
GTPase binding	1	PREB
 COPII vesicle coating	1	PREB
protein exit from endoplasmic reticulum	1	PREB
COPII vesicle coating	1	PREB
protein-lysine 6-oxidase activity	1	LOXL1
peptidyl-lysine oxidation	1	LOXL1
protein deamination	1	LOXL1
aorta development	1	LOXL1
basement membrane	1	LOXL1
actin filament binding	1	ABLIM1
cytoskeleton organization	1	ABLIM1
animal organ morphogenesis	1	ABLIM1
cilium assembly	1	ABLIM1
stress fiber	1	ABLIM1
actin cytoskeleton	1	ABLIM1
protein kinase activity	1	IRAK1
protein serine/threonine kinase activity	1	IRAK1
NF-kappaB-inducing kinase activity	1	IRAK1
kinase activity	1	IRAK1
heat shock protein binding	1	IRAK1
protein serine kinase activity	1	IRAK1
 cytokine-mediated signaling pathway	1	IRAK1
toll-like receptor signaling pathway	1	IRAK1
MyD88-dependent toll-like receptor signaling pathway	1	IRAK1
protein phosphorylation	1	IRAK1
activation of NF-kappaB-inducing kinase activity	1	IRAK1
JNK cascade	1	IRAK1
lipopolysaccharide-mediated signaling pathway	1	IRAK1
 type I interferon production	1	IRAK1
toll-like receptor 2 signaling pathway	1	IRAK1
toll-like receptor 4 signaling pathway	1	IRAK1
toll-like receptor 9 signaling pathway	1	IRAK1
cellular response to heat	1	IRAK1
 MAP kinase activity	1	IRAK1
protein autophosphorylation	1	IRAK1
 smooth muscle cell proliferation	1	IRAK1
type I interferon-mediated signaling pathway	1	IRAK1
interleukin-1-mediated signaling pathway	1	IRAK1
response to interleukin-1	1	IRAK1
 leukocyte adhesion to vascular endothelial cell	1	IRAK1
serine-type endopeptidase activity	1	RHBDD1
 protein processing	1	RHBDD1
cellular response to UV	1	RHBDD1
spermatid differentiation	1	RHBDD1
 male germ cell proliferation	1	RHBDD1
nitrite reductase (NO-forming) activity	1	CYB5B
xenobiotic metabolic process	1	CYB5B
nitric oxide biosynthetic process	1	CYB5B
nitric-oxide synthase complex	1	CYB5B
SNAP receptor activity	1	BNIP1
calcium-induced calcium release activity	1	BNIP1
endoplasmic reticulum membrane fusion	1	BNIP1
release of sequestered calcium ion into cytosol	1	BNIP1
execution phase of apoptosis	1	BNIP1
apoptotic process in response to mitochondrial fragmentation	1	BNIP1
SNARE complex	1	BNIP1
brain development	1	RTN3
neuron differentiation	1	RTN3
endoplasmic reticulum tubular network formation	1	RTN3
negative regulation of amyloid-beta formation	1	RTN3
postsynaptic density	1	RTN3
response to cytokine	1	DDOST
T cell activation	1	DDOST
cotranslational protein targeting to membrane	1	SEC62
chloride channel activity	1	CLCC1
chloride transmembrane transport	1	CLCC1
chloride channel complex	1	CLCC1
negative regulation of B cell apoptotic process	1	ORMDL3
 smooth muscle contraction	1	ORMDL3
myelination	1	ORMDL3
motor behavior	1	ORMDL3
intracellular sphingolipid homeostasis	1	ORMDL3
negative regulation of ceramide biosynthetic process	1	ORMDL3
 protein localization to nucleus	1	ORMDL3
negative regulation of serine C-palmitoyltransferase activity	1	ORMDL3
SPOTS complex	1	ORMDL3
nuclear envelope organization	1	REEP4
mitotic nuclear membrane reassembly	1	REEP4
mannosyl-oligosaccharide 1,2-alpha-mannosidase activity	1	EDEM3
carbohydrate metabolic process	1	EDEM3
mannose trimming involved in glycoprotein ERAD pathway	1	EDEM3
sphingosine N-acyltransferase activity	1	CERS2
 lipid metabolic process	1	CERS2
ceramide biosynthetic process	1	CERS2
negative regulation of axon regeneration	1	CERS2
negative regulation of Schwann cell migration	1	CERS2
negative regulation of Schwann cell proliferation involved in axon regeneration	1	CERS2
extracellular matrix	1	LRRN2
dolichyl-diphosphooligosaccharide-protein glycotransferase activity	1	STT3B
glycoprotein catabolic process	1	STT3B
co-translational protein modification	1	STT3B
oligosaccharyltransferase I complex	1	STT3B
plasma membrane repair	1	CHMP2A
autophagy	1	CHMP2A
nucleus organization	1	CHMP2A
mitotic metaphase plate congression	1	CHMP2A
membrane invagination	1	CHMP2A
exit from mitosis	1	CHMP2A
 centrosome duplication	1	CHMP2A
macroautophagy	1	CHMP2A
nuclear membrane reassembly	1	CHMP2A
endosome transport via multivesicular body sorting pathway	1	CHMP2A
multivesicular body assembly	1	CHMP2A
viral budding via host ESCRT complex	1	CHMP2A
ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	1	CHMP2A
late endosome to vacuole transport	1	CHMP2A
viral budding from plasma membrane	1	CHMP2A
protein polymerization	1	CHMP2A
vesicle fusion with vacuole	1	CHMP2A
negative regulation of cell death	1	CHMP2A
multivesicular body-lysosome fusion	1	CHMP2A
midbody abscission	1	CHMP2A
multivesicular body sorting pathway	1	CHMP2A
