Feature	Number of Genes	Genes
 transcription by RNA polymerase II	30	ELL3, ZKSCAN8, ZNF865, ZNF696, IFI16, RRP1B, VSX1, ZNF593, HMGA1, ZNF358, ZNF668, DDX21, MECP2, ZNF771, NPM1, PHF2, NUFIP1, JADE3, ZSCAN25, FIZ1, ZNF787, ZNF397, BCAS3, TOP2A, ZFP91, NKRF, ASXL1, MKRN2, AATF, FBXL19
chromosome	26	CENPH, SURF6, NOL7, ELL3, SETD7, MKI67, BMS1, PES1, RBM34, RBM19, KRR1, RRP1B, DDX27, DNTTIP1, DDX21, MPHOSPH10, CCDC137, DNTTIP2, BOP1, PPP1R7, RSL1D1, NUSAP1, RECQL4, NIFK, NOL8, TP53TG5
ribosomal small subunit biogenesis	24	SURF6, NOL7, RPS19BP1, BMS1, NOP14, UTP15, NOL6, NGDN, KRR1, UTP11, IMP4, RRP7A, MPHOSPH10, DNTTIP2, NPM1, TBL3, NAT10, UTP18, RRP36, UTP3, NOM1, WDR3, RPS3A, AATF
small-subunit processome	24	NOL7, RPS19BP1, BMS1, NOP14, UTP23, NOC4L, UTP15, NOL6, NGDN, KRR1, UTP11, IMP4, RRP7A, MPHOSPH10, DNTTIP2, TBL3, NAT10, UTP18, UTP3, UTP14A, WDR3, RPS3A, AATF, NOL10
ATP binding	22	DDX47, DDX49, MKI67, BMS1, NOLC1, DHX33, DDX55, DDX23, DDX56, DDX31, DDX27, NVL, DDX52, DDX21, DDX51, AQR, NAT10, RECQL4, DDX10, TOP2A, UBE2R2, CPS1
DNA binding	20	SURF6, LYAR, MKI67, SETMAR, ZNF593, HMGA1, C1D, DNTTIP1, THAP7, MECP2, TTF1, NUFIP1, NUP153, ILF3, PHF6, ADAR, SPTY2D1, NUSAP1, TOP2A, ASXL1
 DNA-templated transcription	17	SFRP1, SETD7, ZNF689, CDCA7L, NOLC1, XPC, VSX1, HMGA1, GZF1, THAP7, NPM1, PHF2, REXO4, ILF3, JADE3, SPTY2D1, UCHL5
ATP hydrolysis activity	15	DDX47, DDX49, DHX33, DDX55, DDX23, DDX56, DDX31, DDX27, NVL, DDX52, DDX21, DDX51, AQR, RECQL4, DDX10
identical protein binding	15	SFRP1, MCM10, LYAR, RIOX2, NOP53, THAP7, DDX21, GLE1, NUFIP1, NUP153, TARBP2, SLBP, TNFAIP1, NOL12, COIL
fibrillar center	12	RPP38, CDCA7L, UTP15, NOLC1, NOP53, IMP4, CCDC137, TTF1, DUSP11, NUFIP1, EIF3L, COIL
RNA helicase activity	12	DDX47, DDX49, DHX33, DDX55, DDX23, DDX56, DDX31, DDX27, DDX52, DDX21, DDX51, DDX10
zinc ion binding	12	UBR7, SETMAR, ZNF593, DNAJC21, LIN28B, PHF2, ZCCHC7, ZCCHC10, AGTPBP1, ZCCHC9, ZFAND2B, FBXL19
RNA polymerase II cis-regulatory region sequence-specific DNA binding	12	ZKSCAN8, ZNF865, ZNF689, KDM6A, HMGA1, GZF1, ZNF358, ZNF668, ZNF16, ZSCAN25, ZNF397, NKRF
negative regulation of DNA-templated transcription	12	SFRP1, IFI16, RIOX2, HMGA1, RIOX1, GZF1, C1D, THAP7, MECP2, ILF3, RRP8, NKRF
chromatin binding	12	SETD7, HMGA1, MECP2, TTF1, NPM1, PARP2, TSPYL1, NPM3, BCAS3, TOP2A, ASXL1, LRWD1
nuclear speck	11	ELL3, IFI16, RBM19, USP36, THAP7, DUSP11, REXO4, SRSF5, ARL6IP4, ZNF106, SURF2
plasma membrane	10	SFRP1, XPC, CYTH1, NIN, RRP8, ZNF397, MTUS1, SURF2, PCDH1, CPS1
ribosomal large subunit biogenesis	9	SURF6, PES1, TMA16, NVL, RRS1, NPM1, SDAD1, GTPBP4, WDR12
mitochondrion	9	NOL7, NOL6, NGDN, XPC, DDX21, ILF3, AGTPBP1, NUDT8, MTUS1
negative regulation of transcription by RNA polymerase II	9	LYAR, IFI16, GZF1, NOP53, H1-2, ZNF668, THAP7, MECP2, PHF6
chromatin remodeling	9	KDM6A, SETMAR, RIOX2, RIOX1, DDX21, NPM1, NPM3, FBXL19, UCHL5
ribosome biogenesis	8	URB2, RIOX2, ZNF593, GNL2, DDX31, NVL, RRP7A, BOP1
extracellular space	8	XDH, SFRP1, UTP11, ESF1, MECP2, GLE1, MTUS1, POP1
DNA-binding transcription factor activity, RNA polymerase II-specific	8	ZKSCAN8, ZNF696, VSX1, GZF1, ZNF771, ZSCAN25, ZNF787, ZNF397
nuclear membrane	8	RBMX2, NOC4L, THAP7, GLE1, NUP153, UTP18, GTPBP4, WDR3
DNA repair	8	XPC, NOP53, ZNF668, NPM1, PARP2, REXO4, RECQL4, UCHL5
intracellular membrane-bounded organelle	8	XPC, MAK16, DDX31, NOP53, THAP7, AGTPBP1, PCDH1, LRWD1
mRNA processing	7	DDX47, RRP1B, ADAR, SRSF5, ARL6IP4, RBM28, LSM3
biological_process	7	UBR7, FAM32A, GNL2, PDGFRL, TSPYL1, NOM1, SURF2
 cell population proliferation	7	SFRP1, CDCA7L, NOLC1, MECP2, ZNF16, NPM1, NOP2
 apoptotic process	7	SFRP1, USP36, RRP1B, UTP11, NOP53, RSL1D1, TOP2A
mRNA splicing, via spliceosome	7	RBMX2, RBM19, DDX23, CENATAC, AQR, SRSF5, LSM3
enzyme binding	7	RPS19BP1, MCM10, NOP14, HMGA1, TARBP2, TSPYL1, PHF6
90S preribosome	7	BMS1, NOP14, SRFBP1, TBL3, KRI1, RRP36, RSL1D1
maturation of SSU-rRNA	7	NOP14, SRFBP1, IMP4, DDX52, MPHOSPH10, NOL11, WDR3
 cell cycle	7	PES1, NOP53, BOP1, JADE3, SRSF5, WDR12, UCHL5
transcription coactivator activity	7	RRP1B, XPC, HMGA1, NPM1, PHF2, FIZ1, ASXL1
protein-containing complex	7	CDCA8, RPL3, NPM1, NUFIP1, TOP2A, SPATS2L, CPS1
histone binding	7	THAP7, NPM1, TSPYL1, PHF6, SPTY2D1, NPM3, BCAS3
ribonucleoprotein complex	7	NPM1, BOP1, ILF3, SLBP, RBM45, TOP2A, RPS3A
RNA phosphodiester bond hydrolysis, endonucleolytic	6	POP4, RPP38, SMG6, POP1, POP5, RPP30
protein homodimerization activity	6	XDH, SETMAR, DNTTIP1, NPM1, TARBP2, TOP2A
RNA splicing	6	DDX47, RRP1B, DDX23, MPHOSPH10, ARL6IP4, RBM28
DNA damage response	6	SETD7, MCM10, NOP53, PARP2, TOP2A, AATF
GTP binding	6	BMS1, NOLC1, GNL2, NIN, NKIRAS2, GTPBP4
maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	6	BMS1, NOP14, NGDN, RRP36, UTP3, NOL10
maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	6	PES1, RBM34, BOP1, GTPBP4, WDR12, NIFK
preribosome, large subunit precursor	6	PES1, MAK16, RRS1, BOP1, RPF1, WDR12
defense response to virus	6	IFI16, DDX56, DDX21, ILF3, ADAR, EXOSC5
 translation	6	NOLC1, NSUN5, LARP4B, NPM1, NAT10, TARBP2
chromatin	6	XPC, DDX23, VSX1, THAP7, TSPYL1, FIZ1
centrosome	6	CENATAC, RRP7A, MECP2, NPM1, GLE1, NIN
RNA processing	6	MPHOSPH10, DNTTIP2, DUSP11, NUFIP1, ADAR, EXOSC5
 signal transduction by p53 class mediator	5	URB2, NOP53, RRS1, BOP1, NOP2
ribonuclease P activity	5	POP4, RPP38, POP1, POP5, RPP30
ribonuclease P RNA binding	5	POP4, RPP38, POP1, POP5, RPP30
tRNA 5'-leader removal	5	POP4, RPP38, POP1, POP5, RPP30
ribonuclease MRP complex	5	POP4, RPP38, POP1, POP5, RPP30
multimeric ribonuclease P complex	5	POP4, RPP38, POP1, POP5, RPP30
kinetochore	5	CENPH, SPC24, PHF2, PHF6, LRWD1
DNA-templated transcription	5	TAF1B, HMGA1, PHF2, MKRN2, FBXL19
ribosomal large subunit assembly	5	NLE1, NOP53, RRS1, BOP1, NOP2
osteoblast differentiation	5	SFRP1, DDX21, ADAR, RSL1D1, GTPBP4
negative regulation of cell population proliferation	5	SFRP1, HMGA1, NPM1, AGTPBP1, GTPBP4
negative regulation of apoptotic process	5	SFRP1, ZNF16, NPM1, RPS3A, AATF
extracellular exosome	5	SFRP1, DDX23, RPL3, PPP1R7, RPS3A
chromatin organization	5	SETD7, USP36, UTP3, ASXL1, LRWD1
endoplasmic reticulum	5	RBMX2, UTP15, RRS1, RPS3A, ZFAND2B
single-stranded DNA binding	5	MCM10, SETMAR, XPC, REXO4, NOL12
cell population proliferation	5	MCM10, MKI67, PES1, SETMAR, BOP1
snoRNA binding	5	NOP14, IMP4, DDX21, NUFIP1, WDR3
ribonucleoprotein complex binding	5	PES1, BOP1, SMG6, PHF6, WDR12
double-stranded RNA binding	5	DHX33, DDX21, ILF3, TARBP2, ADAR
focal adhesion	5	RPL19, HMGA1, RPL3, NPM1, RPS3A
ubiquitin-dependent protein catabolic process	5	USP36, MKRN2, UBE2R2, USP37, UCHL5
negative regulation of gene expression	4	XDH, SFRP1, MECP2, IQGAP3
nucleolar ribonuclease P complex	4	RPP38, POP1, POP5, RPP30
chromosome, centromeric region	4	CENPP, NGDN, CDCA8, TOP2A
molecular_function	4	UBR7, SDAD1, SURF2, TP53TG5
hematopoietic progenitor cell differentiation	4	SFRP1, RRS1, ADAR, TOP2A
extracellular region	4	SFRP1, SRP14, PDGFRL, ILF3
DNA-binding transcription factor activity	4	ZNF865, VSX1, ZNF358, MECP2
innate immune response	4	LYAR, IFI16, DDX21, ADAR
 transcription by RNA polymerase I	4	LYAR, UTP15, DHX33, DDX21
histone demethylase activity	4	KDM6A, RIOX2, PHF2, FBXL19
GTPase activity	4	BMS1, GNL2, NKIRAS2, GTPBP4
rRNA binding	4	RBM34, DDX21, NPM1, NOL12
double-stranded DNA binding	4	SETMAR, IFI16, H1-2, REXO4
preribosome binding	4	TMA16, ZNF593, NVL, GTPBP4
mRNA binding	4	DHX33, MECP2, AQR, SLBP
structural constituent of ribosome	4	RPL19, RPL3, RPL18A, RPS3A
cytoplasmic translation	4	RPL19, RPL3, RPL18A, RPS3A
translation	4	RPL19, RPL3, RPL18A, RPS3A
cytosolic ribosome	4	RPL19, RPL3, RPL18A, RPS3A
synapse	4	RPL19, RPL3, EIF3L, RPS3A
apoptotic process	4	FAM32A, RRP1B, C1D, TNFAIP1
cysteine-type deubiquitinase activity	4	USP36, SENP3, USP37, UCHL5
euchromatin	4	RRP1B, H1-2, BCAS3, EXOSC5
sequence-specific double-stranded DNA binding	4	VSX1, LIN28B, ZNF771, ZNF787
maturation of 5.8S rRNA	4	MPHOSPH6, MAK16, C1D, RPF1
 protein phosphorylation	4	NOP53, CDCA8, IQGAP3, FIZ1
protein localization to nucleolus	4	NOP53, RRP7A, RRS1, NOL8
nucleosome assembly	4	H1-2, NPM1, TSPYL1, SPTY2D1
protein phosphorylation	4	CDCA8, IQGAP3, ILF3, FIZ1
methylated histone binding	4	THAP7, PHF2, RRP8, LRWD1
chromosome, telomeric region	4	NAT10, SMG6, RECQL4, LRWD1
 DNA replication	4	JADE3, TNFAIP1, USP37, UCHL5
midbody	3	URB2, CDCA8, NAT10
ubiquitin protein ligase activity	3	PJA1, UBR7, MKRN2
mitotic spindle organization	3	CENPH, CDCA8, MECP2
chromosome segregation	3	CENPH, SPC24, TOP2A
iron ion binding	3	XDH, RIOX1, PHF2
sequence-specific DNA binding	3	SNAPC1, GZF1, ZNF787
granular component	3	SURF6, RRP1B, NPM1
protein polyubiquitination	3	DDA1, MKRN2, UBE2R2
mitotic cell cycle	3	NLE1, NOLC1, CDCA8
Notch signaling pathway	3	NLE1, MECP2, WDR12
protein ubiquitination	3	UBR7, TNFAIP1, MKRN2
cysteine-type endopeptidase activity	3	SFRP1, USP36, USP37
response to xenobiotic stimulus	3	SFRP1, XPC, CPS1
 cell growth	3	SFRP1, DDX49, JADE3
 GTPase activity	3	SFRP1, IQGAP3, BCAS3
DNA-binding transcription factor binding	3	LYAR, DHX33, NPM1
cell cycle	3	MKI67, FAM32A, ZNF16
condensed chromosome	3	MKI67, SETMAR, TOP2A
nuclear body	3	MKI67, TARBP2, COIL
 gene expression	3	KDM6A, C1D, IQGAP3
endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	3	NOP14, RRS1, KRI1
endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	3	NOP14, UTP23, TBL3
microtubule binding	3	SPC24, NUSAP1, MTUS1
cell division	3	SPC24, ZNF16, USP37
PeBoW complex	3	PES1, BOP1, WDR12
mRNA 3'-UTR binding	3	UTP23, LARP4B, RSL1D1
mRNA 5'-UTR binding	3	UTP23, RSL1D1, RPS3A
protein-macromolecule adaptor activity	3	NOLC1, NMD3, NUFIP1
condensed nuclear chromosome	3	NOL6, RRS1, NIFK
helicase activity	3	DHX33, DDX23, RECQL4
ribosomal large subunit binding	3	DHX33, NMD3, NPM1
translational initiation	3	DHX33, EIF3L, RPS3A
cytosolic large ribosomal subunit	3	RPL19, RPL3, RPL18A
polysomal ribosome	3	RPL19, LARP4B, RPL18A
intercellular bridge	3	KRR1, CDCA8, DUSP11
perinuclear region of cytoplasm	3	SRFBP1, TARBP2, GTPBP4
protein deubiquitination	3	USP36, USP37, UCHL5
protein stabilization	3	USP36, NOP53, GTPBP4
transcription corepressor activity	3	RIOX2, C1D, MECP2
transcription regulator complex	3	RIOX2, HMGA1, AATF
catalytic step 2 spliceosome	3	DDX23, AQR, LSM3
cellular_component	3	VSX1, PDGFRL, NKIRAS2
exosome (RNase complex)	3	MPHOSPH6, C1D, EXOSC5
nervous system development	3	UTP11, RBM45, PCDH1
transcription coregulator activity	3	HMGA1, PHF2, FBXL19
protein demethylation	3	RIOX1, PHF2, FBXL19
maturation of LSU-rRNA	3	MAK16, RPF1, NOP2
Golgi apparatus	3	DDX31, AATF, MTUS1
5S rRNA binding	3	NOP53, RRS1, RPL3
ribosomal large subunit export from nucleus	3	NMD3, NPM1, SDAD1
protein transport	3	NMD3, GLE1, SDAD1
telomerase holoenzyme complex	3	NVL, NAT10, SMG6
microtubule cytoskeleton	3	CDCA8, ZNF397, MTUS1
pre-miRNA processing	3	LIN28B, TARBP2, ADAR
protein localization	3	MECP2, NPM1, NIN
protein kinase binding	3	NPM1, AATF, USP37
nucleocytoplasmic transport	3	NPM1, GLE1, NUP153
nuclear envelope	3	GLE1, NUP153, C12orf43
centriole	3	GLE1, NIN, TOP2A
calcium ion binding	3	NIN, PCDH1, CPS1
ubiquitin-protein transferase activity	3	TNFAIP1, ZFP91, UBE2R2
proteasome-mediated ubiquitin-dependent protein catabolic process	3	TNFAIP1, ZFAND2B, FBXL19
cell differentiation	3	RBM45, MKRN2, RPS3A
negative regulation of protein kinase B signaling	2	XDH, NOP53
snRNA transcription by RNA polymerase II	2	SNAPC1, ELL3
cis-regulatory region sequence-specific DNA binding	2	ELL3, HMGA1
transcription by RNA polymerase II	2	ELL3, DDX21
spermatogenesis	2	ELL3, MKRN2
intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	2	ELL3, IFI16
neural precursor cell proliferation	2	ELL3, TARBP2
transcription elongation factor complex	2	ELL3, NUFIP1
cell junction	2	ELL3, PCDH1
 proteasomal ubiquitin-dependent protein catabolic process	2	DDA1, NOP53
hematopoietic stem cell homeostasis	2	NLE1, ADAR
 canonical Wnt signaling pathway	2	NLE1, SFRP1
 neuron projection development	2	SFRP1, DDX56
negative regulation of Wnt signaling pathway	2	SFRP1, C12orf43
negative regulation of cell growth	2	SFRP1, TP53TG5
negative regulation of cell migration	2	SFRP1, GTPBP4
cellular response to fibroblast growth factor stimulus	2	SFRP1, CPS1
negative regulation of osteoblast differentiation	2	SFRP1, RIOX1
 smoothened signaling pathway	2	SFRP1, UCHL5
cellular response to estrogen stimulus	2	SFRP1, BCAS3
cellular response to hypoxia	2	SFRP1, NOP53
extrinsic apoptotic signaling pathway	2	SFRP1, PARP2
p53 binding	2	SETD7, NOP53
histone lysine methylation	2	SETD7, SETMAR
spliceosomal complex	2	RBMX2, RBM28
U2-type precatalytic spliceosome	2	RBMX2, LSM3
precatalytic spliceosome	2	RBMX2, LSM3
DNA replication initiation	2	MCM10, LRWD1
negative regulation of innate immune response	2	LYAR, IFI16
protein targeting to ER	2	SRP14, ZFAND2B
 mitotic nuclear division	2	MKI67, NUSAP1
chromatin DNA binding	2	KDM6A, H1-2
U3 snoRNA binding	2	BMS1, TBL3
endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	2	NOP14, TBL3
Noc4p-Nop14p complex	2	NOP14, NOC4L
maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	2	PES1, WDR12
endonuclease activity	2	SETMAR, REXO4
DNA catabolic process	2	SETMAR, REXO4
autophagy	2	IFI16, BCAS3
inflammatory response	2	IFI16, NKIRAS2
cellular response to glucose starvation	2	IFI16, RRP8
negative regulation of viral genome replication	2	IFI16, ILF3
intrinsic apoptotic signaling pathway by p53 class mediator	2	IFI16, RRP8
 rRNA processing	2	UTP15, USP36
 embryonic development	2	RBM19, UCHL5
nuclear localization sequence binding	2	NOLC1, NUP153
protein heterodimerization activity	2	NOLC1, TOP2A
nucleolus organization	2	NOLC1, USP36
Cajal body	2	NOLC1, COIL
CURI complex	2	NOL6, RRP7A
UTP-C complex	2	NOL6, RRP7A
 MAPK cascade	2	DHX33, IQGAP3
 NF-kappaB transcription factor activity	2	DHX33, NPM1
dendrite	2	NGDN, NIN
postsynapse	2	NGDN, MECP2
negative regulation of GTPase activity	2	RRP1B, BCAS3
 RNA splicing	2	RRP1B, SRSF5
cellular response to virus	2	RRP1B, ADAR
heterochromatin	2	RRP1B, MECP2
bubble DNA binding	2	XPC, RECQL4
damaged DNA binding	2	XPC, PARP2
protein-containing complex binding	2	XPC, CPS1
