Feature	Number of Genes	Genes
metal ion binding	45	ZNF688, ZBTB33, BRCC3, MYO9A, TNK2, SLC30A1, ZNG1F, PDLIM1, STAMBPL1, BMPR2, KMT2D, PDZD8, PPP3CC, SUMF2, TGFBR2, METAP2, TTLL5, ANKFY1, PPP4C, ZNF503, ANKIB1, ASAP1, TGFBR1, ADAM10, DTX3L, XIAP, RTCB, ITGA3, DNAJA4, PDLIM5, HMOX1, DDAH1, CTDSPL, MEX3C, USP4, STAMBP, ATP2B4, SMPD2, OBSCN, RNF169, ZNG1B, RNF149, BRPF1, TRMT1, PLCD3
identical protein binding	45	GPSM2, NHERF2, DDI2, ROBO1, SAMHD1, PALS1, RASSF3, TNK2, ENG, CEP55, DHPS, HSPB1, UBQLN2, SUMF2, S100A2, CORO1B, PIK3AP1, PACSIN3, CLCN5, CAMK2G, BAIAP2, EZR, PTPRM, XIAP, LDHB, RNF5, TOR2A, IL6ST, HMOX1, RNF8, ANXA2, B2M, USP4, TRIML2, MKLN1, CRLF3, HTRA1, ARRB2, CDH2, CDH8, CTNNA1, EPHB2, SDC2, SDC4, NUP35
cadherin binding	37	AHNAK, NHERF2, WASF2, TBC1D10A, ANK3, DBN1, CEMIP2, EHD4, SWAP70, BMPR2, IQGAP1, NUDC, RDX, CORO1B, ABI1, ASAP1, GPRC5A, EIF4G2, MACF1, TWF2, SCRIB, EZR, DIAPH3, CKAP5, PTPRM, EPHA2, VASP, ARVCF, CDH2, CDH4, CDH8, CTNNA1, CTNNB1, CTNND1, PKP4, ADD1, TNKS1BP1
signal transduction	37	ARHGAP19, ANK3, RASSF3, DIRAS1, IL13, MYO10, IQGAP1, RALA, CSNK1G1, RAPH1, RASAL2, GPRC5A, TRAT1, ERBIN, TGFBR1, AKAP12, HUNK, CHRND, RGS3, PTPRM, GNB1, LRP12, DOK2, DDR2, PRKAB1, ARHGAP17, ITPR2, IL12RB1, DOK1, PDGFRB, MKLN1, PKN1, APBB1, GTPBP1, PIP5K1A, AGRN, IL7R
cell surface	36	ABCB1, ROBO1, NCAM1, ANK3, MSN, NPTN, BMPR2, RALA, CX3CL1, MPZL1, LPL, RTN4R, TGFBR1, ZDHHC5, STX4, ACKR3, ADAM10, EPHA2, EGFL8, CSPG4, ITGA3, FZD1, L1CAM, ANXA2, PDGFRB, FZD6, DCBLD2, NEO1, NOTCH2, CD47, CDH2, CTNND1, EPHB2, CD44, SDC2, SDC4
 transcription by RNA polymerase II	33	SAP18, FOSL2, LDB2, DCAF6, PDLIM1, YES1, CRK, ENG, BMPR2, KMT2D, CX3CL1, BCL2L12, RHOA, HCFC2, NOS1, FLCN, CTDSPL, PPP3R1, ANXA2, ATP2B4, PER1, ELOC, CBFB, PKN1, CRLF3, BRPF1, APBB1, CCNT2, CTNNB1, AGRN, CDK7, FOXN3, MYBL2
adherens junction	32	CDC42EP4, CYTH2, PALS1, NECTIN3, TNK2, MSN, PDLIM1, BMPR2, RDX, EIF4G2, BAIAP2, SCRIB, NF2, EZR, ADAM10, BAIAP2L1, PTPRM, PDLIM5, ANXA2, DAG1, SNAP23, EPB41L5, ARVCF, CDH2, CDH4, CDH8, CTNNA1, CTNNB1, CTNND1, PKP4, ADD1, TNKS1BP1
extracellular region	32	NCAM1, COL6A1, MCAM, IL13, FBLN5, CX3CL1, TGFBR2, PRELP, LPL, SPINT1, HEG1, ADAMTSL4, HEBP1, EGFL8, CSPG4, IL6ST, ISLR, ANXA2, B2M, HSPG2, DAG1, NOTCH2, ATG7, HTRA1, EPHB1, EPHB2, PCDHA1, AGRN, IL7R, GFOD1, ACTR10, PLEKHO2
extracellular space	32	MCAM, LINGO1, MSN, ENG, IL13, BMPR2, FBLN5, HSPB1, CX3CL1, FLRT3, RDX, PRELP, LPL, SPINT1, STX4, SAMD1, EZR, FABP3, HAPLN3, LGALS8, HMOX1, CTSF, ANXA2, B2M, HSPG2, DAG1, CELA3A, AIFM2, HTRA1, SMOC1, RALGAPA2, GNB2
calcium ion binding	32	CEMIP2, EHD4, SWAP70, IQGAP1, FBLN5, DCHS2, PITPNM3, S100A2, SCIN, TRPM4, LPL, HEG1, MYL4, MACF1, EGFL8, TTYH1, ITSN1, PPP3R1, NHSL2, ANXA2, HSPG2, DAG1, NOTCH2, CDH2, CDH4, CDH8, PCDH7, PCDHA1, PCDHGA2, PCDHGB1, AGRN, SMOC1
perinuclear region of cytoplasm	31	ATP6V0A2, SYNC, TNK2, MSN, ASPSCR1, EHD4, ANKRD13A, CX3CL1, CORO1B, AURKA, MAPK8IP1, STX4, TWF2, USP20, NF2, EZR, SNAP25, PTPRM, ITGA3, NOS1, HMOX1, MAP7, KIF5A, DOK1, CCNT2, RAP1GAP2, CTNNB1, PKP4, CDK7, MTPN, GNB2
intracellular membrane-bounded organelle	29	SPECC1, CLUAP1, ATP6V0A2, ARL14EP, SPPL3, FMNL3, ARHGAP19, TNK2, CEMIP2, ASPSCR1, MISP, SLC7A14, BORCS5, ANKFY1, YIPF4, GPRC5A, TRAF7, ACKR3, ADAM10, ABCA12, RTCB, IQSEC1, EVA1A, VBP1, CTSF, ATP2B4, PDGFRB, DAG1, CTNNA1
glutamatergic synapse	29	DBN1, NPTN, FLRT3, PPP3CC, HOMER1, LZTS1, AURKA, RHOA, RTN4R, ASAP1, ERBIN, ZDHHC5, BAIAP2, STX4, SCRIB, SNAP25, ADAM10, PRRT2, ITGA3, PPP3R1, ATP2B4, DAG1, PTPRS, ARRB2, CDH8, CTNNB1, CTNND1, EPHB1, EPHB2
lamellipodium	28	WASF2, PLEKHH2, MYO10, SWAP70, RAPH1, RDX, CARMIL1, CORO1B, ABI1, RHOA, BAIAP2, STX4, TWF2, SCRIB, NF2, PTPRM, EPHA2, RAB13, ITSN1, SSH1, PAK1, DAG1, APBB1, PIP5K1A, CDH2, CTNNA1, CTNNB1, CTNND1
RNA binding	27	AHNAK, CDC42EP4, SAP18, SAMHD1, HSPB1, RDX, METAP2, EIF4G2, MACF1, NFX1, TWF2, NUDT16L1, EZR, RTCB, TRMT2A, MEX3C, ANXA2, DIS3L, SRPK1, ACIN1, GPATCH1, GTPBP1, PNISR, TRMT1, CDH2, CTNNA1, ADD1
endoplasmic reticulum membrane	27	PIGW, ILDR2, ANKLE2, SRPRB, SLC33A1, GRAMD1B, PDZD8, FLRT3, NRAS, RHOA, MAPK8IP1, TXNDC11, PANX1, CYBC1, RNF5, RTCB, PDGFRA, EVA1A, HMOX1, DHRS7B, STX18, ITPR2, FZD6, PIGB, NOTCH2, GRAMD1A, GRAMD1C
cell adhesion	26	ROBO1, NCAM1, COL6A1, MCAM, ENG, CX3CL1, ERBIN, ACKR3, EPHA2, HAPLN3, KLC1, DDR2, ISLR, L1CAM, NEO1, ARVCF, CDH2, CDH4, CDH8, CTNNA1, CTNNB1, PCDH7, PCDHA1, PCDHGA2, PCDHGB1, CD44
cytoskeleton	26	DBN1, MSN, PDLIM1, RAPH1, HSPB1, ABI1, RHOA, AKAP12, MACF1, UTRN, NF2, SNAP25, NOS1, SSH1, ENC1, CEP295, DAG1, PPP1R18, EPB41L3, EPB41L5, EPB41L2, PKP4, ADD1, ADD2, ADD3, TNKS1BP1
centrosome	25	GPSM2, CLUAP1, SCLT1, HAUS7, CCDC22, CEP55, TCHP, TTLL5, FBXW11, LZTS2, TUBGCP5, AURKA, MIB1, USP20, CKAP5, FLCN, CDC25B, KATNB1, ASPM, CEP295, DIS3L, RAP1GAP2, CTNNB1, HORMAD2, CCDC8
Golgi apparatus	25	SPPL3, FMNL3, NAPG, PALS1, ANK3, SLC30A1, YES1, NUDC, TRPM4, ZDHHC8, NRAS, YIPF4, CLCN5, MACF1, BAIAP2, ADAM10, PDGFRA, RAB13, B2M, PDGFRB, NEO1, UBAC1, RNF149, EPHB2, CD44
actin binding	24	WASF2, DBN1, PLEKHH2, MSN, PDLIM1, RDX, SCIN, MACF1, UTRN, NF2, EZR, DIAPH3, BAIAP2L1, VASP, PDLIM5, SSH1, ENC1, SYNPO, DAG1, PPP1R18, EPB41L3, EPB41L2, ADD1, ADD2
endoplasmic reticulum	24	ANK3, ANKLE2, SLC30A1, EHD4, SUMF2, TRPM4, YIPF4, ABI1, RTN4R, USP20, PANX1, CYBC1, RNF5, HMOX1, CTSF, STX18, ITPR2, SMPD2, RNF149, APBB1, SRPK1, EPHB1, PCDHA1, TMTC4
actin cytoskeleton	23	AHNAK, CDC42EP4, WASF2, KANSL2, DBN1, STK17B, CRK, SWAP70, IQGAP1, TMEM63B, SCIN, STOML2, MACF1, BAIAP2, EZR, TTC17, BAIAP2L1, VASP, PDLIM5, DDR2, SYNPO, MYO5B, CTNNA1
protein phosphorylation	22	PDPK1, TNK2, STK17B, YES1, BMPR2, TGFBR2, AURKA, CAMK2G, TGFBR1, HUNK, ADAM10, EPHA2, CDC25B, PRKAB1, PAK1, OBSCN, PKN1, INSR, SRPK1, EPHB1, EPHB2, CDK7
postsynaptic density	22	PDPK1, DBN1, BMPR2, FLRT3, PALM, HOMER1, LZTS1, AURKA, ABI1, MIB1, SCRIB, ADAM10, IQSEC1, NOS1, PDLIM5, SYNPO, ARRB2, CDH2, PKP4, ADD1, ADD2, ADD3
basolateral plasma membrane	22	WASF2, ABCC1, ANK3, SLC30A1, MSN, IQGAP1, PALM, AURKA, ERBIN, STX4, SCRIB, EZR, ITGA3, MAP7, SLC12A2, ANXA2, ATP2B4, DAG1, ARRB2, CDH2, CTNNB1, CD44
 DNA-templated transcription	20	ZNF688, KANSL2, PDLIM1, ENG, KMT2D, DMAP1, FBXW11, HCFC2, TGFBR1, MAPK8IP1, DTX3L, NOS1, FZD1, PKN1, CRLF3, BRPF1, INSR, APBB1, CTNNB1, FOXN3
apical plasma membrane	20	ABCB1, RAB27B, NHERF2, ABCC1, PALS1, SLC39A10, MSN, IQGAP1, RDX, ABCB4, EZR, CSPG4, DDR2, SLC12A2, ASPM, PDGFRB, FZD6, OCLN, CDH2, CD44
protein homodimerization activity	20	SPPL3, NECTIN3, ENG, FBLN5, HSPB1, FLRT3, LPL, CAMK2G, NQO2, NUDT16L1, ADAM10, PDGFRA, HMOX1, RNF8, B2M, MKLN1, ATG7, PIP4K2A, ADD1, ADD2
