Feature	Number of Genes	Genes
DNA-binding transcription factor activity, RNA polymerase II-specific	2	ESRRA, ZNF174
DNA-binding transcription factor activity	2	ESRRA, ZNF174
sequence-specific DNA binding	2	ESRRA, ZNF174
sequence-specific double-stranded DNA binding	2	ESRRA, ZNF174
 osteoblast differentiation	2	ESRRA, SUCO
cell-cell junction	2	GAB1, NECTIN2
ubiquitin protein ligase activity	2	HERC4, TRIM27
spermatogenesis	2	HERC4, TRIM27
 DNA replication	2	INO80C, SMARCA5
ubiquitin protein ligase binding	2	KDM4A, TRAF4
negative regulation of autophagy	2	KDM4A, TRIM27
pericentric heterochromatin	2	KDM4A, SMARCA5
ATP hydrolysis activity	2	KIF1B, SMARCA5
vesicle-mediated transport	2	KIF1B, KXD1
nuclear replication fork	2	MUS81, SMARCA5
protein homodimerization activity	2	NECTIN2, ZNF174
mitochondrial matrix	2	OGDHL, PARS2
negative regulation of type I interferon production	2	OTUD5, TRIM27
RNA polymerase I activity	2	POLR1A, POLR2F
chromatin binding	2	POLR1A, UBTF
RNA polymerase I complex	2	POLR1A, POLR2F
nuclear speck	2	PSPC1, RREB1
RNA polymerase II cis-regulatory region sequence-specific DNA binding	2	RREB1, ZNF174
nuclear body	2	RREB1, ZNF174
 transcription by RNA polymerase I	2	SMARCA5, UBTF
RNA polymerase I core promoter sequence-specific DNA binding	2	TAF1C, UBTF
RNA polymerase I general transcription initiation factor activity	2	TAF1C, UBTF
RNA polymerase I preinitiation complex assembly	2	TAF1C, UBTF
transcription initiation at RNA polymerase I promoter	2	TAF1C, UBTF
scaffold protein binding	2	TCOF1, UBTF
mitochondrial inner membrane	2	TIMM13, TMEM177
protein K63-linked ubiquitination	2	TRAF4, TRIM27
nucleic acid binding	2	TRIM27, TSEN15
calcium-dependent phospholipid binding	1	SYTL3
small GTPase binding	1	SYTL3
neurexin family protein binding	1	SYTL3
exocytic vesicle	1	SYTL3
transmembrane signaling receptor activity	1	BCAM
laminin receptor activity	1	BCAM
laminin binding	1	BCAM
cell adhesion	1	BCAM
cell-matrix adhesion	1	BCAM
collagen-containing extracellular matrix	1	BCAM
SNARE binding	1	STX17
SNAP receptor activity	1	STX17
protein phosphatase binding	1	STX17
endoplasmic reticulum to Golgi vesicle-mediated transport	1	STX17
vesicle fusion	1	STX17
autophagosome membrane docking	1	STX17
protein localization to phagophore assembly site	1	STX17
vesicle docking	1	STX17
endoplasmic reticulum-Golgi intermediate compartment organization	1	STX17
autophagosome maturation	1	STX17
autophagosome membrane	1	STX17
lysosomal membrane	1	STX17
autophagosome	1	STX17
endoplasmic reticulum membrane	1	STX17
endoplasmic reticulum-Golgi intermediate compartment	1	STX17
endomembrane system	1	STX17
ER to Golgi transport vesicle membrane	1	STX17
COPII-coated ER to Golgi transport vesicle	1	STX17
smooth endoplasmic reticulum membrane	1	STX17
SNARE complex	1	STX17
mitochondria-associated endoplasmic reticulum membrane	1	STX17
signaling receptor activity	1	TNFRSF9
negative regulation of cell population proliferation	1	TNFRSF9
 immature T cell proliferation in thymus	1	TNFRSF9
single-stranded DNA binding	1	FAM111A
peptidase activity	1	FAM111A
DNA replication	1	FAM111A
proteolysis	1	FAM111A
DNA damage response	1	FAM111A
protein autoprocessing	1	FAM111A
negative regulation of viral genome replication	1	FAM111A
protein-DNA covalent cross-linking repair	1	FAM111A
testosterone dehydrogenase [NAD(P)] activity	1	AKR1C1
3beta-hydroxy-5beta-steroid dehydrogenase activity	1	AKR1C1
steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	1	AKR1C1
17-alpha,20-alpha-dihydroxypregn-4-en-3-one dehydrogenase activity	1	AKR1C1
androsterone dehydrogenase (B-specific) activity	1	AKR1C1
xenobiotic metabolic process	1	AKR1C1
bile acid metabolic process	1	AKR1C1
intestinal cholesterol absorption	1	AKR1C1
retinal metabolic process	1	AKR1C1
cholesterol homeostasis	1	AKR1C1
response to organophosphorus	1	AKR1C1
 reactive oxygen species metabolic process	1	AKR1C1
G protein-coupled receptor signaling pathway	1	AKR1C2
 protein kinase B signaling	1	AKR1C2
cellular response to prostaglandin D stimulus	1	AKR1C2
retinal dehydrogenase activity	1	AKR1C4
electron transfer activity	1	AKR1C4
bile acid transmembrane transporter activity	1	AKR1C4
testosterone dehydrogenase (NAD+) activity	1	AKR1C4
chlordecone reductase activity	1	AKR1C4
bile acid biosynthetic process	1	AKR1C4
androgen metabolic process	1	AKR1C4
electron transport chain	1	AKR1C4
DNA-(apurinic or apyrimidinic site) endonuclease activity	1	APEX2
phosphoric diester hydrolase activity	1	APEX2
double-stranded DNA 3'-5' DNA exonuclease activity	1	APEX2
base-excision repair	1	APEX2
cell cycle	1	APEX2
intracellular membrane-bounded organelle	1	APEX2
 phosphorylation	1	BTBD10
protein kinase B signaling	1	BTBD10
type B pancreatic cell proliferation	1	BTBD10
kinase binding	1	CAB39
protein kinase activator activity	1	CAB39
protein serine/threonine kinase activator activity	1	CAB39
 peptidyl-threonine phosphorylation	1	CAB39
response to activity	1	CAB39
activation of protein kinase activity	1	CAB39
cellular hypotonic response	1	CAB39
 protein serine/threonine kinase activity	1	CAB39
response to thyroid hormone	1	CAB39
negative regulation of potassium ion transmembrane transporter activity	1	CAB39
negative regulation of potassium ion transmembrane transport	1	CAB39
Z disc	1	CAB39
secretory granule lumen	1	CAB39
serine/threonine protein kinase complex	1	CAB39
ficolin-1-rich granule lumen	1	CAB39
calmodulin-dependent protein kinase activity	1	CAMK4
calmodulin binding	1	CAMK4
calcium-dependent protein serine/threonine kinase activity	1	CAMK4
adaptive immune response	1	CAMK4
 myeloid dendritic cell cytokine production	1	CAMK4
inflammatory response	1	CAMK4
long-term memory	1	CAMK4
 T cell differentiation in thymus	1	CAMK4
myeloid dendritic cell differentiation	1	CAMK4
protein autophosphorylation	1	CAMK4
postsynapse	1	CAMK4
glutamatergic synapse	1	CAMK4
magnesium ion binding	1	CILK1
intraciliary anterograde transport	1	CILK1
intraciliary retrograde transport	1	CILK1
intraciliary transport	1	CILK1
cilium assembly	1	CILK1
cilium	1	CILK1
ciliary tip	1	CILK1
ciliary base	1	CILK1
cadherin binding	1	CSNK1D
tau-protein kinase activity	1	CSNK1D
 protein phosphorylation	1	CSNK1D
endocytosis	1	CSNK1D
Wnt signaling pathway	1	CSNK1D
 proteasomal ubiquitin-dependent protein catabolic process	1	CSNK1D
circadian regulation of gene expression	1	CSNK1D
protein localization to Golgi apparatus	1	CSNK1D
COPII vesicle coating	1	CSNK1D
spindle assembly	1	CSNK1D
protein localization to cilium	1	CSNK1D
protein localization to centrosome	1	CSNK1D
 canonical Wnt signaling pathway	1	CSNK1D
 Wnt-mediated midbrain dopaminergic neuron differentiation	1	CSNK1D
non-motile cilium assembly	1	CSNK1D
cellular response to nerve growth factor stimulus	1	CSNK1D
 non-canonical Wnt signaling pathway	1	CSNK1D
Golgi apparatus	1	CSNK1D
spindle	1	CSNK1D
spindle microtubule	1	CSNK1D
protein phosphatase 2A binding	1	CTTNBP2NL
protein dephosphorylation	1	CTTNBP2NL
negative regulation of transporter activity	1	CTTNBP2NL
negative regulation of transmembrane transport	1	CTTNBP2NL
actin cytoskeleton	1	CTTNBP2NL
telomerase activity	1	DKC1
pseudouridine synthase activity	1	DKC1
box H/ACA snoRNA binding	1	DKC1
telomerase RNA binding	1	DKC1
enzyme-directed rRNA pseudouridine synthesis	1	DKC1
box H/ACA RNA 3'-end processing	1	DKC1
telomere maintenance via telomerase	1	DKC1
rRNA pseudouridine synthesis	1	DKC1
snRNA pseudouridine synthesis	1	DKC1
 telomere maintenance via telomerase	1	DKC1
 telomerase activity	1	DKC1
scaRNA localization to Cajal body	1	DKC1
telomerase RNA stabilization	1	DKC1
 establishment of protein localization to telomere	1	DKC1
 protein localization to Cajal body	1	DKC1
 telomerase RNA localization to Cajal body	1	DKC1
mRNA pseudouridine synthesis	1	DKC1
telomerase holoenzyme complex	1	DKC1
box H/ACA snoRNP complex	1	DKC1
box H/ACA scaRNP complex	1	DKC1
box H/ACA telomerase RNP complex	1	DKC1
vacuolar acidification	1	DMXL1
RAVE complex	1	DMXL1
nuclear steroid receptor activity	1	ESRRA
steroid binding	1	ESRRA
protein domain specific binding	1	ESRRA
estrogen response element binding	1	ESRRA
 ossification	1	ESRRA
response to estradiol	1	ESRRA
steroid hormone mediated signaling pathway	1	ESRRA
cartilage development	1	ESRRA
 cellular response to insulin stimulus	1	ESRRA
microtubule cytoskeleton	1	ESRRA
intercellular bridge	1	ESRRA
signaling adaptor activity	1	GAB1
angiogenesis	1	GAB1
epidermal growth factor receptor signaling pathway	1	GAB1
insulin receptor signaling pathway	1	GAB1
response to hepatocyte growth factor	1	GAB1
vascular endothelial growth factor signaling pathway	1	GAB1
 cell migration by vascular endothelial growth factor signaling pathway	1	GAB1
 angiogenesis	1	GAB1
endothelial cell chemotaxis to vascular endothelial growth factor	1	GAB1
ubiquitin-dependent protein catabolic process	1	HERC4
protein ubiquitination	1	HERC4
cell differentiation	1	HERC4
negative regulation of smoothened signaling pathway	1	HERC4
telomere maintenance	1	INO80C
 DNA repair	1	INO80C
 chromosome organization	1	INO80C
 embryonic development	1	INO80C
 cell cycle	1	INO80C
 DNA strand elongation	1	INO80C
 telomere maintenance in response to DNA damage	1	INO80C
Ino80 complex	1	INO80C
MLL1 complex	1	INO80C
transcription corepressor activity	1	JAZF1
lipid metabolic process	1	JAZF1
transcription repressor complex	1	JAZF1
histone demethylase activity	1	KDM4A
histone H3K9 demethylase activity	1	KDM4A
methylated histone binding	1	KDM4A
histone H3K36 demethylase activity	1	KDM4A
histone H3K36me2/H3K36me3 demethylase activity	1	KDM4A
histone H3K9me2/H3K9me3 demethylase activity	1	KDM4A
 gene expression	1	KDM4A
negative regulation of gene expression	1	KDM4A
cardiac muscle hypertrophy in response to stress	1	KDM4A
response to nutrient levels	1	KDM4A
 neuron differentiation	1	KDM4A
negative regulation of astrocyte differentiation	1	KDM4A
negative regulation of cell death	1	KDM4A
microtubule binding	1	KIF1B
plus-end-directed microtubule motor activity	1	KIF1B
kinesin binding	1	KIF1B
microtubule-based movement	1	KIF1B
neuron-neuron synaptic transmission	1	KIF1B
neuromuscular synaptic transmission	1	KIF1B
anterograde axonal transport	1	KIF1B
cytoskeleton-dependent intracellular transport	1	KIF1B
kinesin complex	1	KIF1B
microtubule	1	KIF1B
microtubule associated complex	1	KIF1B
synaptic vesicle	1	KIF1B
axon	1	KIF1B
dendrite	1	KIF1B
cytoplasmic vesicle membrane	1	KIF1B
cytoplasmic vesicle	1	KIF1B
axon cytoplasm	1	KIF1B
lysosome localization	1	KXD1
 endosome size	1	KXD1
 lysosome size	1	KXD1
organelle transport along microtubule	1	KXD1
cytoplasmic side of lysosomal membrane	1	KXD1
BORC complex	1	KXD1
phenylalanine-tRNA ligase activity	1	LRRC47
phenylalanyl-tRNA aminoacylation	1	LRRC47
U6 snRNA binding	1	LSM7
mRNA splicing, via spliceosome	1	LSM7
nuclear-transcribed mRNA catabolic process	1	LSM7
U6 snRNP	1	LSM7
U12-type spliceosomal complex	1	LSM7
U4/U6 x U5 tri-snRNP complex	1	LSM7
U2-type prespliceosome	1	LSM7
U2-type precatalytic spliceosome	1	LSM7
catalytic step 2 spliceosome	1	LSM7
spliceosomal tri-snRNP complex	1	LSM7
Lsm2-8 complex	1	LSM7
Lsm1-7-Pat1 complex	1	LSM7
crossover junction DNA endonuclease activity	1	MUS81
3'-flap endonuclease activity	1	MUS81
resolution of meiotic recombination intermediates	1	MUS81
double-strand break repair via break-induced replication	1	MUS81
double-strand break repair	1	MUS81
DNA catabolic process	1	MUS81
mitotic intra-S DNA damage checkpoint signaling	1	MUS81
osteoblast proliferation	1	MUS81
response to intra-S DNA damage checkpoint signaling	1	MUS81
replication fork	1	MUS81
Holliday junction resolvase complex	1	MUS81
endodeoxyribonuclease complex	1	MUS81
virus receptor activity	1	NECTIN2
coreceptor activity	1	NECTIN2
cell adhesion molecule binding	1	NECTIN2
acrosome assembly	1	NECTIN2
 natural killer cell mediated cytotoxicity directed against tumor cell target	1	NECTIN2
 immunoglobulin mediated immune response	1	NECTIN2
cytoskeleton organization	1	NECTIN2
homophilic cell adhesion via plasma membrane adhesion molecules	1	NECTIN2
spermatid development	1	NECTIN2
spermatid nucleus differentiation	1	NECTIN2
fertilization	1	NECTIN2
fusion of virus membrane with host plasma membrane	1	NECTIN2
sperm mitochondrion organization	1	NECTIN2
cell part morphogenesis	1	NECTIN2
 mast cell activation	1	NECTIN2
susceptibility to natural killer cell mediated cytotoxicity	1	NECTIN2
adhesion of symbiont to host	1	NECTIN2
cilium organization	1	NECTIN2
 natural killer cell mediated cytotoxicity	1	NECTIN2
 viral entry into host cell	1	NECTIN2
viral entry into host cell	1	NECTIN2
coreceptor-mediated virion attachment to host cell	1	NECTIN2
 T cell receptor signaling pathway	1	NECTIN2
establishment of localization in cell	1	NECTIN2
establishment of mitochondrion localization	1	NECTIN2
susceptibility to T cell mediated cytotoxicity	1	NECTIN2
zonula adherens	1	NECTIN2
focal adhesion	1	NECTIN2
cell surface	1	NECTIN2
apical junction complex	1	NECTIN2
cell-cell contact zone	1	NECTIN2
gamma-tubulin binding	1	NEDD1
mitotic cell cycle	1	NEDD1
cell division	1	NEDD1
pericentriolar material	1	NEDD1
spindle pole	1	NEDD1
centriole	1	NEDD1
apical part of cell	1	NEDD1
TFIID-class transcription factor complex binding	1	NOP58
snoRNA binding	1	NOP58
ATPase binding	1	NOP58
ribosomal small subunit biogenesis	1	NOP58
snoRNA localization	1	NOP58
sno(s)RNA-containing ribonucleoprotein complex	1	NOP58
Cajal body	1	NOP58
box C/D RNP complex	1	NOP58
small-subunit processome	1	NOP58
pre-snoRNP complex	1	NOP58
oxoglutarate dehydrogenase (succinyl-transferring) activity	1	OGDHL
thiamine pyrophosphate binding	1	OGDHL
glycolytic process	1	OGDHL
tricarboxylic acid cycle	1	OGDHL
2-oxoglutarate metabolic process	1	OGDHL
oxoglutarate dehydrogenase complex	1	OGDHL
cysteine-type deubiquitinase activity	1	OTUD5
K63-linked deubiquitinase activity	1	OTUD5
deubiquitinase activity	1	OTUD5
K48-linked deubiquitinase activity	1	OTUD5
neural crest cell differentiation	1	OTUD5
protein deubiquitination	1	OTUD5
response to lipopolysaccharide	1	OTUD5
protein K63-linked deubiquitination	1	OTUD5
protein K48-linked deubiquitination	1	OTUD5
negative regulation of canonical Wnt signaling pathway	1	OTUD5
 TORC1 signaling	1	OTUD5
 TORC2 signaling	1	OTUD5
proline-tRNA ligase activity	1	PARS2
prolyl-tRNA aminoacylation	1	PARS2
DNA-directed 5'-3' RNA polymerase activity	1	POLR1A
negative regulation of protein localization to nucleolus	1	POLR1A
chromosome	1	POLR1A
RNA polymerase II activity	1	POLR2F
RNA polymerase III activity	1	POLR2F
tRNA transcription by RNA polymerase III	1	POLR2F
RNA polymerase II, core complex	1	POLR2F
RNA polymerase III complex	1	POLR2F
activation of innate immune response	1	PSPC1
rhythmic process	1	PSPC1
nuclear matrix	1	PSPC1
paraspeckles	1	PSPC1
mRNA 3'-UTR binding	1	RBMS2
poly(A) binding	1	RBMS2
poly(U) RNA binding	1	RBMS2
ribonucleoprotein complex	1	RBMS2
RNA polymerase II transcription regulatory region sequence-specific DNA binding	1	RREB1
DNA-binding transcription activator activity, RNA polymerase II-specific	1	RREB1
 epithelial cell migration	1	RREB1
 mammary gland epithelial cell proliferation	1	RREB1
 brown fat cell differentiation	1	RREB1
 substrate adhesion-dependent cell spreading	1	RREB1
 wound healing, spreading of epidermal cells	1	RREB1
 lamellipodium morphogenesis	1	RREB1
isotype switching	1	SANBR
helicase activity	1	SMARCA5
ATP-dependent activity, acting on DNA	1	SMARCA5
nucleosome binding	1	SMARCA5
histone binding	1	SMARCA5
ATP-dependent chromatin remodeler activity	1	SMARCA5
histone octamer slider activity	1	SMARCA5
rDNA heterochromatin formation	1	SMARCA5
nucleosome assembly	1	SMARCA5
DNA-templated transcription initiation	1	SMARCA5
negative regulation of transcription by RNA polymerase I	1	SMARCA5
 histone methylation	1	SMARCA5
 histone deacetylation	1	SMARCA5
heterochromatin formation	1	SMARCA5
 histone acetylation	1	SMARCA5
 DNA methylation	1	SMARCA5
 transcription by RNA polymerase III	1	SMARCA5
negative regulation of mitotic chromosome condensation	1	SMARCA5
cellular response to leukemia inhibitory factor	1	SMARCA5
condensed chromosome	1	SMARCA5
chromatin silencing complex	1	SMARCA5
CHRAC	1	SMARCA5
NURF complex	1	SMARCA5
ACF complex	1	SMARCA5
RSF complex	1	SMARCA5
site of double-strand break	1	SMARCA5
WICH complex	1	SMARCA5
NoRC complex	1	SMARCA5
B-WICH complex	1	SMARCA5
ossification	1	SUCO
 collagen biosynthetic process	1	SUCO
 bone remodeling	1	SUCO
rough endoplasmic reticulum membrane	1	SUCO
RNA polymerase transcription factor SL1 complex	1	TAF1C
protein-macromolecule adaptor activity	1	TCOF1
protein heterodimerization activity	1	TCOF1
skeletal system development	1	TCOF1
 translation	1	TCOF1
neural crest formation	1	TCOF1
neural crest cell development	1	TCOF1
nucleolar large rRNA transcription by RNA polymerase I	1	TCOF1
guanyl-nucleotide exchange factor activity	1	TIAM2
GTPase activator activity	1	TIAM2
small GTPase mediated signal transduction	1	TIAM2
 axonogenesis	1	TIAM2
 small GTPase mediated signal transduction	1	TIAM2
activation of GTPase activity	1	TIAM2
filopodium	1	TIAM2
growth cone	1	TIAM2
perikaryon	1	TIAM2
synapse	1	TIAM2
protein targeting to mitochondrion	1	TIMM13
sensory perception of sound	1	TIMM13
protein insertion into mitochondrial inner membrane	1	TIMM13
mitochondrial intermembrane space	1	TIMM13
mitochondrial intermembrane space protein transporter complex	1	TIMM13
tumor necrosis factor receptor binding	1	TRAF4
transferase activity	1	TRAF4
thioesterase binding	1	TRAF4
WW domain binding	1	TRAF4
activation of NF-kappaB-inducing kinase activity	1	TRAF4
respiratory gaseous exchange by respiratory system	1	TRAF4
respiratory tube development	1	TRAF4
tumor necrosis factor-mediated signaling pathway	1	TRAF4
 apoptotic process	1	TRAF4
 I-kappaB kinase/NF-kappaB signaling	1	TRAF4
proteasome-mediated ubiquitin-dependent protein catabolic process	1	TRAF4
 protein kinase activity	1	TRAF4
 JNK cascade	1	TRAF4
cytoskeleton	1	TRAF4
bicellular tight junction	1	TRAF4
plasma membrane signaling receptor complex	1	TRAF4
transcription coactivator activity	1	TRIM27
ubiquitin-protein transferase activity	1	TRIM27
SUMO transferase activity	1	TRIM27
negative regulation of adaptive immune response	1	TRIM27
negative regulation of protein kinase activity	1	TRIM27
protein sumoylation	1	TRIM27
negative regulation of interleukin-2 production	1	TRIM27
negative regulation of tumor necrosis factor production	1	TRIM27
 type II interferon production	1	TRIM27
negative regulation of viral transcription	1	TRIM27
Arp2/3 complex-mediated actin nucleation	1	TRIM27
retrograde transport, endosome to Golgi	1	TRIM27
suppression of viral release by host	1	TRIM27
negative regulation of gene expression, epigenetic	1	TRIM27
 DNA-binding transcription factor activity	1	TRIM27
 actin nucleation	1	TRIM27
negative regulation of calcium ion import	1	TRIM27
endosome	1	TRIM27
early endosome	1	TRIM27
PML body	1	TRIM27
nuclear membrane	1	TRIM27
tRNA splicing, via endonucleolytic cleavage and ligation	1	TSEN15
mRNA processing	1	TSEN15
RNA polymerase I cis-regulatory region sequence-specific DNA binding	1	UBTF
 glucose mediated signaling pathway	1	UBTF
transcription cis-regulatory region binding	1	ZNF174
