Feature	Number of Genes	Genes
ATP hydrolysis activity	1	PIF1
single-stranded DNA helicase activity	1	PIF1
5'-3' DNA/RNA helicase activity	1	PIF1
telomeric DNA binding	1	PIF1
5'-3' DNA helicase activity	1	PIF1
G-quadruplex DNA binding	1	PIF1
mitochondrial genome maintenance	1	PIF1
DNA recombination	1	PIF1
telomere maintenance via telomerase	1	PIF1
negative regulation of telomere maintenance via telomerase	1	PIF1
DNA duplex unwinding	1	PIF1
negative regulation of telomerase activity	1	PIF1
mitochondrion	1	PIF1
guanyl-nucleotide exchange factor activity	1	PLEKHG2
small GTPase binding	1	PLEKHG2
 actin filament polymerization	1	PLEKHG2
cytosol	1	PLEKHG2
DNA primase activity	1	PRIM2
4 iron, 4 sulfur cluster binding	1	PRIM2
DNA/RNA hybrid binding	1	PRIM2
DNA replication, synthesis of RNA primer	1	PRIM2
DNA replication initiation	1	PRIM2
 DNA primase activity	1	PRIM2
alpha DNA polymerase:primase complex	1	PRIM2
ubiquitin protein ligase binding	1	SLF1
protein-containing complex binding	1	SLF1
protein sumoylation	1	SLF1
 protein-containing complex assembly	1	SLF1
 maintenance of mitotic sister chromatid cohesion	1	SLF1
protein localization to site of double-strand break	1	SLF1
 double-strand break repair	1	SLF1
nucleosome	1	SLF1
Smc5-Smc6 complex	1	SLF1
nuclear inclusion body	1	SLF1
crossover junction DNA endonuclease activity	1	SLX1A
5'-flap endonuclease activity	1	SLX1A
DNA double-strand break processing involved in repair via single-strand annealing	1	SLX1A
telomere maintenance via telomere lengthening	1	SLX1A
telomeric D-loop disassembly	1	SLX1A
negative regulation of telomere maintenance via telomere lengthening	1	SLX1A
 t-circle formation	1	SLX1A
Slx1-Slx4 complex	1	SLX1A
helicase activity	1	SMARCAL1
hydrolase activity	1	SMARCAL1
ATP-dependent DNA/DNA annealing activity	1	SMARCAL1
ATP-dependent chromatin remodeler activity	1	SMARCAL1
double-strand break repair via nonhomologous end joining	1	SMARCAL1
replication fork processing	1	SMARCAL1
nuclear replication fork	1	SMARCAL1
transcription coactivator activity	1	TAF6L
RNA polymerase II general transcription initiation factor activity	1	TAF6L
protein heterodimerization activity	1	TAF6L
 DNA repair	1	TAF6L
histone acetylation	1	TAF6L
monoubiquitinated histone deubiquitination	1	TAF6L
monoubiquitinated histone H2A deubiquitination	1	TAF6L
 RNA splicing	1	TAF6L
histone H3 acetylation	1	TAF6L
RNA polymerase II preinitiation complex assembly	1	TAF6L
 somatic stem cell population maintenance	1	TAF6L
histone deacetylase complex	1	TAF6L
SAGA complex	1	TAF6L
transcription factor TFIID complex	1	TAF6L
SLIK (SAGA-like) complex	1	TAF6L
extracellular exosome	1	TAF6L
RNA binding	1	TASOR
anterior/posterior axis specification, embryo	1	TASOR
negative regulation of gene expression, epigenetic	1	TASOR
negative regulation of single stranded viral RNA replication via double stranded DNA intermediate	1	TASOR
mesodermal to mesenchymal transition involved in gastrulation	1	TASOR
 DNA methylation-dependent heterochromatin formation	1	TASOR
protein localization to heterochromatin	1	TASOR
tRNA-intron endonuclease activity	1	TSEN34
nucleic acid binding	1	TSEN34
lyase activity	1	TSEN34
tRNA-type intron splice site recognition and cleavage	1	TSEN34
mRNA processing	1	TSEN34
RNA phosphodiester bond hydrolysis, endonucleolytic	1	TSEN34
tRNA-intron endonuclease complex	1	TSEN34
cilium assembly	1	WDR90
centriole	1	WDR90
molecular_function	1	ZC3H3
R-SMAD binding	1	ZC3H3
mRNA 3'-end processing	1	ZC3H3
 activin receptor signaling pathway	1	ZC3H3
mRNA transport	1	ZC3H3
 mRNA polyadenylation	1	ZC3H3
mRNA cleavage and polyadenylation specificity factor complex	1	ZC3H3
