Feature	Number of Genes	Genes
centriolar satellite	7	TAF1D, RAB11FIP5, PCNT, CEP290, CEP20, KLHL12, RAB11FIP3
microtubule binding	7	ARL3, RMDN1, ENKD1, CEP350, CDK5RAP2, CETN3, MAP7D3
protein transport	7	ARL3, DENND10, RAB15, SNX21, CEP290, DMBT1, CETN3
cilium assembly	7	ARL3, PCNT, CEP290, CEP20, CEP250, DYNC2I1, RABL2B
perinuclear region of cytoplasm	6	OBSL1, RAB15, CEP43, CEP250, MTMR9, CDK5RAP2
GTP binding	6	ARL3, RAB15, TUBG2, RRAGD, RAB11B, RABL2B
ciliary basal body	6	ENKD1, CEP290, CEP20, CEP250, CETN3, RABL2B
microtubule	6	TUBG2, PCNT, CEP170B, DNAH14, CEP170, CDK5RAP2
 DNA-templated transcription	5	TAF1D, CEP290, ZNF747, CDK5RAP2, ZBED1
GTPase activity	5	ARL3, RAB15, RRAGD, RAB11B, RABL2B
cell division	5	SPICE1, KLHL21, CETN3, RAB11FIP3, ERCC6L
intracellular membrane-bounded organelle	5	RAB11FIP5, KLHL12, RRAGD, FNDC3A, RAB11FIP3
pericentriolar material	5	TUBG2, CDK5RAP2, CEP152, DYNC2I1, RABL2B
microtubule cytoskeleton organization	4	OBSL1, PCNT, CDK5RAP2, MAP7D3
cytoplasmic microtubule	4	ARL3, ENKD1, TUBG2, TUBGCP2
cilium	4	ARL3, RAB15, DNAH14, DYNC2I1
microtubule cytoskeleton	4	ARL3, ENKD1, TUBG2, MAP7D3
plasma membrane	4	CROCC, RAB15, CPE, FCHO2
small GTPase binding	4	DENND10, RAB11FIP5, PLEKHG3, RAB11FIP3
protein-containing complex	4	EEF1AKMT3, CEP290, CEP250, MTMR9
extracellular space	4	CPE, CLEC11A, DMBT1, DYNC2I1
mitochondrion	4	RMDN1, RAB11FIP5, COQ9, RAB11FIP3
spindle pole	4	ENKD1, CDK5RAP2, TUBGCP2, DYNC2I1
GDP binding	3	ARL3, RRAGD, RAB11B
Golgi membrane	3	ARL3, RAB11FIP5, FNDC3A
spindle microtubule	3	ARL3, RMDN1, TUBG2
midbody	3	ARL3, CRMP1, RAB11FIP3
photoreceptor connecting cilium	3	ARL3, CEP290, CETN3
centrosome cycle	3	CROCC, CDK5RAP2, CETN3
protein localization	3	CROCC, CEP250, RRAGD
mitotic spindle organization	3	RMDN1, TUBG2, PCNT
non-motile cilium assembly	3	ENKD1, CEP350, CEP250
gamma-tubulin binding	3	RAB11FIP5, CDK5RAP2, TUBGCP2
recycling endosome	3	RAB11FIP5, RAB11B, RAB11FIP3
recycling endosome membrane	3	RAB11FIP5, RAB11B, RAB11FIP3
mitotic cell cycle	3	TUBG2, CEP250, TUBGCP2
protein kinase binding	3	CEP43, CDK5RAP2, CEP152
protein homodimerization activity	3	CEP43, COQ9, RAB11FIP3
microtubule anchoring	3	CEP43, CEP350, CEP20
extracellular region	3	CEP290, CLEC11A, DMBT1
cell cycle	3	KLHL21, RAB11FIP3, ERCC6L
ATP binding	3	DNAH14, MAP4K3, ERCC6L
microtubule organizing center	3	CEP250, TUBGCP2, CETN3
DNA binding	2	TAF1D, ERCC6L
nucleolus	2	TAF1D, CETN3
gamma-tubulin ring complex	2	MZT2A, MZT2B
kidney development	2	ARL3, CEP290
intraciliary transport	2	ARL3, RABL2B
protein localization to cilium	2	ARL3, RAB11FIP3
actin binding	2	CROCC, PLEKHG3
structural molecule activity	2	CROCC, TUBG2
structural constituent of cytoskeleton	2	CROCC, TUBG2
centriole-centriole cohesion	2	CROCC, CEP250
protein localization to organelle	2	CROCC, CEP250
photoreceptor inner segment	2	CROCC, CEP250
guanyl-nucleotide exchange factor activity	2	DENND10, PLEKHG3
chromatin remodeling	2	EEF1AKMT3, ERCC6L
Wnt signaling pathway	2	CPE, KLHL12
transport vesicle membrane	2	CPE, RAB11FIP5
phosphatidylinositol-4,5-bisphosphate binding	2	FCHO2, SNX21
mitotic spindle pole	2	RMDN1, CDK5RAP2
establishment of mitotic spindle orientation	2	ENKD1, CDK5RAP2
ciliary base	2	ENKD1, DYNC2I1
insulin secretion involved in cellular response to glucose stimulus	2	RAB11FIP5, RAB11B
regulated exocytosis	2	RAB11FIP5, RAB11B
negative regulation of adiponectin secretion	2	RAB11FIP5, RAB11FIP3
cellular response to acidic pH	2	RAB11FIP5, RAB11B
 protein localization to cell surface	2	RAB11FIP5, RAB11B
early endosome membrane	2	RAB11FIP5, SNX21
phagocytic vesicle	2	RAB11FIP5, RAB11B
microtubule nucleation	2	TUBG2, TUBGCP2
cytoplasmic microtubule organization	2	TUBG2, TUBGCP2
gamma-tubulin complex	2	TUBG2, TUBGCP2
 cell population proliferation	2	CEP43, CLEC11A
cell projection organization	2	CEP43, CEP152
 cell migration	2	CEP43, PLEKHG3
cell projection	2	CEP43, CEP350
calmodulin binding	2	PCNT, CDK5RAP2
signal transduction	2	PCNT, CLEC11A
 intracellular protein transport	2	PCNT, CEP290
protein localization to centrosome	2	CEP350, CEP250
microtubule minus-end binding	2	CEP290, TUBGCP2
metal ion binding	2	ZNF747, ZBED1
 cytokinesis	2	KLHL21, RAB11FIP3
Cul3-RING ubiquitin ligase complex	2	KLHL21, KLHL12
dynein light intermediate chain binding	2	DNAH14, RAB11FIP3
cytoskeleton	2	PLEKHG3, CDK5RAP2
endocytosis	2	MTMR9, DMBT1
negative regulation of autophagy	2	MTMR9, RRAGD
kinetochore	2	NUP107, ERCC6L
nuclear membrane	2	NUP107, ZBED1
tubulin binding	2	CDK5RAP2, MAP7D3
centriole replication	2	CDK5RAP2, CEP152
brain development	2	CDK5RAP2, TUBGCP2
phagocytic vesicle membrane	2	DMBT1, RAB11B
calcium ion binding	2	CETN3, RAB11FIP3
endocytic recycling	2	RAB11B, RAB11FIP3
cytoskeletal anchor activity	1	OBSL1
cytoskeleton organization	1	OBSL1
Golgi organization	1	OBSL1
 mitotic nuclear division	1	OBSL1
protein localization to Golgi apparatus	1	OBSL1
 dendrite morphogenesis	1	OBSL1
cardiac myofibril assembly	1	OBSL1
intercalated disc	1	OBSL1
Z disc	1	OBSL1
M band	1	OBSL1
3M complex	1	OBSL1
RNA polymerase transcription factor SL1 complex	1	TAF1D
mitotic spindle	1	TAF1D
protein maturation	1	LMF2
endoplasmic reticulum membrane	1	LMF2
magnesium ion binding	1	ARL3
mitotic cytokinesis	1	ARL3
post-Golgi vesicle-mediated transport	1	ARL3
Golgi to plasma membrane transport	1	ARL3
smoothened signaling pathway	1	ARL3
small GTPase mediated signal transduction	1	ARL3
photoreceptor cell development	1	ARL3
protein localization to ciliary membrane	1	ARL3
kinesin binding	1	CROCC
epithelial structure maintenance	1	CROCC
cellular homeostasis	1	CROCC
ciliary basal body organization	1	CROCC
photoreceptor cell maintenance	1	CROCC
 cilium assembly	1	CROCC
establishment of localization in cell	1	CROCC
establishment of organelle localization	1	CROCC
 protein localization to cilium	1	CROCC
actin cytoskeleton	1	CROCC
ciliary rootlet	1	CROCC
9+2 motile cilium	1	CROCC
subapical part of cell	1	CROCC
endosome transport via multivesicular body sorting pathway	1	DENND10
 early endosome to late endosome transport	1	DENND10
late endosome	1	DENND10
Rab protein signal transduction	1	RAB15
 regulated secretory pathway	1	RAB15
endosome membrane	1	RAB15
 centriole replication	1	SPICE1
metaphase plate congression	1	SPICE1
mitotic spindle assembly	1	SPICE1
methyltransferase activity	1	EEF1AKMT3
protein-lysine N-methyltransferase activity	1	EEF1AKMT3
heat shock protein binding	1	EEF1AKMT3
histone methyltransferase activity	1	EEF1AKMT3
peptidyl-lysine methylation	1	EEF1AKMT3
chromosome	1	EEF1AKMT3
carboxypeptidase activity	1	CPE
metallocarboxypeptidase activity	1	CPE
zinc ion binding	1	CPE
neurexin family protein binding	1	CPE
cell adhesion molecule binding	1	CPE
molecular function activator activity	1	CPE
cardiac left ventricle morphogenesis	1	CPE
peptide metabolic process	1	CPE
neuropeptide signaling pathway	1	CPE
protein processing	1	CPE
insulin processing	1	CPE
peptide hormone secretion	1	CPE
protein localization to secretory granule	1	CPE
protein modification process	1	CPE
protein localization to membrane	1	CPE
secretory granule membrane	1	CPE
phosphatidylserine binding	1	FCHO2
phosphatidylinositol binding	1	FCHO2
membrane invagination	1	FCHO2
clathrin coat assembly	1	FCHO2
synaptic vesicle endocytosis	1	FCHO2
clathrin-dependent endocytosis	1	FCHO2
protein localization to plasma membrane	1	FCHO2
clathrin-coated pit	1	FCHO2
clathrin-coated vesicle	1	FCHO2
presynaptic endocytic zone membrane	1	FCHO2
attachment of mitotic spindle microtubules to kinetochore	1	RMDN1
alpha-tubulin binding	1	ENKD1
motile cilium assembly	1	ENKD1
9+0 non-motile cilium	1	ENKD1
mitochondrial outer membrane	1	RAB11FIP5
early endosome	1	RAB11FIP5
secretory granule	1	RAB11FIP5
mitotic sister chromatid segregation	1	TUBG2
meiotic spindle organization	1	TUBG2
protein tyrosine kinase inhibitor activity	1	CEP43
negative regulation of protein kinase activity	1	CEP43
 cell growth	1	CEP43
molecular adaptor activity	1	PCNT
phosphatidylinositol-3-phosphate binding	1	SNX21
phosphatidylinositol phosphate binding	1	SNX21
hindbrain development	1	CEP290
otic vesicle formation	1	CEP290
eye photoreceptor cell development	1	CEP290
camera-type eye development	1	CEP290
pronephros development	1	CEP290
 establishment of protein localization	1	CEP290
specific granule lumen	1	CEP290
ciliary transition zone	1	CEP290
MKS complex	1	CEP290
dihydropyrimidinase activity	1	CRMP1
hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides	1	CRMP1
filamin binding	1	CRMP1
nucleobase-containing compound metabolic process	1	CRMP1
pyrimidine nucleobase catabolic process	1	CRMP1
nervous system development	1	CRMP1
negative regulation of neuron projection development	1	CRMP1
negative regulation of actin filament binding	1	CRMP1
growth cone	1	CRMP1
perikaryon	1	CRMP1
lipid binding	1	COQ9
mitochondrial electron transport, NADH to ubiquinone	1	COQ9
ubiquinone biosynthetic process	1	COQ9
mitochondrial inner membrane	1	COQ9
ubiquinone biosynthesis complex	1	COQ9
ubiquitin-protein transferase activity	1	KLHL21
cullin family protein binding	1	KLHL21
protein ubiquitination	1	KLHL21
chromosome passenger complex localization to spindle midzone	1	KLHL21
polar microtubule	1	KLHL21
motile cilium	1	CEP20
minus-end-directed microtubule motor activity	1	DNAH14
dynein intermediate chain binding	1	DNAH14
microtubule-based movement	1	DNAH14
dynein complex	1	DNAH14
 small GTPase mediated signal transduction	1	PLEKHG3
 establishment of cell polarity	1	PLEKHG3
protein domain specific binding	1	CEP250
 centriole-centriole cohesion	1	CEP250
detection of light stimulus involved in visual perception	1	CEP250
 protein localization to centrosome	1	CEP250
photoreceptor outer segment	1	CEP250
protein monoubiquitination	1	KLHL12
endoplasmic reticulum to Golgi vesicle-mediated transport	1	KLHL12
neural crest formation	1	KLHL12
neural crest cell development	1	KLHL12
COPII vesicle coating	1	KLHL12
COPII vesicle coat	1	KLHL12
COPII-coated ER to Golgi transport vesicle	1	KLHL12
growth factor activity	1	CLEC11A
carbohydrate binding	1	CLEC11A
ossification	1	CLEC11A
endopeptidase activity	1	PSMB5
threonine-type endopeptidase activity	1	PSMB5
peptidase activity	1	PSMB5
proteolysis	1	PSMB5
response to oxidative stress	1	PSMB5
proteasome-mediated ubiquitin-dependent protein catabolic process	1	PSMB5
proteasome complex	1	PSMB5
proteasome core complex	1	PSMB5
proteasome core complex, beta-subunit complex	1	PSMB5
centriolar subdistal appendage	1	CEP170
protein phosphatase binding	1	MTMR9
enzyme regulator activity	1	MTMR9
 phosphatase activity	1	MTMR9
protein stabilization	1	MTMR9
 phosphatidylinositol dephosphorylation	1	MTMR9
endoplasmic reticulum	1	MTMR9
ruffle membrane	1	MTMR9
structural constituent of nuclear pore	1	NUP107
post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery	1	NUP107
mRNA export from nucleus	1	NUP107
protein import into nucleus	1	NUP107
nucleocytoplasmic transport	1	NUP107
female gonad development	1	NUP107
nuclear pore complex assembly	1	NUP107
nephron development	1	NUP107
nuclear envelope	1	NUP107
nuclear pore	1	NUP107
nuclear pore outer ring	1	NUP107
nuclear periphery	1	NUP107
transcription cis-regulatory region binding	1	CDK5RAP2
protein-containing complex binding	1	CDK5RAP2
microtubule bundle formation	1	CDK5RAP2
chromosome segregation	1	CDK5RAP2
neurogenesis	1	CDK5RAP2
microtubule organizing center organization	1	CDK5RAP2
 microtubule polymerization	1	CDK5RAP2
 neuron differentiation	1	CDK5RAP2
negative regulation of neuron differentiation	1	CDK5RAP2
negative regulation of cyclin-dependent protein serine/threonine kinase activity	1	CDK5RAP2
negative regulation of centriole replication	1	CDK5RAP2
 mitotic cell cycle spindle assembly checkpoint	1	CDK5RAP2
cell junction	1	CDK5RAP2
microtubule plus-end	1	CDK5RAP2
scavenger receptor activity	1	DMBT1
zymogen binding	1	DMBT1
pattern recognition receptor activity	1	DMBT1
calcium-dependent protein binding	1	DMBT1
epithelial cell differentiation	1	DMBT1
induction of bacterial agglutination	1	DMBT1
innate immune response	1	DMBT1
defense response to Gram-negative bacterium	1	DMBT1
defense response to Gram-positive bacterium	1	DMBT1
defense response to virus	1	DMBT1
extrinsic component of membrane	1	DMBT1
zymogen granule membrane	1	DMBT1
neuron migration	1	TUBGCP2
spindle assembly	1	TUBGCP2
meiotic cell cycle	1	TUBGCP2
protein-containing complex assembly	1	TUBGCP2
equatorial microtubule organizing center	1	TUBGCP2
protein heterodimerization activity	1	RRAGD
GTPase binding	1	RRAGD
cellular response to starvation	1	RRAGD
 TOR signaling	1	RRAGD
cellular response to amino acid stimulus	1	RRAGD
cellular response to leucine	1	RRAGD
 TORC1 signaling	1	RRAGD
cellular response to leucine starvation	1	RRAGD
lysosome	1	RRAGD
Gtr1-Gtr2 GTPase complex	1	RRAGD
G-protein beta/gamma-subunit complex binding	1	CETN3
mRNA transport	1	CETN3
nuclear pore nuclear basket	1	CETN3
transcription export complex 2	1	CETN3
RNA binding	1	FNDC3A
spermatid development	1	FNDC3A
fertilization	1	FNDC3A
Sertoli cell development	1	FNDC3A
cell-cell adhesion	1	FNDC3A
acrosomal vesicle	1	FNDC3A
vesicle membrane	1	FNDC3A
protein kinase activity	1	MAP4K3
protein serine/threonine kinase activity	1	MAP4K3
MAP kinase kinase kinase kinase activity	1	MAP4K3
protein serine kinase activity	1	MAP4K3
protein phosphorylation	1	MAP4K3
JNK cascade	1	MAP4K3
response to UV	1	MAP4K3
response to tumor necrosis factor	1	MAP4K3
intracellular signal transduction	1	MAP4K3
microtubule polymerization	1	MAP7D3
G protein activity	1	RAB11B
myosin V binding	1	RAB11B
cadherin binding	1	RAB11B
receptor recycling	1	RAB11B
melanosome transport	1	RAB11B
transferrin transport	1	RAB11B
 monoatomic anion transport	1	RAB11B
constitutive secretory pathway	1	RAB11B
establishment of protein localization to membrane	1	RAB11B
amyloid-beta clearance by transcytosis	1	RAB11B
 endocytic recycling	1	RAB11B
synaptic vesicle	1	RAB11B
synaptic vesicle membrane	1	RAB11B
RNA polymerase II cis-regulatory region sequence-specific DNA binding	1	ZBED1
DNA-binding transcription factor activity, RNA polymerase II-specific	1	ZBED1
DNA-binding transcription activator activity, RNA polymerase II-specific	1	ZBED1
transcription coregulator activity	1	ZBED1
transcription coactivator activity	1	ZBED1
SUMO transferase activity	1	ZBED1
sequence-specific DNA binding	1	ZBED1
protein dimerization activity	1	ZBED1
SUMO ligase activity	1	ZBED1
sequence-specific double-stranded DNA binding	1	ZBED1
DNA-templated transcription	1	ZBED1
 transcription by RNA polymerase II	1	ZBED1
protein sumoylation	1	ZBED1
negative regulation by host of viral genome replication	1	ZBED1
protein autosumoylation	1	ZBED1
chromatin	1	ZBED1
PML body	1	ZBED1
vesicle-mediated transport	1	RAB11FIP3
endosome	1	RAB11FIP3
endocytic vesicle	1	RAB11FIP3
cleavage furrow	1	RAB11FIP3
intercellular bridge	1	RAB11FIP3
postsynaptic recycling endosome membrane	1	RAB11FIP3
centrosome duplication	1	CEP152
de novo centriole assembly involved in multi-ciliated epithelial cell differentiation	1	CEP152
deuterosome	1	CEP152
procentriole	1	CEP152
procentriole replication complex	1	CEP152
dynein light chain binding	1	DYNC2I1
dynein heavy chain binding	1	DYNC2I1
intraciliary retrograde transport	1	DYNC2I1
embryonic skeletal system morphogenesis	1	DYNC2I1
cytoplasmic dynein complex	1	DYNC2I1
interphase microtubule organizing center	1	DYNC2I1
ciliary tip	1	DYNC2I1
helicase activity	1	ERCC6L
DNA translocase activity	1	ERCC6L
ATP hydrolysis activity	1	ERCC6L
ATP-dependent chromatin remodeler activity	1	ERCC6L
intracellular protein transport	1	RABL2B
endomembrane system	1	RABL2B
