Feature	Number of Genes	Genes
hyaluronic acid binding	1	CD44
inflammatory response	1	CD44
cell adhesion	1	CD44
cell-matrix adhesion	1	CD44
hyaluronan catabolic process	1	CD44
 peptidyl-serine phosphorylation	1	CD44
 heterotypic cell-cell adhesion	1	CD44
T cell activation	1	CD44
negative regulation of apoptotic process	1	CD44
negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	1	CD44
negative regulation of DNA damage response, signal transduction by p53 class mediator	1	CD44
wound healing, spreading of cells	1	CD44
cellular response to fibroblast growth factor stimulus	1	CD44
 peptidyl-tyrosine phosphorylation	1	CD44
cartilage development	1	CD44
 ERK1 and ERK2 cascade	1	CD44
monocyte aggregation	1	CD44
cell-cell adhesion	1	CD44
 monocyte aggregation	1	CD44
negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	1	CD44
 lamellipodium morphogenesis	1	CD44
Golgi apparatus	1	CD44
microvillus	1	CD44
basolateral plasma membrane	1	CD44
apical plasma membrane	1	CD44
secretory granule membrane	1	CD44
lamellipodium membrane	1	CD44
macrophage migration inhibitory factor receptor complex	1	CD44
cholesterol binding	1	GRAMD1C
cholesterol transfer activity	1	GRAMD1C
intracellular sterol transport	1	GRAMD1C
cellular response to cholesterol	1	GRAMD1C
intermembrane lipid transfer	1	GRAMD1C
endoplasmic reticulum membrane	1	GRAMD1C
endoplasmic reticulum-plasma membrane contact site	1	GRAMD1C
antigen binding	1	IL7R
interleukin-7 receptor activity	1	IL7R
 DNA recombination	1	IL7R
cell morphogenesis	1	IL7R
B cell homeostasis	1	IL7R
T cell mediated cytotoxicity	1	IL7R
negative regulation of T cell mediated cytotoxicity	1	IL7R
immune response	1	IL7R
cell surface receptor signaling pathway	1	IL7R
 cell population proliferation	1	IL7R
 cell size	1	IL7R
gene expression	1	IL7R
 gene expression	1	IL7R
hemopoiesis	1	IL7R
T cell differentiation in thymus	1	IL7R
 T cell differentiation in thymus	1	IL7R
interleukin-7-mediated signaling pathway	1	IL7R
B cell proliferation	1	IL7R
T cell homeostasis	1	IL7R
 receptor signaling pathway via JAK-STAT	1	IL7R
lymph node development	1	IL7R
defense response to Gram-positive bacterium	1	IL7R
negative regulation of T cell apoptotic process	1	IL7R
 receptor signaling pathway via STAT	1	IL7R
external side of plasma membrane	1	IL7R
clathrin-coated endocytic vesicle membrane	1	IL7R
PDZ domain binding	1	SDC2
biological_process	1	SDC2
dendrite morphogenesis	1	SDC2
 dendrite morphogenesis	1	SDC2
endoplasmic reticulum lumen	1	SDC2
fibronectin binding	1	SDC4
thrombospondin receptor activity	1	SDC4
ureteric bud development	1	SDC4
neural tube closure	1	SDC4
 fibroblast migration	1	SDC4
wound healing	1	SDC4
negative regulation of T cell proliferation	1	SDC4
 protein kinase activity	1	SDC4
 stress fiber assembly	1	SDC4
 focal adhesion assembly	1	SDC4
inner ear receptor cell stereocilium organization	1	SDC4
 exosomal secretion	1	SDC4
 extracellular exosome assembly	1	SDC4
costamere	1	SDC4
