Feature	Number of Genes	Genes
adult walking behavior	1	HTRA2
intrinsic apoptotic signaling pathway in response to DNA damage	1	HTRA2
response to herbicide	1	HTRA2
positive regulation of mitochondrion organization	1	HTRA2
programmed cell death	1	HTRA2
protein autoprocessing	1	HTRA2
pentacyclic triterpenoid metabolic process	1	HTRA2
protein catabolic process	1	HTRA2
forebrain development	1	HTRA2
cellular response to oxidative stress	1	HTRA2
cellular response to heat	1	HTRA2
cellular response to interferon-beta	1	HTRA2
regulation of multicellular organism growth	1	HTRA2
positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	1	HTRA2
negative regulation of cell cycle	1	HTRA2
neuron development	1	HTRA2
cellular response to retinoic acid	1	HTRA2
cellular response to growth factor stimulus	1	HTRA2
execution phase of apoptosis	1	HTRA2
negative regulation of neuron death	1	HTRA2
negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	1	HTRA2
regulation of autophagy of mitochondrion	1	HTRA2
positive regulation of protein targeting to mitochondrion	1	HTRA2
negative regulation of mitophagy in response to mitochondrial depolarization	1	HTRA2
positive regulation of extrinsic apoptotic signaling pathway in absence of ligand	1	HTRA2
positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	1	HTRA2
chromatin	1	HTRA2
endoplasmic reticulum	1	HTRA2
endoplasmic reticulum membrane	1	HTRA2
cytoskeleton	1	HTRA2
cytoplasmic side of plasma membrane	1	HTRA2
CD40 receptor complex	1	HTRA2
serine-type endopeptidase complex	1	HTRA2
zinc ion binding	1	TRIM3
translation repressor activity	1	TRIM3
ubiquitin protein ligase activity	1	TRIM3
protein polyubiquitination	1	TRIM3
nervous system development	1	TRIM3
protein transport	1	TRIM3
negative regulation of translation	1	TRIM3
positive regulation of toll-like receptor 3 signaling pathway	1	TRIM3
proteasome-mediated ubiquitin-dependent protein catabolic process	1	TRIM3
protein K63-linked ubiquitination	1	TRIM3
cytoplasm	1	TRIM3
early endosome	1	TRIM3
Golgi apparatus	1	TRIM3
membrane insertase activity	1	MTCH2
regulation of mitochondrial fusion	1	MTCH2
protein insertion into mitochondrial outer membrane	1	MTCH2
lipid homeostasis	1	MTCH2
protein localization to mitochondrion	1	MTCH2
positive regulation of stem cell differentiation	1	MTCH2
mitochondrial outer membrane	1	MTCH2
guanyl-nucleotide exchange factor activity	1	SLC38A9
amino acid transmembrane transporter activity	1	SLC38A9
L-amino acid transmembrane transporter activity	1	SLC38A9
L-asparagine transmembrane transporter activity	1	SLC38A9
L-glutamine transmembrane transporter activity	1	SLC38A9
L-leucine transmembrane transporter activity	1	SLC38A9
cholesterol binding	1	SLC38A9
sterol sensor activity	1	SLC38A9
arginine binding	1	SLC38A9
L-arginine transmembrane transporter activity	1	SLC38A9
amino acid transmembrane transport	1	SLC38A9
asparagine transport	1	SLC38A9
glutamine transport	1	SLC38A9
branched-chain amino acid transport	1	SLC38A9
positive regulation of TOR signaling	1	SLC38A9
cellular response to amino acid stimulus	1	SLC38A9
L-arginine transmembrane transport	1	SLC38A9
positive regulation of TORC1 signaling	1	SLC38A9
lysosome	1	SLC38A9
lysosomal membrane	1	SLC38A9
late endosome	1	SLC38A9
late endosome membrane	1	SLC38A9
ubiquinol-cytochrome-c reductase activity	1	UQCRC1
ubiquitin protein ligase binding	1	UQCRC1
protein-containing complex binding	1	UQCRC1
response to activity	1	UQCRC1
response to alkaloid	1	UQCRC1
