Feature	Number of Genes	Genes
negative regulation of cellular amino acid metabolic process	1	BCKDK
mitochondrial alpha-ketoglutarate dehydrogenase complex	1	BCKDK
ribosome binding	1	RICTOR
protein serine/threonine kinase activator activity	1	RICTOR
molecular adaptor activity	1	RICTOR
cytoskeleton organization	1	RICTOR
embryo development ending in birth or egg hatching	1	RICTOR
peptidyl-serine phosphorylation	1	RICTOR
positive regulation of cell growth	1	RICTOR
positive regulation of actin filament polymerization	1	RICTOR
actin cytoskeleton reorganization	1	RICTOR
cellular response to nutrient levels	1	RICTOR
positive regulation of TOR signaling	1	RICTOR
regulation of actin cytoskeleton organization	1	RICTOR
regulation of peptidyl-serine phosphorylation	1	RICTOR
TORC2 signaling	1	RICTOR
regulation of GTPase activity	1	RICTOR
regulation of inflammatory response	1	RICTOR
positive regulation of peptidyl-tyrosine phosphorylation	1	RICTOR
regulation of protein kinase B signaling	1	RICTOR
positive regulation of protein kinase B signaling	1	RICTOR
regulation of establishment of cell polarity	1	RICTOR
Golgi apparatus	1	RICTOR
TORC2 complex	1	RICTOR
snRNA 3'-end processing	1	INTS6L
integrator complex	1	INTS6L
protein transmembrane transporter activity	1	MCL1
channel activity	1	MCL1
protein heterodimerization activity	1	MCL1
BH3 domain binding	1	MCL1
cell fate determination	1	MCL1
DNA damage response	1	MCL1
mitochondrial fusion	1	MCL1
intrinsic apoptotic signaling pathway in response to DNA damage	1	MCL1
negative regulation of autophagy	1	MCL1
cellular homeostasis	1	MCL1
positive regulation of apoptotic process	1	MCL1
protein transmembrane transport	1	MCL1
extrinsic apoptotic signaling pathway in absence of ligand	1	MCL1
positive regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway	1	MCL1
negative regulation of anoikis	1	MCL1
negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	1	MCL1
Bcl-2 family protein complex	1	MCL1
ATP transmembrane transporter activity	1	SLC25A25
ATP:inorganic phosphate antiporter activity	1	SLC25A25
response to dietary excess	1	SLC25A25
response to activity	1	SLC25A25
ADP transport	1	SLC25A25
ATP transport	1	SLC25A25
response to food	1	SLC25A25
camera-type eye development	1	SLC25A25
ATP metabolic process	1	SLC25A25
adipose tissue development	1	SLC25A25
calcium ion transmembrane transport	1	SLC25A25
calcium-dependent protein serine/threonine phosphatase regulator activity	1	RCAN2
calcium-mediated signaling	1	RCAN2
negative regulation of fatty acid biosynthetic process	1	DCAF5
Cul4-RING E3 ubiquitin ligase complex	1	DCAF5
mitochondrial intermembrane space	1	COA7
