Feature	Number of Genes	Genes
nucleoplasm	15	ACTL6A, ARID1A, ARID1B, ARID2, CDCA7, PBRM1, SMARCA2, SMARCA4, SMARCB1, SMARCC1, SMARCC2, SMARCD1, SMARCD2, SMARCD3, SMARCE1
 DNA-templated transcription	14	ACTL6A, ARID1A, ARID1B, BICRA, BICRAL, CDCA7, SMARCA2, SMARCA4, SMARCC1, SMARCC2, SMARCD1, SMARCD2, SMARCD3, SMARCE1
 T cell differentiation	14	ACTL6A, ARID1A, ARID1B, ARID2, PBRM1, SMARCA2, SMARCA4, SMARCB1, SMARCC1, SMARCC2, SMARCD1, SMARCD2, SMARCD3, SMARCE1
 myoblast differentiation	14	ACTL6A, ARID1A, ARID1B, ARID2, PBRM1, SMARCA2, SMARCA4, SMARCB1, SMARCC1, SMARCC2, SMARCD1, SMARCD2, SMARCD3, SMARCE1
nucleus	13	ACTL6A, ARID1A, BICRA, CDCA7, PBRM1, SMARCA2, SMARCA4, SMARCB1, SMARCC1, SMARCD1, SMARCD2, SMARCD3, SMARCE1
transcription coactivator activity	12	ACTL6A, ARID1A, ARID1B, SMARCA2, SMARCA4, SMARCB1, SMARCC1, SMARCC2, SMARCD1, SMARCD2, SMARCD3, SMARCE1
 stem cell population maintenance	12	ACTL6A, ARID1A, BCL7A, BCL7B, BICRA, BICRAL, SMARCA2, SMARCA4, SMARCB1, SMARCC1, SMARCD1, SMARCE1
nervous system development	11	ACTL6A, ARID1A, ARID1B, DPF1, SMARCA2, SMARCA4, SMARCB1, SMARCC1, SMARCC2, SMARCD1, SMARCD3
brahma complex	11	ACTL6A, ARID1A, ARID1B, SMARCA2, SMARCB1, SMARCC1, SMARCC2, SMARCD1, SMARCD2, SMARCD3, SMARCE1
npBAF complex	11	ACTL6A, ARID1A, ARID1B, SMARCA2, SMARCA4, SMARCB1, SMARCC1, SMARCC2, SMARCD1, SMARCD3, SMARCE1
nBAF complex	11	ARID1A, ARID1B, DPF1, SMARCA2, SMARCA4, SMARCB1, SMARCC1, SMARCC2, SMARCD1, SMARCD3, SMARCE1
 cell population proliferation	10	ACTL6A, BCL7A, BCL7B, BICRA, BICRAL, CDCA7, SMARCA2, SMARCA4, SMARCC1, SMARCD1
kinetochore	10	ACTL6A, ARID2, PBRM1, SMARCA4, SMARCB1, SMARCC1, SMARCC2, SMARCD1, SMARCD2, SMARCE1
nuclear matrix	10	ACTL6A, ARID2, PBRM1, SMARCA4, SMARCB1, SMARCC1, SMARCC2, SMARCD1, SMARCD2, SMARCE1
RSC-type complex	10	ACTL6A, ARID2, PBRM1, SMARCA4, SMARCB1, SMARCC1, SMARCC2, SMARCD1, SMARCD2, SMARCE1
nucleosome disassembly	10	ARID1A, ARID2, SMARCA4, SMARCB1, SMARCC1, SMARCC2, SMARCD1, SMARCD2, SMARCD3, SMARCE1
negative regulation of cell differentiation	9	ACTL6A, BCL7A, BCL7B, BICRA, BICRAL, SMARCA2, SMARCA4, SMARCC1, SMARCD1
GBAF complex	9	ACTL6A, BCL7A, BCL7B, BICRA, BICRAL, SMARCA2, SMARCA4, SMARCC1, SMARCD1
bBAF complex	8	ARID1A, ARID1B, SMARCA2, SMARCA4, SMARCB1, SMARCC2, SMARCD2, SMARCE1
nucleosomal DNA binding	7	ACTL6A, SMARCA4, SMARCB1, SMARCC1, SMARCC2, SMARCD2, SMARCE1
protein-containing complex	7	ACTL6A, SMARCA4, SMARCB1, SMARCC1, SMARCC2, SMARCD2, SMARCE1
DNA binding	7	ARID1A, ARID1B, ARID2, PBRM1, SMARCA2, SMARCA4, SMARCB1
chromatin binding	5	ACTL6A, PBRM1, SMARCA2, SMARCD1, SMARCE1
transcription initiation-coupled chromatin remodeling	5	ARID1A, ARID1B, SMARCA4, SMARCB1, SMARCD1
negative regulation of DNA-templated transcription	5	BCL7A, SMARCA2, SMARCA4, SMARCC2, SMARCE1
negative regulation of cell population proliferation	4	ARID2, PBRM1, SMARCA2, SMARCB1
neural retina development	3	ACTL6A, SMARCA4, SMARCD3
plasma membrane	3	ACTL6A, ARID1B, ARID2
nuclear receptor binding	3	ARID1A, SMARCD3, SMARCE1
apoptotic process	3	BCL7B, CDCA7, DPF1
nuclear chromosome	3	PBRM1, SMARCB1, SMARCE1
histone binding	3	SMARCA2, SMARCC1, SMARCC2
intracellular membrane-bounded organelle	3	SMARCA2, SMARCB1, SMARCD1
transcription coregulator activity	3	SMARCD1, SMARCD2, SMARCD3
DNA-templated transcription	3	SMARCD1, SMARCD2, SMARCD3
 double-strand break repair via homologous recombination	2	ACTL6A, ARID2
nucleosome binding	2	ARID1A, ARID1B
cytosol	2	ARID1B, CDCA7
metal ion binding	2	ARID2, DPF1
cytoplasm	2	DPF1, SMARCC1
helicase activity	2	SMARCA2, SMARCA4
ATP binding	2	SMARCA2, SMARCA4
ATP-dependent activity, acting on DNA	2	SMARCA2, SMARCA4
hydrolase activity	2	SMARCA2, SMARCA4
ATP-dependent chromatin remodeler activity	2	SMARCA2, SMARCA4
negative regulation of transcription by RNA polymerase II	2	SMARCA2, SMARCA4
negative regulation of cell growth	2	SMARCA2, SMARCA4
RNA polymerase I core promoter sequence-specific DNA binding	2	SMARCA4, SMARCB1
transcription coregulator binding	2	SMARCA4, SMARCD3
p53 binding	2	SMARCA4, SMARCB1
RNA binding	2	SMARCA4, SMARCE1
Tat protein binding	2	SMARCA4, SMARCB1
RNA polymerase I preinitiation complex assembly	2	SMARCA4, SMARCB1
positive regulation by host of viral transcription	2	SMARCA4, SMARCB1
 DNA-binding transcription factor activity	2	SMARCA4, SMARCB1
 transcription of nucleolar large rRNA by RNA polymerase I	2	SMARCA4, SMARCB1
 glucose mediated signaling pathway	2	SMARCA4, SMARCB1
fibrillar center	2	SMARCA4, SMARCB1
nucleolus	2	SMARCA4, SMARCB1
XY body	2	SMARCB1, SMARCC1
signaling receptor binding	2	SMARCD1, SMARCD3
telomere maintenance	1	ACTL6A
blastocyst formation	1	ACTL6A
 DNA replication	1	ACTL6A
DNA repair	1	ACTL6A
 DNA repair	1	ACTL6A
DNA recombination	1	ACTL6A
signal transduction	1	ACTL6A
histone acetylation	1	ACTL6A
spinal cord development	1	ACTL6A
 chromosome organization	1	ACTL6A
 apoptotic process	1	ACTL6A
histone H4 acetylation	1	ACTL6A
histone H2A acetylation	1	ACTL6A
 embryonic development	1	ACTL6A
 cell cycle	1	ACTL6A
 DNA strand elongation	1	ACTL6A
 telomere maintenance in response to DNA damage	1	ACTL6A
nucleosome	1	ACTL6A
Ino80 complex	1	ACTL6A
NuA4 histone acetyltransferase complex	1	ACTL6A
intracellular estrogen receptor signaling pathway	1	ARID1A
androgen receptor signaling pathway	1	ARID1A
glucocorticoid receptor signaling pathway	1	ARID1A
response to ischemia	1	ARID1B
cellular response to angiotensin	1	ARID1B
heart morphogenesis	1	ARID2
negative regulation of cell migration	1	ARID2
homeostatic process	1	ARID2
embryonic organ development	1	ARID2
cardiac muscle cell proliferation	1	ARID2
coronary artery morphogenesis	1	ARID2
molecular_function	1	BCL7A
actin binding	1	BCL7B
biological_process	1	BCL7B
Wnt signaling pathway	1	BCL7B
cell differentiation	1	BCL7B
transcription regulator activator activity	1	BICRA
sequence-specific double-stranded DNA binding	1	DPF1
mitotic cell cycle	1	PBRM1
transcription elongation by RNA polymerase II	1	PBRM1
transcription cis-regulatory region binding	1	SMARCA2
spermatid development	1	SMARCA2
intermediate filament cytoskeleton	1	SMARCA2
transcription corepressor activity	1	SMARCA4
transcription factor binding	1	SMARCA4
nuclear androgen receptor binding	1	SMARCA4
DNA polymerase binding	1	SMARCA4
lysine-acetylated histone binding	1	SMARCA4
 Wnt signaling pathway	1	SMARCA4
negative regulation of androgen receptor signaling pathway	1	SMARCA4
 cold-induced thermogenesis	1	SMARCA4
 miRNA transcription	1	SMARCA4
extracellular space	1	SMARCA4
membrane	1	SMARCA4
identical protein binding	1	SMARCB1
blastocyst hatching	1	SMARCB1
cell cycle	1	SMARCB1
DNA integration	1	SMARCB1
single stranded viral RNA replication via double stranded DNA intermediate	1	SMARCB1
hepatocyte differentiation	1	SMARCB1
 pseudohyphal growth by positive regulation of transcription from RNA polymerase II promoter	1	SMARCB1
germ cell nucleus	1	SMARCB1
insulin receptor signaling pathway	1	SMARCC1
animal organ morphogenesis	1	SMARCC1
negative regulation of proteasomal ubiquitin-dependent protein catabolic process	1	SMARCC1
male germ cell nucleus	1	SMARCC1
molecular adaptor activity	1	SMARCD1
cellular response to fatty acid	1	SMARCD1
DNA-binding transcription factor binding	1	SMARCD3
 neuroblast proliferation	1	SMARCD3
secondary heart field specification	1	SMARCD3
cardiac right ventricle formation	1	SMARCD3
muscle cell differentiation	1	SMARCD3
 protein binding	1	SMARCD3
N-acetyltransferase activity	1	SMARCE1
neurogenesis	1	SMARCE1
